t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
9.095271919e-06   2.703707467e-05   5.800017344e-01   3.364020119e-01   1.000005981e+00   1.056838089e+00   1.021613208e-01   -3.529864296e-01  -4.094654828e-01    -1.286373753e+00    1.224459131e-01    3.011640737e+02   3.322467652e-04   9.003541278e-02   1.000000000e+00   1.273014467e-01   -1.124627433e+05  -1.341610469e+05    2.464100019e+05     -6.668463155e+00  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.287016256e-02   1.932267549e-01   1.968183186e-01   7.359584812e-07   1.855772177e-08   5.170840094e-01   1.273014467e-01   1.839663706e-01   2.577242970e-01   6.133590380e-07   9.947347134e-09   4.310072624e-01   
1.018634285e-05   3.028044842e-05   5.800021268e-01   3.364024671e-01   1.000007334e+00   1.056839519e+00   1.021615282e-01   -3.659067898e-01  -4.244534327e-01    -1.333459786e+00    1.176764942e-01    3.013384224e+02   3.326466784e-04   8.654737590e-02   1.000000000e+00   1.285163499e-01   -1.080524263e+05  -1.486662920e+05    2.564979790e+05     -7.673911735e+00  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.379020358e-02   1.930313639e-01   1.965844799e-01   2.057141513e-06   5.296861998e-08   5.165918425e-01   1.285163499e-01   1.837142439e-01   2.573255113e-01   1.713836521e-06   2.838213380e-08   4.304421527e-01   
1.111375314e-05   3.303731611e-05   5.800024709e-01   3.364028662e-01   1.000008520e+00   1.056840773e+00   1.021617100e-01   -3.757876207e-01  -4.359154971e-01    -1.369468923e+00    1.142828110e-01    3.014825646e+02   3.332761834e-04   8.406646300e-02   1.000000000e+00   1.295279623e-01   -1.049123903e+05  -1.601848132e+05    2.648712242e+05     -8.506481665e+00  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.455677296e-02   1.928690561e-01   1.963889968e-01   4.361632471e-06   1.153828033e-07   5.161806971e-01   1.295279623e-01   1.835048272e-01   2.569926814e-01   3.632656051e-06   6.180697071e-08   4.299708347e-01   
1.141379765e-05   3.392924389e-05   5.800025847e-01   3.364029983e-01   1.000008913e+00   1.056841188e+00   1.021617701e-01   -3.825366061e-01  -4.437444405e-01    -1.394064274e+00    1.132951229e-01    3.015285735e+02   3.353930868e-04   8.334464300e-02   1.000000000e+00   1.298522376e-01   -1.039981204e+05  -1.637784219e+05    2.675466487e+05     -8.772482103e+00  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.480259043e-02   1.928171261e-01   1.963261655e-01   5.449155522e-06   1.456458413e-07   5.160485232e-01   1.298522376e-01   1.834378221e-01   2.568858191e-01   4.537981882e-06   7.801045355e-08   4.298195052e-01   
1.217754730e-05   3.619960552e-05   5.800028800e-01   3.364033408e-01   1.000009931e+00   1.056842264e+00   1.021619261e-01   -3.909617844e-01  -4.535179218e-01    -1.424768571e+00    1.109742322e-01    3.016445828e+02   3.366577654e-04   8.164889490e-02   1.000000000e+00   1.306728555e-01   -1.018489917e+05  -1.726782813e+05    2.742928735e+05     -9.443730926e+00  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.542485726e-02   1.926859687e-01   1.961667444e-01   9.197888787e-06   2.530492476e-07   5.157129787e-01   1.306728555e-01   1.832685737e-01   2.566149535e-01   7.658017208e-06   1.355047109e-07   4.294358238e-01   
1.266852921e-05   3.765912371e-05   5.800030737e-01   3.364035655e-01   1.000010599e+00   1.056842970e+00   1.021620285e-01   -3.989969326e-01  -4.628388947e-01    -1.454051271e+00    1.096220676e-01    3.017184117e+02   3.389557964e-04   8.066128509e-02   1.000000000e+00   1.311973259e-01   -1.005962603e+05  -1.782257811e+05    2.785831094e+05     -9.871320385e+00  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.582270300e-02   1.926023758e-01   1.960644883e-01   1.252711947e-05   3.518005206e-07   5.154975540e-01   1.311973259e-01   1.831606823e-01   2.564414471e-01   1.042826614e-05   1.883555948e-07   4.291899281e-01   
1.296857372e-05   3.855105149e-05   5.800031937e-01   3.364037047e-01   1.000011013e+00   1.056843407e+00   1.021620919e-01   -4.020912811e-01  -4.664284544e-01    -1.465328206e+00    1.088421472e-01    3.017632771e+02   3.395127135e-04   8.009176077e-02   1.000000000e+00   1.315168915e-01   -9.987346236e+04  -1.815549913e+05    2.811878846e+05     -1.013131765e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.606516911e-02   1.925515451e-01   1.960020192e-01   1.498588145e-05   4.264671381e-07   5.153658543e-01   1.315168915e-01   1.830950649e-01   2.563355510e-01   1.247389827e-05   2.283108952e-07   4.290397904e-01   
1.335044855e-05   3.968623230e-05   5.800033484e-01   3.364038842e-01   1.000011546e+00   1.056843971e+00   1.021621737e-01   -4.065611529e-01  -4.716136600e-01    -1.481618010e+00    1.078978712e-01    3.018201264e+02   3.405483466e-04   7.940235948e-02   1.000000000e+00   1.319227428e-01   -9.899808472e+04  -1.857298365e+05    2.844849339e+05     -1.046092824e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.637316155e-02   1.924871136e-01   1.959224843e-01   1.863626636e-05   5.396977285e-07   5.151980646e-01   1.319227428e-01   1.830118758e-01   2.562008448e-01   1.551053563e-05   2.888947416e-07   4.288487371e-01   
1.397781433e-05   4.155117221e-05   5.800036064e-01   3.364041834e-01   1.000012436e+00   1.056844911e+00   1.021623100e-01   -4.147552659e-01  -4.811190999e-01    -1.511480230e+00    1.064550632e-01    3.019129562e+02   3.428123691e-04   7.834932606e-02   1.000000000e+00   1.325876912e-01   -9.765992503e+04  -1.924453295e+05    2.898577645e+05     -1.099955364e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.687791535e-02   1.923818876e-01   1.957916225e-01   2.608495032e-05   7.785390293e-07   5.149217111e-01   1.325876912e-01   1.828759738e-01   2.559795324e-01   2.170564814e-05   4.166623833e-07   4.285346803e-01   
1.435968916e-05   4.268635302e-05   5.800037659e-01   3.364043685e-01   1.000012986e+00   1.056845493e+00   1.021623943e-01   -4.199988717e-01  -4.872018546e-01    -1.530589767e+00    1.056377486e-01    3.019691409e+02   3.443956646e-04   7.775301703e-02   1.000000000e+00   1.329914990e-01   -9.690150935e+04  -1.964502010e+05    2.931013195e+05     -1.132579549e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.718452150e-02   1.923182185e-01   1.957117666e-01   3.162957217e-05   9.623087779e-07   5.147529015e-01   1.329914990e-01   1.827937130e-01   2.558447035e-01   2.631627520e-05   5.149519523e-07   4.283432532e-01   
1.485067108e-05   4.414587121e-05   5.800039738e-01   3.364046097e-01   1.000013703e+00   1.056846250e+00   1.021625042e-01   -4.265262468e-01  -4.947738362e-01    -1.554377849e+00    1.046474902e-01    3.020410530e+02   3.464013532e-04   7.703075138e-02   1.000000000e+00   1.335098348e-01   -9.598220576e+04  -2.015137757e+05    2.972419940e+05     -1.174362490e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.757817384e-02   1.922367750e-01   1.956087743e-01   4.001253438e-05   1.248537835e-06   5.145350157e-01   1.335098348e-01   1.826884500e-01   2.556710864e-01   3.328594979e-05   6.680173787e-07   4.280966748e-01   
1.539620654e-05   4.576755809e-05   5.800042084e-01   3.364048818e-01   1.000014512e+00   1.056847105e+00   1.021626281e-01   -4.333327849e-01  -5.026696777e-01    -1.579183367e+00    1.036208737e-01    3.021205480e+02   3.485009297e-04   7.628225822e-02   1.000000000e+00   1.340847904e-01   -9.502862042e+04  -2.070319069e+05    3.018028210e+05     -1.220586103e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.801493567e-02   1.921468485e-01   1.954937984e-01   5.117603584e-05   1.643626781e-06   5.142915978e-01   1.340847904e-01   1.825721672e-01   2.554776756e-01   4.256554726e-05   8.792572308e-07   4.278219220e-01   
1.599629555e-05   4.755141365e-05   5.800044706e-01   3.364051859e-01   1.000015416e+00   1.056848061e+00   1.021627667e-01   -4.403788956e-01  -5.108434564e-01    -1.604862050e+00    1.025730198e-01    3.022075224e+02   3.506938672e-04   7.551863070e-02   1.000000000e+00   1.347162172e-01   -9.405467958e+04  -2.129767582e+05    3.067699149e+05     -1.271200512e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.849472088e-02   1.920486449e-01   1.953665066e-01   6.596748629e-05   2.188520029e-06   5.140219716e-01   1.347162172e-01   1.824451066e-01   2.552641052e-01   5.485815312e-05   1.170531034e-06   4.275185423e-01   
1.637135118e-05   4.866632338e-05   5.800046367e-01   3.364053786e-01   1.000015989e+00   1.056848666e+00   1.021628545e-01   -4.447377965e-01  -5.158999682e-01    -1.620747550e+00    1.019587813e-01    3.022616333e+02   3.520937643e-04   7.507119537e-02   1.000000000e+00   1.351103197e-01   -9.348342563e+04  -2.166266718e+05    3.098462169e+05     -1.302712235e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.879423897e-02   1.919876828e-01   1.952864274e-01   7.671853214e-05   2.598548257e-06   5.138523337e-01   1.351103197e-01   1.823661859e-01   2.551300856e-01   6.379130805e-05   1.389674758e-06   4.273282278e-01   
1.666457650e-05   4.953798007e-05   5.800047679e-01   3.364055308e-01   1.000016441e+00   1.056849144e+00   1.021629238e-01   -4.492410344e-01  -5.211238838e-01    -1.637158965e+00    1.014993495e-01    3.023038094e+02   3.537614132e-04   7.473663526e-02   1.000000000e+00   1.354181733e-01   -9.305595581e+04  -2.194464477e+05    3.122359971e+05     -1.327285380e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.902823930e-02   1.919402503e-01   1.952235040e-01   8.598478061e-05   2.960506453e-06   5.137190611e-01   1.354181733e-01   1.823047553e-01   2.550249729e-01   7.148975396e-05   1.583103784e-06   4.271790256e-01   
1.726466551e-05   5.132183564e-05   5.800050390e-01   3.364058453e-01   1.000017376e+00   1.056850132e+00   1.021630670e-01   -4.554687686e-01  -5.283483618e-01    -1.659855332e+00    1.006066719e-01    3.023897869e+02   3.557432420e-04   7.408683001e-02   1.000000000e+00   1.360475823e-01   -9.222494948e+04  -2.251301964e+05    3.170854311e+05     -1.377410485e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.950673730e-02   1.918437987e-01   1.950937920e-01   1.073658965e-04   3.822287752e-06   5.134444838e-01   1.360475823e-01   1.821797719e-01   2.548088484e-01   8.925016304e-05   2.043559099e-06   4.268725037e-01   
1.772837065e-05   5.270026948e-05   5.800052512e-01   3.364060914e-01   1.000018108e+00   1.056850905e+00   1.021631791e-01   -4.595070867e-01  -5.330330465e-01    -1.674572703e+00    9.995930435e-02    3.024559124e+02   3.569422764e-04   7.361583183e-02   1.000000000e+00   1.365333530e-01   -9.162189404e+04  -2.294429634e+05    3.207930673e+05     -1.415990976e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.987610670e-02   1.917698765e-01   1.949926010e-01   1.262817917e-04   4.613065118e-06   5.132305209e-01   1.365333530e-01   1.820839166e-01   2.546408037e-01   1.049596098e-04   2.465995146e-06   4.266345012e-01   
1.811024548e-05   5.383545029e-05   5.800054276e-01   3.364062961e-01   1.000018716e+00   1.056851548e+00   1.021632724e-01   -4.636832139e-01  -5.378775616e-01    -1.689792196e+00    9.945293812e-02    3.025101636e+02   3.583882438e-04   7.324758637e-02   1.000000000e+00   1.369329931e-01   -9.114990782e+04  -2.329434604e+05    3.238193433e+05     -1.447662374e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.001800260e-01   1.917094251e-01   1.949085701e-01   1.435454546e-04   5.356171654e-06   5.130530772e-01   1.369329931e-01   1.820054834e-01   2.545016539e-01   1.192945840e-04   2.862904946e-06   4.264377121e-01   
1.865578094e-05   5.545713717e-05   5.800056823e-01   3.364065915e-01   1.000019594e+00   1.056852476e+00   1.021634069e-01   -4.691417171e-01  -5.442097234e-01    -1.709685269e+00    9.876750469e-02    3.025873405e+02   3.602489157e-04   7.274936524e-02   1.000000000e+00   1.375032545e-01   -9.051059953e+04  -2.378651309e+05    3.280988183e+05     -1.492746895e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.006137588e-01   1.916237661e-01   1.947873321e-01   1.710015747e-04   6.576705552e-06   5.127975647e-01   1.375032545e-01   1.818942713e-01   2.543015606e-01   1.420888614e-04   3.514709884e-06   4.261553100e-01   
1.906493254e-05   5.667340233e-05   5.800058752e-01   3.364068152e-01   1.000020259e+00   1.056853179e+00   1.021635089e-01   -4.733929619e-01  -5.491413983e-01    -1.725178583e+00    9.828107396e-02    3.026449697e+02   3.617581253e-04   7.239598722e-02   1.000000000e+00   1.379304030e-01   -9.005658490e+04  -2.414961993e+05    3.312736152e+05     -1.526434769e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.009386828e-01   1.915600907e-01   1.946954141e-01   1.938572715e-04   7.626166389e-06   5.126043290e-01   1.379304030e-01   1.818115431e-01   2.541504056e-01   1.610604059e-04   4.075061147e-06   4.259425128e-01   
1.950136091e-05   5.797075183e-05   5.800060827e-01   3.364070560e-01   1.000020975e+00   1.056853936e+00   1.021636185e-01   -4.778716412e-01  -5.543369173e-01    -1.741500787e+00    9.778645803e-02    3.027061981e+02   3.633708377e-04   7.203684440e-02   1.000000000e+00   1.383854968e-01   -8.959463814e+04  -2.453133015e+05    3.346263896e+05     -1.562247704e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.012848980e-01   1.914927282e-01   1.945963636e-01   2.204681650e-04   8.883378664e-06   5.123966586e-01   1.383854968e-01   1.817239696e-01   2.539880683e-01   1.831454318e-04   4.746238280e-06   4.257145737e-01   
1.991051251e-05   5.918701699e-05   5.800062788e-01   3.364072835e-01   1.000021651e+00   1.056854650e+00   1.021637222e-01   -4.805271031e-01  -5.574174739e-01    -1.751178641e+00    9.734308479e-02    3.027633683e+02   3.641382898e-04   7.171506851e-02   1.000000000e+00   1.388116005e-01   -8.918029897e+04  -2.488396233e+05    3.377371029e+05     -1.595706580e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.016090863e-01   1.914301250e-01   1.945025024e-01   2.475996685e-04   1.020193265e-05   5.122004847e-01   1.388116005e-01   1.816425311e-01   2.538347761e-01   2.056589411e-04   5.450058306e-06   4.254999833e-01   
2.015600347e-05   5.991677608e-05   5.800063972e-01   3.364074208e-01   1.000022059e+00   1.056855082e+00   1.021637847e-01   -4.836542389e-01  -5.610451052e-01    -1.762575181e+00    9.708766748e-02    3.027975591e+02   3.653778547e-04   7.152979327e-02   1.000000000e+00   1.390669818e-01   -8.894146264e+04  -2.509308615e+05    3.395877881e+05     -1.615725811e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.018033960e-01   1.913928333e-01   1.944456889e-01   2.649459346e-04   1.106370197e-05   5.120820722e-01   1.390669818e-01   1.815939944e-01   2.537422549e-01   2.200509990e-04   5.910003159e-06   4.253708078e-01   
2.061970862e-05   6.129520992e-05   5.800066225e-01   3.364076821e-01   1.000022836e+00   1.056855903e+00   1.021639038e-01   -4.867416277e-01  -5.646267349e-01    -1.773827203e+00    9.662104954e-02    3.028619223e+02   3.663321122e-04   7.119145110e-02   1.000000000e+00   1.395488366e-01   -8.850493299e+04  -2.548336733e+05    3.430525868e+05     -1.653429856e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.021700414e-01   1.913229258e-01   1.943373571e-01   2.998382336e-04   1.283687418e-05   5.118570006e-01   1.395488366e-01   1.815029597e-01   2.535663714e-01   2.489969244e-04   6.856262181e-06   4.251259791e-01   
2.102886022e-05   6.251147508e-05   5.800068224e-01   3.364079141e-01   1.000023526e+00   1.056856631e+00   1.021640094e-01   -4.903643231e-01  -5.688293058e-01    -1.787029968e+00    9.622889901e-02    3.029184612e+02   3.676474782e-04   7.090728867e-02   1.000000000e+00   1.399733319e-01   -8.813779193e+04  -2.582240539e+05    3.460739537e+05     -1.686570204e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.024930576e-01   1.912618709e-01   1.942405726e-01   3.331042927e-04   1.457623024e-05   5.116568185e-01   1.399733319e-01   1.814233983e-01   2.534098627e-01   2.765893170e-04   7.784335616e-06   4.249090335e-01   
2.146528859e-05   6.380882458e-05   5.800070372e-01   3.364081632e-01   1.000024266e+00   1.056857414e+00   1.021641229e-01   -4.941919700e-01  -5.732696407e-01    -1.800979692e+00    9.582874876e-02    3.029785081e+02   3.690553534e-04   7.061750845e-02   1.000000000e+00   1.404254199e-01   -8.776289748e+04  -2.617867642e+05    3.492597906e+05     -1.721787174e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.028370832e-01   1.911973998e-01   1.941360589e-01   3.711724533e-04   1.662070567e-05   5.114416649e-01   1.404254199e-01   1.813393311e-01   2.532415148e-01   3.081598397e-04   8.875052300e-06   4.246766992e-01   
2.187444019e-05   6.502508974e-05   5.800072399e-01   3.364083984e-01   1.000024965e+00   1.056858153e+00   1.021642300e-01   -4.975729176e-01  -5.771917892e-01    -1.813301485e+00    9.546952286e-02    3.030345524e+02   3.702919117e-04   7.035753131e-02   1.000000015e+00   1.408485349e-01   -8.742610633e+04  -2.650765949e+05    3.522111070e+05     -1.754675499e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.031590687e-01   1.911375941e-01   1.940368256e-01   4.093566694e-04   1.872645104e-05   5.112384285e-01   1.408485349e-01   1.812612970e-01   2.530823130e-01   3.398217037e-04   9.998293509e-06   4.244580351e-01   
2.222903824e-05   6.607918621e-05   5.800074165e-01   3.364086032e-01   1.000025574e+00   1.056858796e+00   1.021643233e-01   -4.987484861e-01  -5.785556418e-01    -1.817586154e+00    9.516932711e-02    3.030829154e+02   3.705019691e-04   7.014039812e-02   1.000000000e+00   1.412145815e-01   -8.714448816e+04  -2.678867750e+05    3.547392640e+05     -1.783070930e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.034376251e-01   1.910863052e-01   1.939497583e-01   4.445500245e-04   2.071612436e-05   5.110610453e-01   1.412145815e-01   1.811943337e-01   2.529431707e-01   3.689996568e-04   1.105948727e-05   4.242678550e-01   
