t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    TMax[K](6)        DTMax[mm](7)      DTMax/D[-](8)     OHMax[-](9)       DOHMax[mm](10)    DOHMax/D[-](11)    fvMax[-](12)      DfvMax[mm](13)    DfvMax/D[-](14)    
2.275411613e-05   6.764005983e-05   5.800076795e-01   3.364089083e-01   1.000026481e+00   1.875476922e+03   1.826272265e+00   3.148703595e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.298596870e-05   6.832927675e-05   5.800077964e-01   3.364090439e-01   1.000026884e+00   1.873791355e+03   1.825541541e+00   3.147443107e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.334056675e-05   6.938337322e-05   5.800079763e-01   3.364092525e-01   1.000027505e+00   1.871249547e+03   1.824405954e+00   3.145484250e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.372244158e-05   7.051855403e-05   5.800081701e-01   3.364094774e-01   1.000028173e+00   1.868558609e+03   1.823156508e+00   3.143329011e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.418614672e-05   7.189698788e-05   5.800084067e-01   3.364097518e-01   1.000028989e+00   1.865353672e+03   1.821592813e+00   3.140631743e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.429525381e-05   7.222132525e-05   5.800084625e-01   3.364098166e-01   1.000029181e+00   1.864609512e+03   1.821215583e+00   3.139981054e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.449982961e-05   7.282945783e-05   5.800085676e-01   3.364099384e-01   1.000029544e+00   1.863223124e+03   1.823951810e+00   3.144698048e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.504536508e-05   7.445114470e-05   5.800088488e-01   3.364102647e-01   1.000030513e+00   1.859587334e+03   1.814581620e+00   3.128541269e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.531813281e-05   7.526198814e-05   5.800089898e-01   3.364104283e-01   1.000031000e+00   1.857803826e+03   1.817475180e+00   3.133529327e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.586366828e-05   7.688367502e-05   5.800092731e-01   3.364107569e-01   1.000031976e+00   1.854294813e+03   1.815282948e+00   3.129748148e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.630009665e-05   7.818102452e-05   5.800095005e-01   3.364110206e-01   1.000032760e+00   1.851545775e+03   1.813397464e+00   3.126496139e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.684563211e-05   7.980271140e-05   5.800097858e-01   3.364113516e-01   1.000033744e+00   1.848178090e+03   1.814581620e+00   3.128536215e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.728206049e-05   8.110006090e-05   5.800100150e-01   3.364116175e-01   1.000034535e+00   1.845539284e+03   1.805373540e+00   3.112659253e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.782759595e-05   8.272174777e-05   5.800103024e-01   3.364119509e-01   1.000035526e+00   1.842307128e+03   1.805520238e+00   3.112910633e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.837313142e-05   8.434343465e-05   5.800105908e-01   3.364122854e-01   1.000036520e+00   1.839145208e+03   1.805373540e+00   3.112656163e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.857429762e-05   8.494143168e-05   5.800106974e-01   3.364124091e-01   1.000036888e+00   1.837996954e+03   1.796165460e+00   3.096779884e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.872091027e-05   8.537726003e-05   5.800107753e-01   3.364124994e-01   1.000037156e+00   1.837167185e+03   1.796165460e+00   3.096779468e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.902095478e-05   8.626918781e-05   5.800109352e-01   3.364126850e-01   1.000037708e+00   1.835483990e+03   1.797244299e+00   3.098638646e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.962104379e-05   8.805304338e-05   5.800112550e-01   3.364130559e-01   1.000038811e+00   1.832177396e+03   1.796165460e+00   3.096776907e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.005747216e-05   8.935039288e-05   5.800114881e-01   3.364133263e-01   1.000039614e+00   1.829827447e+03   1.787561727e+00   3.081941933e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.065756118e-05   9.113424844e-05   5.800118092e-01   3.364136988e-01   1.000040722e+00   1.826667772e+03   1.780355959e+00   3.069516742e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.114854309e-05   9.259376663e-05   5.800120727e-01   3.364140045e-01   1.000041631e+00   1.824146226e+03   1.769162980e+00   3.050217510e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.174863211e-05   9.437762219e-05   5.800123953e-01   3.364143788e-01   1.000042743e+00   1.821149153e+03   1.762420936e+00   3.038591847e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.223961402e-05   9.583714038e-05   5.800126599e-01   3.364146857e-01   1.000043655e+00   1.818768368e+03   1.751303062e+00   3.019422132e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.283970304e-05   9.762099595e-05   5.800129838e-01   3.364150614e-01   1.000044772e+00   1.815955596e+03   1.734120549e+00   2.989796086e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.333068495e-05   9.908051413e-05   5.800132493e-01   3.364153694e-01   1.000045688e+00   1.813742467e+03   1.717391241e+00   2.960951742e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.393077397e-05   1.008643697e-04   5.800135741e-01   3.364157462e-01   1.000046808e+00   1.811149115e+03   1.701102298e+00   2.932866356e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.447630943e-05   1.024860566e-04   5.800138699e-01   3.364160893e-01   1.000047828e+00   1.808871415e+03   1.694262025e+00   2.921071569e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.556738036e-05   1.057294303e-04   5.800144623e-01   3.364167765e-01   1.000049871e+00   1.804515144e+03   1.675381620e+00   2.888516975e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.649479065e-05   1.084862980e-04   5.800149666e-01   3.364173615e-01   1.000051610e+00   1.801028603e+03   1.665553054e+00   2.871569098e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.736764740e-05   1.110809970e-04   5.800154421e-01   3.364179130e-01   1.000053249e+00   1.797929888e+03   1.651656612e+00   2.847607998e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.760631916e-05   1.117904850e-04   5.800155721e-01   3.364180639e-01   1.000053698e+00   1.797113897e+03   1.651252170e+00   2.846910065e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.787226770e-05   1.125810574e-04   5.800157173e-01   3.364182323e-01   1.000054198e+00   1.796222665e+03   1.643329057e+00   2.833249183e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.830869607e-05   1.138784069e-04   5.800159555e-01   3.364185087e-01   1.000055020e+00   1.794796094e+03   1.636008505e+00   2.820626725e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.894970024e-05   1.157838890e-04   5.800163051e-01   3.364189142e-01   1.000056225e+00   1.792787533e+03   1.625107501e+00   2.801830718e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.915427604e-05   1.163920215e-04   5.800164169e-01   3.364190439e-01   1.000056611e+00   1.792168516e+03   1.621627514e+00   2.795830371e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.953615087e-05   1.175272023e-04   5.800166258e-01   3.364192862e-01   1.000057331e+00   1.791040139e+03   1.612223100e+00   2.779615322e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.046356116e-05   1.202840700e-04   5.800171321e-01   3.364198735e-01   1.000059077e+00   1.788460069e+03   1.599382588e+00   2.757474736e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.095454308e-05   1.217435882e-04   5.800174002e-01   3.364201845e-01   1.000060001e+00   1.787186298e+03   1.591194143e+00   2.743355876e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.188195337e-05   1.245004559e-04   5.800179066e-01   3.364207720e-01   1.000061748e+00   1.784952032e+03   1.576128167e+00   2.717378463e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.211380594e-05   1.251896728e-04   5.800180332e-01   3.364209188e-01   1.000062184e+00   1.784429732e+03   1.572446712e+00   2.711030730e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.265934141e-05   1.268113597e-04   5.800183314e-01   3.364212647e-01   1.000063213e+00   1.783254113e+03   1.567325300e+00   2.702199595e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.325943042e-05   1.285952153e-04   5.800186591e-01   3.364216449e-01   1.000064343e+00   1.782057772e+03   1.554995283e+00   2.680940101e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.395498814e-05   1.306628660e-04   5.800190388e-01   3.364220854e-01   1.000065652e+00   1.780789624e+03   1.544994307e+00   2.663695850e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.417320232e-05   1.313115408e-04   5.800191580e-01   3.364222236e-01   1.000066063e+00   1.780416079e+03   1.538474360e+00   2.652454387e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.460963069e-05   1.326088903e-04   5.800193964e-01   3.364225002e-01   1.000066885e+00   1.779714036e+03   1.535959815e+00   2.648118019e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.570070163e-05   1.358522640e-04   5.800199918e-01   3.364231909e-01   1.000068939e+00   1.778176256e+03   1.521823907e+00   2.623743885e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.668266546e-05   1.387713004e-04   5.800205275e-01   3.364238123e-01   1.000070786e+00   1.777064434e+03   1.510031925e+00   2.603411179e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.777373639e-05   1.420146742e-04   5.800211224e-01   3.364245024e-01   1.000072837e+00   1.776128590e+03   1.497837199e+00   2.582383885e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.792375865e-05   1.424606381e-04   5.800212041e-01   3.364245972e-01   1.000073119e+00   1.776024575e+03   1.496236238e+00   2.579623343e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.846929411e-05   1.440823249e-04   5.800215016e-01   3.364249423e-01   1.000074145e+00   1.775695961e+03   1.490544038e+00   2.569808247e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.915121344e-05   1.461094335e-04   5.800218732e-01   3.364253734e-01   1.000075426e+00   1.775396771e+03   1.483720688e+00   2.558042647e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.035139146e-05   1.496771447e-04   5.800225267e-01   3.364261315e-01   1.000077680e+00   1.775167586e+03   1.472420326e+00   2.538557140e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.144246239e-05   1.529205184e-04   5.800231204e-01   3.364268202e-01   1.000079727e+00   1.775293506e+03   1.462908874e+00   2.522156139e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.273128993e-05   1.567517537e-04   5.800238213e-01   3.364276333e-01   1.000082144e+00   1.775847753e+03   1.452419067e+00   2.504067960e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.290176976e-05   1.572585308e-04   5.800239140e-01   3.364277408e-01   1.000082464e+00   1.775953746e+03   1.451104766e+00   2.501801616e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.339275168e-05   1.587180490e-04   5.800241810e-01   3.364280506e-01   1.000083385e+00   1.776298844e+03   1.450341040e+00   2.500483751e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.464748325e-05   1.624479288e-04   5.800248629e-01   3.364288416e-01   1.000085736e+00   1.777488956e+03   1.438203550e+00   2.479555001e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.575219257e-05   1.657318447e-04   5.800254629e-01   3.364295376e-01   1.000087805e+00   1.778893412e+03   1.430618798e+00   2.466475853e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.609315223e-05   1.667453990e-04   5.800256481e-01   3.364297524e-01   1.000088444e+00   1.779393937e+03   1.428336486e+00   2.462540218e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.707511607e-05   1.696644354e-04   5.800261812e-01   3.364303708e-01   1.000090282e+00   1.781017887e+03   1.422028501e+00   2.451662611e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
5.958457921e-05   1.771241950e-04   5.800275433e-01   3.364319510e-01   1.000094979e+00   1.786422887e+03   1.407099087e+00   2.425917705e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.111207851e-05   1.816649183e-04   5.800283721e-01   3.364329124e-01   1.000097837e+00   1.790642571e+03   1.398695326e+00   2.411425705e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
6.394886293e-05   1.900976900e-04   5.800299130e-01   3.364347000e-01   1.000103151e+00   1.800432485e+03   1.384243316e+00   2.386503325e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.049528851e-05   2.095579326e-04   5.800334848e-01   3.364388435e-01   1.000115468e+00   1.834022253e+03   1.355519025e+00   2.336966849e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.758724956e-05   2.306398619e-04   5.800374068e-01   3.364433933e-01   1.000128993e+00   1.891094958e+03   1.330996523e+00   2.294673597e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.773727181e-05   2.310858258e-04   5.800374908e-01   3.364434907e-01   1.000129283e+00   1.892560608e+03   1.330564980e+00   2.293929274e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.788729406e-05   2.315317897e-04   5.800375748e-01   3.364435882e-01   1.000129573e+00   1.894036587e+03   1.330136986e+00   2.293191068e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
