t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    TMax[K](6)        DTMax[mm](7)      DTMax/D[-](8)     OHMax[-](9)       DOHMax[mm](10)    DOHMax/D[-](11)    fvMax[-](12)      DfvMax[mm](13)    DfvMax/D[-](14)    
1.559373437e-04   7.119646416e-04   4.681504037e-01   2.191648005e-01   1.000642854e+00   2.774065000e+03   9.124015280e-01   1.948949570e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.562550217e-04   7.134150673e-04   4.681506244e-01   2.191650072e-01   1.000643798e+00   2.774460402e+03   9.130968391e-01   1.950433880e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.567609534e-04   7.157250045e-04   4.681509748e-01   2.191653352e-01   1.000645295e+00   2.775075529e+03   9.141971314e-01   1.952782715e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.578081143e-04   7.205060372e-04   4.681516898e-01   2.191660047e-01   1.000648352e+00   2.776291060e+03   9.164598835e-01   1.957613106e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.581493240e-04   7.220639018e-04   4.681519210e-01   2.191662211e-01   1.000649340e+00   2.776676100e+03   9.171948636e-01   1.959182100e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.590905923e-04   7.263614594e-04   4.681525525e-01   2.191668124e-01   1.000652040e+00   2.777690320e+03   9.192043274e-01   1.963471784e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.594435679e-04   7.279730435e-04   4.681527874e-01   2.191670324e-01   1.000653044e+00   2.778060501e+03   9.199573360e-01   1.965079266e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.598671386e-04   7.299069444e-04   4.681530684e-01   2.191672954e-01   1.000654245e+00   2.778494084e+03   9.208565039e-01   1.966998758e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.606672166e-04   7.335598683e-04   4.681535939e-01   2.191677874e-01   1.000656492e+00   2.779277661e+03   9.225419181e-01   1.970596681e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.611378507e-04   7.357086471e-04   4.681539004e-01   2.191680745e-01   1.000657802e+00   2.779725107e+03   9.235330143e-01   1.972712421e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.617967385e-04   7.387169374e-04   4.681543268e-01   2.191684737e-01   1.000659625e+00   2.780327966e+03   9.249108295e-01   1.975653703e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.623659116e-04   7.413156167e-04   4.681546916e-01   2.191688153e-01   1.000661185e+00   2.780826204e+03   9.260929920e-01   1.978177317e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.623879726e-04   7.414163407e-04   4.681547057e-01   2.191688285e-01   1.000661245e+00   2.780845353e+03   9.261388198e-01   1.978275148e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.625144555e-04   7.419938250e-04   4.681547865e-01   2.191689041e-01   1.000661590e+00   2.780954625e+03   9.264015681e-01   1.978836049e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.628909628e-04   7.437128480e-04   4.681550263e-01   2.191691286e-01   1.000662615e+00   2.781274726e+03   9.271830987e-01   1.980504420e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.636439774e-04   7.471508941e-04   4.681555021e-01   2.191695742e-01   1.000664649e+00   2.781885797e+03   9.287347386e-01   1.983816775e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.640498994e-04   7.490042158e-04   4.681557563e-01   2.191698121e-01   1.000665736e+00   2.782201979e+03   9.295665567e-01   1.985592496e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.642205042e-04   7.497831481e-04   4.681558628e-01   2.191699119e-01   1.000666191e+00   2.782333722e+03   9.299162423e-01   1.986338987e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.646440749e-04   7.517170490e-04   4.681561266e-01   2.191701589e-01   1.000667319e+00   2.782653575e+03   9.307830969e-01   1.988189503e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.654912164e-04   7.555848508e-04   4.681566493e-01   2.191706483e-01   1.000669554e+00   2.783258401e+03   9.325041481e-01   1.991863513e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.657294749e-04   7.566726700e-04   4.681567951e-01   2.191707848e-01   1.000670177e+00   2.783423059e+03   9.329861125e-01   1.992892386e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.658147773e-04   7.570621362e-04   4.681568472e-01   2.191708336e-01   1.000670400e+00   2.783481520e+03   9.331584841e-01   1.993260356e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.661089236e-04   7.584051229e-04   4.681570267e-01   2.191710017e-01   1.000671167e+00   2.783680160e+03   9.337530539e-01   1.994529614e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.664501334e-04   7.599629875e-04   4.681572344e-01   2.191711961e-01   1.000672055e+00   2.783904982e+03   9.344402120e-01   1.995996523e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.672972748e-04   7.638307893e-04   4.681577451e-01   2.191716743e-01   1.000674238e+00   2.784430633e+03   9.361367055e-01   1.999618110e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.674972943e-04   7.647440203e-04   4.681578646e-01   2.191717862e-01   1.000674749e+00   2.784550801e+03   9.365368149e-01   2.000472246e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.675267089e-04   7.648783190e-04   4.681578822e-01   2.191718026e-01   1.000674824e+00   2.784568381e+03   9.365954472e-01   2.000597411e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.677384943e-04   7.658452694e-04   4.681580086e-01   2.191719210e-01   1.000675364e+00   2.784693849e+03   9.370176884e-01   2.001498791e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.682091284e-04   7.679940482e-04   4.681582887e-01   2.191721833e-01   1.000676562e+00   2.784964027e+03   9.379532263e-01   2.003495931e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.691503967e-04   7.722916058e-04   4.681588427e-01   2.191727020e-01   1.000678930e+00   2.785464900e+03   9.398117493e-01   2.007463415e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.696210308e-04   7.744403845e-04   4.681591172e-01   2.191729591e-01   1.000680104e+00   2.785703490e+03   9.407391231e-01   2.009443133e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.698798796e-04   7.756222129e-04   4.681592678e-01   2.191731000e-01   1.000680747e+00   2.785831128e+03   9.412465711e-01   2.010526408e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.706328941e-04   7.790602589e-04   4.681597027e-01   2.191735072e-01   1.000682606e+00   2.786178053e+03   9.427131704e-01   2.013657231e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.710358746e-04   7.809001507e-04   4.681599333e-01   2.191737231e-01   1.000683592e+00   2.786352283e+03   9.434971309e-01   2.015330796e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.711211771e-04   7.812896169e-04   4.681599820e-01   2.191737688e-01   1.000683801e+00   2.786388884e+03   9.436632391e-01   2.015685397e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.714153234e-04   7.826326036e-04   4.681601497e-01   2.191739258e-01   1.000684518e+00   2.786512819e+03   9.442356803e-01   2.016907421e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.717565331e-04   7.841904683e-04   4.681603437e-01   2.191741075e-01   1.000685347e+00   2.786651729e+03   9.448946409e-01   2.018314139e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.726036745e-04   7.880582700e-04   4.681608211e-01   2.191745544e-01   1.000687388e+00   2.786967404e+03   9.465200989e-01   2.021784088e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.732390306e-04   7.909591214e-04   4.681611753e-01   2.191748861e-01   1.000688902e+00   2.787185700e+03   9.477391532e-01   2.024386479e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.734743477e-04   7.920335108e-04   4.681613061e-01   2.191750085e-01   1.000689461e+00   2.787264463e+03   9.481894653e-01   2.025347787e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.741802989e-04   7.952566790e-04   4.681616959e-01   2.191753735e-01   1.000691127e+00   2.787479070e+03   9.495254984e-01   2.028199886e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.750509720e-04   7.992319197e-04   4.681621712e-01   2.191758185e-01   1.000693159e+00   2.787713703e+03   9.511709792e-01   2.031712594e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.752392256e-04   8.000914312e-04   4.681622734e-01   2.191759143e-01   1.000693596e+00   2.787762374e+03   9.515274197e-01   2.032473511e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.758510500e-04   8.028848436e-04   4.681626042e-01   2.191762240e-01   1.000695011e+00   2.787907510e+03   9.526729288e-01   2.034918894e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.767923182e-04   8.071824012e-04   4.681631073e-01   2.191766950e-01   1.000697161e+00   2.788095034e+03   9.544245142e-01   2.038658107e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.771452938e-04   8.087939853e-04   4.681632945e-01   2.191768703e-01   1.000697962e+00   2.788159384e+03   9.550824105e-01   2.040062563e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.777571182e-04   8.115873977e-04   4.681636172e-01   2.191771725e-01   1.000699341e+00   2.788258232e+03   9.562131330e-01   2.042476386e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.786277913e-04   8.155626384e-04   4.681640719e-01   2.191775982e-01   1.000701285e+00   2.788368259e+03   9.578091208e-01   2.045883438e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.786469108e-04   8.156499325e-04   4.681640818e-01   2.191776075e-01   1.000701327e+00   2.788370514e+03   9.578442095e-01   2.045958344e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.787101523e-04   8.159386747e-04   4.681641147e-01   2.191776383e-01   1.000701468e+00   2.788377881e+03   9.579602739e-01   2.046206114e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.790160645e-04   8.173353809e-04   4.681642733e-01   2.191777868e-01   1.000702146e+00   2.788411510e+03   9.585219280e-01   2.047405115e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.796278888e-04   8.201287933e-04   4.681645890e-01   2.191780824e-01   1.000703496e+00   2.788467532e+03   9.596399813e-01   2.049791898e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.808515375e-04   8.257156181e-04   4.681652120e-01   2.191786657e-01   1.000706159e+00   2.788531040e+03   9.618500030e-01   2.054509772e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.811103863e-04   8.268974465e-04   4.681653426e-01   2.191787881e-01   1.000706717e+00   2.788540217e+03   9.623179879e-01   2.055508813e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.817692741e-04   8.299057367e-04   4.681656735e-01   2.191790979e-01   1.000708132e+00   2.788549359e+03   9.635012928e-01   2.058034895e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.825340545e-04   8.333975023e-04   4.681660540e-01   2.191794541e-01   1.000709758e+00   2.788537428e+03   9.648619901e-01   2.060939664e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.826164155e-04   8.337735385e-04   4.681660948e-01   2.191794923e-01   1.000709933e+00   2.788535488e+03   9.650084883e-01   2.061252404e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.829693911e-04   8.353851226e-04   4.681662692e-01   2.191796556e-01   1.000710678e+00   2.788524438e+03   9.656365162e-01   2.062593099e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.835106203e-04   8.378562182e-04   4.681665355e-01   2.191799050e-01   1.000711817e+00   2.788499779e+03   9.665965882e-01   2.064642632e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.845930788e-04   8.427984094e-04   4.681670616e-01   2.191803976e-01   1.000714066e+00   2.788414193e+03   9.684992130e-01   2.068704299e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.851343081e-04   8.452695050e-04   4.681673221e-01   2.191806415e-01   1.000715180e+00   2.788360714e+03   9.694472463e-01   2.070728136e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.861461714e-04   8.498893794e-04   4.681678047e-01   2.191810933e-01   1.000717243e+00   2.788230880e+03   9.712074820e-01   2.074485841e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.867579958e-04   8.526827918e-04   4.681680935e-01   2.191813638e-01   1.000718477e+00   2.788138097e+03   9.722650043e-01   2.076743413e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.872050982e-04   8.547241316e-04   4.681683035e-01   2.191815604e-01   1.000719375e+00   2.788064106e+03   9.730357076e-01   2.078388691e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.877933909e-04   8.574101051e-04   4.681685783e-01   2.191818177e-01   1.000720550e+00   2.787957943e+03   9.740456760e-01   2.080544746e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.888993810e-04   8.624597352e-04   4.681690885e-01   2.191822955e-01   1.000722731e+00   2.787723357e+03   9.759330070e-01   2.084573781e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.893464835e-04   8.645010751e-04   4.681692930e-01   2.191824869e-01   1.000723605e+00   2.787621211e+03   9.766913562e-01   2.086192689e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.901936249e-04   8.683688769e-04   4.681696776e-01   2.191828470e-01   1.000725249e+00   2.787409224e+03   9.781199180e-01   2.089242351e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.910642980e-04   8.723441176e-04   4.681700683e-01   2.191832129e-01   1.000726920e+00   2.787168635e+03   9.795835657e-01   2.092366924e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.914878687e-04   8.742780185e-04   4.681702571e-01   2.191833897e-01   1.000727727e+00   2.787046552e+03   9.802917569e-01   2.093878759e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.920055663e-04   8.766416752e-04   4.681704870e-01   2.191836049e-01   1.000728710e+00   2.786890836e+03   9.811531222e-01   2.095717585e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.932292150e-04   8.822285000e-04   4.681710231e-01   2.191841069e-01   1.000731002e+00   2.786486498e+03   9.831771926e-01   2.100038542e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.934880637e-04   8.834103283e-04   4.681711356e-01   2.191842122e-01   1.000731483e+00   2.786397432e+03   9.836056763e-01   2.100953266e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.940057613e-04   8.857739850e-04   4.681713599e-01   2.191844222e-01   1.000732441e+00   2.786214691e+03   9.844564314e-01   2.102769447e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.948529027e-04   8.896417868e-04   4.681717235e-01   2.191847627e-01   1.000733996e+00   2.785896443e+03   9.858362224e-01   2.105715003e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.955353222e-04   8.927575160e-04   4.681720134e-01   2.191850341e-01   1.000735235e+00   2.785625993e+03   9.869461806e-01   2.108084534e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.959588929e-04   8.946914169e-04   4.681721924e-01   2.191852017e-01   1.000736000e+00   2.785454445e+03   9.876360201e-01   2.109557202e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.964765904e-04   8.970550735e-04   4.681724102e-01   2.191854057e-01   1.000736932e+00   2.785240088e+03   9.884720304e-01   2.111341909e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.975119855e-04   9.017823868e-04   4.681728410e-01   2.191858090e-01   1.000738773e+00   2.784784872e+03   9.901290174e-01   2.114879230e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.978414294e-04   9.032865320e-04   4.681729768e-01   2.191859362e-01   1.000739354e+00   2.784635728e+03   9.906562267e-01   2.116004716e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.982885318e-04   9.053278718e-04   4.681731606e-01   2.191861083e-01   1.000740139e+00   2.784430095e+03   9.913721880e-01   2.117533151e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.988532927e-04   9.079064064e-04   4.681733916e-01   2.191863246e-01   1.000741127e+00   2.784164829e+03   9.922716992e-01   2.119453427e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.999828146e-04   9.130634754e-04   4.681738480e-01   2.191867519e-01   1.000743078e+00   2.783605871e+03   9.940488793e-01   2.123247344e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.002651951e-04   9.143527427e-04   4.681739612e-01   2.191868579e-01   1.000743562e+00   2.783462055e+03   9.944930062e-01   2.124195467e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.007122975e-04   9.163940825e-04   4.681741398e-01   2.191870252e-01   1.000744326e+00   2.783232511e+03   9.951972599e-01   2.125698913e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.015594390e-04   9.202618843e-04   4.681744756e-01   2.191873396e-01   1.000745761e+00   2.782784695e+03   9.965212451e-01   2.128525362e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.026418974e-04   9.252040755e-04   4.681748992e-01   2.191877362e-01   1.000747572e+00   2.782187475e+03   9.981952071e-01   2.132098942e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.031478291e-04   9.275140127e-04   4.681750954e-01   2.191879200e-01   1.000748411e+00   2.781902236e+03   9.989785152e-01   2.133771157e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.036537608e-04   9.298239499e-04   4.681752906e-01   2.191881027e-01   1.000749245e+00   2.781612276e+03   9.997593320e-01   2.135438055e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.046891559e-04   9.345512632e-04   4.681756860e-01   2.191884730e-01   1.000750936e+00   2.780997370e+03   1.001338201e+00   2.138808637e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.051362583e-04   9.365926030e-04   4.681758552e-01   2.191886314e-01   1.000751659e+00   2.780726389e+03   1.002017999e+00   2.140259879e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.055598290e-04   9.385265039e-04   4.681760149e-01   2.191887809e-01   1.000752342e+00   2.780467110e+03   1.002662638e+00   2.141636064e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.060775265e-04   9.408901606e-04   4.681762093e-01   2.191889629e-01   1.000753173e+00   2.780146228e+03   1.003448626e+00   2.143314005e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.074423655e-04   9.471216191e-04   4.681767145e-01   2.191894360e-01   1.000755333e+00   2.779269312e+03   1.005497819e+00   2.147688656e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.076894484e-04   9.482497279e-04   4.681768051e-01   2.191895209e-01   1.000755720e+00   2.779107488e+03   1.005866995e+00   2.148476781e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.077188630e-04   9.483840266e-04   4.681768159e-01   2.191895310e-01   1.000755766e+00   2.779088228e+03   1.005910982e+00   2.148570684e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.079718289e-04   9.495389952e-04   4.681769085e-01   2.191896177e-01   1.000756162e+00   2.778922012e+03   1.006289350e+00   2.149378432e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.084895264e-04   9.519026518e-04   4.681770973e-01   2.191897944e-01   1.000756969e+00   2.778578227e+03   1.007062331e+00   2.151028611e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.099014288e-04   9.583489882e-04   4.681776052e-01   2.191902700e-01   1.000759140e+00   2.777609684e+03   1.009151414e+00   2.155488435e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.101779263e-04   9.596113957e-04   4.681777036e-01   2.191903622e-01   1.000759561e+00   2.777416881e+03   1.009557446e+00   2.156355243e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.104308922e-04   9.607663643e-04   4.681777935e-01   2.191904464e-01   1.000759946e+00   2.777239712e+03   1.009929120e+00   2.157148703e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.109485897e-04   9.631300209e-04   4.681779769e-01   2.191906180e-01   1.000760729e+00   2.776874242e+03   1.010689565e+00   2.158772124e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.122663653e-04   9.691466015e-04   4.681784376e-01   2.191910494e-01   1.000762699e+00   2.775918155e+03   1.012611453e+00   2.162875031e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.132782286e-04   9.737664759e-04   4.681787862e-01   2.191913759e-01   1.000764190e+00   2.775166765e+03   1.014073347e+00   2.165995933e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.137017993e-04   9.757003768e-04   4.681789311e-01   2.191915115e-01   1.000764809e+00   2.774849145e+03   1.014683673e+00   2.167298881e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.151137017e-04   9.821467131e-04   4.681794084e-01   2.191919584e-01   1.000766849e+00   2.773762347e+03   1.016705233e+00   2.171614588e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.159843748e-04   9.861219539e-04   4.681796986e-01   2.191922302e-01   1.000768090e+00   2.773080209e+03   1.017943477e+00   2.174258047e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.164079455e-04   9.880558548e-04   4.681798389e-01   2.191923616e-01   1.000768690e+00   2.772745708e+03   1.018542928e+00   2.175537781e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.180551650e-04   9.955765805e-04   4.681803770e-01   2.191928654e-01   1.000770990e+00   2.771409675e+03   1.020859011e+00   2.180482270e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
