t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
1.028966539e-03   2.099931712e-03   6.999220693e-01   4.898909031e-01   9.997773533e-01   1.539037662e+00   1.795344042e-01   -7.372570726e-02  -1.032044992e-01    -3.242264964e-01    1.070098766e-02    3.095033057e+02   5.263314262e-05   1.842754414e-03   1.000000000e+00   6.976007557e-02   -3.839766420e+03  -7.229843141e+04    7.150574971e+04     4.555672891e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.053462587e-02   3.707030662e-21   0.000000000e+00   5.966901672e-22   0.000000000e+00   9.794653741e-01   6.976007557e-02   4.021423072e-21   0.000000000e+00   8.902687608e-22   0.000000000e+00   9.302399244e-01   
2.029788566e-03   4.142425644e-03   6.999876754e-01   4.899827457e-01   9.999647872e-01   1.539326194e+00   1.795848941e-01   -5.957388381e-02  -8.340196889e-02    -2.620150128e-01    8.753510237e-03    3.102993537e+02   4.270165341e-05   1.508474880e-03   1.000000000e+00   7.219634035e-02   -3.136760318e+03  -5.846541926e+04    5.698949881e+04     4.550675252e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.129111343e-02   3.562202071e-21   5.966558732e-21   4.400166641e-22   0.000000000e+00   9.787088866e-01   7.219634035e-02   3.857170185e-21   3.637354280e-21   6.552967885e-22   0.000000000e+00   9.278036597e-01   
5.590537741e-03   1.140926070e-02   7.001662735e-01   4.902328105e-01   1.000475124e+00   1.540111796e+00   1.797223895e-01   -4.424418762e-02  -6.195657594e-02    -1.946423238e-01    7.019529257e-03    3.123788748e+02   3.251770851e-05   1.211594250e-03   1.000000000e+00   7.886754177e-02   -2.506556885e+03  -4.467922065e+04    4.260257274e+04     4.537437209e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.337700679e-02   2.234396159e-21   1.947006014e-21   3.731334819e-21   0.000000000e+00   9.766229932e-01   7.886754177e-02   2.407149240e-21   1.180922965e-21   5.528734408e-21   0.000000000e+00   9.211324582e-01   
1.333930128e-02   2.722306384e-02   7.004648081e-01   4.906509474e-01   1.001328464e+00   1.541425412e+00   1.799523759e-01   -3.451356222e-02  -4.835107147e-02    -1.518993709e-01    6.439734230e-03    3.154664800e+02   2.685315876e-05   1.113287449e-03   1.000000000e+00   8.961935576e-02   -2.287392248e+03  -3.702692039e+04    3.476156747e+04     4.517288143e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.678390070e-02   0.000000000e+00   1.008168170e-21   1.906127149e-21   1.404867400e-21   9.732160993e-01   8.961935576e-02   0.000000000e+00   6.064651461e-22   2.801121609e-21   1.313974811e-21   9.103806442e-01   
2.021805575e-02   4.126133827e-02   7.006868537e-01   4.909620669e-01   1.001963402e+00   1.542402823e+00   1.801235635e-01   -3.034206720e-02  -4.252057520e-02    -1.335823267e-01    6.451392680e-03    3.175781925e+02   2.482619588e-05   1.115887267e-03   1.000000000e+00   9.757744646e-02   -2.283163722e+03  -3.421028768e+04    3.195926364e+04     4.503162531e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.934211628e-02   8.098498274e-22   7.765231991e-22   1.929537943e-22   0.000000000e+00   9.706578837e-01   9.757744646e-02   8.599950434e-22   4.642557846e-22   2.818145706e-22   0.000000000e+00   9.024225535e-01   
4.726996877e-02   9.646932403e-02   7.013715365e-01   4.919220322e-01   1.003922515e+00   1.545418642e+00   1.806521080e-01   -2.123740207e-02  -2.979061865e-02    -9.358998869e-02    7.212360865e-03    3.237891376e+02   2.154587746e-05   1.245896549e-03   1.000000000e+00   1.239692091e-01   -2.524633563e+03  -2.938083826e+04    2.742400092e+04     4.459952608e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.805657747e-02   9.718213104e-22   0.000000000e+00   2.314071244e-22   0.000000000e+00   9.619434225e-01   1.239692091e-01   1.010890138e-21   0.000000000e+00   3.310647433e-22   0.000000000e+00   8.760307909e-01   
1.240369781e-01   2.531366900e-01   7.023575089e-01   4.933060703e-01   1.006747082e+00   1.549766727e+00   1.814150496e-01   -5.129992497e-03  -7.206177502e-03    -2.263887430e-02    1.016264561e-02    3.355391700e+02   1.829390947e-05   1.728910153e-03   1.000000000e+00   1.867404776e-01   -3.481222080e+03  -2.399510420e+04    2.310039755e+04     4.371125255e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.032178785e-02   2.101818023e-19   3.187868501e-20   7.928455060e-21   7.857546286e-21   9.396782121e-01   1.867404776e-01   2.077747705e-19   1.774228424e-20   1.077965681e-20   6.799467810e-21   8.132595224e-01   
1.790369781e-01   3.653815879e-01   7.023648526e-01   4.933163862e-01   1.006768135e+00   1.549799135e+00   1.814207401e-01   4.877829480e-03   6.852031967e-03     2.152629329e-02     1.242104625e-02    3.418515994e+02   1.699326601e-05   2.079870485e-03   1.000000000e+00   2.274757005e-01   -4.203491339e+03  -2.151234336e+04    2.140135892e+04     4.319386420e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.605936084e-02   8.536694407e-22   2.396953238e-21   1.295485449e-21   2.914390604e-22   9.239406392e-01   2.274757005e-01   8.152776070e-22   1.288803701e-21   1.701637252e-21   2.436429288e-22   7.725242995e-01   
2.740369781e-01   5.592591390e-01   7.010779181e-01   4.915102472e-01   1.003082137e+00   1.544124982e+00   1.804253213e-01   2.222160834e-02   3.115815783e-02     9.788623973e-02     1.644961983e-02    3.506607097e+02   1.500901818e-05   2.668318900e-03   1.000000000e+00   2.920081799e-01   -5.469677463e+03  -1.799255134e+04    1.924271624e+04     4.242234028e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.033852103e-01   0.000000000e+00   3.380523501e-22   1.855417414e-21   0.000000000e+00   8.966147897e-01   2.920081799e-01   0.000000000e+00   1.716585482e-22   2.301602581e-21   0.000000000e+00   7.079918201e-01   
3.740369781e-01   7.633407716e-01   6.979433379e-01   4.871249029e-01   9.941324549e-01   1.530348016e+00   1.780160338e-01   4.042274971e-02   5.642557772e-02     1.772661804e-01     2.069868736e-02    3.579740248e+02   1.306743615e-05   3.241571942e-03   1.000000000e+00   3.514919669e-01   -6.778376708e+03  -1.487810132e+04    1.752515248e+04     4.173607437e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.315867669e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   5.843889337e-23   8.684132331e-01   3.514919669e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   4.363438757e-23   6.485080331e-01   
4.740369781e-01   9.674224043e-01   6.930117469e-01   4.802652813e-01   9.801332272e-01   1.508797880e+00   1.742691090e-01   5.806868340e-02   8.048455944e-02     2.528497007e-01     2.478671761e-02    3.637967759e+02   1.122369012e-05   3.753142142e-03   1.000000000e+00   4.018855555e-01   -8.015594329e+03  -1.221774330e+04    1.617966748e+04     4.115875119e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.581406089e-01   0.000000000e+00   0.000000000e+00   2.835486815e-21   0.000000000e+00   8.418593911e-01   4.018855555e-01   0.000000000e+00   0.000000000e+00   3.164745040e-21   0.000000000e+00   5.981144445e-01   
5.240369781e-01   1.069463221e+00   6.898937283e-01   4.759533564e-01   9.713333804e-01   1.495251568e+00   1.719274465e-01   6.651909639e-02   9.178221483e-02     2.883423318e-01     2.673143917e-02    3.662506880e+02   1.034692187e-05   3.984539688e-03   1.000000000e+00   4.237558763e-01   -8.597676458e+03  -1.104087105e+04    1.561962151e+04     4.090699406e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.705283242e-01   0.000000000e+00   1.179945903e-20   1.035953753e-22   1.369155395e-20   8.294716758e-01   4.237558763e-01   0.000000000e+00   5.271402518e-21   1.130607034e-22   9.510331716e-21   5.762441237e-01   
6.240369781e-01   1.273544853e+00   6.824335209e-01   4.657155104e-01   9.504398171e-01   1.463088426e+00   1.664100977e-01   8.246233294e-02   1.125501204e-01     3.535866314e-01     3.038267463e-02    3.704059589e+02   8.705944109e-06   4.401297265e-03   1.000000000e+00   4.614147527e-01   -9.680883261e+03  -8.963822736e+03    1.468853735e+04     4.046899510e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.932292638e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   8.067707362e-01   4.614147527e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   5.385852473e-01   
7.240369781e-01   1.477626486e+00   6.734489988e-01   4.535335540e-01   9.255786816e-01   1.424817681e+00   1.599236735e-01   9.698362517e-02   1.306270505e-01     4.103769823e-01     3.369448715e-02    3.737230263e+02   7.230221701e-06   4.762795310e-03   1.000000000e+00   4.918906739e-01   -1.065434552e+04  -7.222483129e+03    1.397463859e+04     4.010860557e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.129970244e-01   1.431826734e-20   1.719568519e-20   3.096472527e-20   0.000000000e+00   7.870029756e-01   4.918906739e-01   1.055890685e-20   7.139362135e-21   3.140612746e-20   0.000000000e+00   5.081093261e-01   
8.240369781e-01   1.681708119e+00   6.630854928e-01   4.396823708e-01   8.973109609e-01   1.381302906e+00   1.526536530e-01   1.100654770e-01   1.459656421e-01     4.585645890e-01     3.667798778e-02    3.763682029e+02   5.927572204e-06   5.078490520e-03   1.000000000e+00   5.163878566e-01   -1.152596321e+04  -5.773185553e+03    1.344203897e+04     3.981425360e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.298888771e-01   0.000000000e+00   0.000000000e+00   1.480680228e-21   0.000000000e+00   7.701111229e-01   5.163878566e-01   0.000000000e+00   0.000000000e+00   1.460735030e-21   0.000000000e+00   4.836121434e-01   
9.240369781e-01   1.885789751e+00   6.514843282e-01   4.244318299e-01   8.661874080e-01   1.333391919e+00   1.447806564e-01   1.217397969e-01   1.586231396e-01     4.983292902e-01     3.935168948e-02    3.784720079e+02   4.799522157e-06   5.356720595e-03   1.000000000e+00   5.358652299e-01   -1.230437091e+04  -4.576214187e+03    1.306340482e+04     3.957567108e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.440123954e-01   2.004797120e-21   1.437086409e-20   3.014742228e-20   0.000000000e+00   7.559876046e-01   5.358652299e-01   1.405877755e-21   5.673766331e-21   2.907675785e-20   0.000000000e+00   4.641347701e-01   
1.024036978e+00   2.089871384e+00   6.387799589e-01   4.080398359e-01   8.327343589e-01   1.281894951e+00   1.364748007e-01   1.321910085e-01   1.688819340e-01     5.305582430e-01     4.176594343e-02    3.801404416e+02   3.830226071e-06   5.606762360e-03   1.000000000e+00   5.513347928e-01   -1.300686493e+04  -3.591569149e+03    1.281458303e+04     3.938361142e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.556982639e-01   6.683099551e-21   2.821870679e-19   1.015355293e-20   0.000000000e+00   7.443017361e-01   5.513347928e-01   4.601495383e-21   1.093879797e-19   9.615187626e-21   0.000000000e+00   4.486652072e-01   
1.124036978e+00   2.293953017e+00   6.250872720e-01   3.907340976e-01   7.974165256e-01   1.227527370e+00   1.278852892e-01   1.415078788e-01   1.769095478e-01     5.557777359e-01     4.395001672e-02    3.814548334e+02   3.019720909e-06   5.834044141e-03   9.999999988e-01   5.635334112e-01   -1.364335674e+04  -2.791166789e+03    1.267763744e+04     3.923051473e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.652224506e-01   0.000000000e+00   3.500587392e-19   1.388181825e-20   3.581873579e-21   7.347775494e-01   5.635334112e-01   0.000000000e+00   1.337196356e-19   1.295411792e-20   2.127371583e-21   4.364665888e-01   
1.224036978e+00   2.498034649e+00   6.105072283e-01   3.727190758e-01   7.606511751e-01   1.170931510e+00   1.191436918e-01   1.499649772e-01   1.831094051e-01     5.752551620e-01     4.596993583e-02    3.824809678e+02   2.340001637e-06   6.047799098e-03   9.999873493e-01   5.730728011e-01   -1.423438988e+04  -2.138757576e+03    1.263847408e+04     3.910988683e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.728690792e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.271309208e-01   5.730728011e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   4.269271989e-01   
1.324036978e+00   2.702116282e+00   5.951235261e-01   3.541720113e-01   7.228000230e-01   1.112664189e+00   1.103621059e-01   1.576491415e-01   1.876414259e-01     5.894929251e-01     4.784526719e-02    3.832740927e+02   1.780834613e-06   6.250614034e-03   9.991279180e-01   5.804318977e-01   -1.477344622e+04  -1.620365304e+03    1.268655310e+04     3.901597992e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.788914462e-01   1.717623839e-20   4.704970377e-20   0.000000000e+00   4.501199166e-21   7.211085538e-01   5.804318977e-01   1.141504361e-20   1.760426283e-20   0.000000000e+00   2.618593107e-21   4.195681023e-01   
1.424036978e+00   2.906197914e+00   5.789885815e-01   3.352277775e-01   6.841383213e-01   1.053149123e+00   1.016268861e-01   1.647809549e-01   1.908125827e-01     5.994554080e-01     4.963474651e-02    3.838743343e+02   1.331402759e-06   6.450142979e-03   1.001000000e+00   5.859541798e-01   -1.533191657e+04  -1.197751179e+03    1.281465899e+04     3.894451643e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.834832199e-01   7.664970199e-21   2.104663730e-19   0.000000000e+00   0.000000000e+00   7.165167801e-01   5.859541798e-01   5.059180911e-21   7.821028890e-20   0.000000000e+00   0.000000000e+00   4.140458202e-01   
1.524036978e+00   3.110279547e+00   5.621564254e-01   3.160198466e-01   6.449384624e-01   9.928056285e-01   9.301867720e-02   1.715240486e-01   1.928466921e-01     6.058457512e-01     5.137106126e-02    3.843166689e+02   9.669054462e-07   6.649442676e-03   9.990881187e-01   5.900382749e-01   -1.582056015e+04  -8.678038508e+02    1.301673672e+04     3.889162862e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.869200216e-01   8.442721368e-20   0.000000000e+00   0.000000000e+00   2.266609437e-19   7.130799784e-01   5.900382749e-01   5.544153241e-20   0.000000000e+00   0.000000000e+00   1.302925957e-19   4.099617251e-01   
1.589036978e+00   3.242932608e+00   5.508703649e-01   3.034581590e-01   6.193023652e-01   9.533419229e-01   8.752796883e-02   1.758554173e-01   1.937470758e-01     6.086743900e-01     5.250635691e-02    3.845388959e+02   7.585333728e-07   6.782834803e-03   1.000000628e+00   5.920907056e-01   -1.617601384e+04  -6.859134404e+02    1.318513343e+04     3.886498141e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.886604755e-01   0.000000000e+00   1.024833663e-19   3.357284324e-20   2.880288738e-20   7.113395245e-01   5.920907056e-01   0.000000000e+00   3.779193919e-20   3.024413369e-20   1.651431869e-20   4.079092944e-01   
1.679036978e+00   3.426606078e+00   5.347775380e-01   2.859870152e-01   5.836469698e-01   8.984547060e-01   8.007889928e-02   1.817077179e-01   1.943464120e-01     6.105572603e-01     5.408420520e-02    3.847660512e+02   5.403168980e-07   6.972386026e-03   9.999999989e-01   5.941861981e-01   -1.665267272e+04  -4.816943080e+02    1.346759033e+04     3.883768051e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.904467302e-01   2.999610593e-22   1.918976908e-20   2.122684156e-20   0.000000000e+00   7.095532698e-01   5.941861981e-01   1.959541141e-22   7.057821826e-21   1.907188204e-20   0.000000000e+00   4.058138019e-01   
1.779036978e+00   3.630687710e+00   5.162787726e-01   2.665437710e-01   5.439668796e-01   8.373719529e-01   7.205289401e-02   1.882891876e-01   1.944194214e-01     6.107866259e-01     5.589335893e-02    3.849305281e+02   3.394306116e-07   7.194925439e-03   9.999999992e-01   5.957028453e-01   -1.720265434e+04  -3.025274439e+02    1.384848999e+04     3.881785442e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.917454551e-01   0.000000000e+00   8.483821334e-21   4.772314234e-21   0.000000000e+00   7.082545449e-01   5.957028453e-01   0.000000000e+00   3.114310879e-21   4.279634825e-21   0.000000000e+00   4.042971547e-01   
1.879036978e+00   3.834769343e+00   4.971122105e-01   2.471205498e-01   5.043276527e-01   7.763521039e-01   6.432235175e-02   1.950914676e-01   1.939647014e-01     6.093580811e-01     5.780233699e-02    3.850175100e+02   1.837992018e-07   7.434810338e-03   9.999999991e-01   5.965046839e-01   -1.778632867e+04  -1.643737189e+02    1.430333063e+04     3.880731372e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.924340912e-01   0.000000000e+00   1.358854527e-20   1.155903999e-20   0.000000000e+00   7.075659088e-01   5.965046839e-01   0.000000000e+00   4.983146984e-21   1.035522953e-20   0.000000000e+00   4.034953161e-01   
1.979036978e+00   4.038850976e+00   4.772468592e-01   2.277645646e-01   4.648256420e-01   7.155434829e-01   5.691514664e-02   2.022951487e-01   1.930894487e-01     6.066083936e-01     5.985839314e-02    3.850402755e+02   6.432431756e-08   7.697684100e-03   9.999999990e-01   5.967145201e-01   -1.841794919e+04  -5.863908798e+01    1.483815473e+04     3.880447322e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.926145334e-01   0.000000000e+00   9.230089354e-21   5.107753326e-21   0.000000000e+00   7.073854666e-01   5.967145201e-01   0.000000000e+00   3.383930948e-21   4.574595874e-21   0.000000000e+00   4.032854799e-01   
2.079036978e+00   4.242932608e+00   4.566327589e-01   2.085134765e-01   4.255377072e-01   6.550644061e-01   4.985397784e-02   2.101006446e-01   1.918776740e-01     6.028014911e-01     6.211562924e-02    3.850091580e+02   -2.680846994e-08  7.990210156e-03   1.000000005e+00   5.964276974e-01   -1.911396859e+04  2.181285023e+01     1.546262893e+04     3.880808746e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.923679130e-01   0.000000000e+00   9.918647387e-21   0.000000000e+00   0.000000000e+00   7.076320870e-01   5.964276974e-01   0.000000000e+00   3.637687775e-21   0.000000000e+00   0.000000000e+00   4.035723026e-01   
2.179036978e+00   4.447014241e+00   4.351892266e-01   1.893896629e-01   3.865095161e-01   5.949851737e-01   4.315518959e-02   2.187464716e-01   1.903922155e-01     5.981347856e-01     6.463916733e-02    3.849306247e+02   -9.853167746e-08  8.320730763e-03   1.000000174e+00   5.957037227e-01   -1.989440606e+04  8.146862600e+01     1.619164772e+04     3.881736752e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.917462079e-01   4.110785467e-20   0.000000000e+00   0.000000000e+00   1.336715033e-19   7.082537921e-01   5.957037227e-01   2.680299628e-20   0.000000000e+00   0.000000000e+00   7.629351786e-20   4.042962773e-01   
