t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
1.285607219e+00   2.623688202e+00   4.930068659e-01   2.430557698e-01   4.960321833e-01   7.635822209e-01   6.274187959e-02   2.947218454e-01   2.905997866e-01     9.129461546e-01     8.572027886e-02    3.949755202e+02   4.975367290e-07   1.002143518e-02   1.000000000e+00   6.867438335e-01   -2.570741908e+04  -4.266782513e+02    1.808836971e+04     8.422976817e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.799940175e-01   5.356429647e-21   0.000000000e+00   6.831727908e-20   5.235476593e-20   6.200059825e-01   6.867438335e-01   3.091198213e-21   0.000000000e+00   5.422513922e-20   2.644831114e-20   3.132561665e-01   
1.340607219e+00   2.735933100e+00   4.765456080e-01   2.270957165e-01   4.634606459e-01   7.134422345e-01   5.666462724e-02   3.036427970e-01   2.893992826e-01     9.091746602e-01     8.817138143e-02    3.949911418e+02   2.734778223e-07   1.030633158e-02   1.000000000e+00   6.868844016e-01   -2.644139931e+04  -2.307543250e+02    1.863890210e+04     8.422765254e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.801479932e-01   4.415052533e-20   0.000000000e+00   3.669394046e-20   0.000000000e+00   6.198520068e-01   6.868844016e-01   2.547418314e-20   0.000000000e+00   2.911906390e-20   0.000000000e+00   3.131155984e-01   
1.440607219e+00   2.940014733e+00   4.453209202e-01   1.983107220e-01   4.047157591e-01   6.230115072e-01   4.624000961e-02   3.211879637e-01   2.860634391e-01     8.986947988e-01     9.308317092e-02    3.949025761e+02   -5.121394233e-08  1.089020427e-02   1.000000000e+00   6.860996693e-01   -2.792097768e+04  3.610221624e+01     1.987273475e+04     8.423893707e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.792892008e-01   0.000000000e+00   7.512794293e-20   0.000000000e+00   0.000000000e+00   6.207107992e-01   6.860996693e-01   0.000000000e+00   2.443222976e-20   0.000000000e+00   0.000000000e+00   3.139003307e-01   
1.540607219e+00   3.144096366e+00   4.122154820e-01   1.699216036e-01   3.467787828e-01   5.338244615e-01   3.667511795e-02   3.414725109e-01   2.815205113e-01     8.844227702e-01     9.887716326e-02    3.946864192e+02   -2.746444802e-07  1.159330911e-02   1.000000000e+00   6.841827896e-01   -2.967602648e+04  2.194530840e+02     2.146698898e+04     8.426665270e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.771994654e-01   1.109169796e-20   4.725678341e-20   0.000000000e+00   0.000000000e+00   6.228005346e-01   6.841827896e-01   6.424399666e-21   1.541026504e-20   0.000000000e+00   0.000000000e+00   3.158172104e-01   
1.640607219e+00   3.348177998e+00   3.768774852e-01   1.420366388e-01   2.898706915e-01   4.462212611e-01   2.802845779e-02   3.660926718e-01   2.759441710e-01     8.669041803e-01     1.060021040e-01    3.943550331e+02   -4.264579386e-07  1.247019264e-02   1.000000000e+00   6.812398152e-01   -3.184250637e+04  3.294068757e+02     2.354287654e+04     8.430908633e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.740131663e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.336033768e-20   6.259868337e-01   6.812398152e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   1.698506774e-20   3.187601848e-01   
1.695607219e+00   3.460422896e+00   3.562910351e-01   1.269433017e-01   2.590679626e-01   3.988041440e-01   2.368172354e-02   3.824974444e-01   2.725608208e-01     8.562750722e-01     1.107799345e-01    3.941298537e+02   -4.868384125e-07  1.306173194e-02   1.000000000e+00   6.792367175e-01   -3.329765289e+04  3.943139919e+02     2.495747187e+04     8.433784603e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.718595860e-01   6.821792074e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.281404140e-01   6.792367175e-01   3.979001387e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.207632825e-01   
1.795607219e+00   3.664504529e+00   3.162561875e-01   1.000179761e-01   2.041183186e-01   3.142157390e-01   1.656211194e-02   4.199595628e-01   2.656296205e-01     8.345000642e-01     1.217359115e-01    3.936258635e+02   -5.712786596e-07  1.442600253e-02   1.000000000e+00   6.747451161e-01   -3.663963714e+04  4.658431026e+02     2.826704319e+04     8.440202068e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.670745215e-01   0.000000000e+00   0.000000000e+00   3.129282011e-21   0.000000000e+00   6.329254785e-01   6.747451161e-01   0.000000000e+00   0.000000000e+00   2.526284848e-21   0.000000000e+00   3.252548839e-01   
1.895607219e+00   3.868586162e+00   2.717360429e-01   7.384047704e-02   1.506948511e-01   2.319767002e-01   1.050607176e-02   4.740656694e-01   2.576414582e-01     8.094045123e-01     1.376040649e-01    3.929834800e+02   -6.430536712e-07  1.641086342e-02   1.000000000e+00   6.690027593e-01   -4.148585150e+04  5.443803134e+02     3.310181391e+04     8.448344018e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.610440509e-01   0.000000000e+00   1.747632011e-20   0.000000000e+00   0.000000000e+00   6.389559491e-01   6.690027593e-01   0.000000000e+00   5.821871032e-21   0.000000000e+00   0.000000000e+00   3.309972407e-01   
1.908419719e+00   3.894734121e+00   2.656069379e-01   7.054704546e-02   1.439735622e-01   2.216300798e-01   9.811081139e-03   4.828667341e-01   2.565055093e-01     8.058358237e-01     1.401309191e-01    3.928833589e+02   -7.510856469e-07  1.672878644e-02   1.000000000e+00   6.681065481e-01   -4.225880221e+04  4.292075312e+02     3.387154913e+04     8.449610364e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.601115522e-01   5.538509067e-21   0.000000000e+00   2.523719716e-25   1.830646587e-22   6.398884478e-01   6.681065481e-01   3.281217243e-21   0.000000000e+00   2.056373037e-25   9.493730492e-23   3.318934519e-01   
1.935294719e+00   3.949581060e+00   2.523244945e-01   6.366765052e-02   1.299339807e-01   2.000178231e-01   8.411566019e-03   5.032997914e-01   2.539897309e-01     7.979322726e-01     1.461912463e-01    3.926709587e+02   -6.702517235e-07  1.748895084e-02   1.000000000e+00   6.662029837e-01   -4.411102593e+04  5.532576964e+02     3.574257721e+04     8.452292382e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.581385947e-01   5.300347881e-22   3.651285401e-21   5.585336106e-23   3.429242331e-22   6.418614053e-01   6.662029837e-01   3.148424348e-22   1.221085580e-21   4.563067217e-23   1.783106726e-22   3.337970163e-01   
2.035294719e+00   4.153662692e+00   1.969092273e-01   3.877324378e-02   7.912906895e-02   1.218097378e-01   3.997576892e-03   6.174361253e-01   2.431577406e-01     7.639025716e-01     1.797390799e-01    3.916742136e+02   -7.745077152e-07  2.171389429e-02   1.000000000e+00   6.572444889e-01   -5.437534327e+04  6.289263074e+02     4.606674503e+04     8.464834323e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.489915292e-01   9.519588392e-23   2.360663838e-19   4.569368580e-23   1.013723459e-22   6.510084708e-01   6.572444889e-01   5.724844271e-23   7.992655390e-20   3.779378289e-23   5.336484816e-23   3.427555111e-01   
2.090294719e+00   4.265907590e+00   1.599635382e-01   2.558833355e-02   5.222108888e-02   8.038812070e-02   2.143194703e-03   7.355087512e-01   2.353091644e-01     7.392455423e-01     2.144907788e-01    3.908932865e+02   -8.554404685e-07  2.610991804e-02   1.000000000e+00   6.501962614e-01   -6.502061079e+04  7.140234403e+02     5.674883468e+04     8.474613140e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.419510602e-01   0.000000000e+00   4.674058684e-19   0.000000000e+00   0.000000000e+00   6.580489398e-01   6.501962614e-01   0.000000000e+00   1.597789445e-19   0.000000000e+00   0.000000000e+00   3.498037386e-01   
2.175294719e+00   4.439376978e+00   7.926157682e-02   6.282397560e-03   1.282121951e-02   1.973673402e-02   2.607274433e-04   1.346082505e+00   2.133852438e-01     6.703695142e-01     3.945825302e-01    3.884537193e+02   -1.378323350e-06  4.916644651e-02   1.000000000e+00   6.280329031e-01   -1.203674217e+05  1.173728006e+03     1.123384953e+05     8.504905275e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.206630147e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.793369853e-01   6.280329031e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.719670969e-01   
