t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
1.272330601e-05   2.759690789e-05   6.790043168e-01   4.610468623e-01   1.000012715e+00   1.448421435e+00   1.639140679e-01   -3.366326603e-01  -4.571500590e-01    -1.436179267e+00    1.102325032e-01    3.000000000e+02   1.087632089e-26   0.000000000e+00   1.000000000e+00   
1.348154567e-05   2.924153312e-05   6.790045758e-01   4.610472140e-01   1.000013478e+00   1.448422540e+00   1.639142554e-01   -3.430443094e-01  -4.658573117e-01    -1.463533908e+00    1.080788041e-01    3.000000000e+02   -2.477892746e-26  0.000000000e+00   1.000000000e+00   
1.412604939e-05   3.063946458e-05   6.790047998e-01   4.610475181e-01   1.000014138e+00   1.448423496e+00   1.639144176e-01   -3.491804188e-01  -4.741903607e-01    -1.489712954e+00    1.064133255e-01    3.000000000e+02   -4.301980038e-26  0.000000000e+00   1.000000000e+00   
1.454308120e-05   3.154400846e-05   6.790049468e-01   4.610477178e-01   1.000014571e+00   1.448424123e+00   1.639145241e-01   -3.558829172e-01  -4.832925225e-01    -1.518308238e+00    1.054094854e-01    3.000000000e+02   -2.968345427e-26  0.000000000e+00   1.000000000e+00   
1.507384897e-05   3.269524612e-05   6.790051373e-01   4.610479765e-01   1.000015132e+00   1.448424936e+00   1.639146621e-01   -3.584865167e-01  -4.868283730e-01    -1.529416440e+00    1.042029605e-01    3.000000000e+02   -2.285748533e-31  0.000000000e+00   1.000000000e+00   
1.568991870e-05   3.403150413e-05   6.790053605e-01   4.610482795e-01   1.000015789e+00   1.448425888e+00   1.639148237e-01   -3.646721978e-01  -4.952287543e-01    -1.555807016e+00    1.029011724e-01    3.000000000e+02   8.868385677e-31   0.000000000e+00   1.000000000e+00   
1.596478057e-05   3.462768078e-05   6.790054613e-01   4.610484164e-01   1.000016086e+00   1.448426318e+00   1.639148967e-01   -3.686558992e-01  -5.006387377e-01    -1.572802981e+00    1.023525606e-01    3.000000000e+02   -1.114124888e-29  0.000000000e+00   1.000000000e+00   
1.672302024e-05   3.627230602e-05   6.790057434e-01   4.610487996e-01   1.000016917e+00   1.448427522e+00   1.639151010e-01   -3.756292838e-01  -5.101088822e-01    -1.602554317e+00    1.009266096e-01    3.000000000e+02   2.184962871e-31   0.000000000e+00   1.000000000e+00   
1.732961197e-05   3.758800621e-05   6.790059732e-01   4.610491117e-01   1.000017594e+00   1.448428502e+00   1.639152675e-01   -3.823610679e-01  -5.192508981e-01    -1.631274807e+00    9.987568182e-02    3.000000000e+02   7.707943242e-27   0.000000000e+00   1.000000000e+00   
1.816367560e-05   3.939709397e-05   6.790062955e-01   4.610495493e-01   1.000018544e+00   1.448429877e+00   1.639155009e-01   -3.908445528e-01  -5.307718239e-01    -1.667468863e+00    9.854687795e-02    3.000000000e+02   1.563306918e-31   0.000000000e+00   1.000000000e+00   
1.856175142e-05   4.026052222e-05   6.790064519e-01   4.610497617e-01   1.000019004e+00   1.448430544e+00   1.639156141e-01   -3.947765197e-01  -5.361116078e-01    -1.684244289e+00    9.795628448e-02    3.000000000e+02   -3.358900101e-26  0.000000000e+00   1.000000000e+00   
1.924416712e-05   4.174068493e-05   6.790067241e-01   4.610501313e-01   1.000019806e+00   1.448431705e+00   1.639158112e-01   -4.019629430e-01  -5.458710822e-01    -1.714904582e+00    9.700441472e-02    3.000000000e+02   4.178846895e-26   0.000000000e+00   1.000000000e+00   
2.007823075e-05   4.354977269e-05   6.790070632e-01   4.610505919e-01   1.000020805e+00   1.448433152e+00   1.639160569e-01   -4.108570618e-01  -5.579496938e-01    -1.752850659e+00    9.593529087e-02    3.000000000e+02   -3.527756084e-30  0.000000000e+00   1.000000000e+00   
2.091229438e-05   4.535886045e-05   6.790074097e-01   4.610510625e-01   1.000021826e+00   1.448434631e+00   1.639163078e-01   -4.196445356e-01  -5.698834983e-01    -1.790341812e+00    9.496042673e-02    3.000000000e+02   -1.063256301e-25  0.000000000e+00   1.000000000e+00   
2.125350223e-05   4.609894181e-05   6.790075536e-01   4.610512579e-01   1.000022249e+00   1.448435245e+00   1.639164120e-01   -4.233895685e-01  -5.749694302e-01    -1.806319738e+00    9.458672024e-02    3.000000000e+02   -5.864803564e-27  0.000000000e+00   1.000000000e+00   
2.189800595e-05   4.749687326e-05   6.790078287e-01   4.610516315e-01   1.000023060e+00   1.448436418e+00   1.639166112e-01   -4.300220757e-01  -5.839767118e-01    -1.834616948e+00    9.391704589e-02    3.000000000e+02   -4.258701217e-31  0.000000000e+00   1.000000000e+00   
2.216338983e-05   4.807249210e-05   6.790079433e-01   4.610517870e-01   1.000023397e+00   1.448436907e+00   1.639166942e-01   -4.328578103e-01  -5.878277830e-01    -1.846715445e+00    9.365492890e-02    3.000000000e+02   3.051856128e-31   0.000000000e+00   1.000000000e+00   
2.276998156e-05   4.938819229e-05   6.790082078e-01   4.610521462e-01   1.000024176e+00   1.448438036e+00   1.639168858e-01   -4.390533745e-01  -5.962416899e-01    -1.873148513e+00    9.308287522e-02    3.000000000e+02   5.969113353e-27   0.000000000e+00   1.000000000e+00   
2.314910139e-05   5.021050490e-05   6.790083751e-01   4.610523734e-01   1.000024669e+00   1.448438749e+00   1.639170069e-01   -4.429548861e-01  -6.015401548e-01    -1.889794131e+00    9.274454331e-02    3.000000000e+02   -9.495049112e-27  0.000000000e+00   1.000000000e+00   
2.379360511e-05   5.160843636e-05   6.790086627e-01   4.610527640e-01   1.000025516e+00   1.448439976e+00   1.639172152e-01   -4.494807136e-01  -6.104025966e-01    -1.917636313e+00    9.219953332e-02    3.000000000e+02   4.422514807e-26   0.000000000e+00   1.000000000e+00   
2.390734106e-05   5.185513014e-05   6.790087139e-01   4.610528336e-01   1.000025667e+00   1.448440195e+00   1.639172523e-01   -4.506197791e-01  -6.119495133e-01    -1.922496095e+00    9.210726463e-02    3.000000000e+02   -1.819474288e-28  0.000000000e+00   1.000000000e+00   
2.414429095e-05   5.236907553e-05   6.790088210e-01   4.610529789e-01   1.000025982e+00   1.448440652e+00   1.639173298e-01   -4.529793735e-01  -6.151539806e-01    -1.932563226e+00    9.191855126e-02    3.000000000e+02   7.609936880e-28   0.000000000e+00   1.000000000e+00   
2.456132277e-05   5.327361941e-05   6.790090108e-01   4.610532367e-01   1.000026541e+00   1.448441461e+00   1.639174673e-01   -4.570873145e-01  -6.207328105e-01    -1.950089637e+00    9.159809373e-02    3.000000000e+02   7.832018074e-28   0.000000000e+00   1.000000000e+00   
2.518687049e-05   5.463043523e-05   6.790092987e-01   4.610536277e-01   1.000027390e+00   1.448442690e+00   1.639176758e-01   -4.632905214e-01  -6.291571440e-01    -1.976555462e+00    9.114370978e-02    3.000000000e+02   9.241370731e-27   0.000000000e+00   1.000000000e+00   
2.566077028e-05   5.565832600e-05   6.790095193e-01   4.610539273e-01   1.000028039e+00   1.448443631e+00   1.639178356e-01   -4.678033695e-01  -6.352858821e-01    -1.995809460e+00    9.081952566e-02    3.000000000e+02   -1.157721645e-26  0.000000000e+00   1.000000000e+00   
2.630527399e-05   5.705625746e-05   6.790098229e-01   4.610543396e-01   1.000028934e+00   1.448444926e+00   1.639180555e-01   -4.740785877e-01  -6.438080358e-01    -2.022582595e+00    9.040487202e-02    3.000000000e+02   -1.005364791e-26  0.000000000e+00   1.000000000e+00   
2.698768969e-05   5.853642017e-05   6.790101488e-01   4.610547821e-01   1.000029893e+00   1.448446316e+00   1.639182915e-01   -4.809219454e-01  -6.531017634e-01    -2.051779702e+00    8.999757915e-02    3.000000000e+02   3.924343438e-26   0.000000000e+00   1.000000000e+00   
2.759428142e-05   5.985212036e-05   6.790104421e-01   4.610551805e-01   1.000030757e+00   1.448447568e+00   1.639185039e-01   -4.862621467e-01  -6.603541504e-01    -2.074563748e+00    8.965999997e-02    3.000000000e+02   1.089646906e-25   0.000000000e+00   1.000000000e+00   
2.842834505e-05   6.166120812e-05   6.790108509e-01   4.610557356e-01   1.000031962e+00   1.448449312e+00   1.639188000e-01   -4.938318282e-01  -6.706343397e-01    -2.106859915e+00    8.923224671e-02    3.000000000e+02   7.785564290e-25   0.000000000e+00   1.000000000e+00   
2.857999299e-05   6.199013317e-05   6.790109259e-01   4.610558375e-01   1.000032183e+00   1.448449632e+00   1.639188543e-01   -4.951543533e-01  -6.724304318e-01    -2.112502504e+00    8.915870742e-02    3.000000000e+02   7.558634498e-26   0.000000000e+00   1.000000000e+00   
2.889276685e-05   6.266854108e-05   6.790110812e-01   4.610560484e-01   1.000032640e+00   1.448450294e+00   1.639189668e-01   -4.978659107e-01  -6.761129406e-01    -2.124071447e+00    8.901091984e-02    3.000000000e+02   4.149358658e-31   0.000000000e+00   1.000000000e+00   
2.930979866e-05   6.357308496e-05   6.790112896e-01   4.610563314e-01   1.000033254e+00   1.448451184e+00   1.639191177e-01   -5.014465148e-01  -6.809756893e-01    -2.139348223e+00    8.882214031e-02    3.000000000e+02   -1.159209824e-26  0.000000000e+00   1.000000000e+00   
2.995430238e-05   6.497101641e-05   6.790116147e-01   4.610567729e-01   1.000034212e+00   1.448452571e+00   1.639193531e-01   -5.072980694e-01  -6.889225625e-01    -2.164314061e+00    8.854806798e-02    3.000000000e+02   1.473587560e-30   0.000000000e+00   1.000000000e+00   
3.005856033e-05   6.519715238e-05   6.790116677e-01   4.610568448e-01   1.000034367e+00   1.448452797e+00   1.639193915e-01   -5.081727257e-01  -6.901104199e-01    -2.168045825e+00    8.850567329e-02    3.000000000e+02   5.731984770e-26   0.000000000e+00   1.000000000e+00   
3.062724008e-05   6.643062131e-05   6.790119581e-01   4.610572392e-01   1.000035223e+00   1.448454036e+00   1.639196018e-01   -5.129037508e-01  -6.965355603e-01    -2.188230999e+00    8.828351676e-02    3.000000000e+02   -6.175460054e-30  0.000000000e+00   1.000000000e+00   
3.137126275e-05   6.804440983e-05   6.790123422e-01   4.610577609e-01   1.000036354e+00   1.448455675e+00   1.639198800e-01   -5.193218804e-01  -7.052519328e-01    -2.215614291e+00    8.801582978e-02    3.000000000e+02   3.215153872e-25   0.000000000e+00   1.000000000e+00   
3.148973770e-05   6.830138252e-05   6.790124038e-01   4.610578445e-01   1.000036536e+00   1.448455937e+00   1.639199246e-01   -5.202816604e-01  -7.065554018e-01    -2.219709260e+00    8.797541018e-02    3.000000000e+02   1.600792208e-28   0.000000000e+00   1.000000000e+00   
3.179303356e-05   6.895923261e-05   6.790125620e-01   4.610580594e-01   1.000037002e+00   1.448456612e+00   1.639200392e-01   -5.227262799e-01  -7.098754211e-01    -2.230139408e+00    8.787467992e-02    3.000000000e+02   -4.452258512e-25  0.000000000e+00   1.000000000e+00   
3.281665711e-05   7.117947668e-05   6.790131015e-01   4.610587920e-01   1.000038591e+00   1.448458914e+00   1.639204299e-01   -5.311364507e-01  -7.212972174e-01    -2.266022039e+00    8.756313062e-02    3.000000000e+02   3.287331549e-24   0.000000000e+00   1.000000000e+00   
3.298726103e-05   7.154951736e-05   6.790131923e-01   4.610589153e-01   1.000038858e+00   1.448459301e+00   1.639204956e-01   -5.324713634e-01  -7.231101605e-01    -2.271717568e+00    8.751521533e-02    3.000000000e+02   -2.355203167e-26  0.000000000e+00   1.000000000e+00   
3.330951289e-05   7.224848309e-05   6.790133643e-01   4.610591489e-01   1.000039365e+00   1.448460035e+00   1.639206202e-01   -5.349788255e-01  -7.265155442e-01    -2.282415896e+00    8.742771428e-02    3.000000000e+02   5.641621195e-26   0.000000000e+00   1.000000000e+00   
3.404879656e-05   7.385199270e-05   6.790137619e-01   4.610596889e-01   1.000040536e+00   1.448461732e+00   1.639209082e-01   -5.410664989e-01  -7.347831977e-01    -2.308389496e+00    8.724177918e-02    3.000000000e+02   -2.488649890e-26  0.000000000e+00   1.000000000e+00   
3.464591030e-05   7.514713507e-05   6.790140863e-01   4.610601294e-01   1.000041492e+00   1.448463115e+00   1.639211431e-01   -5.453867986e-01  -7.406506375e-01    -2.326822602e+00    8.710552724e-02    3.000000000e+02   9.719139095e-27   0.000000000e+00   1.000000000e+00   
3.479755823e-05   7.547606012e-05   6.790141691e-01   4.610602418e-01   1.000041736e+00   1.448463469e+00   1.639212031e-01   -5.465256340e-01  -7.421972985e-01    -2.331681581e+00    8.707291050e-02    3.000000000e+02   3.399361459e-28   0.000000000e+00   1.000000000e+00   
3.513876608e-05   7.621614147e-05   6.790143560e-01   4.610604957e-01   1.000042286e+00   1.448464266e+00   1.639213385e-01   -5.490741198e-01  -7.456584198e-01    -2.342555014e+00    8.700231931e-02    3.000000000e+02   1.841737012e-25   0.000000000e+00   1.000000000e+00   
3.638986153e-05   7.892977312e-05   6.790150488e-01   4.610614365e-01   1.000044327e+00   1.448467222e+00   1.639218402e-01   -5.583444583e-01  -7.582485792e-01    -2.382108166e+00    8.677550065e-02    3.000000000e+02   1.161687996e-31   0.000000000e+00   1.000000000e+00   
3.707227723e-05   8.040993583e-05   6.790154316e-01   4.610619564e-01   1.000045455e+00   1.448468855e+00   1.639221175e-01   -5.632445098e-01  -7.649034279e-01    -2.403014990e+00    8.667209248e-02    3.000000000e+02   -3.806409870e-25  0.000000000e+00   1.000000000e+00   
3.813381276e-05   8.271241116e-05   6.790160336e-01   4.610627739e-01   1.000047228e+00   1.448471423e+00   1.639225535e-01   -5.707110622e-01  -7.750439236e-01    -2.434872297e+00    8.653777354e-02    3.000000000e+02   -6.735131039e-25  0.000000000e+00   1.000000000e+00   
3.889205242e-05   8.435703640e-05   6.790164684e-01   4.610633643e-01   1.000048508e+00   1.448473278e+00   1.639228683e-01   -5.759319321e-01  -7.821345330e-01    -2.457148103e+00    8.646062664e-02    3.000000000e+02   -3.891438363e-27  0.000000000e+00   1.000000000e+00   
3.972611605e-05   8.616612416e-05   6.790169511e-01   4.610640199e-01   1.000049930e+00   1.448475338e+00   1.639232180e-01   -5.815648070e-01  -7.897847242e-01    -2.481181888e+00    8.639294800e-02    3.000000000e+02   -1.069583333e-26  0.000000000e+00   1.000000000e+00   
4.078765158e-05   8.846859950e-05   6.790175722e-01   4.610648634e-01   1.000051760e+00   1.448477988e+00   1.639236678e-01   -5.885365935e-01  -7.992533778e-01    -2.510928540e+00    8.633144558e-02    3.000000000e+02   5.217719375e-26   0.000000000e+00   1.000000000e+00   
4.099616749e-05   8.892087144e-05   6.790176951e-01   4.610650303e-01   1.000052122e+00   1.448478512e+00   1.639237568e-01   -5.899123961e-01  -8.011219110e-01    -2.516798710e+00    8.632256463e-02    3.000000000e+02   1.711563132e-27   0.000000000e+00   1.000000000e+00   
4.164067120e-05   9.031880289e-05   6.790180767e-01   4.610655484e-01   1.000053246e+00   1.448480140e+00   1.639240331e-01   -5.940223439e-01  -8.067038189e-01    -2.534334791e+00    8.630123350e-02    3.000000000e+02   -8.320572587e-25  0.000000000e+00   1.000000000e+00   
4.315715053e-05   9.360805336e-05   6.790189848e-01   4.610667817e-01   1.000055921e+00   1.448484014e+00   1.639246908e-01   -6.035552495e-01  -8.196509455e-01    -2.575009389e+00    8.628741800e-02    3.000000000e+02   1.657100176e-25   0.000000000e+00   1.000000000e+00   
4.354100936e-05   9.444064489e-05   6.790192170e-01   4.610670970e-01   1.000056605e+00   1.448485005e+00   1.639248590e-01   -6.058854268e-01  -8.228156961e-01    -2.584951746e+00    8.629162782e-02    3.000000000e+02   -3.252251907e-27  0.000000000e+00   1.000000000e+00   
4.365948431e-05   9.469761758e-05   6.790192888e-01   4.610671946e-01   1.000056816e+00   1.448485311e+00   1.639249110e-01   -6.066267347e-01  -8.238225080e-01    -2.588114739e+00    8.629359101e-02    3.000000000e+02   6.087003608e-30   0.000000000e+00   1.000000000e+00   
4.419025207e-05   9.584885525e-05   6.790196116e-01   4.610676330e-01   1.000057767e+00   1.448486689e+00   1.639251448e-01   -6.098470820e-01  -8.281962576e-01    -2.601855279e+00    8.630576914e-02    3.000000000e+02   5.356344336e-27   0.000000000e+00   1.000000000e+00   
4.517596364e-05   9.798686806e-05   6.790202157e-01   4.610684534e-01   1.000059546e+00   1.448489266e+00   1.639255823e-01   -6.157688987e-01  -8.362390609e-01    -2.627122490e+00    8.634327793e-02    3.000000000e+02   3.329883878e-26   0.000000000e+00   1.000000000e+00   
4.644601507e-05   1.007416153e-04   6.790210026e-01   4.610695220e-01   1.000061864e+00   1.448492623e+00   1.639261522e-01   -6.232107093e-01  -8.463463213e-01    -2.658875385e+00    8.641904682e-02    3.000000000e+02   4.523407668e-28   0.000000000e+00   1.000000000e+00   
4.653131704e-05   1.009266357e-04   6.790210558e-01   4.610695942e-01   1.000062021e+00   1.448492850e+00   1.639261907e-01   -6.237161429e-01  -8.470327877e-01    -2.661031983e+00    8.642524792e-02    3.000000000e+02   -1.460678999e-26  0.000000000e+00   1.000000000e+00   
4.696730484e-05   1.018722952e-04   6.790213283e-01   4.610699643e-01   1.000062824e+00   1.448494013e+00   1.639263881e-01   -6.262872738e-01  -8.505248331e-01    -2.672002567e+00    8.645900109e-02    3.000000000e+02   2.206124094e-28   0.000000000e+00   1.000000000e+00   
4.764972054e-05   1.033524579e-04   6.790217570e-01   4.610705465e-01   1.000064087e+00   1.448495842e+00   1.639266986e-01   -6.302053930e-01  -8.558463464e-01    -2.688720595e+00    8.651865191e-02    3.000000000e+02   4.712571190e-27   0.000000000e+00   1.000000000e+00   
4.977279160e-05   1.079574086e-04   6.790231078e-01   4.610723810e-01   1.000068065e+00   1.448501605e+00   1.639276769e-01   -6.421084945e-01  -8.720130110e-01    -2.739509669e+00    8.675639132e-02    3.000000000e+02   -2.514204855e-24  0.000000000e+00   1.000000000e+00   
4.998130751e-05   1.084096805e-04   6.790232419e-01   4.610725630e-01   1.000068460e+00   1.448502177e+00   1.639277740e-01   -6.432591648e-01  -8.735758469e-01    -2.744419463e+00    8.678402276e-02    3.000000000e+02   4.627427879e-26   0.000000000e+00   1.000000000e+00   
5.073954717e-05   1.100543057e-04   6.790237312e-01   4.610732275e-01   1.000069902e+00   1.448504264e+00   1.639281284e-01   -6.474167554e-01  -8.792226818e-01    -2.762159518e+00    8.689052120e-02    3.000000000e+02   -1.254580156e-27  0.000000000e+00   1.000000000e+00   
5.149778684e-05   1.116989310e-04   6.790242237e-01   4.610738963e-01   1.000071352e+00   1.448506365e+00   1.639284851e-01   -6.515674136e-01  -8.848601144e-01    -2.779870035e+00    8.700644938e-02    3.000000000e+02   -6.125952953e-27  0.000000000e+00   1.000000000e+00   
5.453074549e-05   1.182774319e-04   6.790262247e-01   4.610766138e-01   1.000077246e+00   1.448514903e+00   1.639299343e-01   -6.679606469e-01  -9.071255925e-01    -2.849819097e+00    8.756324588e-02    3.000000000e+02   3.315635822e-26   0.000000000e+00   1.000000000e+00   
5.562071501e-05   1.206415807e-04   6.790269558e-01   4.610776067e-01   1.000079400e+00   1.448518022e+00   1.639304638e-01   -6.737468483e-01  -9.149845427e-01    -2.874508717e+00    8.779908206e-02    3.000000000e+02   -1.285431032e-26  0.000000000e+00   1.000000000e+00   
5.596192286e-05   1.213816621e-04   6.790271860e-01   4.610779193e-01   1.000080078e+00   1.448519004e+00   1.639306305e-01   -6.754702798e-01  -9.173253666e-01    -2.881862633e+00    8.787673456e-02    3.000000000e+02   4.470595852e-26   0.000000000e+00   1.000000000e+00   
5.793334599e-05   1.256576877e-04   6.790285280e-01   4.610797418e-01   1.000084031e+00   1.448524730e+00   1.639316025e-01   -6.859349899e-01  -9.315388529e-01    -2.926515617e+00    8.836134386e-02    3.000000000e+02   -2.080837733e-25  0.000000000e+00   1.000000000e+00   
6.202784017e-05   1.345386640e-04   6.790313810e-01   4.610836163e-01   1.000092435e+00   1.448536902e+00   1.639336688e-01   -7.079465221e-01  -9.614358091e-01    -3.020439675e+00    8.956407667e-02    3.000000000e+02   -2.892954730e-26  0.000000000e+00   1.000000000e+00   
6.271025587e-05   1.360188267e-04   6.790318653e-01   4.610842741e-01   1.000093862e+00   1.448538968e+00   1.639340196e-01   -7.113490769e-01  -9.660573811e-01    -3.034958771e+00    8.979054002e-02    3.000000000e+02   1.474413002e-26   0.000000000e+00   1.000000000e+00   
6.445420710e-05   1.398014647e-04   6.790331146e-01   4.610859707e-01   1.000097542e+00   1.448544298e+00   1.639349244e-01   -7.212663085e-01  -9.795274158e-01    -3.077276133e+00    9.040478526e-02    3.000000000e+02   -7.445308302e-26  0.000000000e+00   1.000000000e+00   
6.642563023e-05   1.440774903e-04   6.790345472e-01   4.610879162e-01   1.000101762e+00   1.448550410e+00   1.639359620e-01   -7.321970588e-01  -9.943741965e-01    -3.123918671e+00    9.116082217e-02    3.000000000e+02   -1.002990826e-25  0.000000000e+00   1.000000000e+00   
7.552450620e-05   1.638129932e-04   6.790414541e-01   4.610972964e-01   1.000122107e+00   1.448579879e+00   1.639409646e-01   -7.881240644e-01  -1.070337821e+00    -3.362565437e+00    9.559301867e-02    3.000000000e+02   -2.780231158e-25  0.000000000e+00   1.000000000e+00   
7.979575744e-05   1.730773563e-04   6.790448864e-01   4.611019577e-01   1.000132218e+00   1.448594523e+00   1.639434505e-01   -8.221850663e-01  -1.116601130e+00    -3.507905907e+00    9.830317013e-02    3.000000000e+02   9.583411710e-25   0.000000000e+00   1.000000000e+00   
8.010606202e-05   1.737504083e-04   6.790451417e-01   4.611023045e-01   1.000132970e+00   1.448595612e+00   1.639436355e-01   -8.234535884e-01  -1.118324317e+00    -3.513319459e+00    9.851762490e-02    3.000000000e+02   1.202177150e-26   0.000000000e+00   1.000000000e+00   
8.045287301e-05   1.745026430e-04   6.790454276e-01   4.611026927e-01   1.000133812e+00   1.448596832e+00   1.639438425e-01   -8.248618272e-01  -1.120237304e+00    -3.519329285e+00    9.876041859e-02    3.000000000e+02   6.867402323e-27   0.000000000e+00   1.000000000e+00   
8.118300143e-05   1.760862948e-04   6.790460324e-01   4.611035141e-01   1.000135593e+00   1.448599412e+00   1.639442806e-01   -8.429363744e-01  -1.144785201e+00    -3.596448778e+00    9.929180928e-02    3.000000000e+02   -6.012037115e-27  0.000000000e+00   1.000000000e+00   
8.235120690e-05   1.786201377e-04   6.790470118e-01   4.611048443e-01   1.000138479e+00   1.448603591e+00   1.639449900e-01   -8.442598845e-01  -1.146584304e+00    -3.602100825e+00    1.001571440e-01    3.000000000e+02   2.043927945e-27   0.000000000e+00   1.000000000e+00   
8.673197740e-05   1.881220486e-04   6.790507936e-01   4.611099803e-01   1.000149619e+00   1.448619727e+00   1.639477292e-01   -8.854003914e-01  -1.202463677e+00    -3.777651054e+00    1.038095198e-01    3.000000000e+02   -5.826680909e-27  0.000000000e+00   1.000000000e+00   
9.198890201e-05   1.995243417e-04   6.790555969e-01   4.611165037e-01   1.000163768e+00   1.448640220e+00   1.639512083e-01   -9.426645372e-01  -1.280243260e+00    -4.022002821e+00    1.091439388e-01    3.000000000e+02   -4.136582177e-29  0.000000000e+00   1.000000000e+00   
9.296544877e-05   2.016424760e-04   6.790565305e-01   4.611177716e-01   1.000166518e+00   1.448644204e+00   1.639518845e-01   -9.622375949e-01  -1.306827445e+00    -4.105519502e+00    1.102750769e-01    3.000000000e+02   -7.752764397e-28  0.000000000e+00   1.000000000e+00   
9.321186711e-05   2.021769585e-04   6.790567677e-01   4.611180938e-01   1.000167217e+00   1.448645216e+00   1.639520563e-01   -9.633251788e-01  -1.308304964e+00    -4.110161265e+00    1.105655609e-01    3.000000000e+02   -3.828433555e-27  0.000000000e+00   1.000000000e+00   
9.368645058e-05   2.032063321e-04   6.790572254e-01   4.611187154e-01   1.000168565e+00   1.448647169e+00   1.639523878e-01   -9.654302456e-01  -1.311164768e+00    -4.119145602e+00    1.111332272e-01    3.000000000e+02   -1.086704830e-33  0.000000000e+00   1.000000000e+00   
9.416103405e-05   2.042357058e-04   6.790576871e-01   4.611193424e-01   1.000169925e+00   1.448649139e+00   1.639527222e-01   -9.764353902e-01  -1.326111915e+00    -4.166103451e+00    1.117173417e-01    3.000000000e+02   -3.968318987e-26  0.000000000e+00   1.000000000e+00   
9.536574594e-05   2.068487313e-04   6.790588728e-01   4.611209527e-01   1.000173418e+00   1.448654198e+00   1.639535811e-01   -9.933122312e-01  -1.349034968e+00    -4.238118345e+00    1.132458530e-01    3.000000000e+02   -1.912850407e-26  0.000000000e+00   1.000000000e+00   
