t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
2.127746191e-04   4.615091045e-04   6.791850115e-01   4.612922798e-01   1.000545027e+00   1.449192437e+00   1.640449637e-01   -6.283801463e-01  -8.535727538e-01    -2.681577893e+00    2.387158579e-01    3.273756479e+02   6.276021835e-04   1.859054613e-01   1.000000000e+00   4.762082034e-01   -2.097832947e+05  -9.010872512e+05    1.110694583e+06     -1.785821643e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.565669899e-01   1.762861980e-02   5.443791243e-02   5.921010343e-03   8.980965551e-02   4.756358121e-01   4.762082034e-01   1.635264829e-02   6.945282467e-02   4.807905010e-03   4.690339178e-02   3.862750268e-01   
2.141266462e-04   4.644416574e-04   6.791858567e-01   4.612934279e-01   1.000547517e+00   1.449196044e+00   1.640455762e-01   -6.216669027e-01  -8.444547358e-01    -2.652932794e+00    2.386093487e-01    3.274321094e+02   6.241333843e-04   1.857627956e-01   1.000000000e+00   4.772247267e-01   -2.096683817e+05  -8.978771753e+05    1.107373723e+06     -1.790001473e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.575046461e-01   1.732901551e-02   5.454732961e-02   5.915446393e-03   8.985419728e-02   4.748493651e-01   4.772247267e-01   1.606679250e-02   6.955805905e-02   4.801015322e-03   4.690348337e-02   3.854459230e-01   
2.141851122e-04   4.645684705e-04   6.791858930e-01   4.612934773e-01   1.000547624e+00   1.449196199e+00   1.640456025e-01   -6.215120435e-01  -8.442444246e-01    -2.652272082e+00    2.386047987e-01    3.274345289e+02   6.240510539e-04   1.857566924e-01   1.000000000e+00   4.772683173e-01   -2.096634702e+05  -8.977388739e+05    1.107230612e+06     -1.790180631e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.575448722e-01   1.731626783e-02   5.455194018e-02   5.915219256e-03   8.985604136e-02   4.748156592e-01   4.772683173e-01   1.605463338e-02   6.956246537e-02   4.800729318e-03   4.690345277e-02   3.854104019e-01   
2.145212919e-04   4.652976459e-04   6.791861018e-01   4.612937609e-01   1.000548240e+00   1.449197090e+00   1.640457538e-01   -6.206228090e-01  -8.430367728e-01    -2.648478132e+00    2.385785536e-01    3.274484052e+02   6.235781328e-04   1.857215714e-01   1.000000000e+00   4.775183742e-01   -2.096351705e+05  -8.969444750e+05    1.106408499e+06     -1.791208245e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.577756570e-01   1.724329999e-02   5.457825877e-02   5.913934500e-03   8.986651509e-02   4.746223347e-01   4.775183742e-01   1.598504010e-02   6.958757274e-02   4.799103660e-03   4.690322239e-02   3.852066869e-01   
2.151059523e-04   4.665657768e-04   6.791864634e-01   4.612942521e-01   1.000549305e+00   1.449198633e+00   1.640460158e-01   -6.170738112e-01  -8.382163590e-01    -2.633334355e+00    2.385313747e-01    3.274723840e+02   6.217540204e-04   1.856594557e-01   1.000000000e+00   4.779506842e-01   -2.095846649e+05  -8.955666678e+05    1.104982334e+06     -1.792984308e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.581747584e-01   1.711784580e-02   5.462319269e-02   5.911792455e-03   8.988416668e-02   4.742882440e-01   4.779506842e-01   1.586540882e-02   6.963024202e-02   4.796358219e-03   4.690258602e-02   3.848547207e-01   
2.164799042e-04   4.695458846e-04   6.791873069e-01   4.612953978e-01   1.000551790e+00   1.449202233e+00   1.640466269e-01   -6.105053863e-01  -8.292950182e-01    -2.605307137e+00    2.384207005e-01    3.275280414e+02   6.183516979e-04   1.855143512e-01   1.000000000e+00   4.789551033e-01   -2.094664215e+05  -8.923458019e+05    1.101647270e+06     -1.797108251e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.591025675e-01   1.682944665e-02   5.472507145e-02   5.907165096e-03   8.992315815e-02   4.735125911e-01   4.789551033e-01   1.559050483e-02   6.972609526e-02   4.790267045e-03   4.690005231e-02   3.840379772e-01   
2.165200996e-04   4.696330686e-04   6.791873314e-01   4.612954311e-01   1.000551862e+00   1.449202338e+00   1.640466447e-01   -6.104149645e-01  -8.291722215e-01    -2.604921360e+00    2.384175087e-01    3.275296549e+02   6.183030001e-04   1.855101573e-01   1.000000000e+00   4.789842406e-01   -2.094630085e+05  -8.922519463e+05    1.101550062e+06     -1.797227828e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.591294937e-01   1.682114667e-02   5.472797264e-02   5.907038336e-03   8.992424597e-02   4.734901026e-01   4.789842406e-01   1.558259545e-02   6.972880533e-02   4.790096492e-03   4.689995622e-02   3.840143059e-01   
2.168343546e-04   4.703146891e-04   6.791875231e-01   4.612956915e-01   1.000552427e+00   1.449203156e+00   1.640467836e-01   -6.095962416e-01  -8.280603228e-01    -2.601428227e+00    2.383924267e-01    3.275422431e+02   6.178662940e-04   1.854772957e-01   1.000000000e+00   4.792116125e-01   -2.094362229e+05  -8.915188226e+05    1.100790691e+06     -1.798160858e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.593396339e-01   1.675649108e-02   5.475051889e-02   5.906062002e-03   8.993266052e-02   4.733146336e-01   4.792116125e-01   1.552098714e-02   6.974983184e-02   4.788776140e-03   4.689916766e-02   3.838296247e-01   
2.171559178e-04   4.710121611e-04   6.791877190e-01   4.612959576e-01   1.000553004e+00   1.449203991e+00   1.640469255e-01   -6.087604232e-01  -8.269252064e-01    -2.597862154e+00    2.383666534e-01    3.275550695e+02   6.174202382e-04   1.854436425e-01   1.000000000e+00   4.794433605e-01   -2.094087409e+05  -8.907700538e+05    1.100014990e+06     -1.799111657e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.595538582e-01   1.669083275e-02   5.477330106e-02   5.905094068e-03   8.994107974e-02   4.731358342e-01   4.794433605e-01   1.545843085e-02   6.977100585e-02   4.787452710e-03   4.689828198e-02   3.836414681e-01   
2.184421706e-04   4.738020493e-04   6.791884965e-01   4.612970137e-01   1.000555295e+00   1.449207310e+00   1.640474889e-01   -6.017429518e-01  -8.173937814e-01    -2.567918299e+00    2.382607230e-01    3.276058600e+02   6.137980824e-04   1.853073584e-01   1.000000000e+00   4.803617581e-01   -2.092965233e+05  -8.877885616e+05    1.096925553e+06     -1.802877751e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.604032069e-01   1.643290334e-02   5.486172005e-02   5.901512063e-03   8.997296713e-02   4.724276905e-01   4.803617581e-01   1.521276394e-02   6.985249316e-02   4.782416536e-03   4.689400257e-02   3.828965656e-01   
2.188952824e-04   4.747848508e-04   6.791887685e-01   4.612973832e-01   1.000556096e+00   1.449208470e+00   1.640476860e-01   -5.996555875e-01  -8.145586800e-01    -2.559011565e+00    2.382233764e-01    3.276235520e+02   6.127139997e-04   1.852595344e-01   1.000000000e+00   4.806819396e-01   -2.092570443e+05  -8.867436254e+05    1.095842423e+06     -1.804190017e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.606994634e-01   1.634385934e-02   5.489182366e-02   5.900361092e-03   8.998351452e-02   4.721809780e-01   4.806819396e-01   1.512798103e-02   6.987996535e-02   4.780741047e-03   4.689221433e-02   3.826371587e-01   
2.189756732e-04   4.749592188e-04   6.791888167e-01   4.612974487e-01   1.000556238e+00   1.449208676e+00   1.640477210e-01   -5.994492454e-01  -8.142784472e-01    -2.558131188e+00    2.382168474e-01    3.276266820e+02   6.126036461e-04   1.852511341e-01   1.000000000e+00   4.807385984e-01   -2.092501287e+05  -8.865584687e+05    1.095650486e+06     -1.804422199e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.607518968e-01   1.632814062e-02   5.489711891e-02   5.900161715e-03   8.998535586e-02   4.721373261e-01   4.807385984e-01   1.511301622e-02   6.988478529e-02   4.780448084e-03   4.689188480e-02   3.825912672e-01   
2.193557024e-04   4.757835039e-04   6.791890441e-01   4.612977577e-01   1.000556909e+00   1.449209647e+00   1.640478858e-01   -5.973158944e-01  -8.113808228e-01    -2.549028032e+00    2.381851751e-01    3.276414331e+02   6.115029149e-04   1.852108429e-01   1.000000000e+00   4.810056814e-01   -2.092167449e+05  -8.856844340e+05    1.094744362e+06     -1.805516522e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.609990931e-01   1.625424281e-02   5.492191693e-02   5.899243823e-03   8.999390767e-02   4.719315957e-01   4.810056814e-01   1.504266850e-02   6.990729454e-02   4.779085088e-03   4.689026490e-02   3.823750056e-01   
2.196772656e-04   4.764809760e-04   6.791892361e-01   4.612980184e-01   1.000557474e+00   1.449210466e+00   1.640480248e-01   -5.964938384e-01  -8.102643889e-01    -2.545520652e+00    2.381589428e-01    3.276538607e+02   6.110629634e-04   1.851772480e-01   1.000000000e+00   4.812307710e-01   -2.091890167e+05  -8.849463598e+05    1.093979100e+06     -1.806438591e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.612074642e-01   1.619219945e-02   5.494262161e-02   5.898496316e-03   9.000096241e-02   4.717582560e-01   4.812307710e-01   1.498361358e-02   6.992601259e-02   4.777957768e-03   4.688882045e-02   3.821928246e-01   
2.209635185e-04   4.792708641e-04   6.791899989e-01   4.612990546e-01   1.000559722e+00   1.449213721e+00   1.640485776e-01   -5.904223914e-01  -8.020179668e-01    -2.519613752e+00    2.380517112e-01    3.277030833e+02   6.079106738e-04   1.850415886e-01   1.000000000e+00   4.821229682e-01   -2.090762738e+05  -8.820077512e+05    1.090931480e+06     -1.810091703e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.620337659e-01   1.594838186e-02   5.502294913e-02   5.895765575e-03   9.002756459e-02   4.710715729e-01   4.821229682e-01   1.475160980e-02   6.999794991e-02   4.773679657e-03   4.688238821e-02   3.814714042e-01   
2.216066449e-04   4.806658082e-04   6.791903775e-01   4.612995689e-01   1.000560837e+00   1.449215337e+00   1.640488519e-01   -5.875411942e-01  -7.981046509e-01    -2.507319708e+00    2.379978298e-01    3.277273971e+02   6.064111916e-04   1.849738647e-01   1.000000000e+00   4.825640780e-01   -2.090197863e+05  -8.805469647e+05    1.089415981e+06     -1.811896785e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.624425141e-01   1.582911679e-02   5.506160533e-02   5.894555802e-03   9.003989277e-02   4.707323152e-01   4.825640780e-01   1.463816323e-02   7.003214648e-02   4.771679440e-03   4.687878055e-02   3.811151523e-01   
2.222497713e-04   4.820607523e-04   6.791907542e-01   4.613000806e-01   1.000561947e+00   1.449216944e+00   1.640491249e-01   -5.845778842e-01  -7.940797881e-01    -2.494675229e+00    2.379437125e-01    3.277515234e+02   6.048703360e-04   1.849061545e-01   1.000000000e+00   4.830020457e-01   -2.089631657e+05  -8.790916404e+05    1.087905858e+06     -1.813688347e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.628484942e-01   1.571150135e-02   5.509932269e-02   5.893441957e-03   9.005161840e-02   4.703956214e-01   4.830020457e-01   1.452631237e-02   7.006524066e-02   4.769764938e-03   4.687493175e-02   3.807617046e-01   
2.236675727e-04   4.851359699e-04   6.791915788e-01   4.613012007e-01   1.000564376e+00   1.449220463e+00   1.640497224e-01   -5.780899017e-01  -7.852675860e-01    -2.466990879e+00    2.378238427e-01    3.278040699e+02   6.014947920e-04   1.847571181e-01   1.000000000e+00   4.839568268e-01   -2.088380996e+05  -8.759023085e+05    1.084595449e+06     -1.817591688e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.637340378e-01   1.545780470e-02   5.517929697e-02   5.891307554e-03   9.007544116e-02   4.696621118e-01   4.839568268e-01   1.428514126e-02   7.013447534e-02   4.765831610e-03   4.686564038e-02   3.799920846e-01   
2.237845048e-04   4.853895961e-04   6.791916464e-01   4.613012925e-01   1.000564576e+00   1.449220752e+00   1.640497714e-01   -5.780077540e-01  -7.851560761e-01    -2.466640561e+00    2.378142168e-01    3.278083645e+02   6.014428114e-04   1.847450698e-01   1.000000000e+00   4.840349156e-01   -2.088280288e+05  -8.756404480e+05    1.084323590e+06     -1.817910791e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.638064939e-01   1.543722064e-02   5.518570054e-02   5.891150810e-03   9.007728377e-02   4.696021503e-01   4.840349156e-01   1.426557895e-02   7.013996037e-02   4.765524484e-03   4.686482572e-02   3.799291949e-01   
2.241499175e-04   4.861821780e-04   6.791918574e-01   4.613015792e-01   1.000565197e+00   1.449221652e+00   1.640499243e-01   -5.771010209e-01  -7.839246286e-01    -2.462771854e+00    2.377836541e-01    3.278217472e+02   6.009552623e-04   1.847070846e-01   1.000000000e+00   4.842783049e-01   -2.087961497e+05  -8.748232872e+05    1.083475145e+06     -1.818905243e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.640323562e-01   1.537322315e-02   5.520552653e-02   5.890679440e-03   9.008292485e-02   4.694152899e-01   4.842783049e-01   1.420476342e-02   7.015688474e-02   4.764581259e-03   4.686223383e-02   3.797332318e-01   
2.243837817e-04   4.866894304e-04   6.791919921e-01   4.613017622e-01   1.000565594e+00   1.449222227e+00   1.640500219e-01   -5.757449028e-01  -7.820826550e-01    -2.456985123e+00    2.377635768e-01    3.278302813e+02   6.002552906e-04   1.846824050e-01   1.000000000e+00   4.844335554e-01   -2.087753052e+05  -8.743012617e+05    1.082933094e+06     -1.819539466e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.641764494e-01   1.533253124e-02   5.521806466e-02   5.890392696e-03   9.008644008e-02   4.692961219e-01   4.844335554e-01   1.416609877e-02   7.016754056e-02   4.763990981e-03   4.686053763e-02   3.796082767e-01   
2.256408015e-04   4.894159120e-04   6.791927123e-01   4.613027404e-01   1.000567716e+00   1.449225300e+00   1.640505437e-01   -5.703729191e-01  -7.747862599e-01    -2.434062822e+00    2.376564889e-01    3.278757439e+02   5.974508172e-04   1.845508267e-01   1.000000000e+00   4.852611561e-01   -2.086641537e+05  -8.715080689e+05    1.080032066e+06     -1.822918920e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.649448742e-01   1.511731364e-02   5.528348527e-02   5.889045763e-03   9.010409491e-02   4.686611862e-01   4.852611561e-01   1.396165591e-02   7.022251635e-02   4.760992646e-03   4.685093581e-02   3.789427432e-01   
2.262254619e-04   4.906840430e-04   6.791930448e-01   4.613031921e-01   1.000568696e+00   1.449226719e+00   1.640507847e-01   -5.677481783e-01  -7.712212278e-01    -2.422862943e+00    2.376063867e-01    3.278966583e+02   5.960829654e-04   1.844896442e-01   1.000000000e+00   4.856421938e-01   -2.086122886e+05  -8.702162175e+05    1.078689962e+06     -1.824474061e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.652988363e-01   1.501918366e-02   5.531280585e-02   5.888527488e-03   9.011161330e-02   4.683690334e-01   4.856421938e-01   1.386846830e-02   7.024679684e-02   4.759695299e-03   4.684620016e-02   3.786366456e-01   
2.265470251e-04   4.913815150e-04   6.791932272e-01   4.613034399e-01   1.000569233e+00   1.449227498e+00   1.640509169e-01   -5.669633346e-01  -7.701553140e-01    -2.419514276e+00    2.375792037e-01    3.279081035e+02   5.956599382e-04   1.844563447e-01   1.000000000e+00   4.858507949e-01   -2.085841134e+05  -8.695075230e+05    1.077953607e+06     -1.825325223e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.654926608e-01   1.496569867e-02   5.532865923e-02   5.888268888e-03   9.011557832e-02   4.682091341e-01   4.858507949e-01   1.381768539e-02   7.025983346e-02   4.759005559e-03   4.684352972e-02   3.784691509e-01   
2.268393552e-04   4.920155805e-04   6.791933927e-01   4.613036647e-01   1.000569721e+00   1.449228204e+00   1.640510368e-01   -5.652702631e-01  -7.678556555e-01    -2.412289686e+00    2.375538430e-01    3.279184692e+02   5.947855396e-04   1.844256099e-01   1.000000000e+00   4.860397740e-01   -2.085579452e+05  -8.688645156e+05    1.077285452e+06     -1.826096180e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.656682806e-01   1.491740624e-02   5.534288658e-02   5.888051588e-03   9.011906809e-02   4.680643069e-01   4.860397740e-01   1.377183733e-02   7.027147036e-02   4.758394537e-03   4.684105777e-02   3.783174660e-01   
2.276871128e-04   4.938543704e-04   6.791938704e-01   4.613043136e-01   1.000571128e+00   1.449230243e+00   1.640513829e-01   -5.619535878e-01  -7.633508645e-01    -2.398137468e+00    2.374811455e-01    3.279483316e+02   5.930460858e-04   1.843373486e-01   1.000000000e+00   4.865844678e-01   -2.084828810e+05  -8.670062461e+05    1.075354178e+06     -1.828317627e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.661746164e-01   1.477902433e-02   5.538321511e-02   5.887510548e-03   9.012861216e-02   4.676470215e-01   4.865844678e-01   1.364048516e-02   7.030413728e-02   4.756702893e-03   4.683366783e-02   3.778805390e-01   
2.287979675e-04   4.962638193e-04   6.791944919e-01   4.613051578e-01   1.000572959e+00   1.449232895e+00   1.640518333e-01   -5.570100308e-01  -7.566362897e-01    -2.377043009e+00    2.373851947e-01    3.279870260e+02   5.904674356e-04   1.842216219e-01   1.000000000e+00   4.872908561e-01   -2.083840862e+05  -8.645856085e+05    1.072837781e+06     -1.831196989e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.668315863e-01   1.460133166e-02   5.543403302e-02   5.886993744e-03   9.013986916e-02   4.671061861e-01   4.872908561e-01   1.347187519e-02   7.034459397e-02   4.754659641e-03   4.682350745e-02   3.773145077e-01   
2.293387784e-04   4.974368404e-04   6.791947926e-01   4.613055663e-01   1.000573845e+00   1.449234178e+00   1.640520512e-01   -5.551540140e-01  -7.541154308e-01    -2.369123497e+00    2.373387229e-01    3.280056848e+02   5.894871747e-04   1.841656595e-01   1.000000000e+00   4.876317238e-01   -2.083362712e+05  -8.634131436e+05    1.071618666e+06     -1.832585806e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.671487383e-01   1.451631165e-02   5.545794669e-02   5.886819678e-03   9.014484294e-02   4.668453407e-01   4.876317238e-01   1.339122298e-02   7.036333417e-02   4.753734974e-03   4.681836888e-02   3.770416152e-01   
2.297626571e-04   4.983562354e-04   6.791950276e-01   4.613058855e-01   1.000574538e+00   1.449235181e+00   1.640522214e-01   -5.534494823e-01  -7.518002727e-01    -2.361850214e+00    2.373020866e-01    3.280202303e+02   5.885938543e-04   1.841217164e-01   1.000000000e+00   4.878975560e-01   -2.082986396e+05  -8.624968564e+05    1.070665801e+06     -1.833668622e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.673961350e-01   1.445032514e-02   5.547632903e-02   5.886716763e-03   9.014852106e-02   4.666419730e-01   4.878975560e-01   1.332863653e-02   7.037760567e-02   4.753040567e-03   4.681425827e-02   3.768289030e-01   
2.310489100e-04   5.011461236e-04   6.791957362e-01   4.613068481e-01   1.000576626e+00   1.449238205e+00   1.640527349e-01   -5.485336516e-01  -7.451234347e-01    -2.340874308e+00    2.371909220e-01    3.280639507e+02   5.860109814e-04   1.839888229e-01   1.000000000e+00   4.886971631e-01   -2.081846191e+05  -8.597307472e+05    1.067788724e+06     -1.836924200e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.681406037e-01   1.425351039e-02   5.553021826e-02   5.886578314e-03   9.015853240e-02   4.660305569e-01   4.886971631e-01   1.314201569e-02   7.041873045e-02   4.751090961e-03   4.680135345e-02   3.761896463e-01   
2.319259005e-04   5.030483200e-04   6.791962154e-01   4.613074990e-01   1.000578038e+00   1.449240250e+00   1.640530822e-01   -5.447391983e-01  -7.399696038e-01    -2.324683071e+00    2.371146296e-01    3.280933927e+02   5.840281263e-04   1.838982206e-01   1.000000000e+00   4.892361166e-01   -2.081065860e+05  -8.578576097e+05    1.065839883e+06     -1.839117283e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.686426564e-01   1.412231445e-02   5.556531143e-02   5.886633773e-03   9.016436214e-02   4.656187218e-01   4.892361166e-01   1.301765769e-02   7.044487275e-02   4.749897766e-03   4.679218432e-02   3.757592709e-01   
2.322474637e-04   5.037457921e-04   6.791963905e-01   4.613077368e-01   1.000578553e+00   1.449240997e+00   1.640532090e-01   -5.439842102e-01  -7.389442241e-01    -2.321461746e+00    2.370870406e-01    3.281041207e+02   5.836191742e-04   1.838653701e-01   1.000000000e+00   4.894325955e-01   -2.080783385e+05  -8.571731497e+05    1.065127671e+06     -1.839916546e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.688257368e-01   1.407475076e-02   5.557788122e-02   5.886680857e-03   9.016632062e-02   4.654686297e-01   4.894325955e-01   1.297258217e-02   7.045411594e-02   4.749484594e-03   4.678875613e-02   3.756024657e-01   
2.338845128e-04   5.072965588e-04   6.791972755e-01   4.613089390e-01   1.000581161e+00   1.449244774e+00   1.640538503e-01   -5.375290564e-01  -7.301765412e-01    -2.293917258e+00    2.369445931e-01    3.281581402e+02   5.802307949e-04   1.836972235e-01   1.000000000e+00   4.904227344e-01   -2.079330188e+05  -8.537099300e+05    1.061523120e+06     -1.843942298e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.697487853e-01   1.383738842e-02   5.563925959e-02   5.887152196e-03   9.017473043e-02   4.647126840e-01   4.904227344e-01   1.274770536e-02   7.049817807e-02   4.747592369e-03   4.677073256e-02   3.748130573e-01   
2.341183769e-04   5.078038112e-04   6.791974011e-01   4.613091096e-01   1.000581531e+00   1.449245310e+00   1.640539413e-01   -5.368172461e-01  -7.292097568e-01    -2.290880015e+00    2.369243461e-01    3.281657798e+02   5.798518428e-04   1.836733653e-01   1.000000000e+00   4.905628679e-01   -2.079123798e+05  -8.532179725e+05    1.061010974e+06     -1.844511791e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.698794821e-01   1.380409582e-02   5.564769183e-02   5.887249034e-03   9.017573197e-02   4.646057493e-01   4.905628679e-01   1.271617345e-02   7.050408804e-02   4.747348997e-03   4.676808514e-02   3.747014364e-01   
2.346738043e-04   5.090085357e-04   6.791976985e-01   4.613095137e-01   1.000582407e+00   1.449246579e+00   1.640541569e-01   -5.345644553e-01  -7.261498955e-01    -2.281267177e+00    2.368758300e-01    3.281838400e+02   5.786705887e-04   1.836164592e-01   1.000000000e+00   4.908942570e-01   -2.078630182e+05  -8.520526402e+05    1.059797667e+06     -1.845858255e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.701886113e-01   1.372569016e-02   5.566735835e-02   5.887510257e-03   9.017789808e-02   4.643529319e-01   4.908942570e-01   1.264192284e-02   7.051771366e-02   4.746799582e-03   4.676172106e-02   3.744375859e-01   
2.361354552e-04   5.121788631e-04   6.791984760e-01   4.613105698e-01   1.000584698e+00   1.449249897e+00   1.640547202e-01   -5.293038776e-01  -7.190047739e-01    -2.258820116e+00    2.367483963e-01    3.282308609e+02   5.758954768e-04   1.834674361e-01   1.000000000e+00   4.917577336e-01   -2.077335314e+05  -8.490045299e+05    1.056623342e+06     -1.849364883e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.709944677e-01   1.352332740e-02   5.571696364e-02   5.888382022e-03   9.018233384e-02   4.636945254e-01   4.917577336e-01   1.245034467e-02   7.055112103e-02   4.745522801e-03   4.674452128e-02   3.737507566e-01   
2.372755430e-04   5.146517185e-04   6.791990768e-01   4.613113859e-01   1.000586468e+00   1.449252461e+00   1.640551556e-01   -5.248544733e-01  -7.129613474e-01    -2.239834131e+00    2.366485248e-01    3.282670229e+02   5.735572733e-04   1.833513855e-01   1.000000000e+00   4.924224832e-01   -2.076323209e+05  -8.466461662e+05    1.054166513e+06     -1.852062732e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.716152306e-01   1.336948547e-02   5.575350156e-02   5.889243899e-03   9.018453567e-02   4.631880028e-01   4.924224832e-01   1.230475891e-02   7.057473071e-02   4.744694240e-03   4.673066093e-02   3.732226720e-01   
2.378017373e-04   5.157930364e-04   6.791993525e-01   4.613117604e-01   1.000587281e+00   1.449253638e+00   1.640553554e-01   -5.230664026e-01  -7.105327239e-01    -2.232204386e+00    2.366025229e-01    3.282835631e+02   5.726106877e-04   1.832980572e-01   1.000000000e+00   4.927267313e-01   -2.075857491e+05  -8.455633332e+05    1.053038225e+06     -1.853297001e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.718994543e-01   1.329963804e-02   5.576974574e-02   5.889693228e-03   9.018519269e-02   4.629562759e-01   4.927267313e-01   1.223867639e-02   7.058492545e-02   4.744359379e-03   4.672413840e-02   3.729811691e-01   
2.397895826e-04   5.201046818e-04   6.792003854e-01   4.613131635e-01   1.000590324e+00   1.449258045e+00   1.640561038e-01   -5.159593996e-01  -7.008796461e-01    -2.201878347e+00    2.364282580e-01    3.283452408e+02   5.688579989e-04   1.830970946e-01   1.000000000e+00   4.938623425e-01   -2.074097120e+05  -8.415033745e+05    1.048806645e+06     -1.857901183e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.729609276e-01   1.304191578e-02   5.582783711e-02   5.891657902e-03   9.018578953e-02   4.620918720e-01   4.938623425e-01   1.199493817e-02   7.061973625e-02   4.743341778e-03   4.669884813e-02   3.720807931e-01   
