t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
1.597689889e-01   3.260591611e-01   7.035053807e-01   4.949198206e-01   1.010040450e+00   1.554836473e+00   1.823059708e-01   -1.534690846e-02  -2.159326535e-02    -6.783724380e-02    2.345647208e-03    3.280929287e+02   1.101173171e-05   1.095193400e-04   1.000000000e+00   3.932346441e-02   -8.147091298e+02  -1.526954773e+04    1.443670374e+04     1.590085823e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.131406539e-02   0.000000000e+00   3.848164268e-19   1.476972320e-18   0.000000000e+00   9.886859346e-01   3.932346441e-02   0.000000000e+00   2.404537554e-19   2.254537947e-18   0.000000000e+00   9.606765356e-01   
2.597689889e-01   5.301407937e-01   7.048520548e-01   4.968164191e-01   1.013911059e+00   1.560794813e+00   1.833549051e-01   -1.173181130e-02  -1.653838260e-02    -5.195686129e-02    2.811430149e-03    3.351555738e+02   1.001311956e-05   1.329112809e-04   1.000000000e+00   5.120598470e-02   -9.637567086e+02  -1.335810965e+04    1.274349484e+04     1.535747023e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.486383203e-02   3.699369527e-21   0.000000000e+00   1.428749211e-19   0.000000000e+00   9.851361680e-01   5.120598470e-02   4.069594027e-21   0.000000000e+00   2.161713039e-19   0.000000000e+00   9.487940153e-01   
3.597689889e-01   7.342224264e-01   7.058613387e-01   4.982402294e-01   1.016816795e+00   1.565267844e+00   1.841436760e-01   -8.482087446e-03  -1.197435520e-02    -3.761854632e-02    3.347645446e-03    3.413841144e+02   9.308703306e-06   1.596827589e-04   1.000000000e+00   6.380638072e-02   -1.133933674e+03  -1.196685571e+04    1.158575070e+04     1.484888057e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.869764943e-02   2.644037687e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.813023506e-01   6.380638072e-02   2.881231662e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.361936193e-01   
4.597689889e-01   9.383040590e-01   7.065498825e-01   4.992127365e-01   1.018801503e+00   1.568323066e+00   1.846830796e-01   -5.294477722e-03  -7.481625226e-03    -2.350421885e-02    3.926638344e-03    3.469934189e+02   8.710996755e-06   1.884785610e-04   1.000000000e+00   7.702060872e-02   -1.315382952e+03  -1.082183683e+04    1.068208615e+04     1.436639704e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.279739881e-02   1.308004730e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.772026012e-01   7.702060872e-02   1.411121484e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.229793913e-01   
5.597689889e-01   1.142385692e+00   7.069202286e-01   4.997362096e-01   1.019869815e+00   1.569967605e+00   1.849736430e-01   -2.112602485e-03  -2.986882864e-03    -9.383569262e-03    4.531335237e-03    3.520722597e+02   8.166656241e-06   2.183984135e-04   1.000000000e+00   9.061957989e-02   -1.502359572e+03  -9.831204883e+03    9.935431754e+03     1.390888129e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.710370941e-02   0.000000000e+00   0.000000000e+00   1.585416549e-19   1.413703450e-20   9.728962906e-01   9.061957989e-02   0.000000000e+00   0.000000000e+00   2.328031244e-19   1.321220622e-20   9.093804201e-01   
6.597689889e-01   1.346467324e+00   7.069728017e-01   4.998105423e-01   1.020021515e+00   1.570201128e+00   1.850149151e-01   1.059735138e-03   1.498407839e-03     4.707387059e-03     5.149064251e-03    3.566798615e+02   7.657457247e-06   2.487552775e-04   9.996009089e-01   1.043664169e-01   -1.690164597e+03  -8.953237050e+03    9.300007761e+03     1.347632664e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.154957671e-02   0.000000000e+00   4.063790922e-20   0.000000000e+00   0.000000000e+00   9.684504233e-01   1.043664169e-01   0.000000000e+00   2.416815326e-20   0.000000000e+00   0.000000000e+00   8.956335831e-01   
7.597689889e-01   1.550548957e+00   7.067046060e-01   4.994314001e-01   1.019247755e+00   1.569010017e+00   1.848044344e-01   4.213343782e-03   5.955178914e-03     1.870874633e-02     5.767949265e-03    3.608587393e+02   7.168360955e-06   2.789195004e-04   1.001000000e+00   1.180234811e-01   -1.879111486e+03  -8.163529605e+03    8.751809783e+03     1.306925130e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.606171417e-02   6.603451977e-20   0.000000000e+00   2.919689178e-19   0.000000000e+00   9.639382858e-01   1.180234811e-01   6.901230238e-20   0.000000000e+00   4.196727580e-19   0.000000000e+00   8.819765189e-01   
8.597689889e-01   1.754630590e+00   7.061244194e-01   4.986116957e-01   1.017574889e+00   1.566434840e+00   1.843496487e-01   7.288782760e-03   1.029357499e-02     3.233821957e-02     6.384152616e-03    3.646598289e+02   6.721225083e-06   3.086645224e-04   9.977999311e-01   1.314759519e-01   -2.056070024e+03  -7.454345104e+03    8.271037219e+03     1.268648808e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.060214329e-02   0.000000000e+00   0.000000000e+00   1.313681506e-19   3.345124066e-20   9.593978567e-01   1.314759519e-01   0.000000000e+00   0.000000000e+00   1.868269637e-19   3.027842690e-20   8.685240481e-01   
9.297689889e-01   1.897487733e+00   7.055379297e-01   4.977837703e-01   1.015885246e+00   1.563833836e+00   1.838906812e-01   9.444724895e-03   1.332722330e-02     4.186870681e-02     6.811233509e-03    3.671179224e+02   6.404453856e-06   3.291004769e-04   1.000004530e+00   1.406960669e-01   -2.186478441e+03  -6.994453066e+03    7.969042753e+03     1.243250459e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.377064717e-02   2.317732799e-20   0.000000000e+00   4.837842371e-20   1.053586675e-21   9.562293528e-01   1.406960669e-01   2.379007412e-20   0.000000000e+00   6.829718574e-20   9.466577016e-22   8.593039331e-01   
1.014768989e+00   2.070957120e+00   7.046252971e-01   4.964968093e-01   1.013258795e+00   1.559790729e+00   1.831780009e-01   1.199117249e-02   1.689856695e-02     5.308841379e-02     7.319916256e-03    3.698927371e+02   6.042827496e-06   3.532389327e-04   9.999981308e-01   1.515925350e-01   -2.335082928e+03  -6.475279009e+03    7.636042835e+03     1.213960010e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.757615431e-02   4.493540121e-21   0.000000000e+00   1.793039843e-20   7.414486991e-22   9.524238457e-01   1.515925350e-01   4.572045507e-21   0.000000000e+00   2.509172544e-20   6.603790736e-22   8.484074650e-01   
1.114768989e+00   2.275038753e+00   7.032794451e-01   4.946019778e-01   1.009391792e+00   1.553837940e+00   1.821303807e-01   1.491104096e-02   2.097325722e-02     6.588943081e-02     7.903039191e-03    3.728897322e+02   5.634804004e-06   3.806272174e-04   9.999974708e-01   1.639474603e-01   -2.503810465e+03  -5.914163096e+03    7.285447614e+03     1.181575105e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.197297536e-02   7.240295434e-21   7.203204789e-22   1.306749507e-20   4.046947502e-22   9.480270246e-01   1.639474603e-01   7.293178453e-21   4.085053504e-22   1.810387590e-20   3.568439991e-22   8.360525397e-01   
1.214768989e+00   2.479120386e+00   7.016463383e-01   4.923075841e-01   1.004709355e+00   1.546629889e+00   1.808645331e-01   1.773368910e-02   2.488555604e-02     7.818028004e-02     8.466813129e-03    3.756224423e+02   5.247327750e-06   4.068105280e-04   9.989885667e-01   1.757414086e-01   -2.662666371e+03  -5.402187260e+03    6.974086415e+03     1.151357466e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.625376470e-02   5.269684224e-21   0.000000000e+00   8.227851994e-21   0.000000000e+00   9.437462353e-01   1.757414086e-01   5.257031046e-21   0.000000000e+00   1.128914593e-20   0.000000000e+00   8.242585914e-01   
1.314768989e+00   2.683202018e+00   6.997360895e-01   4.896305949e-01   9.992461121e-01   1.538219880e+00   1.793913273e-01   2.044974635e-02   2.861885109e-02     8.990877234e-02     9.009268796e-03    3.781161151e+02   4.880653403e-06   4.317233621e-04   9.970810446e-01   1.869385370e-01   -2.811163305e+03  -4.934891161e+03    6.697078455e+03     1.123201463e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.039572330e-02   7.560267368e-22   4.370470948e-21   4.363084200e-21   0.000000000e+00   9.396042767e-01   1.869385370e-01   7.472453937e-22   2.432012283e-21   5.931142417e-21   0.000000000e+00   8.130614630e-01   
1.414768989e+00   2.887283651e+00   6.975594090e-01   4.865891291e-01   9.930390389e-01   1.528664833e+00   1.777224229e-01   2.305677717e-02   3.216694371e-02     1.010554340e-01     9.529272292e-03    3.803931431e+02   4.533100959e-06   4.553444433e-04   9.967491184e-01   1.975206544e-01   -2.956173635e+03  -4.507617254e+03    6.450446845e+03     1.097000364e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.438179150e-02   2.847176345e-22   0.000000000e+00   3.873558867e-21   0.000000000e+00   9.356182085e-01   1.975206544e-01   2.789313088e-22   0.000000000e+00   5.219293557e-21   0.000000000e+00   8.024793456e-01   
1.514768989e+00   3.091365284e+00   6.951274537e-01   4.832021768e-01   9.861268915e-01   1.518024409e+00   1.758700737e-01   2.555018197e-02   3.552126587e-02     1.115933479e-01     1.002621185e-02    3.824736987e+02   4.204970238e-06   4.776797178e-04   9.965164452e-01   2.074825168e-01   -3.093852179e+03  -4.117039647e+03    6.230749759e+03     1.072645070e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.819952105e-02   2.736126467e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.318004789e-01   2.074825168e-01   2.658090658e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.925174832e-01   
1.614768989e+00   3.295446916e+00   6.924481580e-01   4.794844516e-01   9.785396970e-01   1.506344831e+00   1.738442839e-01   2.793602270e-02   3.868849493e-02     1.215434914e-01     1.050034181e-02    3.843733161e+02   3.892857630e-06   4.987731650e-04   9.999546914e-01   2.168289503e-01   -3.236101195e+03  -3.758664394e+03    6.035463956e+03     1.050058018e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.184044621e-02   0.000000000e+00   6.555005075e-21   2.731915351e-21   1.074007585e-22   9.281595538e-01   2.168289503e-01   0.000000000e+00   3.556854929e-21   3.621325729e-21   9.061066311e-23   7.831710497e-01   
1.714768989e+00   3.499528549e+00   6.895401630e-01   4.754656364e-01   9.703380335e-01   1.493719350e+00   1.716632474e-01   3.019092413e-02   4.163570949e-02     1.308024391e-01     1.095060473e-02    3.861138438e+02   3.605712985e-06   5.186161844e-04   9.960820348e-01   2.255712169e-01   -3.347191165e+03  -3.433887167e+03    5.861056446e+03     1.029066494e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.529900876e-02   5.329198721e-20   0.000000000e+00   2.687608896e-21   0.000000000e+00   9.247009912e-01   2.255712169e-01   5.097881986e-20   0.000000000e+00   3.536002786e-21   0.000000000e+00   7.744287831e-01   
1.814768989e+00   3.703610181e+00   6.864078863e-01   4.711557864e-01   9.615424213e-01   1.480179557e+00   1.693344869e-01   3.234797070e-02   4.440780439e-02     1.395112320e-01     1.138083262e-02    3.877046066e+02   3.333147751e-06   5.374033922e-04   9.958908443e-01   2.337522698e-01   -3.464064408e+03  -3.135269553e+03    5.706209196e+03     1.009631290e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.858299856e-02   0.000000000e+00   0.000000000e+00   4.403582704e-21   0.000000000e+00   9.214170014e-01   2.337522698e-01   0.000000000e+00   0.000000000e+00   5.752882486e-21   0.000000000e+00   7.662477302e-01   
1.914768989e+00   3.907691814e+00   6.830658025e-01   4.665788905e-01   9.522018173e-01   1.465800815e+00   1.668730683e-01   3.439141818e-02   4.698320332e-02     1.476020864e-01     1.178843466e-02    3.891612565e+02   3.077963378e-06   5.550598237e-04   9.957010479e-01   2.413587953e-01   -3.574121989e+03  -2.862142337e+03    5.568688776e+03     9.916235432e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.167840340e-02   1.882983977e-20   0.000000000e+00   2.949052091e-21   2.230090594e-22   9.183215966e-01   2.413587953e-01   1.776789395e-20   0.000000000e+00   3.827281789e-21   1.842052948e-22   7.586412047e-01   
2.014768989e+00   4.111773447e+00   6.795246398e-01   4.617537361e-01   9.423545635e-01   1.450642145e+00   1.642911802e-01   3.633706535e-02   4.938386248e-02     1.551439796e-01     1.217713737e-02    3.904955763e+02   2.838297388e-06   5.717682897e-04   9.955283451e-01   2.484533649e-01   -3.678655607e+03  -2.611534760e+03    5.446744370e+03     9.749496784e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.460271636e-02   1.075711397e-21   2.431525903e-20   2.183684348e-21   0.000000000e+00   9.153972836e-01   2.484533649e-01   1.008764488e-21   1.283761508e-20   2.816453221e-21   0.000000000e+00   7.515466351e-01   
2.114768989e+00   4.315855079e+00   6.757946020e-01   4.566983441e-01   9.320374370e-01   1.434760163e+00   1.616005289e-01   3.818016167e-02   5.160389432e-02     1.621184153e-01     1.254489416e-02    3.917180984e+02   2.612604550e-06   5.874703872e-04   9.960075177e-01   2.550295509e-01   -3.779543613e+03  -2.381506436e+03    5.339041744e+03     9.595220713e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.734606243e-02   2.420996843e-21   0.000000000e+00   2.500788694e-21   1.393431497e-22   9.126539376e-01   2.550295509e-01   2.257224923e-21   0.000000000e+00   3.206832506e-21   1.137251481e-22   7.449704491e-01   
2.214768989e+00   4.519936712e+00   6.718839204e-01   4.514280024e-01   9.212816376e-01   1.418202896e+00   1.588112869e-01   3.993079318e-02   5.365771573e-02     1.685706856e-01     1.289545836e-02    3.928377215e+02   2.401956637e-06   6.023487021e-04   9.992887151e-01   2.611369409e-01   -3.886539894e+03  -2.171335084e+03    5.244136419e+03     9.452657050e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.992251941e-02   2.072844821e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.100774806e-01   2.611369409e-01   1.922206653e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.388630591e-01   
2.314768989e+00   4.724018345e+00   6.678046313e-01   4.459630256e-01   9.101286238e-01   1.401034165e+00   1.559361840e-01   4.157651280e-02   5.552997561e-02     1.744525634e-01     1.322845807e-02    3.938649665e+02   2.211526593e-06   6.164075962e-04   9.968757069e-01   2.667965410e-01   -3.966503182e+03  -1.980500795e+03    5.160680030e+03     9.320779375e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.233512828e-02   0.000000000e+00   1.876188854e-21   1.639498948e-21   0.000000000e+00   9.076648717e-01   2.667965410e-01   0.000000000e+00   9.746185276e-22   2.080541992e-21   0.000000000e+00   7.332034590e-01   
2.414768989e+00   4.928099977e+00   6.635645556e-01   4.403179194e-01   8.986079987e-01   1.383299541e+00   1.529847575e-01   4.314650213e-02   5.726097902e-02     1.798906710e-01     1.354495826e-02    3.948064904e+02   2.028767550e-06   6.297110288e-04   9.989526284e-01   2.720306371e-01   -4.059694244e+03  -1.804833281e+03    5.087948029e+03     9.198996871e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.458813006e-02   9.841718404e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.054118699e-01   2.720306371e-01   9.038275033e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.279693629e-01   
2.514768989e+00   5.132181610e+00   6.591706838e-01   4.345059904e-01   8.867469193e-01   1.365040827e+00   1.499658160e-01   4.463077826e-02   5.883860125e-02     1.848469174e-01     1.384711002e-02    3.956693958e+02   1.861942580e-06   6.423658421e-04   9.989052053e-01   2.768730734e-01   -4.140491633e+03  -1.644724841e+03    5.024895459e+03     9.086615549e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.669144511e-02   7.206650105e-20   0.000000000e+00   0.000000000e+00   1.099996944e-20   9.033085549e-01   2.768730734e-01   6.589607490e-20   0.000000000e+00   0.000000000e+00   8.804564168e-21   7.231269266e-01   
2.614768989e+00   5.336263243e+00   6.546323403e-01   4.285435010e-01   8.745785734e-01   1.346309114e+00   1.468895810e-01   4.604023562e-02   6.027885438e-02     1.893716061e-01     1.413579843e-02    3.964608107e+02   1.707191213e-06   6.544230216e-04   9.988598357e-01   2.813489238e-01   -4.217633806e+03  -1.498234237e+03    4.970693104e+03     8.982896396e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.865190228e-02   9.788113046e-20   0.000000000e+00   3.396983445e-20   0.000000000e+00   9.013480977e-01   2.813489238e-01   8.913991385e-20   0.000000000e+00   4.254860540e-20   0.000000000e+00   7.186510762e-01   
2.714768989e+00   5.540344875e+00   6.499567353e-01   4.224437578e-01   8.621301180e-01   1.327146206e+00   1.437646026e-01   4.738010546e-02   6.159003734e-02     1.934908088e-01     1.441214962e-02    3.971866432e+02   1.563800024e-06   6.659417241e-04   9.988163503e-01   2.854824797e-01   -4.291469016e+03  -1.364218828e+03    4.924622973e+03     8.887224521e+02   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.004765693e-01   5.345447734e-20   0.000000000e+00   0.000000000e+00   3.498135086e-21   8.995234307e-01   2.854824797e-01   4.849893360e-20   0.000000000e+00   0.000000000e+00   2.778273220e-21   7.145175203e-01   
