t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
4.754763767e-03   9.703599525e-03   7.000245207e-01   4.900343296e-01   1.000070060e+00   1.539488250e+00   1.796132540e-01   -2.462997614e-02  -3.448317449e-02    -1.083320876e-01    5.606299695e-03    3.074631950e+02   2.061987808e-05   9.633969254e-04   1.000000000e+00   6.380469005e-02   -2.018549125e+03  -2.871824112e+04    2.865250405e+04     2.058485140e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.869713013e-02   9.363714213e-22   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.813028699e-01   6.380469005e-02   1.020373667e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.361953099e-01   
9.051823360e-03   1.847310890e-02   7.001205763e-01   4.901688214e-01   1.000344533e+00   1.539910768e+00   1.796872024e-01   -2.064239116e-02  -2.890432559e-02    -9.080561693e-02    4.901504383e-03    3.086079892e+02   1.759490775e-05   8.433184995e-04   1.000000000e+00   6.709599019e-02   -1.761417711e+03  -2.460166928e+04    2.429010235e+04     2.051427067e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.971059147e-02   3.559744654e-22   3.601183690e-22   0.000000000e+00   0.000000000e+00   9.802894085e-01   6.709599019e-02   3.869449612e-22   2.203875506e-22   0.000000000e+00   0.000000000e+00   9.329040098e-01   
2.406493988e-02   4.911212220e-02   7.003857080e-01   4.905401399e-01   1.001102326e+00   1.541077300e+00   1.798914193e-01   -1.560969372e-02  -2.186561278e-02    -6.869284848e-02    4.405054755e-03    3.114115258e+02   1.437467972e-05   7.598017162e-04   1.000000000e+00   7.570839186e-02   -1.575556970e+03  -2.019216734e+04    1.971773116e+04     2.033807478e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.238658777e-02   0.000000000e+00   0.000000000e+00   5.516530787e-22   0.000000000e+00   9.776134122e-01   7.570839186e-02   0.000000000e+00   0.000000000e+00   8.193590802e-22   0.000000000e+00   9.242916081e-01   
6.554919999e-02   1.337738775e-01   7.009086823e-01   4.912729809e-01   1.002597920e+00   1.543379588e+00   1.802946922e-01   -1.028491031e-02  -1.441756587e-02    -4.529411901e-02    4.635650894e-03    3.165444206e+02   1.212256929e-05   8.016627863e-04   1.000000000e+00   9.361888967e-02   -1.643516674e+03  -1.692332498e+04    1.655599901e+04     2.000292148e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.806566294e-02   4.987836096e-20   5.198037197e-20   0.000000000e+00   0.000000000e+00   9.719343371e-01   9.361888967e-02   5.312926332e-20   3.117255771e-20   0.000000000e+00   0.000000000e+00   9.063811103e-01   
1.559502153e-01   3.182657454e-01   7.015074967e-01   4.921127680e-01   1.004311771e+00   1.546017857e+00   1.807571861e-01   -3.266259230e-03  -4.582610672e-03    -1.439669602e-02    5.806369628e-03    3.243390679e+02   1.049702035e-05   1.002688497e-03   1.000000000e+00   1.265284942e-01   -2.030473498e+03  -1.424495739e+04    1.432602235e+04     1.946184017e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.892103744e-02   0.000000000e+00   3.125638790e-19   1.800923441e-19   2.904989043e-19   9.610789626e-01   1.265284942e-01   0.000000000e+00   1.826785658e-19   2.571291344e-19   2.639806805e-19   8.734715058e-01   
2.484502153e-01   5.070412556e-01   7.015179758e-01   4.921274703e-01   1.004341776e+00   1.546064045e+00   1.807652866e-01   3.047206286e-03   4.275339971e-03     1.343137664e-02     7.181863231e-03    3.306132538e+02   9.554391086e-06   1.232332442e-03   1.000000000e+00   1.583390900e-01   -2.482933600e+03  -1.251451237e+04    1.310083249e+04     1.899701368e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.996614116e-02   9.251571998e-21   0.000000000e+00   1.330315541e-22   2.449739576e-21   9.500338588e-01   1.583390900e-01   9.361841981e-21   0.000000000e+00   1.851480337e-22   2.169981175e-21   8.416609100e-01   
3.109502153e-01   6.345922760e-01   7.011908420e-01   4.916685969e-01   1.003405300e+00   1.544622452e+00   1.805125196e-01   7.330760140e-03   1.028052375e-02     3.229721789e-02     8.164499395e-03    3.343144554e+02   9.003601953e-06   1.392371184e-03   1.000000000e+00   1.793936991e-01   -2.803229753e+03  -1.152908433e+04    1.246867410e+04     1.871010474e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.759635934e-02   3.385566173e-21   3.397591208e-21   2.175739823e-21   1.861863338e-21   9.424036407e-01   1.793936991e-01   3.367261917e-21   1.902515267e-21   2.976262407e-21   1.621002433e-21   8.206063009e-01   
4.109502153e-01   8.386739087e-01   7.001103037e-01   4.901544373e-01   1.000315178e+00   1.539865579e+00   1.796792931e-01   1.429086538e-02   2.001036420e-02     6.286441315e-02     9.788247936e-03    3.395680679e+02   8.170649333e-06   1.649519680e-03   1.000000000e+00   2.121830942e-01   -3.327235716e+03  -1.011897348e+04    1.163200113e+04     1.828616748e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.002340730e-02   1.302157060e-21   0.000000000e+00   0.000000000e+00   5.775675978e-23   9.299765927e-01   2.121830942e-01   1.259982021e-21   0.000000000e+00   0.000000000e+00   4.892085893e-23   7.878169058e-01   
5.109502153e-01   1.042755541e+00   6.983318145e-01   4.876673232e-01   9.952394350e-01   1.532052080e+00   1.783134515e-01   2.126930734e-02   2.970606797e-02     9.332436490e-02     1.142802003e-02    3.441171754e+02   7.376725254e-06   1.900095991e-03   1.000000000e+00   2.432473362e-01   -3.850254542e+03  -8.864220082e+03    1.094579427e+04     1.790283234e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.245330170e-02   0.000000000e+00   0.000000000e+00   0.000000000e+00   8.216851347e-22   9.175466983e-01   2.432473362e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.775934293e-22   7.567526638e-01   
6.109502153e-01   1.246837174e+00   6.958598697e-01   4.842209582e-01   9.882060372e-01   1.521225005e+00   1.764265723e-01   2.813706719e-02   3.915891182e-02     1.230213497e-01     1.304298454e-02    3.480569467e+02   6.617621592e-06   2.138252839e-03   1.000000000e+00   2.720500750e-01   -4.359927234e+03  -7.739971848e+03    1.037289249e+04     1.755832718e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.459653644e-02   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.054034636e-01   2.720500750e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.279499250e-01   
7.109502153e-01   1.450918807e+00   6.927117798e-01   4.798496098e-01   9.792849180e-01   1.507492009e+00   1.740429121e-01   3.476898305e-02   4.816976826e-02     1.513297901e-01     1.460019741e-02    3.514639730e+02   5.898610859e-06   2.360146760e-03   1.000000000e+00   2.982875882e-01   -4.846740431e+03  -6.734829524e+03    9.892416624e+03     1.725082196e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.062169613e-01   1.217026183e-21   5.131738074e-19   1.241717553e-21   2.929795091e-21   8.937830387e-01   2.982875882e-01   1.091376683e-21   2.590900086e-19   1.531497301e-21   2.299864612e-21   7.017124118e-01   
8.109502153e-01   1.655000439e+00   6.888888697e-01   4.745678747e-01   9.685058668e-01   1.490898949e+00   1.711772819e-01   4.105754206e-02   5.656816749e-02     1.777141394e-01     1.607475980e-02    3.543885420e+02   5.228022380e-06   2.563757158e-03   1.000000000e+00   3.217361650e-01   -5.304042598e+03  -5.844672157e+03    9.493197881e+03     1.697963062e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.170860936e-01   0.000000000e+00   4.703087806e-21   1.832027973e-22   9.053899444e-21   8.829139064e-01   3.217361650e-01   0.000000000e+00   2.323392189e-21   2.210949231e-22   6.954308377e-21   6.782638350e-01   
8.809502153e-01   1.797857582e+00   6.858575645e-01   4.704005988e-01   9.600012220e-01   1.477807065e+00   1.689275258e-01   4.526018625e-02   6.208408222e-02     1.950428966e-01     1.705944334e-02    3.561995065e+02   4.785871485e-06   2.696508285e-03   1.000000000e+00   3.366308341e-01   -5.607623988e+03  -5.279033963e+03    9.252890943e+03     1.680830157e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.242420078e-01   0.000000000e+00   5.237532192e-20   1.430279918e-20   1.203249078e-20   8.757579922e-01   3.366308341e-01   0.000000000e+00   2.551273460e-20   1.701996170e-20   9.113069523e-21   6.633691659e-01   
9.659502153e-01   1.971326970e+00   6.818001383e-01   4.648514286e-01   9.486763849e-01   1.460373833e+00   1.659471802e-01   5.010546135e-02   6.832382096e-02     2.146456140e-01     1.819470603e-02    3.581629752e+02   4.282927909e-06   2.846531831e-03   1.000000000e+00   3.530923323e-01   -5.955981238e+03  -4.653445278e+03    8.999893910e+03     1.661956860e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.323902894e-01   6.202067298e-21   6.610791045e-22   0.000000000e+00   0.000000000e+00   8.676097106e-01   3.530923323e-01   5.282044659e-21   3.169789766e-22   0.000000000e+00   0.000000000e+00   6.469076677e-01   
1.065950215e+00   2.175408603e+00   6.765200573e-01   4.576793879e-01   9.340395671e-01   1.437842203e+00   1.621215149e-01   5.542932737e-02   7.499810345e-02     2.356134908e-01     1.944220019e-02    3.601741972e+02   3.737993283e-06   3.008034130e-03   1.000000000e+00   3.702627683e-01   -6.336999826e+03  -3.998659896e+03    8.751749268e+03     1.642300051e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.411703363e-01   2.681686705e-21   4.398714450e-21   0.000000000e+00   5.893456311e-22   8.588296637e-01   3.702627683e-01   2.245991317e-21   2.074136042e-21   0.000000000e+00   4.320762319e-22   6.297372317e-01   
1.165950215e+00   2.379490235e+00   6.707283639e-01   4.498765382e-01   9.181153841e-01   1.413328827e+00   1.579932887e-01   6.033892662e-02   8.094205907e-02     2.542869781e-01     2.059482795e-02    3.619015841e+02   3.245245543e-06   3.154536199e-03   1.000000000e+00   3.852390112e-01   -6.687650894e+03  -3.424514239e+03    8.550974518e+03     1.625152383e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.490738795e-01   2.892271900e-21   0.000000000e+00   6.534483012e-22   8.751000900e-22   8.509261205e-01   3.852390112e-01   2.386718850e-21   0.000000000e+00   7.416381201e-22   6.321354527e-22   6.147609888e-01   
1.265950215e+00   2.583571868e+00   6.644659183e-01   4.415149566e-01   9.010509319e-01   1.387060144e+00   1.536090321e-01   6.484730157e-02   8.617764359e-02     2.707350520e-01     2.165691926e-02    3.633830704e+02   2.803155962e-06   3.287624143e-03   1.000000000e+00   3.982373673e-01   -7.009833109e+03  -2.922970115e+03    8.391688942e+03     1.610248838e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.561274880e-01   1.494214305e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   8.438725120e-01   3.982373673e-01   1.217051526e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.017626327e-01   
1.365950215e+00   2.787653501e+00   6.577717946e-01   4.326637338e-01   8.829872119e-01   1.359253208e+00   1.490130703e-01   6.897662328e-02   9.074175456e-02     2.850736295e-01     2.263470316e-02    3.646516316e+02   2.409319989e-06   3.408918311e-03   1.000000000e+00   4.094711869e-01   -7.305901873e+03  -2.486392419e+03    8.268867636e+03     1.597341584e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.623745181e-01   2.316085565e-21   0.000000000e+00   0.000000000e+00   1.745547287e-22   8.376254819e-01   4.094711869e-01   1.865063021e-21   0.000000000e+00   0.000000000e+00   1.230441030e-22   5.905288131e-01   
1.465950215e+00   2.991735133e+00   6.506824562e-01   4.233876588e-01   8.640564466e-01   1.330111559e+00   1.442467093e-01   7.275511534e-02   9.468095430e-02     2.974489905e-01     2.353558984e-02    3.657358581e+02   2.060735087e-06   3.520000723e-03   1.000000000e+00   4.191425723e-01   -7.578465718e+03  -2.107642610e+03    8.178222833e+03     1.586202580e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.678687314e-01   2.343329253e-21   3.415132974e-22   3.025859013e-23   0.000000000e+00   8.321312686e-01   4.191425723e-01   1.868352079e-21   1.533008130e-22   3.318125134e-23   0.000000000e+00   5.808574277e-01   
1.565950215e+00   3.195816766e+00   6.432315414e-01   4.137468158e-01   8.443812568e-01   1.299823957e+00   1.393479612e-01   7.621516663e-02   9.804799822e-02     3.080268709e-01     2.436776190e-02    3.666606807e+02   1.753995988e-06   3.622388701e-03   1.000000000e+00   4.274397549e-01   -7.830278250e+03  -1.780058268e+03    8.116069866e+03     1.576622603e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.726704425e-01   1.524097274e-20   1.032717848e-20   1.347336977e-21   0.000000000e+00   8.273295575e-01   4.274397549e-01   1.204766924e-20   4.596036476e-21   1.464823318e-21   0.000000000e+00   5.725602451e-01   
1.665950215e+00   3.399898398e+00   6.354491651e-01   4.037956415e-01   8.240727377e-01   1.268561421e+00   1.343510493e-01   7.939248100e-02   1.008997715e-01     3.169859810e-01     2.514008257e-02    3.674475839e+02   1.485470568e-06   3.717537326e-03   1.000000000e+00   4.345397297e-01   -8.064236472e+03  -1.497528094e+03    8.079267942e+03     1.568413966e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.768456597e-01   2.443732648e-20   9.719715196e-20   1.159801361e-21   4.365267470e-22   8.231543403e-01   4.345397297e-01   1.917441906e-20   4.293717802e-20   1.251615129e-21   2.998262530e-22   5.654602703e-01   
1.765950215e+00   3.603980031e+00   6.273579222e-01   3.935779625e-01   8.032203317e-01   1.236461636e+00   1.292840004e-01   8.230964684e-02   1.032752180e-01     3.244486663e-01     2.585774517e-02    3.681137652e+02   1.252184194e-06   3.806436225e-03   9.999999998e-01   4.405527219e-01   -8.282030717e+03  -1.255426215e+03    8.065593745e+03     1.561423229e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.804306016e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   4.544768725e-22   8.195693984e-01   4.405527219e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.101867147e-22   5.594472781e-01   
1.865950215e+00   3.808061664e+00   6.189886727e-01   3.831469770e-01   7.819326060e-01   1.203691728e+00   1.241785909e-01   8.501831124e-02   1.052507433e-01     3.306549618e-01     2.653282726e-02    3.686782736e+02   1.048457697e-06   3.890638122e-03   1.000000553e+00   4.456790814e-01   -8.487442996e+03  -1.047391493e+03    8.072037373e+03     1.555469527e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.835230612e-01   6.364410868e-20   6.175897643e-20   0.000000000e+00   0.000000000e+00   8.164769388e-01   4.456790814e-01   4.935410193e-20   2.696351886e-20   0.000000000e+00   0.000000000e+00   5.543209186e-01   
1.965950215e+00   4.012143296e+00   6.103570364e-01   3.725357119e-01   7.602769631e-01   1.170355456e+00   1.190557812e-01   8.756955588e-02   1.068973892e-01     3.358280527e-01     2.717989215e-02    3.691531987e+02   8.727210134e-07   3.972364138e-03   9.998725254e-01   4.499982646e-01   -8.683978438e+03  -8.669522801e+02    8.097451856e+03     1.550439237e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.861548301e-01   0.000000000e+00   2.622439787e-19   0.000000000e+00   0.000000000e+00   8.138451699e-01   4.499982646e-01   0.000000000e+00   1.139690502e-19   0.000000000e+00   0.000000000e+00   5.500017354e-01   
2.065950215e+00   4.216224929e+00   6.014764726e-01   3.617739471e-01   7.383141777e-01   1.136546374e+00   1.139343174e-01   8.990357572e-02   1.081497712e-01     3.397625267e-01     2.778037904e-02    3.695507088e+02   7.246123347e-07   4.048848020e-03   1.000044963e+00   4.536101188e-01   -8.869362763e+03  -7.185304002e+02    8.139798742e+03     1.546213712e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.883742875e-01   0.000000000e+00   4.058732090e-20   0.000000000e+00   0.000000000e+00   8.116257125e-01   4.536101188e-01   0.000000000e+00   1.757099561e-20   0.000000000e+00   0.000000000e+00   5.463898812e-01   
2.165950215e+00   4.420306562e+00   5.923703627e-01   3.509026466e-01   7.161278502e-01   1.102393177e+00   1.088375077e-01   9.212802185e-02   1.091478194e-01     3.428979877e-01     2.836197647e-02    3.698829697e+02   5.963112220e-07   4.123924708e-03   1.001000000e+00   4.566376536e-01   -9.056851180e+03  -5.902072035e+02    8.197835654e+03     1.542670986e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.902479465e-01   6.273950507e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   8.097520535e-01   4.566376536e-01   4.808684345e-20   0.000000000e+00   0.000000000e+00   0.000000000e+00   5.433623464e-01   
2.265950215e+00   4.624388194e+00   5.830438221e-01   3.399400985e-01   6.937553031e-01   1.067953316e+00   1.037772639e-01   9.408099961e-02   1.097066912e-01     3.446537351e-01     2.888705045e-02    3.701607376e+02   5.070349671e-07   4.192029169e-03   9.994898631e-01   4.591631175e-01   -9.204781952e+03  -5.028540920e+02    8.270509848e+03     1.539701523e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.918202309e-01   2.464743317e-19   0.000000000e+00   0.000000000e+00   1.238390858e-21   8.081797691e-01   4.591631175e-01   1.883986227e-19   0.000000000e+00   0.000000000e+00   8.286173786e-22   5.408368825e-01   
2.365950215e+00   4.828469827e+00   5.735054297e-01   3.289084779e-01   6.712417916e-01   1.033296458e+00   9.876685484e-02   9.635203746e-02   1.105168333e-01     3.471988716e-01     2.949751467e-02    3.703854709e+02   3.961429527e-07   4.273698189e-03   1.000129430e+00   4.612275124e-01   -9.400499340e+03  -3.903927113e+02    8.357690981e+03     1.537293550e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.931118311e-01   1.024613568e-20   0.000000000e+00   6.002015539e-20   1.833526903e-20   8.068881689e-01   4.612275124e-01   7.814476058e-21   0.000000000e+00   6.295866988e-20   1.224101200e-20   5.387724876e-01   
2.465950215e+00   5.032551460e+00   5.637608137e-01   3.178262551e-01   6.486250103e-01   9.984806280e-01   9.381737522e-02   9.836119185e-02   1.109043711e-01     3.484163575e-01     3.005097470e-02    3.705689556e+02   3.192405573e-07   4.348170179e-03   1.000882376e+00   4.629024238e-01   -9.580075160e+03  -3.146160486e+02    8.458144493e+03     1.535323579e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.941639844e-01   6.023603602e-20   0.000000000e+00   0.000000000e+00   5.462262845e-22   8.058360156e-01   4.629024238e-01   4.585752409e-20   0.000000000e+00   0.000000000e+00   3.640131625e-22   5.370975762e-01   
