t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
2.753315010e-02   5.619010225e-02   7.014004944e-01   4.919626536e-01   1.004005415e+00   1.545546258e+00   1.806744849e-01   -3.919085683e-02  -5.497697271e-02    -1.727152536e-01    3.006258984e-03    3.219500317e+02   2.351827310e-05   1.386011055e-04   1.000000000e+00   3.084801380e-02   -1.055775644e+03  -3.357650903e+04    3.145398207e+04     3.029093008e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.820100672e-03   5.258354755e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.911798993e-01   3.084801380e-02   5.872688779e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.691519862e-01   
4.536119130e-02   9.257385980e-02   7.020477824e-01   4.928710888e-01   1.005859365e+00   1.548400192e+00   1.811751535e-01   -3.401084593e-02  -4.775447792e-02    -1.500251170e-01    3.004947251e-03    3.253600027e+02   2.103113235e-05   1.395432894e-04   1.000000000e+00   3.535279598e-02   -1.048893877e+03  -2.976993640e+04    2.768608668e+04     3.004705673e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.014177550e-02   2.888856987e-20   1.190791797e-19   0.000000000e+00   0.000000000e+00   9.898582245e-01   3.535279598e-02   3.215653579e-20   7.462605473e-20   0.000000000e+00   0.000000000e+00   9.646472040e-01   
1.169180828e-01   2.386083323e-01   7.041087614e-01   4.957691478e-01   1.011773771e+00   1.557504713e+00   1.827754524e-01   -2.496450600e-02  -3.515545480e-02    -1.104441185e-01    3.549768146e-03    3.355973138e+02   1.755590859e-05   1.679343659e-04   1.000000000e+00   5.202756515e-02   -1.215841920e+03  -2.386868509e+04    2.206597718e+04     2.926745123e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.511160360e-02   4.444948272e-20   0.000000000e+00   1.687954791e-20   5.384894416e-22   9.848883964e-01   5.202756515e-02   4.886783505e-20   0.000000000e+00   2.552324356e-20   5.182315565e-22   9.479724348e-01   
2.169180828e-01   4.426899650e-01   7.062181650e-01   4.987440966e-01   1.017845095e+00   1.566850790e+00   1.844230816e-01   -1.756535906e-02  -2.480995129e-02    -7.794276070e-02    4.654523705e-03    3.465280574e+02   1.578194422e-05   2.233162325e-04   1.000000000e+00   7.585235212e-02   -1.560671360e+03  -2.026641753e+04    1.893020948e+04     2.835245690e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.243161677e-02   9.971841811e-20   9.006484892e-20   1.494905011e-21   0.000000000e+00   9.775683832e-01   7.585235212e-02   1.076755988e-19   5.475309513e-20   2.220108395e-21   0.000000000e+00   9.241476479e-01   
3.169180828e-01   6.467715976e-01   7.076383442e-01   5.007520262e-01   1.021942911e+00   1.573158887e+00   1.855379250e-01   -1.084939394e-02  -1.535489432e-02    -4.823882320e-02    5.944097724e-03    3.557230428e+02   1.466568986e-05   2.870560129e-04   1.000000000e+00   1.013974169e-01   -1.955848689e+03  -1.781470806e+04    1.698224353e+04     2.751267336e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.058132853e-02   2.569119801e-20   0.000000000e+00   4.386756952e-22   0.000000000e+00   9.694186715e-01   1.013974169e-01   2.720121722e-20   0.000000000e+00   6.388019326e-22   0.000000000e+00   8.986025831e-01   
4.169180828e-01   8.508532303e-01   7.083817927e-01   5.018047643e-01   1.024091356e+00   1.576466161e+00   1.861233209e-01   -3.988603352e-03  -5.650907986e-03    -1.775285101e-02    7.351806187e-03    3.637594557e+02   1.371028458e-05   3.554938725e-04   1.000000346e+00   1.282072599e-01   -2.377642291e+03  -1.581917941e+04    1.551110301e+04     2.672337407e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.948998838e-02   1.626725745e-19   0.000000000e+00   0.000000000e+00   2.775692476e-22   9.605100116e-01   1.282072599e-01   1.686449697e-19   0.000000000e+00   0.000000000e+00   2.518956540e-22   8.717927401e-01   
4.819180828e-01   9.835062915e-01   7.084919023e-01   5.019607756e-01   1.024409746e+00   1.576956285e+00   1.862101264e-01   5.826709742e-04   8.256353339e-04     2.593809899e-03     8.304532296e-03    3.684640260e+02   1.311948253e-05   4.010389527e-04   1.000000042e+00   1.459149241e-01   -2.657776297e+03  -1.467531601e+04    1.471133869e+04     2.623636907e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.558496166e-02   5.090526170e-22   5.534222514e-24   0.000000000e+00   5.029677507e-23   9.544150383e-01   1.459149241e-01   5.203244497e-22   3.184781269e-24   0.000000000e+00   4.500305261e-23   8.540850759e-01   
5.669180828e-01   1.156975679e+00   7.081847891e-01   5.015256955e-01   1.023521828e+00   1.575589441e+00   1.859680793e-01   6.656135522e-03   9.427547862e-03     2.961751510e-02     9.576424478e-03    3.740732108e+02   1.237024836e-05   4.607771333e-04   1.000000025e+00   1.689946159e-01   -3.025637261e+03  -1.331612476e+04    1.380055723e+04     2.563082769e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.379477698e-02   3.623575885e-22   0.000000000e+00   0.000000000e+00   7.329549232e-23   9.462052230e-01   1.689946159e-01   3.634992817e-22   0.000000000e+00   0.000000000e+00   6.436262335e-23   8.310053841e-01   
6.669180828e-01   1.361057312e+00   7.071592513e-01   5.000742068e-01   1.020559606e+00   1.571029454e+00   1.851613354e-01   1.385741521e-02   1.959879873e-02     6.157144210e-02     1.107947375e-02    3.799663971e+02   1.151002377e-05   5.297157387e-04   1.000008104e+00   1.955152698e-01   -3.451881994e+03  -1.188409317e+04    1.288465070e+04     2.496459835e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.362097119e-02   9.389748966e-21   0.000000000e+00   0.000000000e+00   8.836510329e-22   9.363790288e-01   1.955152698e-01   9.214415844e-21   0.000000000e+00   0.000000000e+00   7.590753531e-22   8.044847302e-01   
7.669180828e-01   1.565138945e+00   7.054144004e-01   4.976094763e-01   1.015529543e+00   1.563286275e+00   1.837941084e-01   2.103337726e-02   2.967449442e-02     9.322517367e-02     1.256594438e-02    3.851855255e+02   1.067099945e-05   5.960747810e-04   1.001000000e+00   2.208961483e-01   -3.868902210e+03  -1.060413479e+04    1.210453186e+04     2.434810871e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.344304142e-02   0.000000000e+00   0.000000000e+00   3.152125964e-21   0.000000000e+00   9.265569586e-01   2.208961483e-01   0.000000000e+00   0.000000000e+00   4.163831626e-21   0.000000000e+00   7.791038517e-01   
8.669180828e-01   1.769220577e+00   7.029577217e-01   4.941495585e-01   1.008468487e+00   1.552416623e+00   1.818805420e-01   2.811433850e-02   3.952638268e-02     1.241757934e-01     1.402181212e-02    3.898133389e+02   9.858465789e-06   6.593025466e-04   1.001000000e+00   2.448654811e-01   -4.266719013e+03  -9.457744562e+03    1.143602803e+04     2.378009462e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.311928893e-02   0.000000000e+00   8.169206268e-19   0.000000000e+00   0.000000000e+00   9.168807111e-01   2.448654811e-01   0.000000000e+00   4.326637230e-19   0.000000000e+00   0.000000000e+00   7.551345189e-01   
9.669180828e-01   1.973302210e+00   6.997941056e-01   4.897117903e-01   9.994118169e-01   1.538474963e+00   1.794359518e-01   3.497026609e-02   4.894397216e-02     1.537620234e-01     1.541771927e-02    3.939169643e+02   9.080172762e-06   7.183233733e-04   1.001000000e+00   2.670965669e-01   -4.641431465e+03  -8.437914177e+03    1.086313561e+04     2.325920691e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.246370512e-02   0.000000000e+00   1.460697339e-19   5.752961919e-20   0.000000000e+00   9.075362949e-01   2.670965669e-01   0.000000000e+00   7.585812876e-20   7.298617743e-20   0.000000000e+00   7.329034331e-01   
1.066918083e+00   2.177383843e+00   6.959585654e-01   4.843583247e-01   9.884863770e-01   1.521656555e+00   1.765016521e-01   4.162207981e-02   5.793448591e-02     1.820065553e-01     1.676349679e-02    3.975673985e+02   8.337165787e-06   7.737824479e-04   1.001000000e+00   2.876873071e-01   -4.997368619e+03  -7.519006610e+03    1.037049934e+04     2.278195753e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.014554480e-01   0.000000000e+00   1.584147791e-19   2.722365660e-20   1.693514892e-21   8.985445520e-01   2.876873071e-01   0.000000000e+00   8.075806379e-20   3.390344981e-20   1.342326185e-21   7.123126929e-01   
1.166918083e+00   2.381465475e+00   6.914656119e-01   4.781246924e-01   9.757646784e-01   1.502073021e+00   1.731053068e-01   4.794796094e-02   6.630873230e-02     2.083150263e-01     1.804191894e-02    4.008162966e+02   7.653583878e-06   8.251798472e-04   9.941736442e-01   3.065840484e-01   -5.294291865e+03  -6.707836903e+03    9.946902763e+03     2.234600136e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.100087439e-01   2.261463859e-20   3.714201425e-19   0.000000000e+00   1.185798889e-20   8.899912561e-01   3.065840484e-01   2.012544258e-20   1.860941301e-19   0.000000000e+00   9.237556371e-21   6.934159516e-01   
1.266918083e+00   2.585547108e+00   6.863582707e-01   4.710876757e-01   9.614034198e-01   1.479965581e+00   1.692977695e-01   5.417817414e-02   7.437127582e-02     2.336442538e-01     1.928756666e-02    4.037141251e+02   6.973027716e-06   8.743402952e-04   9.864523731e-01   3.238544962e-01   -5.570301436e+03  -5.954670295e+03    9.585217151e+03     2.194810468e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.180915948e-01   9.836529293e-20   0.000000000e+00   1.591243144e-20   1.198141823e-21   8.819084052e-01   3.238544962e-01   8.614027859e-20   0.000000000e+00   1.916547530e-20   9.184655791e-22   6.761455038e-01   
1.366918083e+00   2.789628740e+00   6.806348919e-01   4.632638560e-01   9.454364408e-01   1.455386327e+00   1.650977858e-01   5.990235593e-02   8.154326710e-02     2.561757289e-01     2.043020869e-02    4.062947296e+02   6.368047394e-06   9.183208553e-04   9.932476710e-01   3.395396006e-01   -5.897134942e+03  -5.315233917e+03    9.275829008e+03     2.158647861e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.256632084e-01   3.367244142e-20   3.261718759e-19   7.937980396e-22   0.000000000e+00   8.743367916e-01   3.395396006e-01   2.905295658e-20   1.584432254e-19   9.419859323e-22   0.000000000e+00   6.604603994e-01   
1.466918083e+00   2.993710373e+00   6.743416194e-01   4.547366196e-01   9.280339176e-01   1.428597224e+00   1.605604275e-01   6.553511600e-02   8.838611251e-02     2.776731617e-01     2.154228571e-02    4.085950338e+02   5.759761867e-06   9.605806284e-04   9.982577058e-01   3.537626262e-01   -6.207648497e+03  -4.711475980e+03    9.015872211e+03     2.125827005e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.327275741e-01   0.000000000e+00   4.923671395e-20   1.572817952e-20   0.000000000e+00   8.672724259e-01   3.537626262e-01   0.000000000e+00   2.359308470e-20   1.841116863e-20   0.000000000e+00   6.462373738e-01   
1.566918083e+00   3.197792006e+00   6.675062045e-01   4.455645331e-01   9.093153736e-01   1.399782264e+00   1.557272243e-01   7.083069214e-02   9.455985295e-02     2.970685393e-01     2.259357985e-02    4.106520184e+02   5.211796963e-06   9.999234592e-04   9.981190745e-01   3.666402695e-01   -6.470041661e+03  -4.181066319e+03    8.796434897e+03     2.096004576e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.392934138e-01   0.000000000e+00   1.085612159e-19   6.085456874e-20   0.000000000e+00   8.607065862e-01   3.666402695e-01   0.000000000e+00   5.137231699e-20   7.034850553e-20   0.000000000e+00   6.333597305e-01   
1.666918083e+00   3.401873638e+00   6.601548289e-01   4.358043981e-01   8.893967308e-01   1.369119895e+00   1.506385184e-01   7.587344716e-02   1.001764450e-01     3.147135838e-01     2.359577146e-02    4.124908123e+02   4.701058634e-06   1.037007607e-03   9.979858060e-01   3.782724624e-01   -6.718783767e+03  -3.705037985e+03    8.614329034e+03     2.068963409e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.453681994e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   8.546318006e-01   3.782724624e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.217275376e-01   
1.766918083e+00   3.605955271e+00   6.523121466e-01   4.255111366e-01   8.683900746e-01   1.336782661e+00   1.453332611e-01   8.069849187e-02   1.052812129e-01     3.307506851e-01     2.455337999e-02    4.141315002e+02   4.216155571e-06   1.072128330e-03   1.001000000e+00   3.887648630e-01   -6.977499368e+03  -3.270547877e+03    8.466660883e+03     2.044528338e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.509690599e-01   0.000000000e+00   1.820716657e-19   1.172737731e-19   5.154872788e-20   8.490309401e-01   3.887648630e-01   0.000000000e+00   8.429198756e-20   1.326331423e-19   3.710570789e-20   6.112351370e-01   
1.859418083e+00   3.794730781e+00   6.446404272e-01   4.155612803e-01   8.480842455e-01   1.305524265e+00   1.402656200e-01   8.486171155e-02   1.094105800e-01     3.437234742e-01     2.539393055e-02    4.154973473e+02   3.830838989e-06   1.102756458e-03   9.965346629e-01   3.975063501e-01   -7.153887891e+03  -2.929344782e+03    8.355134371e+03     2.023963779e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.557258859e-01   0.000000000e+00   0.000000000e+00   2.482861773e-21   3.798724893e-21   8.442741141e-01   3.975063501e-01   0.000000000e+00   0.000000000e+00   2.783478737e-21   2.710471325e-21   6.024936499e-01   
1.921918083e+00   3.922281802e+00   6.392452771e-01   4.086345243e-01   8.339480088e-01   1.283763220e+00   1.367732625e-01   8.766028222e-02   1.120728428e-01     3.520872196e-01     2.595563082e-02    4.163435155e+02   3.565112687e-06   1.123187374e-03   1.000000093e+00   4.029938168e-01   -7.318207070e+03  -2.701804601e+03    8.294468040e+03     2.011121489e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.587551159e-01   6.261593349e-21   3.571308020e-21   5.777233491e-21   0.000000000e+00   8.412448841e-01   4.029938168e-01   5.075618273e-21   1.629831984e-21   6.440842496e-21   0.000000000e+00   5.970061832e-01   
2.021918083e+00   4.126363434e+00   6.302643190e-01   3.972331118e-01   8.106798200e-01   1.247944626e+00   1.310891616e-01   9.192870688e-02   1.158787677e-01     3.640438852e-01     2.682039901e-02    4.175794298e+02   3.177561036e-06   1.154580527e-03   1.000000001e+00   4.110106288e-01   -7.532674550e+03  -2.377526296e+03    8.217857326e+03     1.992222801e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.632417802e-01   1.659808673e-21   0.000000000e+00   2.666376548e-21   0.000000000e+00   8.367582198e-01   4.110106288e-01   1.334483473e-21   0.000000000e+00   2.948460521e-21   0.000000000e+00   5.889893712e-01   
2.121918083e+00   4.330445067e+00   6.208656341e-01   3.854741357e-01   7.866819095e-01   1.211002713e+00   1.253116612e-01   9.601723184e-02   1.192275991e-01     3.745645493e-01     2.765684897e-02    4.186809266e+02   2.821740616e-06   1.184961139e-03   9.999999852e-01   4.181870076e-01   -7.740461104e+03  -2.087207604e+03    8.166035333e+03     1.975237505e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.673210067e-01   6.588490126e-22   1.318718123e-21   1.622052694e-21   0.000000000e+00   8.326789933e-01   4.181870076e-01   5.258227907e-22   5.925389663e-22   1.780480129e-21   0.000000000e+00   5.818129924e-01   
2.221918083e+00   4.534526700e+00   6.110661816e-01   3.734018782e-01   7.620446495e-01   1.173076597e+00   1.194712395e-01   9.994726832e-02   1.221487912e-01     3.837417451e-01     2.847035399e-02    4.196613905e+02   2.496201959e-06   1.214590141e-03   9.999998614e-01   4.245981561e-01   -7.943144499e+03  -1.827398791e+03    8.137355127e+03     1.960005365e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.710166523e-01   5.593773665e-22   6.519949184e-22   3.963196509e-22   1.479324006e-23   8.289833477e-01   4.245981561e-01   4.434840779e-22   2.910239879e-22   4.321528835e-22   1.026660189e-23   5.754018439e-01   
2.321918083e+00   4.738608332e+00   6.008807118e-01   3.610576298e-01   7.368523056e-01   1.134295997e+00   1.135960977e-01   1.037413414e-01   1.246723421e-01     3.916697142e-01     2.926626445e-02    4.205326239e+02   2.199141880e-06   1.243716614e-03   9.999948143e-01   4.303123005e-01   -8.142220553e+03  -1.595034012e+03    8.130491917e+03     1.946380309e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.743522179e-01   5.741294931e-22   4.574600390e-22   2.623518842e-22   0.000000000e+00   8.256477821e-01   4.303123005e-01   4.524802010e-22   2.029805012e-22   2.843757617e-22   0.000000000e+00   5.696876995e-01   
2.421918083e+00   4.942689965e+00   5.903216759e-01   3.484796810e-01   7.111830225e-01   1.094781206e+00   1.077121794e-01   1.074218470e-01   1.268268895e-01     3.984384244e-01     3.005000991e-02    4.213051054e+02   1.929147275e-06   1.272584033e-03   9.997700403e-01   4.353914897e-01   -8.337421140e+03  -1.387658533e+03    8.144405430e+03     1.934228577e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.773507272e-01   3.943256300e-22   0.000000000e+00   4.594204529e-23   0.000000000e+00   8.226492728e-01   4.353914897e-01   3.091259097e-22   0.000000000e+00   4.953468360e-23   0.000000000e+00   5.646085103e-01   
2.521918083e+00   5.146771598e+00   5.793992319e-01   3.357034699e-01   6.851091223e-01   1.054643555e+00   1.018432776e-01   1.110106982e-01   1.286390266e-01     4.041314208e-01     3.082713836e-02    4.219882262e+02   1.685409589e-06   1.301433445e-03   9.981247840e-01   4.398923959e-01   -8.519899780e+03  -1.204202016e+03    8.178302587e+03     1.923426721e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.800346933e-01   4.875983492e-22   0.000000000e+00   6.494499384e-22   6.530676905e-22   8.199653067e-01   4.398923959e-01   3.804397762e-22   0.000000000e+00   6.969281987e-22   4.460383121e-22   5.601076041e-01   
2.621918083e+00   5.350853230e+00   5.681210251e-01   3.227614992e-01   6.586969371e-01   1.013985155e+00   9.601104758e-02   1.145463403e-01   1.301523686e-01     4.088857249e-01     3.160090840e-02    4.225891126e+02   1.455072736e-06   1.330409631e-03   9.977113831e-01   4.438595222e-01   -8.712896265e+03  -1.045190824e+03    8.232479719e+03     1.913881730e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.824215738e-01   0.000000000e+00   4.807698430e-20   0.000000000e+00   1.184979936e-21   8.175784262e-01   4.438595222e-01   0.000000000e+00   2.103058894e-20   0.000000000e+00   8.059424919e-22   5.561404778e-01   
