t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
1.074222082e-05   4.348918793e-05   4.970027815e-01   2.470117648e-01   1.000011193e+00   7.760103457e-01   6.427988338e-02   -5.910848608e-01  -5.875416398e-01    -1.845816499e+00    1.311279872e-01    3.000000000e+02   8.002427806e-28   0.000000000e+00   1.000000000e+00   
1.097568948e-05   4.443437075e-05   4.970029203e-01   2.470119028e-01   1.000011752e+00   7.760107791e-01   6.427993723e-02   -5.979190844e-01  -5.943350621e-01    -1.867158665e+00    1.304139894e-01    3.000000000e+02   -3.959055325e-33  0.000000000e+00   1.000000000e+00   
1.118885652e-05   4.529736376e-05   4.970030484e-01   2.470120301e-01   1.000012267e+00   7.760111793e-01   6.427998695e-02   -6.040484032e-01  -6.004277955e-01    -1.886299551e+00    1.297914550e-01    3.000000000e+02   2.427079202e-27   0.000000000e+00   1.000000000e+00   
1.124468599e-05   4.552338574e-05   4.970030822e-01   2.470120637e-01   1.000012403e+00   7.760112847e-01   6.428000005e-02   -6.056372041e-01  -6.020071143e-01    -1.891261128e+00    1.296327878e-01    3.000000000e+02   -9.980975455e-28  0.000000000e+00   1.000000000e+00   
1.157966277e-05   4.687951761e-05   4.970032867e-01   2.470122669e-01   1.000013226e+00   7.760119232e-01   6.428007938e-02   -6.150313847e-01  -6.113452392e-01    -1.920597712e+00    1.287175271e-01    3.000000000e+02   -2.075205028e-34  0.000000000e+00   1.000000000e+00   
1.174207575e-05   4.753703609e-05   4.970033869e-01   2.470123666e-01   1.000013630e+00   7.760122364e-01   6.428011830e-02   -6.195009445e-01  -6.157881352e-01    -1.934555482e+00    1.282962762e-01    3.000000000e+02   1.354894108e-26   0.000000000e+00   1.000000000e+00   
1.214810821e-05   4.918083230e-05   4.970036407e-01   2.470126189e-01   1.000014651e+00   7.760130289e-01   6.428021677e-02   -6.304571325e-01  -6.266789804e-01    -1.968770081e+00    1.273005538e-01    3.000000000e+02   6.761712423e-31   0.000000000e+00   1.000000000e+00   
1.259474391e-05   5.098900813e-05   4.970039250e-01   2.470129015e-01   1.000015795e+00   7.760139167e-01   6.428032708e-02   -6.421617739e-01  -6.383138442e-01    -2.005322084e+00    1.262961992e-01    3.000000000e+02   -1.725407078e-31  0.000000000e+00   1.000000000e+00   
1.298047474e-05   5.255061453e-05   4.970041747e-01   2.470131497e-01   1.000016800e+00   7.760146964e-01   6.428042396e-02   -6.520015300e-01  -6.480949647e-01    -2.036050380e+00    1.254986453e-01    3.000000000e+02   -4.058504948e-26  0.000000000e+00   1.000000000e+00   
1.330530071e-05   5.386565149e-05   4.970043879e-01   2.470133616e-01   1.000017657e+00   7.760153620e-01   6.428050666e-02   -6.601104105e-01  -6.561555410e-01    -2.061373427e+00    1.248726950e-01    3.000000000e+02   2.490122798e-27   0.000000000e+00   1.000000000e+00   
1.363012668e-05   5.518068846e-05   4.970046036e-01   2.470135760e-01   1.000018526e+00   7.760160357e-01   6.428059037e-02   -6.680639704e-01  -6.640617376e-01    -2.086211476e+00    1.242863436e-01    3.000000000e+02   -6.278491178e-31  0.000000000e+00   1.000000000e+00   
1.391434940e-05   5.633134581e-05   4.970047945e-01   2.470137657e-01   1.000019294e+00   7.760166318e-01   6.428066443e-02   -6.749015203e-01  -6.708585828e-01    -2.107564395e+00    1.238040086e-01    3.000000000e+02   7.380490740e-26   0.000000000e+00   1.000000000e+00   
1.398286737e-05   5.660873642e-05   4.970048408e-01   2.470138118e-01   1.000019480e+00   7.760167764e-01   6.428068240e-02   -6.765334193e-01  -6.724807687e-01    -2.112660643e+00    1.236918426e-01    3.000000000e+02   7.599782781e-26   0.000000000e+00   1.000000000e+00   
1.406153616e-05   5.692722193e-05   4.970048941e-01   2.470138648e-01   1.000019695e+00   7.760169428e-01   6.428070308e-02   -6.783993981e-01  -6.743356421e-01    -2.118487899e+00    1.235649702e-01    3.000000000e+02   4.790150040e-28   0.000000000e+00   1.000000000e+00   
1.424425077e-05   5.766693022e-05   4.970050185e-01   2.470139884e-01   1.000020195e+00   7.760173312e-01   6.428075134e-02   -6.827020829e-01  -6.786127226e-01    -2.131924744e+00    1.232780372e-01    3.000000000e+02   5.714731829e-27   0.000000000e+00   1.000000000e+00   
1.451832268e-05   5.877649267e-05   4.970052065e-01   2.470141753e-01   1.000020952e+00   7.760179183e-01   6.428082429e-02   -6.890773970e-01  -6.849501079e-01    -2.151834227e+00    1.228669747e-01    3.000000000e+02   -1.899921099e-26  0.000000000e+00   1.000000000e+00   
1.461983079e-05   5.918744172e-05   4.970052765e-01   2.470142449e-01   1.000021234e+00   7.760181372e-01   6.428085148e-02   -6.914146162e-01  -6.872734251e-01    -2.159133143e+00    1.227205804e-01    3.000000000e+02   -3.020444129e-31  0.000000000e+00   1.000000000e+00   
1.506646649e-05   6.099561755e-05   4.970055877e-01   2.470145542e-01   1.000022486e+00   7.760191088e-01   6.428097221e-02   -7.015515913e-01  -6.973501218e-01    -2.190790020e+00    1.221117579e-01    3.000000000e+02   4.465094109e-26   0.000000000e+00   1.000000000e+00   
1.526948272e-05   6.181751565e-05   4.970057306e-01   2.470146963e-01   1.000023061e+00   7.760195551e-01   6.428102766e-02   -7.060834778e-01  -7.018550695e-01    -2.204942730e+00    1.218530711e-01    3.000000000e+02   -1.531985613e-25  0.000000000e+00   1.000000000e+00   
1.567551518e-05   6.346131186e-05   4.970060191e-01   2.470149831e-01   1.000024222e+00   7.760204561e-01   6.428113961e-02   -7.150112708e-01  -7.107298107e-01    -2.232823552e+00    1.213674981e-01    3.000000000e+02   6.224176306e-25   0.000000000e+00   1.000000000e+00   
1.589883303e-05   6.436539977e-05   4.970061794e-01   2.470151423e-01   1.000024867e+00   7.760209565e-01   6.428120178e-02   -7.198459731e-01  -7.155357936e-01    -2.247921993e+00    1.211178116e-01    3.000000000e+02   -1.426978295e-29  0.000000000e+00   1.000000000e+00   
1.630486549e-05   6.600919598e-05   4.970064735e-01   2.470154347e-01   1.000026050e+00   7.760218748e-01   6.428131589e-02   -7.285039693e-01  -7.241423774e-01    -2.274960373e+00    1.206937340e-01    3.000000000e+02   -3.392028914e-24  0.000000000e+00   1.000000000e+00   
1.667029470e-05   6.748861257e-05   4.970067412e-01   2.470157008e-01   1.000027128e+00   7.760227109e-01   6.428141977e-02   -7.361534546e-01  -7.317464590e-01    -2.298849300e+00    1.203434686e-01    3.000000000e+02   -2.243068859e-29  0.000000000e+00   1.000000000e+00   
1.705602554e-05   6.905021897e-05   4.970070267e-01   2.470159846e-01   1.000028277e+00   7.760236026e-01   6.428153057e-02   -7.440889844e-01  -7.396349076e-01    -2.323631592e+00    1.200039001e-01    3.000000000e+02   -4.328975739e-25  0.000000000e+00   1.000000000e+00   
1.756356611e-05   7.110496423e-05   4.970074071e-01   2.470163627e-01   1.000029807e+00   7.760247903e-01   6.428167814e-02   -7.543225156e-01  -7.498077551e-01    -2.355590535e+00    1.196008451e-01    3.000000000e+02   2.064834009e-31   0.000000000e+00   1.000000000e+00   
1.825382129e-05   7.389941778e-05   4.970079123e-01   2.470168649e-01   1.000031840e+00   7.760263680e-01   6.428187418e-02   -7.358745662e-01  -7.314709637e-01    -2.297983806e+00    1.191074625e-01    3.000000000e+02   -6.693911406e-25  0.000000000e+00   1.000000000e+00   
1.836548021e-05   7.435146174e-05   4.970079946e-01   2.470169467e-01   1.000032172e+00   7.760266251e-01   6.428190611e-02   -7.380280334e-01  -7.336116657e-01    -2.304709019e+00    1.190383233e-01    3.000000000e+02   -3.527698849e-26  0.000000000e+00   1.000000000e+00   
1.853804401e-05   7.505007513e-05   4.970081222e-01   2.470170736e-01   1.000032685e+00   7.760270237e-01   6.428195564e-02   -7.413364308e-01  -7.369004549e-01    -2.315041055e+00    1.189353277e-01    3.000000000e+02   1.796531736e-31   0.000000000e+00   1.000000000e+00   
1.893392565e-05   7.665277643e-05   4.970084172e-01   2.470173668e-01   1.000033872e+00   7.760279449e-01   6.428207010e-02   -7.488347467e-01  -7.443543444e-01    -2.338458140e+00    1.187164551e-01    3.000000000e+02   -5.000635831e-26  0.000000000e+00   1.000000000e+00   
1.914201729e-05   7.749522199e-05   4.970085735e-01   2.470175221e-01   1.000034501e+00   7.760284328e-01   6.428213073e-02   -7.527258881e-01  -7.482224398e-01    -2.350610120e+00    1.186107702e-01    3.000000000e+02   4.729654485e-24   0.000000000e+00   1.000000000e+00   
1.926890243e-05   7.800890830e-05   4.970086691e-01   2.470176172e-01   1.000034886e+00   7.760287315e-01   6.428216785e-02   -7.550819205e-01  -7.505645208e-01    -2.357967985e+00    1.185494146e-01    3.000000000e+02   2.431080221e-27   0.000000000e+00   1.000000000e+00   
1.949222028e-05   7.891299622e-05   4.970088382e-01   2.470177853e-01   1.000035567e+00   7.760292596e-01   6.428223346e-02   -7.591983339e-01  -7.546565639e-01    -2.370823517e+00    1.184468712e-01    3.000000000e+02   2.939740568e-24   0.000000000e+00   1.000000000e+00   
1.993885599e-05   8.072117204e-05   4.970091792e-01   2.470181242e-01   1.000036939e+00   7.760303242e-01   6.428236574e-02   -7.673174788e-01  -7.627276606e-01    -2.396179615e+00    1.182621878e-01    3.000000000e+02   1.759048432e-25   0.000000000e+00   1.000000000e+00   
2.016217384e-05   8.162525996e-05   4.970093510e-01   2.470182950e-01   1.000037630e+00   7.760308608e-01   6.428243241e-02   -7.713206454e-01  -7.667071468e-01    -2.408681540e+00    1.181797042e-01    3.000000000e+02   -2.970479812e-25  0.000000000e+00   1.000000000e+00   
2.073061928e-05   8.392657465e-05   4.970097921e-01   2.470187335e-01   1.000039405e+00   7.760322384e-01   6.428260358e-02   -7.793108841e-01  -7.746502810e-01    -2.433635632e+00    1.179963874e-01    3.000000000e+02   7.337244824e-25   0.000000000e+00   1.000000000e+00   
2.081182577e-05   8.425533389e-05   4.970098555e-01   2.470187964e-01   1.000039660e+00   7.760324362e-01   6.428262816e-02   -7.807242749e-01  -7.760553181e-01    -2.438049686e+00    1.179735639e-01    3.000000000e+02   -3.362932560e-26  0.000000000e+00   1.000000000e+00   
2.107574687e-05   8.532380143e-05   4.970100621e-01   2.470190019e-01   1.000040492e+00   7.760330816e-01   6.428270835e-02   -7.852865479e-01  -7.805906319e-01    -2.452297795e+00    1.179045277e-01    3.000000000e+02   -1.072050803e-27  0.000000000e+00   1.000000000e+00   
2.148177932e-05   8.696759764e-05   4.970103824e-01   2.470193202e-01   1.000041781e+00   7.760340817e-01   6.428283262e-02   -7.922114662e-01  -7.874746475e-01    -2.473924568e+00    1.178134695e-01    3.000000000e+02   3.675070502e-26   0.000000000e+00   1.000000000e+00   
2.194871665e-05   8.885796328e-05   4.970107538e-01   2.470196894e-01   1.000043275e+00   7.760352415e-01   6.428297673e-02   -7.986757331e-01  -7.939008563e-01    -2.494113098e+00    1.177297048e-01    3.000000000e+02   -4.209944603e-30  0.000000000e+00   1.000000000e+00   
2.261867021e-05   9.157022702e-05   4.970112924e-01   2.470202248e-01   1.000045443e+00   7.760369236e-01   6.428318573e-02   -8.082136803e-01  -8.033826517e-01    -2.523901037e+00    1.176482647e-01    3.000000000e+02   5.371243159e-24   0.000000000e+00   1.000000000e+00   
2.276078157e-05   9.214555569e-05   4.970114075e-01   2.470203392e-01   1.000045906e+00   7.760372829e-01   6.428323037e-02   -8.105045082e-01  -8.056599728e-01    -2.531055452e+00    1.176368448e-01    3.000000000e+02   1.239041998e-27   0.000000000e+00   1.000000000e+00   
2.299425023e-05   9.309073851e-05   4.970115972e-01   2.470205277e-01   1.000046669e+00   7.760378752e-01   6.428330396e-02   -8.142417254e-01  -8.093751609e-01    -2.542727059e+00    1.176220351e-01    3.000000000e+02   1.554480043e-34   0.000000000e+00   1.000000000e+00   
2.335967944e-05   9.457015510e-05   4.970118958e-01   2.470208245e-01   1.000047871e+00   7.760388077e-01   6.428341984e-02   -8.200234923e-01  -8.151228610e-01    -2.560783992e+00    1.176086725e-01    3.000000000e+02   3.498948110e-27   0.000000000e+00   1.000000000e+00   
2.402963300e-05   9.728241884e-05   4.970124480e-01   2.470213734e-01   1.000050093e+00   7.760405321e-01   6.428363410e-02   -8.283638134e-01  -8.234142534e-01    -2.586832169e+00    1.176129412e-01    3.000000000e+02   1.192176561e-31   0.000000000e+00   1.000000000e+00   
2.441536383e-05   9.884402524e-05   4.970127687e-01   2.470216922e-01   1.000051384e+00   7.760415336e-01   6.428375854e-02   -8.342237010e-01  -8.292396627e-01    -2.605133232e+00    1.176330423e-01    3.000000000e+02   1.012888878e-25   0.000000000e+00   1.000000000e+00   
2.494320603e-05   1.009809603e-04   4.970132111e-01   2.470221320e-01   1.000053164e+00   7.760429153e-01   6.428393021e-02   -8.421048849e-01  -8.370745059e-01    -2.629747118e+00    1.176796520e-01    3.000000000e+02   2.080869423e-31   0.000000000e+00   1.000000000e+00   
2.534923848e-05   1.026247565e-04   4.970135534e-01   2.470224723e-01   1.000054542e+00   7.760439842e-01   6.428406303e-02   -8.458372863e-01  -8.407851905e-01    -2.641404578e+00    1.177284468e-01    3.000000000e+02   1.852311873e-30   0.000000000e+00   1.000000000e+00   
2.616130340e-05   1.059123489e-04   4.970142445e-01   2.470231593e-01   1.000057323e+00   7.760461424e-01   6.428433120e-02   -8.551374268e-01  -8.500309643e-01    -2.670451033e+00    1.178634200e-01    3.000000000e+02   -1.202024705e-25  0.000000000e+00   1.000000000e+00   
2.632625408e-05   1.065801411e-04   4.970143858e-01   2.470232997e-01   1.000057891e+00   7.760465836e-01   6.428438602e-02   -8.574581362e-01  -8.523380579e-01    -2.677698981e+00    1.178966875e-01    3.000000000e+02   -7.577548275e-34  0.000000000e+00   1.000000000e+00   
2.638969666e-05   1.068369843e-04   4.970144402e-01   2.470233538e-01   1.000058110e+00   7.760467536e-01   6.428440714e-02   -8.583469803e-01  -8.532216879e-01    -2.680474987e+00    1.179100348e-01    3.000000000e+02   1.136077223e-28   0.000000000e+00   1.000000000e+00   
2.673482424e-05   1.082342111e-04   4.970147373e-01   2.470236491e-01   1.000059306e+00   7.760476813e-01   6.428452241e-02   -8.631461164e-01  -8.579926806e-01    -2.695463502e+00    1.179872562e-01    3.000000000e+02   -1.486840492e-25  0.000000000e+00   1.000000000e+00   
2.720176157e-05   1.101245767e-04   4.970151419e-01   2.470240512e-01   1.000060934e+00   7.760489446e-01   6.428467938e-02   -8.695419427e-01  -8.643510240e-01    -2.715438827e+00    1.181041677e-01    3.000000000e+02   -6.026609152e-27  0.000000000e+00   1.000000000e+00   
2.780065945e-05   1.125491761e-04   4.970156639e-01   2.470245701e-01   1.000063035e+00   7.760505748e-01   6.428488194e-02   -8.745754056e-01  -8.693553517e-01    -2.731160386e+00    1.182725301e-01    3.000000000e+02   2.670638535e-27   0.000000000e+00   1.000000000e+00   
2.784633810e-05   1.127341032e-04   4.970157038e-01   2.470246099e-01   1.000063196e+00   7.760506996e-01   6.428489745e-02   -8.751815403e-01  -8.699579385e-01    -2.733053469e+00    1.182864617e-01    3.000000000e+02   -1.276716514e-26  0.000000000e+00   1.000000000e+00   
2.804935433e-05   1.135560013e-04   4.970158818e-01   2.470247867e-01   1.000063912e+00   7.760512553e-01   6.428496649e-02   -8.778634323e-01  -8.726241358e-01    -2.741429574e+00    1.183499139e-01    3.000000000e+02   1.431694175e-27   0.000000000e+00   1.000000000e+00   
2.841478354e-05   1.150354179e-04   4.970162035e-01   2.470251065e-01   1.000065206e+00   7.760522599e-01   6.428509131e-02   -8.826412545e-01  -8.773740107e-01    -2.756351746e+00    1.184703168e-01    3.000000000e+02   6.955541472e-26   0.000000000e+00   1.000000000e+00   
2.934865819e-05   1.188161492e-04   4.970170320e-01   2.470259301e-01   1.000068540e+00   7.760548473e-01   6.428541281e-02   -8.912571376e-01  -8.859399546e-01    -2.783262453e+00    1.188118079e-01    3.000000000e+02   7.919316101e-26   0.000000000e+00   1.000000000e+00   
2.991710363e-05   1.211174639e-04   4.970175406e-01   2.470264356e-01   1.000070587e+00   7.760564354e-01   6.428561015e-02   -8.973793051e-01  -8.920265104e-01    -2.802383932e+00    1.190447761e-01    3.000000000e+02   -1.892783737e-25  0.000000000e+00   1.000000000e+00   
3.105399451e-05   1.257200932e-04   4.970185676e-01   2.470274565e-01   1.000074720e+00   7.760596427e-01   6.428600866e-02   -9.088547191e-01  -9.034353413e-01    -2.838225831e+00    1.195642277e-01    3.000000000e+02   5.054225051e-25   0.000000000e+00   1.000000000e+00   
3.127731236e-05   1.266241812e-04   4.970187709e-01   2.470276586e-01   1.000075538e+00   7.760602776e-01   6.428608755e-02   -9.114837058e-01  -9.060490223e-01    -2.846436952e+00    1.196747804e-01    3.000000000e+02   2.155271353e-26   0.000000000e+00   1.000000000e+00   
3.168334482e-05   1.282679774e-04   4.970191420e-01   2.470280275e-01   1.000077032e+00   7.760614364e-01   6.428623153e-02   -9.162130743e-01  -9.107508721e-01    -2.861208249e+00    1.198827819e-01    3.000000000e+02   -5.903341757e-26  0.000000000e+00   1.000000000e+00   
3.215028215e-05   1.301583430e-04   4.970195710e-01   2.470284540e-01   1.000078758e+00   7.760627763e-01   6.428639803e-02   -9.215716246e-01  -9.160782670e-01    -2.877944754e+00    1.201325225e-01    3.000000000e+02   -3.379625662e-28  0.000000000e+00   1.000000000e+00   
3.353079250e-05   1.357472501e-04   4.970208505e-01   2.470297259e-01   1.000083907e+00   7.760667720e-01   6.428689451e-02   -9.332453723e-01  -9.276848174e-01    -2.914407807e+00    1.209338882e-01    3.000000000e+02   4.854281310e-25   0.000000000e+00   1.000000000e+00   
3.356505149e-05   1.358859454e-04   4.970208825e-01   2.470297576e-01   1.000084036e+00   7.760668718e-01   6.428690691e-02   -9.332502165e-01  -9.276896924e-01    -2.914423122e+00    1.209549227e-01    3.000000000e+02   -3.867224251e-28  0.000000000e+00   1.000000000e+00   
3.361961210e-05   1.361068305e-04   4.970209334e-01   2.470298083e-01   1.000084241e+00   7.760670309e-01   6.428692668e-02   -9.338418503e-01  -9.282778962e-01    -2.916271019e+00    1.209888849e-01    3.000000000e+02   -1.230332968e-27  0.000000000e+00   1.000000000e+00   
3.395458888e-05   1.374629624e-04   4.970212468e-01   2.470301198e-01   1.000085502e+00   7.760680096e-01   6.428704830e-02   -9.374521863e-01  -9.318673090e-01    -2.927547492e+00    1.212004461e-01    3.000000000e+02   -8.066921652e-27  0.000000000e+00   1.000000000e+00   
3.460424081e-05   1.400930363e-04   4.970218578e-01   2.470307271e-01   1.000087961e+00   7.760699176e-01   6.428728537e-02   -9.435214841e-01  -9.379016018e-01    -2.946504782e+00    1.216260156e-01    3.000000000e+02   7.180097743e-26   0.000000000e+00   1.000000000e+00   
3.622837064e-05   1.466682212e-04   4.970234021e-01   2.470322622e-01   1.000094176e+00   7.760747402e-01   6.428788461e-02   -9.585910779e-01  -9.528843975e-01    -2.993574623e+00    1.227833678e-01    3.000000000e+02   -1.090943292e-25  0.000000000e+00   1.000000000e+00   
3.655319661e-05   1.479832581e-04   4.970237139e-01   2.470325722e-01   1.000095430e+00   7.760757139e-01   6.428800560e-02   -9.613354983e-01  -9.556130794e-01    -3.002147030e+00    1.230305963e-01    3.000000000e+02   -3.960360394e-26  0.000000000e+00   1.000000000e+00   
3.695922907e-05   1.496270543e-04   4.970241050e-01   2.470329610e-01   1.000097005e+00   7.760769355e-01   6.428815738e-02   -9.653248770e-01  -9.595794662e-01    -3.014607801e+00    1.233476238e-01    3.000000000e+02   3.990650730e-26   0.000000000e+00   1.000000000e+00   
3.748707126e-05   1.517639894e-04   4.970246159e-01   2.470334689e-01   1.000099061e+00   7.760785309e-01   6.428835563e-02   -9.704403147e-01  -9.646654494e-01    -3.030585889e+00    1.237723183e-01    3.000000000e+02   2.398460257e-26   0.000000000e+00   1.000000000e+00   
3.976085302e-05   1.609692482e-04   4.970268458e-01   2.470356854e-01   1.000108034e+00   7.760854945e-01   6.428922090e-02   -9.912607424e-01  -9.853664003e-01    -3.095619844e+00    1.257651215e-01    3.000000000e+02   -1.255235720e-24  0.000000000e+00   1.000000000e+00   
4.006030196e-05   1.621815479e-04   4.970271432e-01   2.470359811e-01   1.000109231e+00   7.760864232e-01   6.428933630e-02   -9.940921095e-01  -9.881815225e-01    -3.104463812e+00    1.260482845e-01    3.000000000e+02   1.500123256e-27   0.000000000e+00   1.000000000e+00   
4.025824279e-05   1.629828985e-04   4.970273401e-01   2.470361768e-01   1.000110024e+00   7.760870383e-01   6.428941272e-02   -9.958611640e-01  -9.899404510e-01    -3.109989648e+00    1.262384123e-01    3.000000000e+02   8.424629515e-29   0.000000000e+00   1.000000000e+00   
4.107030770e-05   1.662704910e-04   4.970281519e-01   2.470369838e-01   1.000113291e+00   7.760895735e-01   6.428972774e-02   -1.003861167e+00  -9.978945210e-01    -3.134978096e+00    1.270400588e-01    3.000000000e+02   4.971423553e-31   0.000000000e+00   1.000000000e+00   
4.212599209e-05   1.705443611e-04   4.970292168e-01   2.470380424e-01   1.000117576e+00   7.760928991e-01   6.429014097e-02   -1.013970818e+00  -1.007946243e+00    -3.166556513e+00    1.281369726e-01    3.000000000e+02   -8.656699493e-27  0.000000000e+00   1.000000000e+00   
4.669385724e-05   1.890370684e-04   4.970339540e-01   2.470427514e-01   1.000136641e+00   7.761076930e-01   6.429197923e-02   -1.063905640e+00  -1.057594454e+00    -3.322530968e+00    1.336610547e-01    3.000000000e+02   -5.357767783e-28  0.000000000e+00   1.000000000e+00   
4.714049294e-05   1.908452443e-04   4.970344300e-01   2.470432246e-01   1.000138556e+00   7.761091795e-01   6.429216394e-02   -1.067407221e+00  -1.061076279e+00    -3.333469443e+00    1.342737933e-01    3.000000000e+02   4.967466532e-27   0.000000000e+00   1.000000000e+00   
