t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
9.641366412e-05   1.967625798e-04   6.999109890e-01   4.898753926e-01   9.997456991e-01   1.538988934e+00   1.795258779e-01   6.657577628e-02   9.319423484e-02     2.927783235e-01     5.351221238e-02    3.037445300e+02   4.682181825e-05   3.960027954e-02   1.000000000e+00   2.335356923e-01   -1.938582805e+04  -7.511686737e+04    8.996443358e+04     4.554536679e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.849546157e-02   5.934228474e-24   3.831224663e-21   2.228615130e-23   8.347439282e-23   9.215045384e-01   2.335356923e-01   5.637757872e-24   2.049232387e-21   2.912030354e-23   6.942017436e-23   7.664643077e-01   
1.761718604e-04   3.595344089e-04   6.999069940e-01   4.898698003e-01   9.997342863e-01   1.538971366e+00   1.795228038e-01   3.870021690e-02   5.417310495e-02     1.701898285e-01     4.242347288e-02    3.037410517e+02   4.414489443e-05   3.139487140e-02   1.000000000e+00   2.335034756e-01   -1.536880654e+04  -6.077137133e+04    7.159484401e+04     4.554557240e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.848244293e-02   1.929525297e-20   1.855860821e-20   0.000000000e+00   4.082364460e-23   9.215175571e-01   2.335034756e-01   1.833178489e-20   9.926842090e-21   0.000000000e+00   3.395129348e-23   7.664965244e-01   
4.441041682e-04   9.063350371e-04   6.998993984e-01   4.898591678e-01   9.997125874e-01   1.538937963e+00   1.795169591e-01   2.208146754e-02   3.090961169e-02     9.710540903e-02     3.062604762e-02    3.039861019e+02   3.480301393e-05   2.263792241e-02   1.000000000e+00   2.357798210e-01   -1.109047972e+04  -4.577385931e+04    5.231663082e+04     4.553106980e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.940409681e-02   4.641786337e-22   8.045789328e-22   0.000000000e+00   0.000000000e+00   9.205959032e-01   2.357798210e-01   4.401313548e-22   4.295139305e-22   0.000000000e+00   0.000000000e+00   7.642201790e-01   
1.110868488e-03   2.267078547e-03   6.998878259e-01   4.898429688e-01   9.996795281e-01   1.538887072e+00   1.795080545e-01   1.475708004e-02   2.065660133e-02     6.489462698e-02     2.338623984e-02    3.045660316e+02   2.764729975e-05   1.723767670e-02   1.000000000e+00   2.412193343e-01   -8.460693790e+03  -3.635702774e+04    4.027168070e+04     4.549660834e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.162128153e-02   1.085261684e-21   4.173435779e-21   1.555085161e-23   0.000000000e+00   9.183787185e-01   2.412193343e-01   1.024180764e-21   2.217416700e-21   2.018436021e-23   0.000000000e+00   7.587806657e-01   
1.855646403e-03   3.787033476e-03   6.998776522e-01   4.898287280e-01   9.996504653e-01   1.538842333e+00   1.795002266e-01   1.295031508e-02   1.812727223e-02     5.694850528e-02     2.072533181e-02    3.050814091e+02   2.458219761e-05   1.523688818e-02   1.000000000e+00   2.461147788e-01   -7.491667200e+03  -3.263112468e+04    3.557939823e+04     4.546581714e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.363475915e-02   0.000000000e+00   0.000000000e+00   2.363812675e-22   0.000000000e+00   9.163652409e-01   2.461147788e-01   0.000000000e+00   0.000000000e+00   3.055033981e-22   0.000000000e+00   7.538852212e-01   
3.187615855e-03   6.505338480e-03   6.998610526e-01   4.898054930e-01   9.996030469e-01   1.538769338e+00   1.794874548e-01   1.223807709e-02   1.712990702e-02     5.381519006e-02     1.876073224e-02    3.058195319e+02   2.201687768e-05   1.373982472e-02   1.000000000e+00   2.532257629e-01   -6.773255585e+03  -2.952419812e+04    3.175829683e+04     4.542144543e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.659042310e-02   7.916610153e-21   0.000000000e+00   4.965196786e-21   1.854352783e-20   9.134095769e-01   2.532257629e-01   7.392830089e-21   0.000000000e+00   6.377149489e-21   1.515842575e-20   7.467742371e-01   
7.633858639e-03   1.557930335e-02   6.998040500e-01   4.897257083e-01   9.994402211e-01   1.538518688e+00   1.794436014e-01   1.379059102e-02   1.930142290e-02     6.063720838e-02     1.709524336e-02    3.075766631e+02   1.879378738e-05   1.239901676e-02   1.000000000e+00   2.706183457e-01   -6.153981851e+03  -2.567172246e+04    2.729767166e+04     4.531451642e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.397813408e-02   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.060218659e-01   2.706183457e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   7.293816543e-01   
1.883743672e-02   3.844374842e-02   6.996191921e-01   4.894670140e-01   9.989122735e-01   1.537705975e+00   1.793014354e-01   1.935156642e-02   2.707745453e-02     8.506633223e-02     1.713142409e-02    3.104391337e+02   1.615356148e-05   1.220776557e-02   1.000000000e+00   3.003012295e-01   -6.137481291e+03  -2.240160810e+04    2.403038220e+04     4.513635500e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.071319526e-01   6.201818203e-22   6.306821620e-20   0.000000000e+00   0.000000000e+00   8.928680474e-01   3.003012295e-01   5.551247116e-22   3.178289925e-20   0.000000000e+00   0.000000000e+00   6.996987705e-01   
2.859684915e-02   5.836091663e-02   6.994098483e-01   4.891741359e-01   9.983145631e-01   1.536785872e+00   1.791405289e-01   2.359855643e-02   3.301012554e-02     1.037043679e-01     1.779266104e-02    3.122467578e+02   1.508424287e-05   1.252349720e-02   1.000000000e+00   3.198585418e-01   -6.354890468e+03  -2.090405416e+04    2.276279608e+04     4.502127934e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.161981824e-01   1.068840661e-22   0.000000000e+00   7.622480650e-21   7.632374773e-22   8.838018176e-01   3.198585418e-01   9.395178254e-23   0.000000000e+00   9.215248569e-21   5.872756841e-22   6.801414582e-01   
5.787508642e-02   1.181124213e-01   6.985494997e-01   4.879714035e-01   9.958600071e-01   1.533007376e+00   1.784802560e-01   3.480529256e-02   4.862643941e-02     1.527644648e-01     2.006437357e-02    3.161775913e+02   1.305638947e-05   1.370445749e-02   1.000000000e+00   3.643624823e-01   -7.118112472e+03  -1.807659161e+04    2.072737150e+04     4.476404720e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.381200280e-01   0.000000000e+00   2.703115671e-20   1.438519902e-20   0.000000000e+00   8.618799720e-01   3.643624823e-01   0.000000000e+00   1.281995493e-20   1.666652180e-20   0.000000000e+00   6.356375177e-01   
1.435804474e-01   2.930213211e-01   6.944363935e-01   4.822419046e-01   9.841671523e-01   1.515007625e+00   1.753460719e-01   5.989209087e-02   8.318249516e-02     2.613255157e-01     2.595571236e-02    3.230234507e+02   9.789245916e-06   1.664793473e-02   1.000000000e+00   4.471240099e-01   -9.098050142e+03  -1.328394317e+04    1.796918634e+04     4.429257641e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.844007970e-01   1.403209706e-22   1.517393616e-20   6.031419805e-21   6.733341290e-21   8.155992030e-01   4.471240099e-01   1.086478701e-22   6.614672156e-21   6.422984308e-21   4.563725763e-21   5.528759901e-01   
2.435804474e-01   4.971029538e-01   6.872814481e-01   4.723557889e-01   9.639914060e-01   1.483949476e+00   1.699818242e-01   8.237158041e-02   1.132249181e-01     3.557065710e-01     3.149615580e-02    3.277454403e+02   7.320429164e-06   1.919607620e-02   1.000000000e+00   5.068383313e-01   -1.094644137e+04  -9.659740643e+03    1.623470241e+04     4.394941611e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.231923770e-01   5.350272760e-21   2.480167484e-20   1.187075027e-21   7.953244056e-21   7.768076230e-01   5.068383313e-01   3.879711727e-21   1.012548835e-20   1.183914580e-21   5.048450687e-21   4.931616687e-01   
3.315804474e-01   6.766947905e-01   6.793005714e-01   4.614492663e-01   9.417331965e-01   1.449685625e+00   1.641287122e-01   9.854713339e-02   1.338862480e-01     4.206160533e-01     3.553971217e-02    3.305511238e+02   5.659110973e-06   2.095345044e-02   1.000000000e+00   5.428394581e-01   -1.228829895e+04  -7.301116047e+03    1.524444369e+04     4.373829762e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.492278466e-01   2.193159363e-21   1.387438190e-19   0.000000000e+00   7.598703174e-22   7.507721534e-01   5.428394581e-01   1.525381493e-21   5.432920644e-20   0.000000000e+00   4.626345223e-22   4.571605419e-01   
4.315804474e-01   8.807764232e-01   6.686593210e-01   4.471052876e-01   9.124597706e-01   1.404622687e+00   1.565356754e-01   1.137754796e-01   1.521540698e-01     4.780061079e-01     3.937759401e-02    3.328098900e+02   4.158099833e-06   2.257041173e-02   1.000000000e+00   5.719264516e-01   -1.355825541e+04  -5.258424733e+03    1.449444575e+04     4.356389842e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.719407331e-01   4.964960645e-21   1.652029319e-21   0.000000000e+00   0.000000000e+00   7.280592669e-01   5.719264516e-01   3.334380587e-21   6.246382046e-22   0.000000000e+00   0.000000000e+00   4.280735484e-01   
5.315804474e-01   1.084858056e+00   6.566396961e-01   4.311756905e-01   8.799503888e-01   1.354578382e+00   1.482449895e-01   1.261938060e-01   1.657277248e-01     5.206490028e-01     4.254437473e-02    3.343896479e+02   2.997200693e-06   2.389092417e-02   1.000000000e+00   5.922576580e-01   -1.460527698e+04  -3.733152126e+03    1.403320271e+04     4.343843515e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.888024454e-01   6.161871552e-22   3.988377270e-20   0.000000000e+00   0.000000000e+00   7.111975546e-01   5.922576580e-01   4.035114837e-22   1.470452246e-20   0.000000000e+00   0.000000000e+00   4.077423420e-01   
6.315804474e-01   1.288939688e+00   6.434963470e-01   4.140875486e-01   8.450766297e-01   1.300894401e+00   1.395201324e-01   1.363430812e-01   1.754725494e-01     5.512632722e-01     4.517586890e-02    3.354911804e+02   2.114660566e-06   2.499986249e-02   1.000000000e+00   6.064010764e-01   -1.547643486e+04  -2.604741678e+03    1.378890012e+04     4.334743527e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.010496506e-01   0.000000000e+00   0.000000000e+00   7.522065972e-21   0.000000000e+00   6.989503494e-01   6.064010764e-01   0.000000000e+00   0.000000000e+00   6.654433350e-21   0.000000000e+00   3.935989236e-01   
7.315804474e-01   1.493021321e+00   6.294301213e-01   3.961822776e-01   8.085352604e-01   1.244643333e+00   1.305693340e-01   1.447309699e-01   1.821960638e-01     5.723858157e-01     4.739952995e-02    3.362492391e+02   1.456058746e-06   2.596316777e-02   1.000000000e+00   6.161091153e-01   -1.621489046e+04  -1.779716345e+03    1.371229486e+04     4.328072813e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.097158715e-01   1.867406267e-20   0.000000000e+00   0.000000000e+00   2.145266956e-21   6.902841285e-01   6.161091153e-01   1.186223228e-20   0.000000000e+00   0.000000000e+00   1.192886791e-21   3.838908847e-01   
8.315804474e-01   1.697102954e+00   6.145936768e-01   3.777253876e-01   7.708681379e-01   1.186659303e+00   1.215522173e-01   1.518145314e-01   1.866085022e-01     5.862478995e-01     4.932976920e-02    3.367591122e+02   9.738094684e-07   2.683269684e-02   9.999999996e-01   6.226339326e-01   -1.685884314e+04  -1.183892604e+03    1.376789764e+04     4.323099314e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.156640052e-01   1.362262677e-20   3.338753289e-19   0.000000000e+00   0.000000000e+00   6.843359948e-01   6.226339326e-01   8.580291060e-21   1.183959714e-19   0.000000000e+00   0.000000000e+00   3.773660674e-01   
9.275804474e-01   1.893021321e+00   5.997292886e-01   3.596752196e-01   7.340310605e-01   1.129953028e+00   1.129443209e-01   1.577478281e-01   1.892119855e-01     5.944269835e-01     5.099552379e-02    3.370789744e+02   6.380187867e-07   2.761684679e-02   9.999999971e-01   6.267215697e-01   -1.741750354e+04  -7.737033958e+02    1.392210880e+04     4.319432224e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.194423072e-01   1.611278693e-20   4.040256110e-20   0.000000000e+00   0.000000000e+00   6.805576928e-01   6.267215697e-01   1.009453485e-20   1.425069278e-20   0.000000000e+00   0.000000000e+00   3.732784303e-01   
1.023580447e+00   2.088939688e+00   5.843160608e-01   3.414252589e-01   6.967862427e-01   1.072619085e+00   1.044580931e-01   1.631194874e-01   1.906266726e-01     5.988713542e-01     5.255044328e-02    3.372761496e+02   3.988171550e-07   2.838096384e-02   9.999999004e-01   6.292509195e-01   -1.794182971e+04  -4.828774587e+02    1.415974635e+04     4.316520489e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.218006339e-01   0.000000000e+00   1.571099240e-20   2.320178644e-21   6.312423429e-24   6.781993661e-01   6.292509195e-01   0.000000000e+00   5.523132418e-21   1.992555808e-21   3.450299541e-24   3.707490805e-01   
1.123580447e+00   2.293021321e+00   5.677383787e-01   3.223268666e-01   6.578099319e-01   1.012619716e+00   9.581717932e-02   1.683952337e-01   1.912088739e-01     6.007003935e-01     5.411999487e-02    3.373889978e+02   2.220480912e-07   2.918358030e-02   9.992697435e-01   6.306739382e-01   -1.846023603e+04  -2.684183423e+02    1.448269632e+04     4.314019205e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.231343585e-01   6.556708500e-21   0.000000000e+00   1.171435071e-20   0.000000000e+00   6.768656415e-01   6.306739382e-01   4.086401750e-21   0.000000000e+00   1.004134927e-20   0.000000000e+00   3.693260618e-01   
1.217580447e+00   2.484858056e+00   5.516732856e-01   3.043434140e-01   6.211090082e-01   9.561230336e-01   8.791125589e-02   1.732464371e-01   1.911508624e-01     6.005181449e-01     5.559822893e-02    3.374304794e+02   1.074267237e-07   2.996277829e-02   1.000108155e+00   6.312197555e-01   -1.897886615e+04  -1.310339101e+02    1.485089750e+04     4.312008662e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.236472567e-01   4.905490916e-22   3.097505303e-21   0.000000000e+00   2.995920449e-22   6.763527433e-01   6.312197555e-01   3.055093932e-22   1.086089424e-21   0.000000000e+00   1.633287520e-22   3.687802445e-01   
1.317580447e+00   2.688939688e+00   5.340881962e-01   2.852502013e-01   5.821432679e-01   8.961399368e-01   7.976962706e-02   1.784692099e-01   1.906365967e-01     5.989025319e-01     5.721932261e-02    3.374271992e+02   2.472778675e-08   3.083805463e-02   9.960062416e-01   6.311720745e-01   -1.945224951e+04  -7.070587043e+01    1.530790983e+04     4.310093167e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.236024219e-01   1.150111393e-20   7.217136549e-20   0.000000000e+00   6.220987513e-21   6.763975781e-01   6.311720745e-01   7.163237612e-21   2.530729971e-20   0.000000000e+00   3.391712686e-21   3.688279255e-01   
1.407580447e+00   2.872613158e+00   5.177871160e-01   2.681034975e-01   5.471499949e-01   8.422719782e-01   7.268626308e-02   1.833781825e-01   1.899017205e-01     5.965938502e-01     5.876248694e-02    3.373877997e+02   -2.714858004e-08  3.168680624e-02   1.000139639e+00   6.306756496e-01   -2.006127667e+04  3.063128397e+01     1.577753220e+04     4.308538957e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.231359656e-01   0.000000000e+00   3.811689098e-20   0.000000000e+00   0.000000000e+00   6.768640344e-01   6.306756496e-01   0.000000000e+00   1.337467102e-20   0.000000000e+00   0.000000000e+00   3.693243504e-01   
1.499580447e+00   3.060368260e+00   5.006603702e-01   2.506608063e-01   5.115526659e-01   7.874741476e-01   6.570951638e-02   1.887074047e-01   1.889566382e-01     5.936247864e-01     6.045237598e-02    3.373257414e+02   -6.342927046e-08  3.262612980e-02   1.000104325e+00   6.298838856e-01   -2.063991634e+04  7.390228588e+01     1.631669821e+04     4.307031964e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.223932633e-01   0.000000000e+00   5.115794627e-20   3.867946644e-21   0.000000000e+00   6.776067367e-01   6.298838856e-01   0.000000000e+00   1.796935608e-20   3.318998985e-21   0.000000000e+00   3.701161144e-01   
1.583580447e+00   3.231796831e+00   4.845792582e-01   2.348170574e-01   4.792184846e-01   7.376995426e-01   5.957898285e-02   1.939305061e-01   1.879494016e-01     5.904604592e-01     6.211977794e-02    3.372519239e+02   -8.371209353e-08  3.356034502e-02   1.000295701e+00   6.289416683e-01   -2.121625756e+04  9.940630684e+01     1.686672170e+04     4.305726063e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.215114496e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.784885504e-01   6.289416683e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.710583317e-01   
1.678580447e+00   3.425674382e+00   4.658377211e-01   2.170047824e-01   4.428669029e-01   6.817406303e-01   5.293008360e-02   2.004467400e-01   1.867513051e-01     5.866965282e-01     6.420374837e-02    3.371546800e+02   -1.045668638e-07  3.473289373e-02   1.000000002e+00   6.277008474e-01   -2.192560036e+04  1.236621808e+02     1.756090913e+04     4.304299038e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.203535092e-01   0.000000000e+00   0.000000000e+00   3.224574126e-22   0.000000000e+00   6.796464908e-01   6.277008474e-01   0.000000000e+00   0.000000000e+00   2.774902318e-22   0.000000000e+00   3.722991526e-01   
1.778580447e+00   3.629756015e+00   4.454187855e-01   1.983978945e-01   4.048936621e-01   6.232853677e-01   4.627050191e-02   2.080796960e-01   1.853652109e-01     5.823419849e-01     6.665305286e-02    3.370355129e+02   -1.180324441e-07  3.611730716e-02   1.000000001e+00   6.261791939e-01   -2.276721491e+04  1.398895808e+02     1.839003267e+04     4.302881743e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.189386432e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.810613568e-01   6.261791939e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.738208061e-01   
1.878580447e+00   3.833837648e+00   4.241863954e-01   1.799340981e-01   3.672124450e-01   5.652796406e-01   3.996398886e-02   2.167557447e-01   1.838896760e-01     5.777064553e-01     6.944145645e-02    3.369012227e+02   -1.277965781e-07  3.769796115e-02   1.000000001e+00   6.244636805e-01   -2.372574710e+04  1.516876804e+02     1.934072522e+04     4.301551470e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.173502844e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   6.826497156e-01   6.244636805e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.755363195e-01   
