t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
9.029428269e-03   1.842740463e-02   7.003365756e-01   4.904713191e-01   1.000961876e+00   1.540861093e+00   1.798535636e-01   -4.158619156e-02  -5.824866198e-02    -1.829935686e-01    4.105893889e-03    3.135571192e+02   2.663607530e-05   3.655084400e-04   1.000000000e+00   4.269879576e-02   -1.463202678e+03  -3.743391137e+04    3.581166831e+04     3.002204206e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.231603079e-02   1.838712141e-21   1.054007806e-22   1.194855224e-22   3.617942059e-22   9.876839692e-01   4.269879576e-02   2.035598132e-21   6.569518828e-23   1.819333234e-22   3.506147496e-22   9.573012042e-01   
1.381271726e-02   2.818921889e-02   7.005228892e-01   4.907323183e-01   1.001494527e+00   1.541681046e+00   1.799971434e-01   -3.685057903e-02  -5.162934818e-02    -1.621983809e-01    3.863580298e-03    3.149492489e+02   2.395195209e-05   3.447953706e-04   1.000000000e+00   4.530497128e-02   -1.373566218e+03  -3.368816798e+04    3.199525881e+04     2.993090911e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.309311899e-02   0.000000000e+00   3.317513177e-20   0.000000000e+00   5.531845331e-21   9.869068810e-01   4.530497128e-02   0.000000000e+00   2.063765152e-20   0.000000000e+00   5.350526103e-21   9.546950287e-01   
3.368707866e-02   6.874914012e-02   7.011595791e-01   4.916247553e-01   1.003315827e+00   1.544484720e+00   1.804883760e-01   -2.871018499e-02  -4.026084244e-02    -1.264831668e-01    3.726145307e-03    3.192882785e+02   1.977073097e-05   3.348693444e-04   1.000000000e+00   5.423601087e-02   -1.314756746e+03  -2.767351906e+04    2.596801215e+04     2.963900962e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.577913788e-02   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.842208621e-01   5.423601087e-02   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.457639891e-01   
9.590105098e-02   1.957164306e-01   7.026229730e-01   4.936790422e-01   1.007508249e+00   1.550938452e+00   1.816208311e-01   -1.965240464e-02  -2.761646196e-02    -8.675967400e-02    4.431085774e-03    3.284298426e+02   1.646034602e-05   4.024943699e-04   1.000000000e+00   7.745153062e-02   -1.538092604e+03  -2.240952342e+04    2.101166713e+04     2.898387624e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.293248541e-02   0.000000000e+00   1.211250160e-20   0.000000000e+00   0.000000000e+00   9.770675146e-01   7.745153062e-02   0.000000000e+00   7.354575321e-21   0.000000000e+00   0.000000000e+00   9.225484694e-01   
1.959010510e-01   3.997980632e-01   7.041268468e-01   4.957946163e-01   1.011825748e+00   1.557584724e+00   1.827895368e-01   -1.071067923e-02  -1.508335359e-02    -4.738575282e-02    6.017066430e-03    3.390965363e+02   1.461989350e-05   5.489709994e-04   1.000000000e+00   1.130686798e-01   -2.047191717e+03  -1.889006144e+04    1.810263965e+04     2.814709760e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.441353139e-02   3.715563623e-19   4.663251012e-20   1.400380848e-19   0.000000000e+00   9.655864686e-01   1.130686798e-01   3.898263776e-19   2.754525185e-20   2.020744237e-19   0.000000000e+00   8.869313202e-01   
2.959010510e-01   6.038796959e-01   7.047790701e-01   4.967135376e-01   1.013701097e+00   1.560471601e+00   1.832979539e-01   -2.303519909e-03  -3.246945238e-03    -1.020057931e-02    7.827106435e-03    3.477593477e+02   1.344034782e-05   7.114646573e-04   1.000000000e+00   1.494364718e-01   -2.617965904e+03  -1.647571626e+04    1.634868912e+04     2.740682891e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.681785242e-02   3.850583414e-20   1.430780801e-22   2.128789714e-20   0.000000000e+00   9.531821476e-01   1.494364718e-01   3.924687591e-20   8.210376915e-23   2.984214152e-20   0.000000000e+00   8.505635282e-01   
3.809010510e-01   7.773490836e-01   7.046608619e-01   4.965469303e-01   1.013361082e+00   1.559948188e+00   1.832057392e-01   5.098134611e-03   7.184911858e-03     2.257206631e-02     9.477061320e-03    3.541253702e+02   1.252934877e-05   8.551499699e-04   1.000000000e+00   1.805863727e-01   -3.128775646e+03  -1.474555275e+04    1.520104155e+04     2.682637754e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.803654948e-02   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.419634505e-01   1.805863727e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   8.194136273e-01   
4.509010510e-01   9.202062265e-01   7.040829634e-01   4.957328194e-01   1.011699631e+00   1.557390583e+00   1.827553629e-01   1.132813215e-02   1.595188971e-02     5.011433952e-02     1.087866278e-02    3.588028146e+02   1.180895939e-05   9.737819941e-04   1.000000000e+00   2.058448177e-01   -3.556240596e+03  -1.346344496e+04    1.440241856e+04     2.637945809e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.756747902e-02   6.801586800e-22   0.000000000e+00   1.184560033e-21   0.000000000e+00   9.324325210e-01   2.058448177e-01   6.616767984e-22   0.000000000e+00   1.584934808e-21   0.000000000e+00   7.941551823e-01   
5.509010510e-01   1.124287859e+00   7.024992366e-01   4.935051774e-01   1.007153423e+00   1.550392240e+00   1.815248942e-01   2.035460572e-02   2.859818996e-02     8.984386349e-02     1.290388634e-02    3.647224548e+02   1.079467748e-05   1.139610664e-03   9.999999998e-01   2.405943629e-01   -4.164392336e+03  -1.180629748e+04    1.342905317e+04     2.578823678e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.136546983e-02   9.251558332e-21   1.332717226e-20   0.000000000e+00   7.475928485e-21   9.186345302e-01   2.405943629e-01   8.735618149e-21   7.084809805e-21   0.000000000e+00   6.179227191e-21   7.594056371e-01   
6.509010510e-01   1.328369492e+00   7.000134492e-01   4.900188291e-01   1.000038427e+00   1.539439554e+00   1.796047320e-01   2.934169174e-02   4.107915768e-02     1.290539800e-01     1.490791574e-02    3.698489082e+02   9.806409255e-06   1.297340668e-03   9.999994874e-01   2.730492753e-01   -4.756166275e+03  -1.032978571e+04    1.261448848e+04     2.525243430e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.502905885e-02   0.000000000e+00   9.668974235e-21   1.872268976e-20   0.000000000e+00   9.049709412e-01   2.730492753e-01   0.000000000e+00   4.994705391e-21   2.362680226e-20   0.000000000e+00   7.269507247e-01   
7.509010510e-01   1.532451124e+00   6.966378218e-01   4.853042548e-01   9.904168464e-01   1.524628281e+00   1.770189542e-01   3.812548484e-02   5.311930942e-02     1.668792322e-01     1.685376656e-02    3.742872449e+02   8.856347209e-06   1.444698170e-03   9.956448904e-01   3.027808272e-01   -5.299048392e+03  -9.016748630e+03    1.193007895e+04     2.477020067e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.082633377e-01   1.761625682e-20   5.583781538e-20   0.000000000e+00   0.000000000e+00   8.917366623e-01   3.027808272e-01   1.573236565e-20   2.807503145e-20   0.000000000e+00   0.000000000e+00   6.972191728e-01   
8.509010510e-01   1.736532757e+00   6.923986141e-01   4.794158408e-01   9.783996750e-01   1.506129283e+00   1.738069714e-01   4.662402359e-02   6.456481864e-02     2.028363599e-01     1.872013521e-02    3.781279454e+02   7.941265333e-06   1.581089032e-03   9.891278412e-01   3.295987111e-01   -5.794489639e+03  -7.843463191e+03    1.135633178e+04     2.433882167e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.208384362e-01   4.060842123e-20   3.334450571e-20   2.543063276e-21   9.084840229e-22   8.791615638e-01   3.295987111e-01   3.536958408e-20   1.635119756e-20   3.046419314e-21   6.926620852e-22   6.704012889e-01   
9.509010510e-01   1.940614390e+00   6.873320474e-01   4.724253433e-01   9.641333537e-01   1.484167988e+00   1.700193703e-01   5.465475401e-02   7.513192794e-02     2.360339129e-01     2.047431994e-02    3.814527691e+02   7.088712602e-06   1.705012632e-03   9.879658854e-01   3.535282820e-01   -6.279366248e+03  -6.812406595e+03    1.087679881e+04     2.395461640e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.326096049e-01   6.554605685e-20   0.000000000e+00   1.424233868e-20   6.464133847e-21   8.673903951e-01   3.535282820e-01   5.579935660e-20   0.000000000e+00   1.667564327e-20   4.817073089e-21   6.464717180e-01   
1.050901051e+00   2.144696022e+00   6.814591756e-01   4.643866080e-01   9.477277715e-01   1.458913556e+00   1.656983382e-01   6.226110558e-02   8.485680336e-02     2.665855100e-01     2.213457132e-02    3.843193563e+02   6.299386920e-06   1.819142331e-03   9.975356503e-01   3.746858394e-01   -6.806066106e+03  -5.904123513e+03    1.048042084e+04     2.361519871e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.434802536e-01   3.409019287e-21   0.000000000e+00   3.897597000e-22   0.000000000e+00   8.565197464e-01   3.746858394e-01   2.842745901e-21   0.000000000e+00   4.470171467e-22   0.000000000e+00   6.253141606e-01   
1.150901051e+00   2.348777655e+00   6.748610975e-01   4.554375009e-01   9.294642875e-01   1.430799107e+00   1.609317759e-01   6.941974776e-02   9.369737432e-02     2.943589828e-01     2.368473998e-02    3.868055923e+02   5.552901644e-06   1.923100110e-03   1.001000000e+00   3.933256938e-01   -7.262606153e+03  -5.095732521e+03    1.015424933e+04     2.331460096e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.534404813e-01   5.245635480e-21   0.000000000e+00   1.734568784e-21   0.000000000e+00   8.465595187e-01   3.933256938e-01   4.293820773e-21   0.000000000e+00   1.952792044e-21   0.000000000e+00   6.066743062e-01   
1.205901051e+00   2.461022553e+00   6.709367397e-01   4.501561086e-01   9.186859360e-01   1.414207124e+00   1.581405862e-01   7.314672246e-02   9.815364698e-02     3.083587763e-01     2.449684898e-02    3.880293812e+02   5.178991294e-06   1.976739102e-03   9.999999656e-01   4.025952118e-01   -7.480858695e+03  -4.698395566e+03    1.000123310e+04     2.316449435e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.585339389e-01   8.070866246e-21   9.346929969e-21   1.435006063e-20   6.500790806e-21   8.414660611e-01   4.025952118e-01   6.544853724e-21   4.267369195e-21   1.600487169e-20   4.614623356e-21   5.974047882e-01   
1.305901051e+00   2.665104186e+00   6.632960014e-01   4.399615854e-01   8.978807866e-01   1.382180085e+00   1.527990872e-01   7.959393972e-02   1.055886839e-01     3.317166337e-01     2.589748020e-02    3.900201076e+02   4.532938195e-06   2.068053359e-03   9.999999979e-01   4.178095152e-01   -7.868314082e+03  -4.038717273e+03    9.766723239e+03     2.291726463e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.671049273e-01   2.193970960e-22   1.608608414e-20   0.000000000e+00   0.000000000e+00   8.328950727e-01   4.178095152e-01   1.751674407e-22   7.230765552e-21   0.000000000e+00   0.000000000e+00   5.821904848e-01   
1.405901051e+00   2.869185818e+00   6.550329865e-01   4.290682134e-01   8.756494151e-01   1.347957547e+00   1.471594430e-01   8.559761810e-02   1.121385268e-01     3.522935721e-01     2.720653828e-02    3.917399916e+02   3.947411077e-06   2.152356371e-03   9.999999991e-01   4.310650239e-01   -8.229211079e+03  -3.460695447e+03    9.583483058e+03     2.270060085e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.747945807e-01   0.000000000e+00   3.429199276e-21   8.490302027e-22   0.000000000e+00   8.252054193e-01   4.310650239e-01   0.000000000e+00   1.520380951e-21   9.195811655e-22   0.000000000e+00   5.689349761e-01   
1.505901051e+00   3.073267451e+00   6.461904651e-01   4.175621171e-01   8.521675860e-01   1.311810080e+00   1.412798609e-01   9.118775908e-02   1.178493209e-01     3.702345608e-01     2.843236598e-02    3.932241502e+02   3.419169237e-06   2.230696849e-03   1.000000071e+00   4.425762309e-01   -8.566556836e+03  -2.955307003e+03    9.445825806e+03     2.251132469e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.816472708e-01   0.000000000e+00   3.962325759e-21   0.000000000e+00   9.343035006e-22   8.183527292e-01   4.425762309e-01   0.000000000e+00   1.735618459e-21   0.000000000e+00   6.363131504e-22   5.574237691e-01   
1.605901051e+00   3.277349084e+00   6.368081163e-01   4.055245770e-01   8.276011775e-01   1.273993032e+00   1.352148505e-01   9.639888691e-02   1.227751872e-01     3.857096261e-01     2.958447742e-02    3.945027954e+02   2.945514215e-06   2.304092584e-03   1.000013173e+00   4.525408630e-01   -8.883655527e+03  -2.514284182e+03    9.349021665e+03     2.234653013e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.877154520e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   4.626815268e-22   8.122845480e-01   4.525408630e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   3.117910546e-22   5.474591370e-01   
1.705901051e+00   3.481430716e+00   6.269220776e-01   3.930312914e-01   8.021046763e-01   1.234744218e+00   1.290147350e-01   1.012713882e-01   1.269785382e-01     3.989148427e-01     3.067279097e-02    3.956020365e+02   2.522216683e-06   2.373492433e-03   1.000549023e+00   4.611388306e-01   -9.188372916e+03  -2.129753491e+03    9.289153613e+03     2.220357079e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.930562287e-01   1.100042158e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   8.069437713e-01   4.611388306e-01   8.390554150e-22   0.000000000e+00   0.000000000e+00   0.000000000e+00   5.388611694e-01   
1.805901051e+00   3.685512349e+00   6.165642151e-01   3.801514313e-01   7.758192476e-01   1.194280944e+00   1.227251488e-01   1.058526814e-01   1.305299509e-01     4.100719347e-01     3.170788922e-02    3.965440408e+02   2.143216524e-06   2.439817852e-03   1.001000000e+00   4.685309995e-01   -9.478679984e+03  -1.790791245e+03    9.263110106e+03     2.208010862e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.977278516e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   8.022721484e-01   4.685309995e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   5.314690005e-01   
1.905901051e+00   3.889593982e+00   6.057624958e-01   3.669482013e-01   7.488738802e-01   1.152801773e+00   1.163873466e-01   1.101643022e-01   1.334668053e-01     4.192983351e-01     3.270035189e-02    3.973493795e+02   1.815680318e-06   2.503901583e-03   1.001000000e+00   4.748743141e-01   -9.754081315e+03  -1.498362353e+03    9.267806259e+03     2.197385830e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.017969285e-01   6.023019061e-22   5.194095152e-19   0.000000000e+00   2.785713331e-21   7.982030715e-01   4.748743141e-01   4.525971392e-22   2.197449497e-19   0.000000000e+00   1.832416796e-21   5.251256859e-01   
2.005901051e+00   4.093675614e+00   5.945346489e-01   3.534714487e-01   7.213703034e-01   1.110463306e+00   1.100348187e-01   1.142493674e-01   1.358504151e-01     4.267866659e-01     3.365509605e-02    3.980327465e+02   1.526436647e-06   2.566281658e-03   9.999256420e-01   4.802363232e-01   -1.000946778e+04  -1.257506691e+03    9.302153337e+03     2.188319188e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.052808725e-01   2.804244007e-22   1.000556213e-20   8.135214344e-24   0.000000000e+00   7.947191275e-01   4.802363232e-01   2.094863646e-22   4.208166233e-21   8.358486127e-24   0.000000000e+00   5.197636768e-01   
2.105901051e+00   4.297757247e+00   5.829122168e-01   3.397866525e-01   6.934421480e-01   1.067471251e+00   1.037070056e-01   1.181622294e-01   1.377564142e-01     4.327745387e-01     3.458705315e-02    3.986122464e+02   1.274888271e-06   2.627906683e-03   9.966467328e-01   4.848004154e-01   -1.023668884e+04  -1.054314006e+03    9.363482371e+03     2.180593935e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.082789618e-01   0.000000000e+00   3.249691528e-20   3.478410532e-21   0.000000000e+00   7.917210382e-01   4.848004154e-01   0.000000000e+00   1.359892539e-20   3.555908047e-21   0.000000000e+00   5.151995846e-01   
2.205901051e+00   4.501838880e+00   5.708968187e-01   3.259231776e-01   6.651493420e-01   1.023917860e+00   9.742524151e-02   1.219702179e-01   1.392648187e-01     4.375133313e-01     3.550847870e-02    3.990977722e+02   1.048904143e-06   2.689738338e-03   1.000052752e+00   4.886338425e-01   -1.053128270e+04  -8.559439937e+02    9.451445367e+03     2.174095445e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.108205980e-01   0.000000000e+00   1.266104547e-19   0.000000000e+00   2.642872849e-19   7.891794020e-01   4.886338425e-01   0.000000000e+00   5.275758945e-20   0.000000000e+00   1.712263050e-19   5.113661575e-01   
2.305901051e+00   4.705920512e+00   5.585106772e-01   3.119341765e-01   6.366003603e-01   9.799701174e-01   9.122062898e-02   1.256684397e-01   1.403743307e-01     4.409989661e-01     3.642529122e-02    3.995033789e+02   8.616637268e-07   2.752156872e-03   9.970144480e-01   4.918360280e-01   -1.075835962e+04  -7.001831952e+02    9.564697810e+03     2.168648410e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.129603760e-01   0.000000000e+00   5.665065088e-20   0.000000000e+00   0.000000000e+00   7.870396240e-01   4.918360280e-01   0.000000000e+00   2.352184108e-20   0.000000000e+00   0.000000000e+00   5.081639720e-01   
2.405901051e+00   4.910002145e+00   5.457487311e-01   2.978416775e-01   6.078401582e-01   9.356972260e-01   8.510926229e-02   1.293351527e-01   1.411689910e-01     4.434954650e-01     3.734730725e-02    3.998360741e+02   6.917168533e-07   2.815889873e-03   9.999485051e-01   4.944638968e-01   -1.105299229e+04  -5.605535923e+02    9.703784718e+03     2.164168123e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.147278383e-01   0.000000000e+00   1.565472261e-21   0.000000000e+00   1.439457179e-20   7.852721617e-01   4.944638968e-01   0.000000000e+00   6.480917389e-22   0.000000000e+00   9.265496555e-21   5.055361032e-01   
2.505901051e+00   5.114083778e+00   5.326326810e-01   2.836975728e-01   5.789746384e-01   8.912622106e-01   7.911923012e-02   1.330099522e-01   1.416908948e-01     4.451350743e-01     3.827541101e-02    4.001025734e+02   5.213543313e-07   2.880967714e-03   9.961776624e-01   4.965749593e-01   -1.127663688e+04  -4.890504565e+02    9.870549892e+03     2.160571186e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.161552528e-01   1.097691086e-21   0.000000000e+00   5.232233378e-22   2.042901663e-21   7.838447472e-01   4.965749593e-01   8.052534584e-22   0.000000000e+00   5.279079889e-22   1.311868178e-21   5.034250407e-01   
