t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
0.000000000e+00   0.000000000e+00   7.170000000e-01   5.140890000e-01   1.000000000e+00   1.615058226e+00   1.929994580e-01   1.180370595e-01   1.692651433e-01     5.317621308e-01     4.638053399e-02    3.000000000e+02   0.000000000e+00   0.000000000e+00   1.000000000e+00   
9.688162186e-09   1.884530147e-08   7.169999779e-01   5.140889683e-01   9.999999383e-01   1.615058126e+00   1.929994401e-01   2.260463088e+00   3.241503968e+00     1.018348505e+01     6.434857572e-01    3.000000000e+02   4.843456881e-24   0.000000000e+00   1.000000000e+00   
1.089667123e-07   2.119607933e-07   7.169997740e-01   5.140886759e-01   9.999993695e-01   1.615057207e+00   1.929992754e-01   1.876406666e+00   2.690766310e+00     8.453291672e+00     5.323115371e-01    3.000000000e+02   -3.820437467e-23  0.000000000e+00   1.000000000e+00   
3.440463674e-07   6.692350301e-07   7.169993972e-01   5.140881356e-01   9.999983186e-01   1.615055510e+00   1.929989712e-01   1.393702779e+00   1.998568105e+00     6.278686876e+00     4.013781149e-01    3.000000000e+02   -5.239760643e-23  0.000000000e+00   1.000000000e+00   
7.632722135e-07   1.484708316e-06   7.169989020e-01   5.140874255e-01   9.999969372e-01   1.615053279e+00   1.929985713e-01   1.021798617e+00   1.465256972e+00     4.603240540e+00     3.046700482e-01    3.000000000e+02   6.042496863e-22   0.000000000e+00   1.000000000e+00   
1.484534427e-06   2.887699264e-06   7.169982787e-01   5.140865317e-01   9.999951987e-01   1.615050471e+00   1.929980680e-01   7.441590085e-01   1.067121456e+00     3.352460928e+00     2.341495136e-01    3.000000000e+02   -2.192738158e-23  0.000000000e+00   1.000000000e+00   
2.262425950e-06   4.400844892e-06   7.169989435e-01   5.140874850e-01   9.999970530e-01   1.615053466e+00   1.929986048e-01   -1.293281321e+00  -1.854562682e+00    -5.826280497e+00    1.975671099e-01    3.000000000e+02   6.990264235e-26   0.000000000e+00   1.000000000e+00   
3.127814624e-06   6.084188972e-06   7.169998601e-01   5.140887994e-01   9.999996097e-01   1.615057595e+00   1.929993450e-01   -7.826056643e-01  -1.122256304e+00    -3.525672159e+00    1.715778731e-01    3.000000000e+02   1.390861899e-25   0.000000000e+00   1.000000000e+00   
5.592336545e-06   1.087814862e-05   7.170011477e-01   5.140906458e-01   1.000003201e+00   1.615063396e+00   1.930003848e-01   -3.657634100e-01  -5.245055695e-01    -1.647782844e+00    1.332601161e-01    3.000000000e+02   7.941538669e-25   0.000000000e+00   1.000000000e+00   
9.958931684e-06   1.937199918e-05   7.170023989e-01   5.140924400e-01   1.000006691e+00   1.615069033e+00   1.930013951e-01   -2.500860506e-01  -3.586245965e-01    -1.126652398e+00    1.046823187e-01    3.000000000e+02   -2.393649895e-27  0.000000000e+00   1.000000000e+00   
1.308672344e-05   2.545614366e-05   7.170031713e-01   5.140935476e-01   1.000008846e+00   1.615072512e+00   1.930020189e-01   -2.482521435e-01  -3.559951484e-01    -1.118391743e+00    9.410826385e-02    3.000000000e+02   -3.940069482e-32  0.000000000e+00   1.000000000e+00   
1.498636465e-05   2.915130387e-05   7.170036487e-01   5.140942323e-01   1.000010178e+00   1.615074663e+00   1.930024044e-01   -2.551922444e-01  -3.659475407e-01    -1.149658106e+00    8.953106349e-02    3.000000000e+02   -9.309864323e-26  0.000000000e+00   1.000000000e+00   
1.619985555e-05   3.151177237e-05   7.170039632e-01   5.140946833e-01   1.000011055e+00   1.615076080e+00   1.930026584e-01   -2.625405327e-01  -3.764852049e-01    -1.182763154e+00    8.708989840e-02    3.000000000e+02   -9.257388361e-26  0.000000000e+00   1.000000000e+00   
1.684229190e-05   3.276143217e-05   7.170041333e-01   5.140949272e-01   1.000011530e+00   1.615076847e+00   1.930027958e-01   -2.679306724e-01  -3.842147992e-01    -1.207046390e+00    8.592290349e-02    3.000000000e+02   -2.357615799e-27  0.000000000e+00   1.000000000e+00   
1.812716461e-05   3.526075176e-05   7.170044808e-01   5.140954255e-01   1.000012499e+00   1.615078412e+00   1.930030764e-01   -2.742824554e-01  -3.933234990e-01    -1.235662215e+00    8.380583502e-02    3.000000000e+02   -1.057959916e-26  0.000000000e+00   1.000000000e+00   
1.926927369e-05   3.748236917e-05   7.170047982e-01   5.140958806e-01   1.000013384e+00   1.615079842e+00   1.930033327e-01   -2.814690457e-01  -4.036293127e-01    -1.268038884e+00    8.213890172e-02    3.000000000e+02   -2.530126084e-30  0.000000000e+00   1.000000000e+00   
1.998309186e-05   3.887088006e-05   7.170050008e-01   5.140961711e-01   1.000013949e+00   1.615080754e+00   1.930034963e-01   -2.862009738e-01  -4.104150588e-01    -1.289356934e+00    8.118551200e-02    3.000000000e+02   4.129204233e-26   0.000000000e+00   1.000000000e+00   
2.058983730e-05   4.005111431e-05   7.170051757e-01   5.140964220e-01   1.000014437e+00   1.615081543e+00   1.930036375e-01   -2.897425797e-01  -4.154938586e-01    -1.305312454e+00    8.042246510e-02    3.000000000e+02   4.679725802e-26   0.000000000e+00   1.000000000e+00   
2.158918274e-05   4.199502955e-05   7.170054685e-01   5.140968419e-01   1.000015254e+00   1.615082862e+00   1.930038740e-01   -2.957016452e-01  -4.240393933e-01    -1.332159043e+00    7.925280169e-02    3.000000000e+02   -3.104286144e-25  0.000000000e+00   1.000000000e+00   
2.230300092e-05   4.338354043e-05   7.170056813e-01   5.140971471e-01   1.000015848e+00   1.615083820e+00   1.930040458e-01   -3.005594940e-01  -4.310057296e-01    -1.354044434e+00    7.847848977e-02    3.000000000e+02   -3.427105192e-33  0.000000000e+00   1.000000000e+00   
2.301681909e-05   4.477205131e-05   7.170058973e-01   5.140974567e-01   1.000016450e+00   1.615084793e+00   1.930042202e-01   -3.047538989e-01  -4.370206855e-01    -1.372940975e+00    7.774883239e-02    3.000000000e+02   -1.296466959e-28  0.000000000e+00   1.000000000e+00   
2.380201908e-05   4.629941329e-05   7.170061382e-01   5.140978022e-01   1.000017122e+00   1.615085878e+00   1.930044148e-01   -3.090837907e-01  -4.432299503e-01    -1.392447956e+00    7.699430603e-02    3.000000000e+02   -1.015878222e-26  0.000000000e+00   1.000000000e+00   
2.458721907e-05   4.782677526e-05   7.170063826e-01   5.140981526e-01   1.000017804e+00   1.615086980e+00   1.930046121e-01   -3.132929610e-01  -4.492661053e-01    -1.411411096e+00    7.628608437e-02    3.000000000e+02   7.366764050e-31   0.000000000e+00   1.000000000e+00   
2.540810996e-05   4.942356278e-05   7.170066417e-01   5.140985242e-01   1.000018526e+00   1.615088147e+00   1.930048214e-01   -3.176328599e-01  -4.554897403e-01    -1.430963222e+00    7.559121455e-02    3.000000000e+02   4.049005736e-27   0.000000000e+00   1.000000000e+00   
2.594347359e-05   5.046494594e-05   7.170068126e-01   5.140987694e-01   1.000019003e+00   1.615088917e+00   1.930049594e-01   -3.206606811e-01  -4.598317857e-01    -1.444604160e+00    7.516139190e-02    3.000000000e+02   2.962546156e-26   0.000000000e+00   1.000000000e+00   
2.651452813e-05   5.157575465e-05   7.170069966e-01   5.140990332e-01   1.000019516e+00   1.615089746e+00   1.930051080e-01   -3.238709236e-01  -4.644354365e-01    -1.459066955e+00    7.472169685e-02    3.000000000e+02   1.178126013e-31   0.000000000e+00   1.000000000e+00   
2.729972812e-05   5.310311662e-05   7.170072522e-01   5.140993997e-01   1.000020229e+00   1.615090897e+00   1.930053144e-01   -3.275626977e-01  -4.697296595e-01    -1.475699247e+00    7.414616630e-02    3.000000000e+02   -4.899202170e-28  0.000000000e+00   1.000000000e+00   
2.851321901e-05   5.546358512e-05   7.170076529e-01   5.140999743e-01   1.000021347e+00   1.615092702e+00   1.930056379e-01   -3.328785247e-01  -4.773528993e-01    -1.499648362e+00    7.331845488e-02    3.000000000e+02   2.971316404e-26   0.000000000e+00   1.000000000e+00   
2.929841900e-05   5.699094710e-05   7.170079156e-01   5.141003511e-01   1.000022080e+00   1.615093886e+00   1.930058501e-01   -3.366287738e-01  -4.827309908e-01    -1.516544134e+00    7.281967278e-02    3.000000000e+02   -1.433241673e-31  0.000000000e+00   1.000000000e+00   
2.986947354e-05   5.810175580e-05   7.170081085e-01   5.141006277e-01   1.000022618e+00   1.615094755e+00   1.930060059e-01   -3.393492596e-01  -4.866323416e-01    -1.528800589e+00    7.247341929e-02    3.000000000e+02   -9.033657240e-28  0.000000000e+00   1.000000000e+00   
3.047621898e-05   5.928199005e-05   7.170083149e-01   5.141009236e-01   1.000023194e+00   1.615095685e+00   1.930061726e-01   -3.409157869e-01  -4.888789078e-01    -1.535858385e+00    7.211885410e-02    3.000000000e+02   1.137327910e-26   0.000000000e+00   1.000000000e+00   
3.108296443e-05   6.046222431e-05   7.170085227e-01   5.141012216e-01   1.000023773e+00   1.615096621e+00   1.930063404e-01   -3.430249908e-01  -4.919036838e-01    -1.545360999e+00    7.177861485e-02    3.000000000e+02   -1.124672941e-26  0.000000000e+00   1.000000000e+00   
3.158263715e-05   6.143418192e-05   7.170086949e-01   5.141014686e-01   1.000024254e+00   1.615097397e+00   1.930064794e-01   -3.453897768e-01  -4.952949462e-01    -1.556014964e+00    7.150889753e-02    3.000000000e+02   2.117656633e-26   0.000000000e+00   1.000000000e+00   
3.222507351e-05   6.268384172e-05   7.170089177e-01   5.141017880e-01   1.000024875e+00   1.615098400e+00   1.930066593e-01   -3.478729239e-01  -4.988559773e-01    -1.567202273e+00    7.117415148e-02    3.000000000e+02   1.615771224e-25   0.000000000e+00   1.000000000e+00   
3.279612804e-05   6.379465043e-05   7.170091169e-01   5.141020738e-01   1.000025431e+00   1.615099298e+00   1.930068202e-01   -3.501867724e-01  -5.021742168e-01    -1.577626830e+00    7.088787549e-02    3.000000000e+02   8.572942619e-26   0.000000000e+00   1.000000000e+00   
3.343856440e-05   6.504431022e-05   7.170093424e-01   5.141023971e-01   1.000026060e+00   1.615100314e+00   1.930070023e-01   -3.524896085e-01  -5.054766848e-01    -1.588001839e+00    7.057747335e-02    3.000000000e+02   1.937110920e-27   0.000000000e+00   1.000000000e+00   
3.415238257e-05   6.643282111e-05   7.170095946e-01   5.141027587e-01   1.000026763e+00   1.615101450e+00   1.930072060e-01   -3.550939086e-01  -5.092114789e-01    -1.599735041e+00    7.024659130e-02    3.000000000e+02   3.674411376e-27   0.000000000e+00   1.000000000e+00   
3.465205529e-05   6.740477873e-05   7.170097718e-01   5.141030129e-01   1.000027258e+00   1.615102249e+00   1.930073491e-01   -3.543000026e-01  -5.080731280e-01    -1.596158806e+00    7.002127056e-02    3.000000000e+02   2.562089271e-31   0.000000000e+00   1.000000000e+00   
3.536587346e-05   6.879328961e-05   7.170100265e-01   5.141033781e-01   1.000027968e+00   1.615103396e+00   1.930075548e-01   -3.570440577e-01  -5.120083385e-01    -1.608521635e+00    6.971355150e-02    3.000000000e+02   1.770864974e-25   0.000000000e+00   1.000000000e+00   
3.597261891e-05   6.997352386e-05   7.170102441e-01   5.141036901e-01   1.000028575e+00   1.615104376e+00   1.930077305e-01   -3.591477469e-01  -5.150252273e-01    -1.617999470e+00    6.946167566e-02    3.000000000e+02   5.852503588e-25   0.000000000e+00   1.000000000e+00   
3.657936436e-05   7.115375811e-05   7.170104626e-01   5.141040035e-01   1.000029185e+00   1.615105361e+00   1.930079070e-01   -3.608105704e-01  -5.174099081e-01    -1.625491166e+00    6.921803644e-02    3.000000000e+02   -1.749226206e-25  0.000000000e+00   1.000000000e+00   
3.722180071e-05   7.240341791e-05   7.170106951e-01   5.141043369e-01   1.000029833e+00   1.615106408e+00   1.930080947e-01   -3.625770931e-01  -5.199433071e-01    -1.633450074e+00    6.896895316e-02    3.000000000e+02   -4.370731457e-25  0.000000000e+00   1.000000000e+00   
3.793561888e-05   7.379192879e-05   7.170109545e-01   5.141047089e-01   1.000030557e+00   1.615107577e+00   1.930083042e-01   -3.642379957e-01  -5.223252658e-01    -1.640933218e+00    6.870209608e-02    3.000000000e+02   2.031330654e-24   0.000000000e+00   1.000000000e+00   
3.850667342e-05   7.490273750e-05   7.170111629e-01   5.141050077e-01   1.000031138e+00   1.615108515e+00   1.930084725e-01   -3.658728010e-01  -5.246697651e-01    -1.648298679e+00    6.849617573e-02    3.000000000e+02   -2.989251888e-26  0.000000000e+00   1.000000000e+00   
3.922049159e-05   7.629124839e-05   7.170114243e-01   5.141053826e-01   1.000031867e+00   1.615109693e+00   1.930086836e-01   -3.673599910e-01  -5.268026207e-01    -1.654999243e+00    6.824699085e-02    3.000000000e+02   -3.165154983e-27  0.000000000e+00   1.000000000e+00   
4.043398248e-05   7.865171689e-05   7.170118709e-01   5.141060231e-01   1.000033113e+00   1.615111705e+00   1.930090443e-01   -3.692894257e-01  -5.295698041e-01    -1.663692606e+00    6.784366972e-02    3.000000000e+02   -8.714009758e-25  0.000000000e+00   1.000000000e+00   
4.121918247e-05   8.017907886e-05   7.170121613e-01   5.141064395e-01   1.000033923e+00   1.615113013e+00   1.930092787e-01   -3.692746811e-01  -5.295488744e-01    -1.663626853e+00    6.759495129e-02    3.000000000e+02   6.351770661e-28   0.000000000e+00   1.000000000e+00   
4.250405518e-05   8.267839845e-05   7.170126387e-01   5.141071240e-01   1.000035255e+00   1.615115164e+00   1.930096642e-01   -3.726639050e-01  -5.344094597e-01    -1.678896833e+00    6.721060248e-02    3.000000000e+02   -3.246602588e-25  0.000000000e+00   1.000000000e+00   
4.311080063e-05   8.385863270e-05   7.170128648e-01   5.141074484e-01   1.000035886e+00   1.615116183e+00   1.930098469e-01   -3.736045322e-01  -5.357585118e-01    -1.683135005e+00    6.703680403e-02    3.000000000e+02   4.796951172e-26   0.000000000e+00   1.000000000e+00   
4.446705516e-05   8.649680338e-05   7.170133725e-01   5.141081763e-01   1.000037302e+00   1.615118470e+00   1.930102568e-01   -3.740597188e-01  -5.364116409e-01    -1.685186870e+00    6.666468128e-02    3.000000000e+02   -2.257930430e-30  0.000000000e+00   1.000000000e+00   
4.510949151e-05   8.774646318e-05   7.170136138e-01   5.141085223e-01   1.000037975e+00   1.615119557e+00   1.930104517e-01   -3.765742800e-01  -5.400177707e-01    -1.696515861e+00    6.649813895e-02    3.000000000e+02   -1.855062889e-30  0.000000000e+00   1.000000000e+00   
4.582330968e-05   8.913497406e-05   7.170138822e-01   5.141089072e-01   1.000038723e+00   1.615120766e+00   1.930106685e-01   -3.767214939e-01  -5.402290816e-01    -1.697179714e+00    6.631669659e-02    3.000000000e+02   3.540075610e-26   0.000000000e+00   1.000000000e+00   
4.601960968e-05   8.951681456e-05   7.170139562e-01   5.141090134e-01   1.000038930e+00   1.615121100e+00   1.930107282e-01   -3.774653932e-01  -5.412959098e-01    -1.700531254e+00    6.626831980e-02    3.000000000e+02   3.041112091e-25   0.000000000e+00   1.000000000e+00   
4.734017330e-05   9.208555969e-05   7.170144548e-01   5.141097284e-01   1.000040321e+00   1.615123346e+00   1.930111309e-01   -3.775106031e-01  -5.413611186e-01    -1.700736113e+00    6.595008211e-02    3.000000000e+02   1.495776472e-25   0.000000000e+00   1.000000000e+00   
4.791122783e-05   9.319636840e-05   7.170146707e-01   5.141100380e-01   1.000040923e+00   1.615124319e+00   1.930113052e-01   -3.786687956e-01  -5.430221635e-01    -1.705954440e+00    6.581884579e-02    3.000000000e+02   6.253132780e-25   0.000000000e+00   1.000000000e+00   
4.889272782e-05   9.510557087e-05   7.170150423e-01   5.141105709e-01   1.000041960e+00   1.615125993e+00   1.930116053e-01   -3.791953500e-01  -5.437775398e-01    -1.708327524e+00    6.559959238e-02    3.000000000e+02   -4.518030545e-26  0.000000000e+00   1.000000000e+00   
4.907118236e-05   9.545269859e-05   7.170151101e-01   5.141106681e-01   1.000042148e+00   1.615126298e+00   1.930116600e-01   -3.798083766e-01  -5.446566898e-01    -1.711089456e+00    6.556107068e-02    3.000000000e+02   3.815827702e-25   0.000000000e+00   1.000000000e+00   
4.957085508e-05   9.642465621e-05   7.170153000e-01   5.141109405e-01   1.000042678e+00   1.615127154e+00   1.930118135e-01   -3.793911097e-01  -5.440584607e-01    -1.709210063e+00    6.545307313e-02    3.000000000e+02   2.471392372e-25   0.000000000e+00   1.000000000e+00   
5.053450962e-05   9.829914590e-05   7.170156661e-01   5.141114654e-01   1.000043699e+00   1.615128803e+00   1.930121091e-01   -3.798247900e-01  -5.446806495e-01    -1.711164727e+00    6.525190172e-02    3.000000000e+02   -8.110463482e-25  0.000000000e+00   1.000000000e+00   
5.117694597e-05   9.954880570e-05   7.170159104e-01   5.141118158e-01   1.000044381e+00   1.615129903e+00   1.930123064e-01   -3.809157704e-01  -5.462453358e-01    -1.716080334e+00    6.512269310e-02    3.000000000e+02   -6.774423069e-26  0.000000000e+00   1.000000000e+00   
5.246181868e-05   1.020481253e-04   7.170163994e-01   5.141125171e-01   1.000045745e+00   1.615132107e+00   1.930127013e-01   -3.807395739e-01  -5.459930368e-01    -1.715287713e+00    6.487221721e-02    3.000000000e+02   2.558669148e-27   0.000000000e+00   1.000000000e+00   
5.324701867e-05   1.035754873e-04   7.170166986e-01   5.141129461e-01   1.000046580e+00   1.615133455e+00   1.930129429e-01   -3.812838443e-01  -5.467737666e-01    -1.717740448e+00    6.472574740e-02    3.000000000e+02   -3.028368655e-24  0.000000000e+00   1.000000000e+00   
5.435343684e-05   1.057276791e-04   7.170171203e-01   5.141135508e-01   1.000047756e+00   1.615135354e+00   1.930132834e-01   -3.810593639e-01  -5.464521755e-01    -1.716730140e+00    6.452600926e-02    3.000000000e+02   5.663586966e-26   0.000000000e+00   1.000000000e+00   
5.553123682e-05   1.080187221e-04   7.170175696e-01   5.141141951e-01   1.000049009e+00   1.615137379e+00   1.930136463e-01   -3.811504321e-01  -5.465831129e-01    -1.717141492e+00    6.432256603e-02    3.000000000e+02   1.287571348e-25   0.000000000e+00   1.000000000e+00   
5.578107318e-05   1.085047009e-04   7.170176649e-01   5.141143318e-01   1.000049275e+00   1.615137808e+00   1.930137233e-01   -3.818423612e-01  -5.475754365e-01    -1.720258968e+00    6.428104541e-02    3.000000000e+02   -6.001526408e-27  0.000000000e+00   1.000000000e+00   
5.619151863e-05   1.093030947e-04   7.170178219e-01   5.141145569e-01   1.000049713e+00   1.615138515e+00   1.930138500e-01   -3.829676408e-01  -5.491892473e-01    -1.725328905e+00    6.421366019e-02    3.000000000e+02   2.544342772e-33   0.000000000e+00   1.000000000e+00   
5.690533680e-05   1.106916055e-04   7.170180945e-01   5.141149478e-01   1.000050473e+00   1.615139743e+00   1.930140701e-01   -3.798581781e-01  -5.447303741e-01    -1.711320941e+00    6.409508507e-02    3.000000000e+02   -3.048588886e-25  0.000000000e+00   1.000000000e+00   
5.797606406e-05   1.127743719e-04   7.170185031e-01   5.141155337e-01   1.000051613e+00   1.615141584e+00   1.930144001e-01   -3.810058153e-01  -5.463764387e-01    -1.716492206e+00    6.392701983e-02    3.000000000e+02   1.676282699e-26   0.000000000e+00   1.000000000e+00   
5.926093677e-05   1.152736915e-04   7.170189935e-01   5.141162370e-01   1.000052981e+00   1.615143793e+00   1.930147961e-01   -3.824973010e-01  -5.485156596e-01    -1.723212767e+00    6.373409254e-02    3.000000000e+02   8.557976136e-27   0.000000000e+00   1.000000000e+00   
5.961784585e-05   1.159679469e-04   7.170191295e-01   5.141164321e-01   1.000053361e+00   1.615144406e+00   1.930149060e-01   -3.812580437e-01  -5.467386212e-01    -1.717630036e+00    6.368054831e-02    3.000000000e+02   2.419635147e-27   0.000000000e+00   1.000000000e+00   
5.979630040e-05   1.163150746e-04   7.170191976e-01   5.141165297e-01   1.000053551e+00   1.615144713e+00   1.930149610e-01   -3.816916471e-01  -5.473604770e-01    -1.719583653e+00    6.365490678e-02    3.000000000e+02   7.972647298e-26   0.000000000e+00   1.000000000e+00   
6.033166403e-05   1.173564578e-04   7.170194019e-01   5.141168228e-01   1.000054121e+00   1.615145633e+00   1.930151260e-01   -3.816353908e-01  -5.472799594e-01    -1.719330700e+00    6.357789040e-02    3.000000000e+02   -1.794816432e-25  0.000000000e+00   1.000000000e+00   
6.154515492e-05   1.197169263e-04   7.170198648e-01   5.141174864e-01   1.000055412e+00   1.615147719e+00   1.930154998e-01   -3.814252336e-01  -5.469789389e-01    -1.718385016e+00    6.340850457e-02    3.000000000e+02   8.429398457e-31   0.000000000e+00   1.000000000e+00   
6.183068219e-05   1.202723306e-04   7.170199736e-01   5.141176426e-01   1.000055715e+00   1.615148209e+00   1.930155877e-01   -3.815410769e-01  -5.471451458e-01    -1.718907170e+00    6.336977376e-02    3.000000000e+02   7.271532350e-26   0.000000000e+00   1.000000000e+00   
6.243742763e-05   1.214525649e-04   7.170202050e-01   5.141179744e-01   1.000056361e+00   1.615149252e+00   1.930157746e-01   -3.808933738e-01  -5.462164899e-01    -1.715989712e+00    6.328802910e-02    3.000000000e+02   1.238382433e-25   0.000000000e+00   1.000000000e+00   
6.365091853e-05   1.238130334e-04   7.170206673e-01   5.141186373e-01   1.000057650e+00   1.615151334e+00   1.930161479e-01   -3.799025639e-01  -5.447959798e-01    -1.711527048e+00    6.312966942e-02    3.000000000e+02   5.777864320e-25   0.000000000e+00   1.000000000e+00   
6.465026397e-05   1.257569486e-04   7.170210476e-01   5.141191827e-01   1.000058711e+00   1.615153048e+00   1.930164550e-01   -3.806396705e-01  -5.458533106e-01    -1.714848750e+00    6.300512366e-02    3.000000000e+02   1.686312511e-25   0.000000000e+00   1.000000000e+00   
6.607790031e-05   1.285339704e-04   7.170215905e-01   5.141199612e-01   1.000060225e+00   1.615155493e+00   1.930168935e-01   -3.801712911e-01  -5.451820477e-01    -1.712739916e+00    6.283304477e-02    3.000000000e+02   3.854402637e-25   0.000000000e+00   1.000000000e+00   
6.722000939e-05   1.307555878e-04   7.170220242e-01   5.141205832e-01   1.000061435e+00   1.615157447e+00   1.930172437e-01   -3.786957939e-01  -5.430664495e-01    -1.706093568e+00    6.270025614e-02    3.000000000e+02   3.863304442e-25   0.000000000e+00   1.000000000e+00   
6.864764573e-05   1.335326096e-04   7.170225658e-01   5.141213598e-01   1.000062946e+00   1.615159887e+00   1.930176811e-01   -3.790157163e-01  -5.435256427e-01    -1.707536166e+00    6.254246028e-02    3.000000000e+02   -6.491630992e-28  0.000000000e+00   1.000000000e+00   
6.978975480e-05   1.357542270e-04   7.170229984e-01   5.141219802e-01   1.000064153e+00   1.615161836e+00   1.930180304e-01   -3.785288912e-01  -5.428278411e-01    -1.705343958e+00    6.242079357e-02    3.000000000e+02   2.783806293e-27   0.000000000e+00   1.000000000e+00   
7.125308206e-05   1.386006743e-04   7.170235518e-01   5.141227739e-01   1.000065697e+00   1.615164329e+00   1.930184774e-01   -3.775053949e-01  -5.413605182e-01    -1.700734227e+00    6.227084747e-02    3.000000000e+02   -2.117926972e-26  0.000000000e+00   1.000000000e+00   
7.228811841e-05   1.406140151e-04   7.170239426e-01   5.141233342e-01   1.000066787e+00   1.615166090e+00   1.930187929e-01   -3.770886702e-01  -5.407632100e-01    -1.698857728e+00    6.216906802e-02    3.000000000e+02   -3.619077276e-29  0.000000000e+00   1.000000000e+00   
7.485786383e-05   1.456126543e-04   7.170249109e-01   5.141247228e-01   1.000069488e+00   1.615170452e+00   1.930195749e-01   -3.759685102e-01  -5.391575750e-01    -1.693813477e+00    6.193032673e-02    3.000000000e+02   -1.154616519e-29  0.000000000e+00   1.000000000e+00   
7.678517289e-05   1.493616337e-04   7.170256345e-01   5.141257605e-01   1.000071506e+00   1.615173712e+00   1.930201593e-01   -3.747480247e-01  -5.374078803e-01    -1.688316649e+00    6.176326127e-02    3.000000000e+02   -8.024338640e-26  0.000000000e+00   1.000000000e+00   
7.871248195e-05   1.531106131e-04   7.170263564e-01   5.141267958e-01   1.000073520e+00   1.615176965e+00   1.930207423e-01   -3.739062699e-01  -5.362013007e-01    -1.684526067e+00    6.160620533e-02    3.000000000e+02   3.274938072e-26   0.000000000e+00   1.000000000e+00   
7.917646377e-05   1.540131451e-04   7.170265298e-01   5.141270445e-01   1.000074004e+00   1.615177746e+00   1.930208824e-01   -3.735167943e-01  -5.356429017e-01    -1.682771805e+00    6.156963297e-02    3.000000000e+02   -4.452853965e-26  0.000000000e+00   1.000000000e+00   
7.971182739e-05   1.550545283e-04   7.170267298e-01   5.141273313e-01   1.000074562e+00   1.615178647e+00   1.930210439e-01   -3.734849266e-01  -5.355973511e-01    -1.682628704e+00    6.152840026e-02    3.000000000e+02   1.098079535e-25   0.000000000e+00   1.000000000e+00   
8.156775464e-05   1.586646566e-04   7.170274222e-01   5.141283241e-01   1.000076493e+00   1.615181766e+00   1.930216030e-01   -3.725580133e-01  -5.342686238e-01    -1.678454384e+00    6.139008028e-02    3.000000000e+02   3.694200077e-26   0.000000000e+00   1.000000000e+00   
8.206742736e-05   1.596366142e-04   7.170276081e-01   5.141285908e-01   1.000077012e+00   1.615182604e+00   1.930217532e-01   -3.721521595e-01  -5.336867455e-01    -1.676626359e+00    6.135403780e-02    3.000000000e+02   6.087580975e-27   0.000000000e+00   1.000000000e+00   
8.267417281e-05   1.608168485e-04   7.170278339e-01   5.141289147e-01   1.000077642e+00   1.615183621e+00   1.930219356e-01   -3.714323290e-01  -5.326546367e-01    -1.673383894e+00    6.131090687e-02    3.000000000e+02   1.464938866e-27   0.000000000e+00   1.000000000e+00   
8.381628188e-05   1.630384659e-04   7.170282583e-01   5.141295231e-01   1.000078825e+00   1.615185533e+00   1.930222782e-01   -3.710595021e-01  -5.321202970e-01    -1.671705216e+00    6.123265230e-02    3.000000000e+02   -1.438199085e-26  0.000000000e+00   1.000000000e+00   
8.521715005e-05   1.657634185e-04   7.170287776e-01   5.141302679e-01   1.000080274e+00   1.615187873e+00   1.930226976e-01   -3.701661430e-01  -5.308395540e-01    -1.667681643e+00    6.114010879e-02    3.000000000e+02   3.866954965e-27   0.000000000e+00   1.000000000e+00   
8.547590913e-05   1.662667537e-04   7.170288734e-01   5.141304053e-01   1.000080541e+00   1.615188304e+00   1.930227750e-01   -3.704562182e-01  -5.312556095e-01    -1.668988720e+00    6.112382353e-02    3.000000000e+02   1.389138038e-25   0.000000000e+00   1.000000000e+00   
8.647525457e-05   1.682106689e-04   7.170292432e-01   5.141309355e-01   1.000081573e+00   1.615189970e+00   1.930230736e-01   -3.696108369e-01  -5.300435572e-01    -1.665180946e+00    6.106072022e-02    3.000000000e+02   7.519443135e-26   0.000000000e+00   1.000000000e+00   
8.840256364e-05   1.719596483e-04   7.170299546e-01   5.141319558e-01   1.000083557e+00   1.615193175e+00   1.930236482e-01   -3.686090522e-01  -5.286074639e-01    -1.660669325e+00    6.094516088e-02    3.000000000e+02   3.757051196e-26   0.000000000e+00   1.000000000e+00   
8.884870000e-05   1.728274676e-04   7.170301188e-01   5.141321912e-01   1.000084015e+00   1.615193915e+00   1.930237808e-01   -3.681653337e-01  -5.279712659e-01    -1.658670650e+00    6.091926574e-02    3.000000000e+02   2.682581475e-27   0.000000000e+00   1.000000000e+00   
8.941975453e-05   1.739382763e-04   7.170303292e-01   5.141324930e-01   1.000084602e+00   1.615194863e+00   1.930239507e-01   -3.687047698e-01  -5.287450049e-01    -1.661101423e+00    6.088755642e-02    3.000000000e+02   -1.364081921e-28  0.000000000e+00   1.000000000e+00   
9.056186361e-05   1.761598937e-04   7.170307489e-01   5.141330949e-01   1.000085773e+00   1.615196754e+00   1.930242897e-01   -3.674836681e-01  -5.269941795e-01    -1.655601043e+00    6.082423038e-02    3.000000000e+02   2.960318871e-26   0.000000000e+00   1.000000000e+00   
