t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    TMax[K](6)        DTMax[mm](7)      DTMax/D[-](8)     OHMax[-](9)       DOHMax[mm](10)    DOHMax/D[-](11)    fvMax[-](12)      DfvMax[mm](13)    DfvMax/D[-](14)    
9.012641223e-04   1.753128587e-03   7.173193141e-01   5.145469984e-01   1.000890893e+00   2.725749662e+03   1.763537210e+00   2.458510702e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.044049222e-04   1.759238035e-03   7.173192481e-01   5.145469037e-01   1.000890709e+00   2.724330735e+03   1.765035346e+00   2.460599448e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.076884858e-04   1.765625185e-03   7.173191755e-01   5.145467995e-01   1.000890506e+00   2.722850089e+03   1.766550891e+00   2.462712487e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.148266675e-04   1.779510294e-03   7.173190059e-01   5.145465562e-01   1.000890033e+00   2.719628521e+03   1.769836787e+00   2.467293872e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.168253584e-04   1.783398125e-03   7.173189553e-01   5.145464837e-01   1.000889892e+00   2.718728911e+03   1.770761761e+00   2.468583532e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.195378675e-04   1.788674466e-03   7.173188849e-01   5.145463826e-01   1.000889695e+00   2.717511690e+03   1.772023177e+00   2.470342290e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.208227402e-04   1.791173785e-03   7.173188507e-01   5.145463335e-01   1.000889600e+00   2.716936310e+03   1.772621046e+00   2.471175886e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.233924856e-04   1.796172425e-03   7.173187805e-01   5.145462329e-01   1.000889404e+00   2.715785320e+03   1.773785963e+00   2.472800115e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.326721218e-04   1.814223066e-03   7.173185109e-01   5.145458460e-01   1.000888652e+00   2.711630945e+03   1.777958727e+00   2.478618215e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.339569946e-04   1.816722386e-03   7.173184714e-01   5.145457894e-01   1.000888542e+00   2.711058541e+03   1.778541231e+00   2.479430409e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.358843036e-04   1.820471365e-03   7.173184113e-01   5.145457032e-01   1.000888374e+00   2.710202034e+03   1.779417631e+00   2.480652390e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.375260854e-04   1.823664940e-03   7.173183592e-01   5.145456284e-01   1.000888228e+00   2.709472969e+03   1.780161591e+00   2.481689710e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.416662308e-04   1.831718303e-03   7.173182240e-01   5.145454345e-01   1.000887851e+00   2.707634858e+03   1.781998333e+00   2.484250746e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.490899398e-04   1.846158816e-03   7.173179693e-01   5.145450690e-01   1.000887140e+00   2.704343440e+03   1.785257564e+00   2.488795263e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.506603398e-04   1.849213540e-03   7.173179132e-01   5.145449887e-01   1.000886984e+00   2.703650167e+03   1.785951848e+00   2.489763346e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.538011397e-04   1.855322988e-03   7.173177990e-01   5.145448248e-01   1.000886665e+00   2.702266813e+03   1.787341627e+00   2.491701208e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.589406306e-04   1.865320267e-03   7.173176058e-01   5.145445476e-01   1.000886126e+00   2.700004968e+03   1.789584981e+00   2.494829302e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.683630304e-04   1.883648610e-03   7.173172324e-01   5.145440119e-01   1.000885084e+00   2.695874177e+03   1.793630062e+00   2.500469780e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.699334304e-04   1.886703334e-03   7.173171677e-01   5.145439191e-01   1.000884903e+00   2.695190311e+03   1.794309342e+00   2.501416978e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.790703030e-04   1.904476274e-03   7.173167778e-01   5.145433597e-01   1.000883815e+00   2.691213151e+03   1.798198061e+00   2.506839539e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.832818302e-04   1.912668488e-03   7.173165904e-01   5.145430908e-01   1.000883292e+00   2.689386673e+03   1.799960623e+00   2.509297354e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.863512484e-04   1.918639085e-03   7.173164507e-01   5.145428905e-01   1.000882903e+00   2.688060971e+03   1.801252740e+00   2.511099165e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.894920483e-04   1.924748533e-03   7.173163051e-01   5.145426815e-01   1.000882496e+00   2.686706504e+03   1.802570809e+00   2.512937175e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.000484848e-03   1.946131600e-03   7.173157754e-01   5.145419216e-01   1.000881018e+00   2.681980500e+03   1.807120238e+00   2.519281326e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.001270048e-03   1.947658962e-03   7.173157363e-01   5.145418656e-01   1.000880909e+00   2.681644638e+03   1.807441803e+00   2.519729754e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.004410848e-03   1.953768410e-03   7.173155785e-01   5.145416391e-01   1.000880468e+00   2.680304908e+03   1.808732239e+00   2.521529287e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.009550339e-03   1.963765688e-03   7.173153146e-01   5.145412606e-01   1.000879732e+00   2.678116599e+03   1.810834868e+00   2.524461462e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.018829975e-03   1.981816330e-03   7.173148214e-01   5.145405531e-01   1.000878356e+00   2.674179510e+03   1.814589329e+00   2.529697247e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.019222575e-03   1.982580011e-03   7.173148001e-01   5.145405225e-01   1.000878296e+00   2.674013629e+03   1.814745958e+00   2.529915677e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.022291993e-03   1.988550608e-03   7.173146318e-01   5.145402810e-01   1.000877827e+00   2.672719462e+03   1.815973042e+00   2.531626934e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.027717011e-03   1.999103290e-03   7.173143287e-01   5.145398462e-01   1.000876981e+00   2.670437410e+03   1.818136388e+00   2.534643900e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.034855193e-03   2.012988399e-03   7.173139191e-01   5.145392586e-01   1.000875838e+00   2.667442287e+03   1.820986211e+00   2.538618257e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.041493702e-03   2.025901550e-03   7.173135270e-01   5.145386960e-01   1.000874743e+00   2.664678032e+03   1.823578286e+00   2.542233231e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.043563775e-03   2.029928232e-03   7.173134026e-01   5.145385175e-01   1.000874396e+00   2.663819479e+03   1.824384214e+00   2.543357209e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.048703266e-03   2.039925510e-03   7.173130893e-01   5.145380681e-01   1.000873522e+00   2.661688884e+03   1.826379717e+00   2.546140234e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.057269084e-03   2.056587641e-03   7.173125539e-01   5.145372999e-01   1.000872028e+00   2.658154365e+03   1.829711036e+00   2.550786301e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.059838829e-03   2.061586280e-03   7.173123899e-01   5.145370647e-01   1.000871570e+00   2.657099813e+03   1.830686343e+00   2.552146552e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.060436652e-03   2.062749158e-03   7.173123514e-01   5.145370095e-01   1.000871463e+00   2.656854907e+03   1.830913216e+00   2.552462971e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.060516956e-03   2.062905365e-03   7.173123463e-01   5.145370021e-01   1.000871449e+00   2.656822038e+03   1.830943791e+00   2.552505615e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.061284311e-03   2.064398015e-03   7.173122969e-01   5.145369313e-01   1.000871311e+00   2.656508081e+03   1.831235869e+00   2.552912974e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.064996165e-03   2.071618271e-03   7.173120562e-01   5.145365859e-01   1.000870639e+00   2.654989314e+03   1.832640397e+00   2.554871874e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.076417256e-03   2.093834445e-03   7.173112964e-01   5.145354960e-01   1.000868519e+00   2.650334412e+03   1.836972491e+00   2.560913930e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.082127802e-03   2.104942533e-03   7.173109054e-01   5.145349349e-01   1.000867428e+00   2.648030222e+03   1.839112065e+00   2.563898097e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.087267292e-03   2.114939811e-03   7.173105476e-01   5.145344216e-01   1.000866429e+00   2.645961087e+03   1.841006148e+00   2.566539910e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.097046601e-03   2.133962410e-03   7.173098515e-01   5.145334231e-01   1.000864487e+00   2.642040672e+03   1.844620480e+00   2.571581132e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.097617656e-03   2.135073219e-03   7.173098102e-01   5.145333639e-01   1.000864371e+00   2.641812875e+03   1.844832730e+00   2.571877177e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.099402201e-03   2.138544496e-03   7.173096808e-01   5.145331782e-01   1.000864010e+00   2.641102058e+03   1.845497108e+00   2.572803849e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.102543001e-03   2.144653944e-03   7.173094515e-01   5.145328491e-01   1.000863370e+00   2.639856309e+03   1.846650757e+00   2.574412972e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.107111438e-03   2.153540413e-03   7.173091139e-01   5.145323649e-01   1.000862428e+00   2.638044135e+03   1.848289148e+00   2.576698263e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.118104237e-03   2.174923481e-03   7.173082848e-01   5.145311754e-01   1.000860115e+00   2.633705509e+03   1.852246880e+00   2.582218719e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.118889437e-03   2.176450843e-03   7.173082246e-01   5.145310891e-01   1.000859947e+00   2.633397467e+03   1.852531399e+00   2.582615583e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.122601292e-03   2.183671100e-03   7.173079385e-01   5.145306787e-01   1.000859148e+00   2.631945768e+03   1.853880679e+00   2.584497646e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.127169728e-03   2.192557569e-03   7.173075824e-01   5.145301678e-01   1.000858155e+00   2.630166032e+03   1.855501296e+00   2.586758235e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.138305292e-03   2.214218339e-03   7.173066979e-01   5.145288988e-01   1.000855686e+00   2.625841848e+03   1.859399399e+00   2.592195785e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.141017801e-03   2.219494680e-03   7.173064786e-01   5.145285843e-01   1.000855074e+00   2.624794798e+03   1.860354007e+00   2.593527401e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.142052837e-03   2.221508021e-03   7.173063947e-01   5.145284638e-01   1.000854840e+00   2.624396227e+03   1.860719502e+00   2.594037242e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.146050219e-03   2.229283682e-03   7.173060682e-01   5.145279955e-01   1.000853929e+00   2.622861238e+03   1.862131860e+00   2.596007398e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.160897637e-03   2.258164709e-03   7.173048301e-01   5.145262193e-01   1.000850474e+00   2.617190091e+03   1.867220157e+00   2.603105512e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.167179237e-03   2.270383604e-03   7.173042934e-01   5.145254493e-01   1.000848976e+00   2.614815832e+03   1.869380664e+00   2.606119440e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.174317419e-03   2.284268713e-03   7.173036753e-01   5.145245625e-01   1.000847251e+00   2.612132396e+03   1.871818834e+00   2.609520764e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.186880618e-03   2.308706505e-03   7.173025653e-01   5.145229702e-01   1.000844154e+00   2.607437467e+03   1.875993574e+00   2.615344856e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.192020109e-03   2.318703783e-03   7.173021029e-01   5.145223069e-01   1.000842864e+00   2.605534612e+03   1.877713072e+00   2.617743716e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.207438582e-03   2.348695618e-03   7.173006889e-01   5.145202784e-01   1.000838918e+00   2.599862857e+03   1.882769683e+00   2.624798375e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.209722800e-03   2.353138853e-03   7.173004761e-01   5.145199730e-01   1.000838324e+00   2.599029198e+03   1.883511958e+00   2.625833972e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.214576763e-03   2.362580727e-03   7.173000208e-01   5.145193199e-01   1.000837053e+00   2.597265429e+03   1.885095452e+00   2.628043214e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.225426800e-03   2.383686093e-03   7.172989888e-01   5.145178393e-01   1.000834173e+00   2.593342705e+03   1.888618282e+00   2.632958238e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.232993272e-03   2.398404308e-03   7.172982578e-01   5.145167907e-01   1.000832133e+00   2.590626957e+03   1.891004831e+00   2.636288058e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.234135381e-03   2.400625925e-03   7.172981467e-01   5.145166312e-01   1.000831823e+00   2.590218564e+03   1.891365659e+00   2.636791504e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.238703818e-03   2.409512395e-03   7.172976999e-01   5.145159903e-01   1.000830577e+00   2.588590691e+03   1.892813025e+00   2.638810950e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.242986727e-03   2.417843460e-03   7.172972781e-01   5.145153851e-01   1.000829399e+00   2.587069200e+03   1.894165426e+00   2.640697914e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.258405199e-03   2.447835295e-03   7.172957363e-01   5.145131733e-01   1.000825097e+00   2.581629353e+03   1.898992358e+00   2.647432937e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.264115745e-03   2.458943382e-03   7.172951556e-01   5.145123402e-01   1.000823476e+00   2.579636871e+03   1.900754027e+00   2.649891069e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.271253926e-03   2.472828491e-03   7.172944231e-01   5.145112894e-01   1.000821432e+00   2.577157261e+03   1.902947726e+00   2.652952071e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.284673708e-03   2.498932496e-03   7.172930253e-01   5.145092841e-01   1.000817532e+00   2.572530338e+03   1.907053778e+00   2.658681614e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.286244108e-03   2.501987220e-03   7.172928600e-01   5.145090470e-01   1.000817071e+00   2.571992729e+03   1.907523596e+00   2.659337214e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.291383599e-03   2.511984498e-03   7.172923165e-01   5.145082673e-01   1.000815554e+00   2.570239486e+03   1.909064206e+00   2.661487043e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.306231017e-03   2.540865525e-03   7.172907252e-01   5.145059845e-01   1.000811113e+00   2.565205430e+03   1.913500519e+00   2.667677765e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.311227744e-03   2.550585101e-03   7.172901823e-01   5.145052057e-01   1.000809598e+00   2.563526353e+03   1.915001299e+00   2.669772076e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.316509998e-03   2.560860081e-03   7.172896047e-01   5.145043770e-01   1.000807986e+00   2.561763817e+03   1.916547094e+00   2.671929276e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.324790289e-03   2.576966808e-03   7.172886914e-01   5.145030669e-01   1.000805438e+00   2.559012884e+03   1.918954946e+00   2.675289558e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.337353489e-03   2.601404599e-03   7.172872882e-01   5.145010539e-01   1.000801522e+00   2.554868325e+03   1.922611228e+00   2.680392166e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.344348907e-03   2.615012006e-03   7.172864975e-01   5.144999194e-01   1.000799316e+00   2.552584336e+03   1.924640651e+00   2.683224426e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.347632471e-03   2.621399156e-03   7.172861241e-01   5.144993839e-01   1.000798274e+00   2.551516464e+03   1.925569274e+00   2.684520457e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.354770652e-03   2.635284265e-03   7.172853078e-01   5.144982128e-01   1.000795996e+00   2.549200672e+03   1.927582945e+00   2.687330863e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.367333852e-03   2.659722056e-03   7.172838551e-01   5.144961287e-01   1.000791942e+00   2.545156896e+03   1.931141521e+00   2.692297488e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.370474652e-03   2.665831504e-03   7.172834887e-01   5.144956031e-01   1.000790920e+00   2.544154467e+03   1.932037267e+00   2.693547667e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.376756252e-03   2.678050400e-03   7.172827520e-01   5.144945464e-01   1.000788864e+00   2.542160733e+03   1.933802232e+00   2.696011060e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.395315525e-03   2.714151683e-03   7.172805474e-01   5.144913836e-01   1.000782712e+00   2.536313545e+03   1.938903789e+00   2.703131705e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.397599743e-03   2.718594918e-03   7.172802731e-01   5.144909901e-01   1.000781947e+00   2.535600460e+03   1.939535246e+00   2.704013088e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.403310288e-03   2.729703005e-03   7.172795844e-01   5.144900022e-01   1.000780025e+00   2.533825832e+03   1.941119396e+00   2.706224236e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.410733997e-03   2.744143518e-03   7.172786833e-01   5.144887095e-01   1.000777510e+00   2.531530938e+03   1.943132315e+00   2.709033965e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.425866942e-03   2.773579949e-03   7.172768265e-01   5.144860459e-01   1.000772329e+00   2.526888195e+03   1.947177098e+00   2.714680060e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.428436688e-03   2.778578588e-03   7.172765086e-01   5.144855898e-01   1.000771442e+00   2.526106490e+03   1.947868302e+00   2.715644913e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.433861706e-03   2.789131271e-03   7.172758347e-01   5.144846230e-01   1.000769561e+00   2.524464211e+03   1.949331992e+00   2.717688089e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.448138069e-03   2.816901488e-03   7.172740457e-01   5.144820566e-01   1.000764569e+00   2.520172423e+03   1.953098527e+00   2.722946047e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.457524778e-03   2.835160407e-03   7.172728572e-01   5.144803516e-01   1.000761253e+00   2.517374722e+03   1.955540581e+00   2.726355196e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.458167215e-03   2.836410066e-03   7.172727754e-01   5.144802344e-01   1.000761025e+00   2.517184091e+03   1.955708216e+00   2.726589218e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.463306705e-03   2.846407345e-03   7.172721201e-01   5.144792942e-01   1.000759196e+00   2.515664203e+03   1.957052955e+00   2.728466506e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.465590924e-03   2.850850580e-03   7.172718278e-01   5.144788750e-01   1.000758380e+00   2.514991437e+03   1.957652161e+00   2.729303013e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.469873833e-03   2.859181645e-03   7.172712783e-01   5.144780867e-01   1.000756847e+00   2.513732079e+03   1.958769008e+00   2.730862181e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.488718632e-03   2.895838332e-03   7.172688373e-01   5.144745849e-01   1.000750035e+00   2.508238460e+03   1.963578120e+00   2.737576231e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.491056387e-03   2.900385705e-03   7.172685318e-01   5.144741467e-01   1.000749183e+00   2.507563416e+03   1.964171188e+00   2.738404239e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.491216996e-03   2.900698120e-03   7.172685108e-01   5.144741165e-01   1.000749124e+00   2.507517097e+03   1.964212009e+00   2.738461231e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.492252032e-03   2.902711461e-03   7.172683753e-01   5.144739222e-01   1.000748746e+00   2.507218791e+03   1.964475210e+00   2.738828697e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.496820469e-03   2.911597931e-03   7.172677761e-01   5.144730626e-01   1.000747074e+00   2.505906883e+03   1.965639240e+00   2.740453852e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.499961269e-03   2.917707379e-03   7.172673629e-01   5.144724698e-01   1.000745921e+00   2.505008004e+03   1.966437618e+00   2.741568513e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.506242868e-03   2.929926274e-03   7.172665331e-01   5.144712796e-01   1.000743606e+00   2.503214885e+03   1.968028833e+00   2.743790128e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.523945559e-03   2.964361344e-03   7.172641739e-01   5.144678952e-01   1.000737023e+00   2.498211238e+03   1.972426291e+00   2.749930030e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.526515305e-03   2.969359983e-03   7.172638288e-01   5.144674001e-01   1.000736060e+00   2.497491179e+03   1.973060503e+00   2.750815563e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
