t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          H2O_x(28)         CO2_x(29)         CO_x(30)          N2_x(31)          NC7H16_w(32)      O2_w(33)          H2O_w(34)         CO2_w(35)         CO_w(36)          N2_w(37)          
1.085243363e-02   2.214782373e-02   7.003083848e-01   4.904318338e-01   1.000881293e+00   1.540737046e+00   1.798318454e-01   -2.956849258e-02  -4.141412655e-02    -1.301063157e-01    3.366249603e-03    3.110280045e+02   1.959863784e-05   2.982268371e-04   1.000000000e+00   3.826820364e-02   -1.204789161e+03  -2.779917691e+04    2.695097979e+04     1.993278893e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.100184000e-02   8.732399906e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.889981600e-01   3.826820364e-02   9.699286932e-21   0.000000000e+00   0.000000000e+00   0.000000000e+00   9.617317964e-01   
2.875449198e-02   5.868263669e-02   7.007616061e-01   4.910668285e-01   1.002177201e+00   1.542731941e+00   1.801812188e-01   -2.255054661e-02  -3.160511452e-02    -9.929039558e-02    2.986412584e-03    3.142450068e+02   1.559386064e-05   2.661829446e-04   1.000000000e+00   4.397135643e-02   -1.063004023e+03  -2.211625678e+04    2.116168863e+04     1.972542343e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.269509609e-02   0.000000000e+00   2.931881783e-21   0.000000000e+00   0.000000000e+00   9.873049039e-01   4.397135643e-02   0.000000000e+00   1.825682276e-21   0.000000000e+00   0.000000000e+00   9.560286436e-01   
8.248335890e-02   1.683333855e-01   7.017728742e-01   4.924851669e-01   1.005071769e+00   1.547187782e+00   1.809624028e-01   -1.620965710e-02  -2.275099531e-02    -7.147435972e-02    3.163076351e-03    3.206672517e+02   1.277859651e-05   2.848289548e-04   1.000000000e+00   5.734286087e-02   -1.113374640e+03  -1.785394232e+04    1.700642745e+04     1.929197542e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.672197873e-02   1.021273075e-19   0.000000000e+00   2.467609051e-20   0.000000000e+00   9.832780213e-01   5.734286087e-02   1.118322368e-19   0.000000000e+00   3.716380303e-20   0.000000000e+00   9.426571391e-01   
1.824833589e-01   3.724150182e-01   7.030781410e-01   4.943188724e-01   1.008814025e+00   1.552948538e+00   1.819740285e-01   -1.025406011e-02  -1.441881104e-02    -4.529803083e-02    3.984005023e-03    3.292959308e+02   1.116073798e-05   3.621366045e-04   1.000000000e+00   7.998659121e-02   -1.380709894e+03  -1.500370865e+04    1.449821722e+04     1.866716005e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      2.372898527e-02   1.486470822e-19   7.258034280e-20   0.000000000e+00   0.000000000e+00   9.762710147e-01   7.998659121e-02   1.600028985e-19   4.398472802e-20   0.000000000e+00   0.000000000e+00   9.200134088e-01   
2.824833589e-01   5.764966508e-01   7.038511807e-01   4.954064845e-01   1.011033642e+00   1.556365372e+00   1.825749341e-01   -5.223179431e-03  -7.352682018e-03    -2.309913181e-02    4.966711886e-03    3.363615664e+02   1.026334269e-05   4.530362373e-04   1.000000000e+00   1.029994925e-01   -1.698698208e+03  -1.323820854e+04    1.311534668e+04     1.811759738e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.110324056e-02   0.000000000e+00   0.000000000e+00   1.474983465e-22   9.539605713e-21   9.688967594e-01   1.029994925e-01   0.000000000e+00   0.000000000e+00   2.145204518e-22   8.830465225e-21   8.970005075e-01   
3.824833589e-01   7.805782835e-01   7.041209620e-01   4.957863292e-01   1.011808835e+00   1.557558690e+00   1.827849538e-01   -1.643313015e-04  -2.314182283e-04    -7.270218058e-04    6.042775419e-03    3.425386181e+02   9.518131768e-06   5.509609026e-04   1.000000000e+00   1.266949474e-01   -2.042229039e+03  -1.181400356e+04    1.209510206e+04     1.760791508e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.897738252e-02   1.684530286e-20   4.869768827e-21   0.000000000e+00   3.720303484e-20   9.610226175e-01   1.266949474e-01   1.748472827e-20   2.845770306e-21   0.000000000e+00   3.380249110e-20   8.733050526e-01   
4.824833589e-01   9.846599161e-01   7.038787272e-01   4.954452626e-01   1.011112781e+00   1.556487197e+00   1.825963712e-01   5.011609649e-03   7.055130842e-03     2.216434722e-02     7.174596474e-03    3.480164287e+02   8.823872904e-06   6.520103895e-04   1.000000000e+00   1.506223127e-01   -2.398475188e+03  -1.057595163e+04    1.127039758e+04     1.713225814e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      4.723459361e-02   7.133414105e-20   2.162730564e-21   4.532307158e-22   6.214524234e-20   9.527654064e-01   1.506223127e-01   7.263735205e-20   1.239870765e-21   6.347468708e-22   5.539374509e-20   8.493776873e-01   
5.824833589e-01   1.188741549e+00   7.031158004e-01   4.943718288e-01   1.008922100e+00   1.553114906e+00   1.820032717e-01   1.024185598e-02   1.440242153e-02     4.524654169e-02     8.331874652e-03    3.528877437e+02   8.163009918e-06   7.531301781e-04   1.000000000e+00   1.742328767e-01   -2.757777637e+03  -9.471177087e+03    1.057870886e+04     1.668996755e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      5.570158089e-02   0.000000000e+00   2.630752330e-20   5.990254211e-22   1.020019653e-19   9.442984191e-01   1.742328767e-01   0.000000000e+00   1.479406162e-20   8.229244094e-22   8.918562074e-20   8.257671233e-01   
6.374833589e-01   1.300986447e+00   7.024700076e-01   4.934641116e-01   1.007069615e+00   1.550263228e+00   1.815022369e-01   1.313287246e-02   1.845089804e-02     5.796520573e-02     8.971075235e-03    3.553309817e+02   7.804462470e-06   8.079937798e-04   1.000000000e+00   1.869119078e-01   -2.954276528e+03  -8.911138120e+03    1.024339163e+04     1.646112449e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.038578121e-02   7.350624739e-22   0.000000000e+00   5.617360223e-22   1.055740725e-20   9.396142188e-01   1.869119078e-01   7.265407406e-22   0.000000000e+00   7.636364696e-22   9.134468229e-21   8.130880922e-01   
7.374833589e-01   1.505068079e+00   7.008964514e-01   4.912558357e-01   1.002562930e+00   1.543325724e+00   1.802852539e-01   1.832721105e-02   2.569095438e-02     8.071051353e-02     1.012114129e-02    3.593931396e+02   7.176302108e-06   9.049101589e-04   1.000000000e+00   2.091725408e-01   -3.304429234e+03  -7.969840311e+03    9.700726263e+03     1.607005789e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.885359810e-02   1.409436561e-21   0.000000000e+00   0.000000000e+00   3.545967967e-21   9.311464019e-01   2.091725408e-01   1.367278560e-21   0.000000000e+00   0.000000000e+00   3.011178864e-21   7.908274592e-01   
8.374833589e-01   1.709149712e+00   6.988081319e-01   4.883328052e-01   9.965975616e-01   1.534142753e+00   1.786785719e-01   2.341636959e-02   3.272709897e-02     1.028152137e-01     1.124710443e-02    3.630043064e+02   6.574997219e-06   9.975713408e-04   1.000000000e+00   2.301957257e-01   -3.643442403e+03  -7.118273727e+03    9.233371685e+03     1.571109332e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      7.714964967e-02   3.144951672e-22   0.000000000e+00   1.107254988e-22   1.201005723e-21   9.228503503e-01   2.301957257e-01   2.996475372e-22   0.000000000e+00   1.450985418e-22   1.001687116e-21   7.698042743e-01   
9.374833589e-01   1.913231345e+00   6.962183991e-01   4.847200592e-01   9.892246106e-01   1.522792977e+00   1.766994148e-01   2.834855821e-02   3.947357563e-02     1.240098952e-01     1.233597377e-02    3.662140492e+02   6.002196602e-06   1.085119184e-03   1.000000000e+00   2.498163463e-01   -3.967963281e+03  -6.348640343e+03    8.830156644e+03     1.538291038e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      8.516869856e-02   4.984815182e-22   4.205479419e-21   0.000000000e+00   6.431826496e-21   9.148313014e-01   2.498163463e-01   4.668994277e-22   2.217691985e-21   0.000000000e+00   5.273499093e-21   7.501836537e-01   
1.037483359e+00   2.117312977e+00   6.931448870e-01   4.804498343e-01   9.805098660e-01   1.509377670e+00   1.743695691e-01   3.308786197e-02   4.586936469e-02     1.441028591e-01     1.337981789e-02    3.690666893e+02   5.459854952e-06   1.167201429e-03   1.000000000e+00   2.679593969e-01   -4.276236220e+03  -5.653919222e+03    8.482392144e+03     1.508390592e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      9.283385696e-02   0.000000000e+00   1.588661777e-20   1.355165347e-21   3.158179656e-21   9.071661430e-01   2.679593969e-01   0.000000000e+00   8.244017739e-21   1.717936040e-21   2.548139163e-21   7.320406031e-01   
1.137483359e+00   2.321394610e+00   6.896081923e-01   4.755594589e-01   9.705295079e-01   1.494014102e+00   1.717140607e-01   3.760773140e-02   5.186919933e-02     1.629518956e-01     1.437337437e-02    3.716016253e+02   4.949786904e-06   1.243723184e-03   1.000000000e+00   2.846073668e-01   -4.567285529e+03  -5.027886152e+03    8.183063689e+03     1.481231955e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.000891293e-01   0.000000000e+00   6.463316788e-20   0.000000000e+00   0.000000000e+00   8.999108707e-01   2.846073668e-01   0.000000000e+00   3.304148382e-20   0.000000000e+00   0.000000000e+00   7.153926332e-01   
1.237483359e+00   2.525476243e+00   6.856267688e-01   4.700840660e-01   9.593552368e-01   1.476812648e+00   1.687570474e-01   4.190232333e-02   5.745870910e-02     1.805118584e-01     1.531440543e-02    3.738515318e+02   4.468718131e-06   1.314822251e-03   1.000000000e+00   2.997964546e-01   -4.841033377e+03  -4.464897992e+03    7.926534671e+03     1.456656923e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.069022667e-01   1.903541779e-20   0.000000000e+00   5.982483767e-21   2.277728073e-20   8.930977333e-01   2.997964546e-01   1.704650817e-20   0.000000000e+00   7.368400324e-21   1.785521841e-20   7.002035454e-01   
1.337483359e+00   2.729557875e+00   6.812294382e-01   4.640735474e-01   9.470888723e-01   1.457930047e+00   1.655308112e-01   4.594848723e-02   6.260292428e-02     1.966728870e-01     1.620276949e-02    3.758508948e+02   4.025812352e-06   1.380799653e-03   1.000000000e+00   3.135951829e-01   -5.097904323e+03  -3.959188184e+03    7.707383204e+03     1.434442959e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.132587378e-01   5.853614718e-21   0.000000000e+00   0.000000000e+00   3.223973136e-20   8.867412622e-01   3.135951829e-01   5.175534867e-21   0.000000000e+00   0.000000000e+00   2.495242699e-20   6.864048171e-01   
1.437483359e+00   2.933639508e+00   6.764346966e-01   4.575638988e-01   9.338038751e-01   1.437479383e+00   1.620601551e-01   4.972556447e-02   6.727219424e-02     2.113418312e-01     1.703353080e-02    3.776245481e+02   3.621160147e-06   1.441622263e-03   1.000000000e+00   3.259903892e-01   -5.336795004e+03  -3.507266782e+03    7.522047929e+03     1.414437753e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.191094932e-01   1.698989844e-21   2.063018337e-19   1.669010687e-21   0.000000000e+00   8.808905068e-01   3.259903892e-01   1.484850201e-21   1.015094283e-19   2.006178828e-21   0.000000000e+00   6.740096108e-01   
1.537483359e+00   3.137721141e+00   6.712755327e-01   4.506108407e-01   9.196139607e-01   1.415635707e+00   1.583802689e-01   5.330830112e-02   7.156911646e-02     2.248410105e-01     1.782220410e-02    3.792015690e+02   3.242446679e-06   1.498583544e-03   1.000000000e+00   3.372702006e-01   -5.562836914e+03  -3.100379552e+03    7.365449434e+03     1.396412049e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.245537226e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   2.164689520e-22   8.754462774e-01   3.372702006e-01   0.000000000e+00   0.000000000e+00   0.000000000e+00   1.638477898e-22   6.627297994e-01   
1.637483359e+00   3.341802773e+00   6.657711578e-01   4.432512345e-01   9.045943562e-01   1.392514822e+00   1.545160342e-01   5.664032279e-02   7.541898656e-02     2.369357341e-01     1.855678101e-02    3.806019480e+02   2.896241464e-06   1.551113481e-03   1.000000000e+00   3.473340719e-01   -5.772539059e+03  -2.737468437e+03    7.235380225e+03     1.380215759e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.295106929e-01   2.972411985e-22   9.380336535e-20   2.974590676e-22   6.747184589e-22   8.704893071e-01   3.473340719e-01   2.545565076e-22   4.522775744e-20   3.503652930e-22   5.058107632e-22   6.526659281e-01   
1.737483359e+00   3.545884406e+00   6.599394818e-01   4.355201196e-01   8.888165706e-01   1.368226808e+00   1.504911485e-01   5.976238263e-02   7.887911164e-02     2.478060377e-01     1.924853950e-02    3.818428028e+02   2.580181853e-06   1.600160597e-03   1.000000033e+00   3.563737222e-01   -5.969638713e+03  -2.413370442e+03    7.128948897e+03     1.365714296e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.340456283e-01   2.316521595e-22   3.960411782e-20   1.307612704e-22   7.729559083e-22   8.659543717e-01   3.563737222e-01   1.966630684e-22   1.892946048e-20   1.526807396e-22   5.744225140e-22   6.436262778e-01   
1.837483359e+00   3.749966039e+00   6.538061577e-01   4.274624918e-01   8.723724323e-01   1.342913024e+00   1.463341341e-01   6.269445440e-02   8.198004069e-02     2.575478936e-01     1.989950640e-02    3.829428269e+02   2.287229746e-06   1.646038474e-03   1.001000000e+00   3.644601037e-01   -6.161027180e+03  -2.120185894e+03    7.043847763e+03     1.352739909e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.381702099e-01   5.255769575e-22   7.069051059e-20   6.519261448e-22   9.565164798e-23   8.618297901e-01   3.644601037e-01   4.426957300e-22   3.352289907e-20   7.552419084e-22   7.052640519e-23   6.355398963e-01   
1.937483359e+00   3.954047671e+00   6.473919441e-01   4.191163293e-01   8.553394475e-01   1.316692781e+00   1.420693832e-01   6.542856113e-02   8.471584678e-02     2.661426819e-01     2.051485436e-02    3.839195641e+02   2.029528751e-06   1.689237641e-03   9.985508625e-01   3.716976223e-01   -6.320718875e+03  -1.866060833e+03    6.977038447e+03     1.341125547e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.419174754e-01   2.256919531e-20   0.000000000e+00   0.000000000e+00   7.601232379e-20   8.580825246e-01   3.716976223e-01   1.887571539e-20   0.000000000e+00   0.000000000e+00   5.564954652e-20   6.283023777e-01   
2.037483359e+00   4.158129304e+00   6.407118765e-01   4.105117086e-01   8.377789972e-01   1.289660568e+00   1.377168071e-01   6.801102209e-02   8.715093917e-02     2.737927502e-01     2.109653664e-02    3.847824567e+02   1.787041673e-06   1.730020168e-03   1.001000000e+00   3.781300127e-01   -6.501910204e+03  -1.631452335e+03    6.928308225e+03     1.330790893e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.452929603e-01   2.109376180e-21   0.000000000e+00   0.000000000e+00   1.009887884e-19   8.547070397e-01   3.781300127e-01   1.753008628e-21   0.000000000e+00   0.000000000e+00   7.346719392e-20   6.218699873e-01   
2.107483359e+00   4.300986447e+00   6.358872950e-01   4.043526519e-01   8.252094937e-01   1.270311321e+00   1.346291383e-01   6.970464613e-02   8.864859775e-02     2.784977834e-01     2.148450197e-02    3.853283382e+02   1.639475964e-06   1.757219328e-03   9.999993767e-01   3.822029347e-01   -6.605845147e+03  -1.490340904e+03    6.902993185e+03     1.324216998e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.474526045e-01   1.912348738e-20   6.343119575e-21   0.000000000e+00   7.374406219e-21   8.525473955e-01   3.822029347e-01   1.582858535e-20   2.955897305e-21   0.000000000e+00   5.343088163e-21   6.177970653e-01   
2.192483359e+00   4.474455834e+00   6.298771268e-01   3.967451948e-01   8.096840710e-01   1.246411789e+00   1.308477128e-01   7.167741599e-02   9.029592967e-02     2.836730293e-01     2.193907902e-02    3.859317166e+02   1.471774397e-06   1.789118526e-03   1.000000000e+00   3.867309851e-01   -6.735418319e+03  -1.328599119e+03    6.882019657e+03     1.316918102e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.498742014e-01   1.205977595e-21   4.979780932e-22   0.000000000e+00   0.000000000e+00   8.501257986e-01   3.867309851e-01   9.936988019e-22   2.310134144e-22   0.000000000e+00   0.000000000e+00   6.132690149e-01   
2.292483359e+00   4.678537467e+00   6.225979544e-01   3.876282128e-01   7.910779853e-01   1.217769946e+00   1.263635129e-01   7.388618067e-02   9.200276988e-02     2.890352260e-01     2.245203362e-02    3.865642767e+02   1.290035800e-06   1.825224786e-03   9.999999998e-01   3.914952517e-01   -6.881927978e+03  -1.158031698e+03    6.870022397e+03     1.309229358e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.524458844e-01   0.000000000e+00   2.278824370e-21   0.000000000e+00   9.956627695e-22   8.475541156e-01   3.914952517e-01   0.000000000e+00   1.052123022e-21   0.000000000e+00   7.147378421e-22   6.085047483e-01   
2.392483359e+00   4.882619100e+00   6.151038235e-01   3.783527137e-01   7.721483953e-01   1.188630106e+00   1.218551538e-01   7.597877463e-02   9.346966957e-02     2.936436272e-01     2.294415652e-02    3.871214361e+02   1.127260047e-06   1.860027910e-03   9.999999990e-01   3.957057838e-01   -7.022874079e+03  -1.006912058e+03    6.870796352e+03     1.302425769e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.547392245e-01   4.276475998e-22   3.116857715e-22   0.000000000e+00   1.659930836e-22   8.452607755e-01   3.957057838e-01   3.492138504e-22   1.432959226e-22   0.000000000e+00   1.186549030e-22   6.042942162e-01   
2.492483359e+00   5.086700732e+00   6.074055821e-01   3.689415412e-01   7.529419208e-01   1.159064035e+00   1.173369942e-01   7.797050397e-02   9.471943871e-02     2.975698928e-01     2.341894573e-02    3.876112499e+02   9.818512640e-07   1.893809035e-03   9.999999974e-01   3.994180013e-01   -7.159299946e+03  -8.731843699e+02    6.883442799e+03     1.296420237e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.567773522e-01   6.502704127e-23   5.996436594e-22   2.092531973e-23   1.673871711e-22   8.432226478e-01   3.994180013e-01   5.290195748e-23   2.746517865e-22   2.341361737e-23   1.192038253e-22   6.005819987e-01   
2.592483359e+00   5.290782365e+00   5.995125870e-01   3.594153420e-01   7.335006979e-01   1.129136598e+00   1.128219338e-01   7.987626946e-02   9.577365789e-02     3.008818200e-01     2.387976669e-02    3.880409049e+02   8.522357823e-07   1.926831555e-03   9.999999791e-01   4.026822398e-01   -7.292199841e+03  -7.549888579e+02    6.907203379e+03     1.291133523e+03   0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.585822135e-01   4.929250743e-23   5.197661922e-22   1.145793148e-23   2.082010105e-22   8.414177865e-01   4.026822398e-01   3.996891417e-23   2.372798732e-22   1.277810128e-23   1.477796205e-22   5.973177602e-01   
