t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
8.622799263e-05   4.641878146e-04   4.310516440e-01   1.858055198e-01   1.000239662e+00   5.837252561e-01   4.193595522e-02   -6.980055938e-01  -6.017529175e-01    -1.890462545e+00    1.160738721e-01    3.119484685e+02   4.981442129e-04   7.973875764e-02   1.000000000e+00   2.062308866e-01   -1.047639377e+05  -6.156305371e+05    7.200081660e+05     -7.222489460e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.668054911e-01   2.095904411e-01   3.471459276e-01   6.197686248e-02   1.511114019e-02   1.993701375e-01   2.062308866e-01   1.799819215e-01   4.100040563e-01   4.658834399e-02   7.305771439e-03   1.498890203e-01   
8.652967372e-05   4.658118427e-04   4.310518547e-01   1.858057015e-01   1.000240640e+00   5.837258267e-01   4.193601671e-02   -6.988460724e-01  -6.024777913e-01    -1.892739803e+00    1.163738272e-01    3.119823159e+02   4.989568691e-04   7.995854861e-02   1.000000000e+00   2.066079820e-01   -1.050287545e+05  -6.169777771e+05    7.216199921e+05     -7.244166461e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.670999260e-01   2.094169369e-01   3.468130838e-01   6.212328268e-02   1.527689656e-02   1.992698740e-01   2.066079820e-01   1.798443042e-01   4.096368560e-01   4.670136299e-02   7.386376779e-03   1.498231181e-01   
8.703247554e-05   4.685185563e-04   4.310522082e-01   1.858060062e-01   1.000242280e+00   5.837267841e-01   4.193611988e-02   -7.082753254e-01  -6.106072861e-01    -1.918279364e+00    1.168978468e-01    3.120394804e+02   5.043492891e-04   8.034161445e-02   1.000000000e+00   2.072454901e-01   -1.054916580e+05  -6.193108413e+05    7.244103107e+05     -7.280792565e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.675982043e-01   2.091189217e-01   3.462606547e-01   6.236115197e-02   1.555923282e-02   1.991018345e-01   2.072454901e-01   1.796069364e-01   4.090266321e-01   4.688502780e-02   7.523663932e-03   1.497122496e-01   
8.706904294e-05   4.687154082e-04   4.310522341e-01   1.858060285e-01   1.000242400e+00   5.837268543e-01   4.193612744e-02   -7.083841527e-01  -6.107011433e-01    -1.918574225e+00    1.169364653e-01    3.120436752e+02   5.044542047e-04   8.036983255e-02   1.000000000e+00   2.072923024e-01   -1.055257719e+05  -6.194848537e+05    7.246184055e+05     -7.283480980e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.676348179e-01   2.090968114e-01   3.462205885e-01   6.237814885e-02   1.558006685e-02   1.990895665e-01   2.072923024e-01   1.795892782e-01   4.089823360e-01   4.689815436e-02   7.533794089e-03   1.497041349e-01   
8.715131961e-05   4.691583250e-04   4.310522924e-01   1.858060788e-01   1.000242671e+00   5.837270121e-01   4.193614446e-02   -7.086304260e-01  -6.109135392e-01    -1.919241487e+00    1.170238372e-01    3.120531325e+02   5.046915946e-04   8.043365838e-02   1.000000000e+00   2.073978603e-01   -1.056029567e+05  -6.198786092e+05    7.250892731e+05     -7.289542601e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.677173916e-01   2.090468407e-01   3.461304940e-01   6.241623818e-02   1.562709664e-02   1.990619388e-01   2.073978603e-01   1.795493458e-01   4.088827106e-01   4.692757185e-02   7.556661196e-03   1.496858503e-01   
8.762669587e-05   4.717173996e-04   4.310526296e-01   1.858063695e-01   1.000244236e+00   5.837279254e-01   4.193624287e-02   -7.100931230e-01  -6.121750159e-01    -1.923204533e+00    1.175417738e-01    3.121083081e+02   5.061001190e-04   8.081158597e-02   1.000000000e+00   2.080141345e-01   -1.060606086e+05  -6.222155235e+05    7.278834035e+05     -7.324918081e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.681998309e-01   2.087519695e-01   3.456114245e-01   6.263207859e-02   1.590306807e-02   1.989016284e-01   2.080141345e-01   1.793130590e-01   4.083081927e-01   4.709430991e-02   7.690838472e-03   1.495794655e-01   
8.794894613e-05   4.734521570e-04   4.310528609e-01   1.858065689e-01   1.000245309e+00   5.837285518e-01   4.193631038e-02   -7.199925057e-01  -6.207096588e-01    -1.950016904e+00    1.179126926e-01    3.121462662e+02   5.115262293e-04   8.108154264e-02   1.000000000e+00   2.084385185e-01   -1.063885764e+05  -6.238639931e+05    7.298537045e+05     -7.349265587e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.685324154e-01   2.085457181e-01   3.452610367e-01   6.277404212e-02   1.609454858e-02   1.987922390e-01   2.084385185e-01   1.791471306e-01   4.079198277e-01   4.720401592e-02   7.783928062e-03   1.495065792e-01   
8.798322807e-05   4.736367056e-04   4.310528856e-01   1.858065902e-01   1.000245424e+00   5.837286187e-01   4.193631758e-02   -7.201043323e-01  -6.208061007e-01    -1.950319885e+00    1.179521274e-01    3.121503300e+02   5.116336846e-04   8.111025136e-02   1.000000015e+00   2.084839746e-01   -1.064234389e+05  -6.240423328e+05    7.300668704e+05     -7.351872773e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.685680554e-01   2.085234826e-01   3.452238272e-01   6.278894453e-02   1.611512235e-02   1.987805680e-01   2.084839746e-01   1.791292128e-01   4.078785596e-01   4.721553392e-02   7.793929792e-03   1.494987892e-01   
8.804950649e-05   4.739934997e-04   4.310529333e-01   1.858066313e-01   1.000245645e+00   5.837287480e-01   4.193633151e-02   -7.203216653e-01  -6.209935335e-01    -1.950908723e+00    1.180287321e-01    3.121582018e+02   5.118424719e-04   8.116600899e-02   1.000000000e+00   2.085720357e-01   -1.064911593e+05  -6.243888647e+05    7.304810571e+05     -7.356923279e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.686371093e-01   2.084803237e-01   3.451519262e-01   6.281764039e-02   1.615501622e-02   1.987579842e-01   2.085720357e-01   1.790944180e-01   4.077988013e-01   4.723771383e-02   7.813323576e-03   1.494837076e-01   
8.847003165e-05   4.762572965e-04   4.310532365e-01   1.858068927e-01   1.000247053e+00   5.837295692e-01   4.193642001e-02   -7.217347943e-01  -6.222122380e-01    -1.954737396e+00    1.185263214e-01    3.122086123e+02   5.131992872e-04   8.152784206e-02   1.000000000e+00   2.091363327e-01   -1.069311346e+05  -6.266413069e+05    7.331730248e+05     -7.389275558e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.690799049e-01   2.082012283e-01   3.446968557e-01   6.299615195e-02   1.641178423e-02   1.986140748e-01   2.091363327e-01   1.788688964e-01   4.072935458e-01   4.737572143e-02   7.938140349e-03   1.493873633e-01   
8.884027662e-05   4.782504219e-04   4.310535064e-01   1.858071254e-01   1.000248305e+00   5.837303002e-01   4.193649879e-02   -7.335624545e-01  -6.324093364e-01    -1.986772525e+00    1.189893166e-01    3.122537078e+02   5.197080325e-04   8.186372145e-02   1.000000015e+00   2.096416374e-01   -1.073407775e+05  -6.287066006e+05    7.356406309e+05     -7.418230125e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.694768578e-01   2.079475068e-01   3.442978629e-01   6.314793722e-02   1.664341470e-02   1.984864207e-01   2.096416374e-01   1.786631161e-01   4.068498682e-01   4.749311220e-02   8.050726175e-03   1.493015399e-01   
8.886655945e-05   4.783919092e-04   4.310535257e-01   1.858071420e-01   1.000248395e+00   5.837303524e-01   4.193650441e-02   -7.336564182e-01  -6.324903715e-01    -1.987027104e+00    1.190222837e-01    3.122569344e+02   5.197980821e-04   8.188764027e-02   1.000000000e+00   2.096778115e-01   -1.073699387e+05  -6.288561334e+05    7.358192951e+05     -7.420302325e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.695052907e-01   2.079292114e-01   3.442695964e-01   6.315852152e-02   1.666005556e-02   1.984773244e-01   2.096778115e-01   1.786482514e-01   4.068184117e-01   4.750129972e-02   8.058814205e-03   1.492954116e-01   
8.891569690e-05   4.786564289e-04   4.310535618e-01   1.858071731e-01   1.000248562e+00   5.837304501e-01   4.193651494e-02   -7.338327992e-01  -6.326424837e-01    -1.987504979e+00    1.190841386e-01    3.122629761e+02   5.199670777e-04   8.193251245e-02   1.000000000e+00   2.097455513e-01   -1.074246572e+05  -6.291367704e+05    7.361545932e+05     -7.424182595e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.695585403e-01   2.078949039e-01   3.442167708e-01   6.317824076e-02   1.669123851e-02   1.984603058e-01   2.097455513e-01   1.786203679e-01   4.067596154e-01   4.751655418e-02   8.073970035e-03   1.492839412e-01   
8.933622206e-05   4.809202257e-04   4.310538707e-01   1.858074394e-01   1.000249996e+00   5.837312867e-01   4.193660510e-02   -7.353798774e-01  -6.339766851e-01    -1.991696497e+00    1.196263013e-01    3.123151967e+02   5.214487900e-04   8.232547318e-02   1.000000000e+00   2.103314166e-01   -1.079043517e+05  -6.315978112e+05    7.390948082e+05     -7.457730613e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.700193973e-01   2.075955882e-01   3.437657776e-01   6.334319704e-02   1.696208598e-02   1.983139539e-01   2.103314166e-01   1.783765833e-01   4.062571590e-01   4.764419296e-02   8.205601387e-03   1.491850468e-01   
8.973046439e-05   4.830425352e-04   4.310541638e-01   1.858076921e-01   1.000251356e+00   5.837320806e-01   4.193669065e-02   -7.482355416e-01  -6.450600914e-01    -2.026516044e+00    1.201644460e-01    3.123650424e+02   5.285686462e-04   8.271465430e-02   1.000000015e+00   2.108912253e-01   -1.083807660e+05  -6.340072949e+05    7.419727516e+05     -7.489768590e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.704602942e-01   2.073051849e-01   3.433447944e-01   6.349134786e-02   1.722285131e-02   1.981755273e-01   2.108912253e-01   1.781391958e-01   4.057873053e-01   4.775888119e-02   8.332317488e-03   1.490910749e-01   
8.976360360e-05   4.832209323e-04   4.310541886e-01   1.858077135e-01   1.000251471e+00   5.837321478e-01   4.193669789e-02   -7.483658030e-01  -6.451724280e-01    -2.026868960e+00    1.202099747e-01    3.123692710e+02   5.286932283e-04   8.274758018e-02   1.000000000e+00   2.109387435e-01   -1.084210645e+05  -6.342142730e+05    7.422199852e+05     -7.492487202e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.704977418e-01   2.072803488e-01   3.433094835e-01   6.350352018e-02   1.724506820e-02   1.981638376e-01   2.109387435e-01   1.781188576e-01   4.057478589e-01   4.776830651e-02   8.343112906e-03   1.490831205e-01   
8.981388378e-05   4.834916036e-04   4.310542262e-01   1.858077460e-01   1.000251646e+00   5.837322497e-01   4.193670887e-02   -7.485644361e-01  -6.453437276e-01    -2.027407114e+00    1.202793705e-01    3.123757000e+02   5.288831599e-04   8.279775869e-02   1.000000000e+00   2.110109966e-01   -1.084824926e+05  -6.345298336e+05    7.425969049e+05     -7.496620713e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.705546899e-01   2.072425225e-01   3.432559335e-01   6.352189379e-02   1.727887732e-02   1.981460830e-01   2.110109966e-01   1.780878698e-01   4.056880251e-01   4.778253441e-02   8.359540859e-03   1.490710331e-01   
9.017955783e-05   4.854601226e-04   4.310545002e-01   1.858079822e-01   1.000252917e+00   5.837329918e-01   4.193678884e-02   -7.500413094e-01  -6.466173635e-01    -2.031408359e+00    1.207952237e-01    3.124229027e+02   5.302951155e-04   8.317048838e-02   1.000000000e+00   2.115417897e-01   -1.089391820e+05  -6.368760916e+05    7.453993302e+05     -7.526977193e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.709733090e-01   2.069625605e-01   3.428673079e-01   6.365232660e-02   1.752816446e-02   1.980163315e-01   2.115417897e-01   1.778581180e-01   4.052533815e-01   4.788356323e-02   8.480662450e-03   1.489824851e-01   
9.061151030e-05   4.877854356e-04   4.310548277e-01   1.858082644e-01   1.000254437e+00   5.837338785e-01   4.193688440e-02   -7.655730395e-01  -6.600079092e-01    -2.073475999e+00    1.214410509e-01    3.124797437e+02   5.388910523e-04   8.363616591e-02   1.000000015e+00   2.121816472e-01   -1.095112468e+05  -6.397720130e+05    7.488576821e+05     -7.563550423e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.714785715e-01   2.066201116e-01   3.424101905e-01   6.379872094e-02   1.783087169e-02   1.978615338e-01   2.121816472e-01   1.775761345e-01   4.047411430e-01   4.799701764e-02   8.627719472e-03   1.488763381e-01   
9.063436493e-05   4.879084680e-04   4.310548451e-01   1.858082795e-01   1.000254518e+00   5.837339259e-01   4.193688951e-02   -7.656719612e-01  -6.600932173e-01    -2.073744002e+00    1.214755303e-01    3.124827841e+02   5.389855181e-04   8.366102607e-02   1.000000000e+00   2.122158952e-01   -1.095417822e+05  -6.399290189e+05    7.490451890e+05     -7.565507293e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.715056341e-01   2.066016355e-01   3.423860614e-01   6.380623410e-02   1.784713857e-02   1.978532963e-01   2.122158952e-01   1.775608928e-01   4.047140740e-01   4.800284222e-02   8.635621426e-03   1.488706743e-01   
9.068921604e-05   4.882037459e-04   4.310548872e-01   1.858083157e-01   1.000254713e+00   5.837340397e-01   4.193690177e-02   -7.659104812e-01  -6.602989121e-01    -2.074390212e+00    1.215586381e-01    3.124900960e+02   5.392132542e-04   8.372094011e-02   1.000000000e+00   2.122982651e-01   -1.096153893e+05  -6.403075378e+05    7.494972282e+05     -7.570213544e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.715707308e-01   2.065571344e-01   3.423281763e-01   6.382416281e-02   1.788629036e-02   1.978335054e-01   2.122982651e-01   1.775241699e-01   4.046491228e-01   4.801674230e-02   8.654639884e-03   1.488570600e-01   
9.083548566e-05   4.889911535e-04   4.310549992e-01   1.858084124e-01   1.000255233e+00   5.837343433e-01   4.193693448e-02   -7.665534618e-01  -6.608534038e-01    -2.076132198e+00    1.217827118e-01    3.125096911e+02   5.398272029e-04   8.388242531e-02   1.000000000e+00   2.125190733e-01   -1.098138598e+05  -6.413280510e+05    7.507159762e+05     -7.582827546e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.717452893e-01   2.064374224e-01   3.421739752e-01   6.387129673e-02   1.799142643e-02   1.977805900e-01   2.125190733e-01   1.774253024e-01   4.044760095e-01   4.805329076e-02   8.705709235e-03   1.488206149e-01   
9.145713155e-05   4.923376357e-04   4.310554791e-01   1.858088260e-01   1.000257460e+00   5.837356428e-01   4.193707453e-02   -7.850774660e-01  -6.768238864e-01    -2.126304949e+00    1.227880210e-01    3.125946482e+02   5.503862696e-04   8.460567243e-02   1.000000000e+00   2.134774497e-01   -1.107046809e+05  -6.458578821e+05    7.561253102e+05     -7.637544455e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.725038657e-01   2.059106849e-01   3.415212849e-01   6.406001855e-02   1.845087514e-02   1.975532708e-01   2.134774497e-01   1.769889302e-01   4.037417516e-01   4.819972446e-02   8.928852016e-03   1.486632920e-01   
9.155769191e-05   4.928789784e-04   4.310555580e-01   1.858088941e-01   1.000257827e+00   5.837358567e-01   4.193709758e-02   -7.855592117e-01  -6.772393288e-01    -2.127610100e+00    1.229555155e-01    3.126086619e+02   5.508456866e-04   8.472609271e-02   1.000000000e+00   2.136356943e-01   -1.108531013e+05  -6.466217083e+05    7.570373741e+05     -7.646574315e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.726292681e-01   2.058225892e-01   3.414161181e-01   6.408869062e-02   1.852722952e-02   1.975161045e-01   2.136356943e-01   1.769157391e-01   4.036231989e-01   4.822198761e-02   8.965930124e-03   1.486374499e-01   
9.157597561e-05   4.929774044e-04   4.310555724e-01   1.858089065e-01   1.000257893e+00   5.837358956e-01   4.193710177e-02   -7.856472639e-01  -6.773152621e-01    -2.127848651e+00    1.229861625e-01    3.126112169e+02   5.509296995e-04   8.474812260e-02   1.000000000e+00   2.136645514e-01   -1.108802591e+05  -6.467613928e+05    7.572041832e+05     -7.648220782e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.726521400e-01   2.058064963e-01   3.413970069e-01   6.409385539e-02   1.854116505e-02   1.975093364e-01   2.136645514e-01   1.769023636e-01   4.036016487e-01   4.822599835e-02   8.972697174e-03   1.486327408e-01   
9.166510866e-05   4.934572309e-04   4.310556424e-01   1.858089669e-01   1.000258218e+00   5.837360853e-01   4.193712221e-02   -7.860791471e-01  -6.776877035e-01    -2.129018711e+00    1.231364907e-01    3.126237091e+02   5.513417786e-04   8.485616443e-02   1.000000000e+00   2.138056659e-01   -1.110134766e+05  -6.474465631e+05    7.580224065e+05     -7.656271493e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.727640059e-01   2.057276549e-01   3.413038924e-01   6.411878522e-02   1.860937377e-02   1.974762878e-01   2.138056659e-01   1.768368078e-01   4.034966176e-01   4.824535999e-02   9.005818379e-03   1.486097303e-01   
9.214048493e-05   4.960163055e-04   4.310560167e-01   1.858092895e-01   1.000259955e+00   5.837370989e-01   4.193723144e-02   -7.884588976e-01  -6.797399034e-01    -2.135465887e+00    1.239649076e-01    3.126913954e+02   5.536123945e-04   8.545103516e-02   1.000000000e+00   2.145709044e-01   -1.117477130e+05  -6.512226506e+05    7.625318146e+05     -7.699909217e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.733712037e-01   2.052959358e-01   3.408087718e-01   6.424458589e-02   1.898104884e-02   1.972984540e-01   2.145709044e-01   1.764770624e-01   4.029371816e-01   4.834312522e-02   9.186277385e-03   1.484854490e-01   
9.248330435e-05   4.978617920e-04   4.310562923e-01   1.858095271e-01   1.000261234e+00   5.837378453e-01   4.193731187e-02   -8.080921160e-01  -6.966663826e-01    -2.188641990e+00    1.246046245e-01    3.127413969e+02   5.642465788e-04   8.590948676e-02   1.000000000e+00   2.151368899e-01   -1.123150098e+05  -6.540822485e+05    7.659463449e+05     -7.732163663e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.738209276e-01   2.049720446e-01   3.404533309e-01   6.432734652e-02   1.925791797e-02   1.971684323e-01   2.151368899e-01   1.762063288e-01   4.025345139e-01   4.840751418e-02   9.320680828e-03   1.483940724e-01   
9.250387351e-05   4.979725212e-04   4.310563089e-01   1.858095414e-01   1.000261311e+00   5.837378903e-01   4.193731672e-02   -8.082024946e-01  -6.967615683e-01    -2.188941024e+00    1.246430449e-01    3.127444280e+02   5.643518803e-04   8.593702780e-02   1.000000000e+00   2.151712202e-01   -1.123490724e+05  -6.542573769e+05    7.661554921e+05     -7.734119422e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.738482220e-01   2.049522839e-01   3.404320445e-01   6.433210563e-02   1.927476001e-02   1.971605840e-01   2.151712202e-01   1.761897902e-01   4.025103713e-01   4.841121883e-02   9.328856006e-03   1.483885435e-01   
9.255872462e-05   4.982677991e-04   4.310563532e-01   1.858095796e-01   1.000261517e+00   5.837380104e-01   4.193732967e-02   -8.084982375e-01  -6.970166037e-01    -2.189742242e+00    1.247459605e-01    3.127525298e+02   5.646339842e-04   8.601079325e-02   1.000000000e+00   2.152629912e-01   -1.124403164e+05  -6.547265582e+05    7.667158011e+05     -7.739347246e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.739211946e-01   2.048993914e-01   3.403753044e-01   6.434467235e-02   1.931981079e-02   1.971396264e-01   2.152629912e-01   1.761455096e-01   4.024460014e-01   4.842100242e-02   9.350723413e-03   1.483737719e-01   
9.272327794e-05   4.991536326e-04   4.310564863e-01   1.858096944e-01   1.000262135e+00   5.837383709e-01   4.193736852e-02   -8.093970439e-01  -6.977916916e-01    -2.192177252e+00    1.250588712e-01    3.127769983e+02   5.654914998e-04   8.623500161e-02   1.000000000e+00   2.155402521e-01   -1.127177553e+05  -6.561528313e+05    7.684191507e+05     -7.755138483e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.741417449e-01   2.047390006e-01   3.402052875e-01   6.438129580e-02   1.945616625e-02   1.970765050e-01   2.155402521e-01   1.760111257e-01   4.022529769e-01   4.844952566e-02   9.416906201e-03   1.483292134e-01   
9.345462604e-05   5.030906705e-04   4.310570861e-01   1.858102115e-01   1.000264918e+00   5.837399954e-01   4.193754358e-02   -8.388356932e-01  -7.231721393e-01    -2.271912280e+00    1.265449084e-01    3.128888149e+02   5.821248744e-04   8.729800594e-02   1.000000000e+00   2.168091188e-01   -1.140358503e+05  -6.628436910e+05    7.764099367e+05     -7.827348606e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.751526466e-01   2.039940436e-01   3.394533355e-01   6.452400403e-02   2.008472830e-02   1.967912419e-01   2.168091188e-01   1.753849704e-01   4.013965484e-01   4.856087138e-02   9.721925363e-03   1.481265656e-01   
9.352776085e-05   5.034843743e-04   4.310571475e-01   1.858102644e-01   1.000265203e+00   5.837401616e-01   4.193756149e-02   -8.392782607e-01  -7.235537860e-01    -2.273111259e+00    1.266990366e-01    3.129002870e+02   5.825471290e-04   8.740819100e-02   1.000000000e+00   2.169394741e-01   -1.141725547e+05  -6.635460638e+05    7.772488354e+05     -7.834761549e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.752566452e-01   2.039165125e-01   3.393784759e-01   6.453638931e-02   2.014971346e-02   1.967622636e-01   2.169394741e-01   1.753196241e-01   4.013110304e-01   4.857055590e-02   9.753454105e-03   1.481058614e-01   
9.357804104e-05   5.037550457e-04   4.310571897e-01   1.858103008e-01   1.000265399e+00   5.837402759e-01   4.193757381e-02   -8.395847367e-01  -7.238180742e-01    -2.273941544e+00    1.268058331e-01    3.129082058e+02   5.828396185e-04   8.748452623e-02   1.000000000e+00   2.170294753e-01   -1.142672808e+05  -6.640325883e+05    7.778299591e+05     -7.839878959e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.753284645e-01   2.038628785e-01   3.393270442e-01   6.454469959e-02   2.019462248e-02   1.967422907e-01   2.170294753e-01   1.752744003e-01   4.012522476e-01   4.857705658e-02   9.775241848e-03   1.480915783e-01   
9.387972213e-05   5.053790738e-04   4.310574433e-01   1.858105194e-01   1.000266576e+00   5.837409627e-01   4.193764782e-02   -8.414627814e-01  -7.254375903e-01    -2.279029404e+00    1.274606680e-01    3.129562706e+02   5.846324388e-04   8.795237636e-02   1.000000000e+00   2.175760866e-01   -1.148481421e+05  -6.670150087e+05    7.813924696e+05     -7.870948329e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.757649198e-01   2.035353375e-01   3.390190466e-01   6.459102934e-02   2.046808791e-02   1.966215789e-01   2.175760866e-01   1.749978967e-01   4.008997374e-01   4.861334303e-02   9.907902300e-03   1.480050340e-01   
9.459507199e-05   5.092299890e-04   4.310580570e-01   1.858110485e-01   1.000269424e+00   5.837426250e-01   4.193782695e-02   -8.777923623e-01  -7.567589403e-01    -2.377428327e+00    1.291386311e-01    3.130742918e+02   6.049549345e-04   8.914918526e-02   1.000000000e+00   2.189207416e-01   -1.163371142e+05  -6.745506633e+05    7.903945040e+05     -7.947298705e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.768405622e-01   2.027165968e-01   3.382929148e-01   6.467518864e-02   2.114589698e-02   1.963288406e-01   2.189207416e-01   1.743044109e-01   4.000650740e-01   4.867960541e-02   1.023662083e-02   1.477935472e-01   
9.461335569e-05   5.093284150e-04   4.310580731e-01   1.858110624e-01   1.000269499e+00   5.837426684e-01   4.193783164e-02   -8.779192002e-01  -7.568683175e-01    -2.377771946e+00    1.291829249e-01    3.130773864e+02   6.050760944e-04   8.918076540e-02   1.000000000e+00   2.189560477e-01   -1.163764150e+05  -6.747521964e+05    7.906352843e+05     -7.949301820e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.768688418e-01   2.026948598e-01   3.382744334e-01   6.467684811e-02   2.116378572e-02   1.963212312e-01   2.189560477e-01   1.742859570e-01   4.000437607e-01   4.868092052e-02   1.024529458e-02   1.477880195e-01   
9.467277772e-05   5.096482993e-04   4.310581252e-01   1.858111073e-01   1.000269741e+00   5.837428098e-01   4.193784687e-02   -8.783335728e-01  -7.572256465e-01    -2.378894528e+00    1.293276200e-01    3.130874735e+02   6.054719023e-04   8.928391928e-02   1.000000000e+00   2.190711470e-01   -1.165048008e+05  -6.754105834e+05    7.914218831e+05     -7.955831581e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.769610484e-01   2.026239085e-01   3.382143971e-01   6.468205722e-02   2.122213660e-02   1.962964521e-01   2.190711470e-01   1.742257067e-01   3.999744990e-01   4.868505276e-02   1.027358660e-02   1.477700080e-01   
9.485561475e-05   5.106325588e-04   4.310582860e-01   1.858112459e-01   1.000270487e+00   5.837432450e-01   4.193789377e-02   -8.796270119e-01  -7.583410241e-01    -2.382398590e+00    1.297797319e-01    3.131187764e+02   6.067079727e-04   8.960614500e-02   1.000000000e+00   2.194285033e-01   -1.169059660e+05  -6.774667572e+05    7.938786754e+05     -7.976099127e+01  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      1.772474517e-01   2.024028453e-01   3.380299182e-01   6.469643179e-02   2.140358558e-02   1.962197675e-01   2.194285033e-01   1.740378465e-01   3.997614336e-01   4.869649357e-02   1.036155784e-02   1.477141652e-01   
