t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       dummy(14)         WL_C2H5OH(15)     
2.402302486e-04   1.064732404e-03   4.751913296e-01   2.258067997e-01   1.000805761e+00   7.093929832e-01   5.618289915e-02   -3.795698276e-01  -3.607365821e-01    -1.133287396e+00    3.424878933e-01    3.000000000e+02   -1.702438637e-28  0.000000000e+00   1.000000000e+00   
2.418776815e-04   1.072034045e-03   4.751919488e-01   2.258073882e-01   1.000808369e+00   7.093948320e-01   5.618311878e-02   -3.721864124e-01  -3.537199732e-01    -1.111244069e+00    3.423242708e-01    3.000000000e+02   2.761782827e-32   0.000000000e+00   1.000000000e+00   
2.427013980e-04   1.075684866e-03   4.751922537e-01   2.258076780e-01   1.000809653e+00   7.093957423e-01   5.618322692e-02   -3.684760436e-01  -3.501939232e-01    -1.100166657e+00    3.422414127e-01    3.000000000e+02   -3.458783892e-32  0.000000000e+00   1.000000000e+00   
2.445360391e-04   1.083816240e-03   4.751929223e-01   2.258083134e-01   1.000812469e+00   7.093977386e-01   5.618346408e-02   -3.599542851e-01  -3.420954573e-01    -1.074724575e+00    3.420547458e-01    3.000000000e+02   6.828682054e-32   0.000000000e+00   1.000000000e+00   
2.450976640e-04   1.086305436e-03   4.751931240e-01   2.258085051e-01   1.000813319e+00   7.093983407e-01   5.618353561e-02   -3.579746193e-01  -3.402141553e-01    -1.068814291e+00    3.419974567e-01    3.000000000e+02   -4.069822864e-27  0.000000000e+00   1.000000000e+00   
2.460337054e-04   1.090454096e-03   4.751934573e-01   2.258088219e-01   1.000814723e+00   7.093993360e-01   5.618365385e-02   -3.541815063e-01  -3.366094690e-01    -1.057489835e+00    3.419010963e-01    3.000000000e+02   -1.213059416e-27  0.000000000e+00   1.000000000e+00   
2.466514927e-04   1.093192211e-03   4.751936753e-01   2.258090290e-01   1.000815641e+00   7.093999867e-01   5.618373116e-02   -3.516450003e-01  -3.341989601e-01    -1.049916998e+00    3.418370516e-01    3.000000000e+02   7.510601338e-28   0.000000000e+00   1.000000000e+00   
2.469884676e-04   1.094685729e-03   4.751937936e-01   2.258091415e-01   1.000816139e+00   7.094003399e-01   5.618377312e-02   -3.505444996e-01  -3.331531412e-01    -1.046631461e+00    3.418021678e-01    3.000000000e+02   -8.577709801e-26  0.000000000e+00   1.000000000e+00   
2.473254425e-04   1.096179247e-03   4.751939113e-01   2.258092533e-01   1.000816635e+00   7.094006914e-01   5.618381487e-02   -3.487323774e-01  -3.314310048e-01    -1.041221210e+00    3.417667149e-01    3.000000000e+02   8.529123115e-27   0.000000000e+00   1.000000000e+00   
2.478496257e-04   1.098502496e-03   4.751940935e-01   2.258094265e-01   1.000817403e+00   7.094012354e-01   5.618387949e-02   -3.465499919e-01  -3.293570185e-01    -1.034705590e+00    3.417118290e-01    3.000000000e+02   -2.706038654e-28  0.000000000e+00   1.000000000e+00   
2.493472919e-04   1.105140352e-03   4.751946079e-01   2.258099153e-01   1.000819569e+00   7.094027712e-01   5.618406194e-02   -3.403120186e-01  -3.234288725e-01    -1.016081770e+00    3.415540095e-01    3.000000000e+02   4.015482857e-26   0.000000000e+00   1.000000000e+00   
2.499838001e-04   1.107961441e-03   4.751948235e-01   2.258101203e-01   1.000820478e+00   7.094034151e-01   5.618413844e-02   -3.377567937e-01  -3.210005600e-01    -1.008453001e+00    3.414864343e-01    3.000000000e+02   -8.969820316e-31  0.000000000e+00   1.000000000e+00   
2.505454249e-04   1.110450637e-03   4.751950126e-01   2.258103000e-01   1.000821274e+00   7.094039795e-01   5.618420549e-02   -3.353541424e-01  -3.187172318e-01    -1.001279714e+00    3.414264580e-01    3.000000000e+02   -1.316532813e-27  0.000000000e+00   1.000000000e+00   
2.514814663e-04   1.114599297e-03   4.751953248e-01   2.258105967e-01   1.000822589e+00   7.094049118e-01   5.618431625e-02   -3.317736216e-01  -3.153145478e-01    -9.905898669e-01    3.413263687e-01    3.000000000e+02   -2.123044895e-28  0.000000000e+00   1.000000000e+00   
2.521343552e-04   1.117492987e-03   4.751955405e-01   2.258108017e-01   1.000823498e+00   7.094055558e-01   5.618439276e-02   -3.290168055e-01  -3.126946375e-01    -9.823591759e-01    3.412559550e-01    3.000000000e+02   4.440518532e-29   0.000000000e+00   1.000000000e+00   
2.522349797e-04   1.117938968e-03   4.751955736e-01   2.258108332e-01   1.000823637e+00   7.094056546e-01   5.618440450e-02   -3.287039246e-01  -3.123973000e-01    -9.814250628e-01    3.412451604e-01    3.000000000e+02   -1.064722637e-27  0.000000000e+00   1.000000000e+00   
2.527217212e-04   1.120096271e-03   4.751957332e-01   2.258109848e-01   1.000824309e+00   7.094061310e-01   5.618446109e-02   -3.267452227e-01  -3.105358713e-01    -9.755772119e-01    3.411924775e-01    3.000000000e+02   2.253148727e-31   0.000000000e+00   1.000000000e+00   
2.541070625e-04   1.126236288e-03   4.751961820e-01   2.258114114e-01   1.000826200e+00   7.094074711e-01   5.618462029e-02   -3.212978614e-01  -3.053590340e-01    -9.593136980e-01    3.410416554e-01    3.000000000e+02   4.168992307e-27   0.000000000e+00   1.000000000e+00   
2.549307789e-04   1.129887109e-03   4.751964454e-01   2.258116617e-01   1.000827310e+00   7.094082575e-01   5.618471372e-02   -3.182310217e-01  -3.024445006e-01    -9.501574213e-01    3.409514645e-01    3.000000000e+02   -4.032931444e-27  0.000000000e+00   1.000000000e+00   
2.553051955e-04   1.131546573e-03   4.751965643e-01   2.258117747e-01   1.000827810e+00   7.094086126e-01   5.618475590e-02   -3.170974747e-01  -3.013672611e-01    -9.467731734e-01    3.409104703e-01    3.000000000e+02   5.798640088e-31   0.000000000e+00   1.000000000e+00   
2.557170537e-04   1.133371983e-03   4.751966946e-01   2.258118986e-01   1.000828359e+00   7.094090017e-01   5.618480213e-02   -3.158547678e-01  -3.001862833e-01    -9.430630223e-01    3.408652616e-01    3.000000000e+02   -6.247298004e-27  0.000000000e+00   1.000000000e+00   
2.574393699e-04   1.141005518e-03   4.751972321e-01   2.258124094e-01   1.000830624e+00   7.094106066e-01   5.618499278e-02   -3.087504104e-01  -2.934346809e-01    -9.218522377e-01    3.406736356e-01    3.000000000e+02   -1.355537064e-27  0.000000000e+00   1.000000000e+00   
2.588621528e-04   1.147311481e-03   4.751976676e-01   2.258128233e-01   1.000832458e+00   7.094119067e-01   5.618514723e-02   -3.033327671e-01  -2.882860468e-01    -9.056773268e-01    3.405140076e-01    3.000000000e+02   1.908406650e-31   0.000000000e+00   1.000000000e+00   
2.603598191e-04   1.153949337e-03   4.751981177e-01   2.258132511e-01   1.000834354e+00   7.094132506e-01   5.618530689e-02   -2.975716326e-01  -2.828109594e-01    -8.884768324e-01    3.403444438e-01    3.000000000e+02   -1.790631412e-26  0.000000000e+00   1.000000000e+00   
2.613333021e-04   1.158263943e-03   4.751984058e-01   2.258135249e-01   1.000835567e+00   7.094141108e-01   5.618540908e-02   -2.942509421e-01  -2.796551571e-01    -8.785625872e-01    3.402336655e-01    3.000000000e+02   -1.864510921e-27  0.000000000e+00   1.000000000e+00   
2.626812018e-04   1.164238013e-03   4.751987992e-01   2.258138987e-01   1.000837224e+00   7.094152853e-01   5.618554861e-02   -2.898007896e-01  -2.754259744e-01    -8.652762179e-01    3.400794349e-01    3.000000000e+02   -8.443751501e-31  0.000000000e+00   1.000000000e+00   
2.636921265e-04   1.168718566e-03   4.751990899e-01   2.258141750e-01   1.000838449e+00   7.094161533e-01   5.618565173e-02   -2.858703602e-01  -2.716906700e-01    -8.535414129e-01    3.399624909e-01    3.000000000e+02   4.881317446e-28   0.000000000e+00   1.000000000e+00   
2.640665431e-04   1.170378030e-03   4.751991967e-01   2.258142765e-01   1.000838899e+00   7.094164722e-01   5.618568962e-02   -2.848207846e-01  -2.706932161e-01    -8.504078190e-01    3.399193198e-01    3.000000000e+02   5.796832985e-27   0.000000000e+00   1.000000000e+00   
2.646656096e-04   1.173033173e-03   4.751993666e-01   2.258144380e-01   1.000839614e+00   7.094169794e-01   5.618574987e-02   -2.826156718e-01  -2.685975765e-01    -8.438241731e-01    3.398496835e-01    3.000000000e+02   1.306042210e-27   0.000000000e+00   1.000000000e+00   
2.663130424e-04   1.180334814e-03   4.751998272e-01   2.258148757e-01   1.000841555e+00   7.094183547e-01   5.618591326e-02   -2.768824487e-01  -2.631489835e-01    -8.267069134e-01    3.396573097e-01    3.000000000e+02   1.062461606e-26   0.000000000e+00   1.000000000e+00   
2.669495506e-04   1.183155903e-03   4.752000025e-01   2.258150424e-01   1.000842293e+00   7.094188783e-01   5.618597546e-02   -2.747297954e-01  -2.611031990e-01    -8.202798918e-01    3.395825491e-01    3.000000000e+02   1.350171069e-24   0.000000000e+00   1.000000000e+00   
2.673988505e-04   1.185147260e-03   4.752001256e-01   2.258151594e-01   1.000842812e+00   7.094192458e-01   5.618601912e-02   -2.724861127e-01  -2.589708699e-01    -8.135809825e-01    3.395291239e-01    3.000000000e+02   -1.228618419e-26  0.000000000e+00   1.000000000e+00   
2.677358254e-04   1.186640777e-03   4.752002175e-01   2.258152467e-01   1.000843199e+00   7.094195200e-01   5.618605170e-02   -2.720802221e-01  -2.585851614e-01    -8.123692434e-01    3.394899142e-01    3.000000000e+02   -1.771129192e-26  0.000000000e+00   1.000000000e+00   
2.684097752e-04   1.189627812e-03   4.752003999e-01   2.258154201e-01   1.000843967e+00   7.094200647e-01   5.618611641e-02   -2.697286982e-01  -2.563503705e-01    -8.053484406e-01    3.394101436e-01    3.000000000e+02   6.814605994e-26   0.000000000e+00   1.000000000e+00   
2.699448831e-04   1.196431615e-03   4.752008099e-01   2.258158097e-01   1.000845694e+00   7.094212888e-01   5.618626183e-02   -2.646502877e-01  -2.515240621e-01    -7.901861458e-01    3.392278585e-01    3.000000000e+02   -3.269072874e-27  0.000000000e+00   1.000000000e+00   
2.700197664e-04   1.196763508e-03   4.752008296e-01   2.258158285e-01   1.000845777e+00   7.094213479e-01   5.618626884e-02   -2.642323539e-01  -2.511268676e-01    -7.889383222e-01    3.392188210e-01    3.000000000e+02   1.267525290e-28   0.000000000e+00   1.000000000e+00   
2.704222642e-04   1.198547431e-03   4.752009358e-01   2.258159294e-01   1.000846224e+00   7.094216647e-01   5.618630649e-02   -2.631629584e-01  -2.501105682e-01    -7.857455235e-01    3.391710075e-01    3.000000000e+02   3.447326327e-27   0.000000000e+00   1.000000000e+00   
2.707592391e-04   1.200040949e-03   4.752010242e-01   2.258160134e-01   1.000846597e+00   7.094219288e-01   5.618633786e-02   -2.619603000e-01  -2.489676057e-01    -7.821548010e-01    3.391306956e-01    3.000000000e+02   4.954307719e-28   0.000000000e+00   1.000000000e+00   
2.721071387e-04   1.206015019e-03   4.752013742e-01   2.258163460e-01   1.000848071e+00   7.094229737e-01   5.618646199e-02   -2.577193223e-01  -2.449371522e-01    -7.694927579e-01    3.389692595e-01    3.000000000e+02   3.744403915e-32   0.000000000e+00   1.000000000e+00   
2.731180635e-04   1.210495572e-03   4.752016327e-01   2.258165917e-01   1.000849160e+00   7.094237455e-01   5.618655368e-02   -2.541487256e-01  -2.415437787e-01    -7.588321605e-01    3.388472389e-01    3.000000000e+02   1.309915526e-26   0.000000000e+00   1.000000000e+00   
2.736796883e-04   1.212984768e-03   4.752017749e-01   2.258167269e-01   1.000849759e+00   7.094241702e-01   5.618660413e-02   -2.525084203e-01  -2.399848990e-01    -7.539347957e-01    3.387794994e-01    3.000000000e+02   1.882706289e-26   0.000000000e+00   1.000000000e+00   
2.743536381e-04   1.215971803e-03   4.752019442e-01   2.258168878e-01   1.000850472e+00   7.094246758e-01   5.618666420e-02   -2.503137163e-01  -2.378991293e-01    -7.473821570e-01    3.386978186e-01    3.000000000e+02   2.765809839e-26   0.000000000e+00   1.000000000e+00   
2.763380459e-04   1.224766962e-03   4.752024345e-01   2.258173537e-01   1.000852537e+00   7.094261395e-01   5.618683809e-02   -2.439954463e-01  -2.318944601e-01    -7.285179323e-01    3.384561335e-01    3.000000000e+02   4.165107932e-32   0.000000000e+00   1.000000000e+00   
2.765439750e-04   1.225679668e-03   4.752024846e-01   2.258174014e-01   1.000852749e+00   7.094262892e-01   5.618685588e-02   -2.433869323e-01  -2.313161499e-01    -7.267011172e-01    3.384309852e-01    3.000000000e+02   1.285192184e-28   0.000000000e+00   1.000000000e+00   
2.771804832e-04   1.228500756e-03   4.752026389e-01   2.258175481e-01   1.000853399e+00   7.094267500e-01   5.618691062e-02   -2.413758723e-01  -2.294049029e-01    -7.206967578e-01    3.383530147e-01    3.000000000e+02   2.685474806e-31   0.000000000e+00   1.000000000e+00   
2.785658244e-04   1.234640773e-03   4.752029703e-01   2.258178629e-01   1.000854794e+00   7.094277393e-01   5.618702815e-02   -2.370519906e-01  -2.252956200e-01    -7.077870648e-01    3.381826357e-01    3.000000000e+02   7.652156423e-27   0.000000000e+00   1.000000000e+00   
2.798388408e-04   1.240282951e-03   4.752032696e-01   2.258181475e-01   1.000856055e+00   7.094286332e-01   5.618713434e-02   -2.330536234e-01  -2.214956877e-01    -6.958492253e-01    3.380252968e-01    3.000000000e+02   -1.984292434e-30  0.000000000e+00   1.000000000e+00   
2.808872071e-04   1.244929450e-03   4.752035123e-01   2.258183781e-01   1.000857077e+00   7.094293577e-01   5.618722041e-02   -2.301568993e-01  -2.187427338e-01    -6.872005655e-01    3.378953670e-01    3.000000000e+02   8.425963737e-26   0.000000000e+00   1.000000000e+00   
2.834332398e-04   1.256213805e-03   4.752040884e-01   2.258189257e-01   1.000859504e+00   7.094310779e-01   5.618742478e-02   -2.225416185e-01  -2.115053739e-01    -6.644637288e-01    3.375775277e-01    3.000000000e+02   1.062588662e-30   0.000000000e+00   1.000000000e+00   
2.841446312e-04   1.259366787e-03   4.752042458e-01   2.258190752e-01   1.000860167e+00   7.094315478e-01   5.618748060e-02   -2.204343638e-01  -2.095026912e-01    -6.581721155e-01    3.374881869e-01    3.000000000e+02   -3.715588499e-27  0.000000000e+00   1.000000000e+00   
2.857920641e-04   1.266668428e-03   4.752046050e-01   2.258194166e-01   1.000861680e+00   7.094326203e-01   5.618760802e-02   -2.157171251e-01  -2.050195424e-01    -6.440878883e-01    3.372807163e-01    3.000000000e+02   3.177469608e-26   0.000000000e+00   1.000000000e+00   
2.867281055e-04   1.270817088e-03   4.752048055e-01   2.258196072e-01   1.000862525e+00   7.094332191e-01   5.618767915e-02   -2.131447624e-01  -2.025748307e-01    -6.364076000e-01    3.371623843e-01    3.000000000e+02   1.905699516e-26   0.000000000e+00   1.000000000e+00   
2.869340346e-04   1.271729793e-03   4.752048493e-01   2.258196488e-01   1.000862710e+00   7.094333498e-01   5.618769469e-02   -2.124933788e-01  -2.019557681e-01    -6.344627573e-01    3.371362601e-01    3.000000000e+02   1.667989054e-26   0.000000000e+00   1.000000000e+00   
2.875705428e-04   1.274550882e-03   4.752049840e-01   2.258197769e-01   1.000863277e+00   7.094337520e-01   5.618774247e-02   -2.107028254e-01  -2.002540655e-01    -6.291167011e-01    3.370555548e-01    3.000000000e+02   -8.018736437e-27  0.000000000e+00   1.000000000e+00   
2.894426256e-04   1.282848202e-03   4.752053735e-01   2.258201470e-01   1.000864917e+00   7.094349149e-01   5.618788062e-02   -2.055061915e-01  -1.953152930e-01    -6.136010896e-01    3.368172950e-01    3.000000000e+02   2.502641942e-30   0.000000000e+00   1.000000000e+00   
2.910151751e-04   1.289817951e-03   4.752056930e-01   2.258204506e-01   1.000866263e+00   7.094358687e-01   5.618799393e-02   -2.009938523e-01  -1.910268457e-01    -6.001285352e-01    3.366159957e-01    3.000000000e+02   3.455007223e-27   0.000000000e+00   1.000000000e+00   
2.918763332e-04   1.293634718e-03   4.752058650e-01   2.258206141e-01   1.000866988e+00   7.094363823e-01   5.618805495e-02   -1.986519206e-01  -1.888011155e-01    -5.931361976e-01    3.365055384e-01    3.000000000e+02   -1.022511639e-27  0.000000000e+00   1.000000000e+00   
2.937484161e-04   1.301932038e-03   4.752062323e-01   2.258209632e-01   1.000868535e+00   7.094374791e-01   5.618818525e-02   -1.937911438e-01  -1.841815186e-01    -5.786233058e-01    3.362648994e-01    3.000000000e+02   8.373956747e-28   0.000000000e+00   1.000000000e+00   
2.947593408e-04   1.306412591e-03   4.752064267e-01   2.258211479e-01   1.000869354e+00   7.094380594e-01   5.618825419e-02   -1.910127399e-01  -1.815409632e-01    -5.703277562e-01    3.361343856e-01    3.000000000e+02   2.649733365e-27   0.000000000e+00   1.000000000e+00   
2.956579405e-04   1.310395304e-03   4.752065971e-01   2.258213100e-01   1.000870072e+00   7.094385684e-01   5.618831466e-02   -1.885988101e-01  -1.792467975e-01    -5.631204223e-01    3.360181483e-01    3.000000000e+02   -5.124749108e-27  0.000000000e+00   1.000000000e+00   
2.976049066e-04   1.319024517e-03   4.752069594e-01   2.258216543e-01   1.000871598e+00   7.094396502e-01   5.618844318e-02   -1.835960708e-01  -1.744922611e-01    -5.481836057e-01    3.357657085e-01    3.000000000e+02   3.578932177e-27   0.000000000e+00   1.000000000e+00   
2.985409481e-04   1.323173177e-03   4.752071299e-01   2.258218163e-01   1.000872316e+00   7.094401592e-01   5.618850365e-02   -1.811393740e-01  -1.721574441e-01    -5.408485616e-01    3.356438576e-01    3.000000000e+02   8.712103475e-28   0.000000000e+00   1.000000000e+00   
2.998888477e-04   1.329147247e-03   4.752073718e-01   2.258220462e-01   1.000873335e+00   7.094408813e-01   5.618858944e-02   -1.779148026e-01  -1.690928515e-01    -5.312208600e-01    3.354682825e-01    3.000000000e+02   -1.726619330e-31  0.000000000e+00   1.000000000e+00   
3.015550014e-04   1.336531862e-03   4.752076645e-01   2.258223244e-01   1.000874568e+00   7.094417552e-01   5.618869326e-02   -1.735688256e-01  -1.649624725e-01    -5.182448916e-01    3.352502776e-01    3.000000000e+02   2.950485874e-33   0.000000000e+00   1.000000000e+00   
3.020979054e-04   1.338938085e-03   4.752077584e-01   2.258224136e-01   1.000874963e+00   7.094420356e-01   5.618872657e-02   -1.724451607e-01  -1.638945566e-01    -5.148899348e-01    3.351792797e-01    3.000000000e+02   -1.414698889e-26  0.000000000e+00   1.000000000e+00   
3.029216218e-04   1.342588906e-03   4.752078993e-01   2.258225475e-01   1.000875557e+00   7.094424564e-01   5.618877656e-02   -1.701651941e-01  -1.617276888e-01    -5.080825191e-01    3.350710146e-01    3.000000000e+02   2.272921723e-30   0.000000000e+00   1.000000000e+00   
3.053553295e-04   1.353375422e-03   4.752083062e-01   2.258229342e-01   1.000877271e+00   7.094436712e-01   5.618892089e-02   -1.641350579e-01  -1.559966857e-01    -4.900780417e-01    3.347506719e-01    3.000000000e+02   -9.472056666e-27  0.000000000e+00   1.000000000e+00   
3.056548627e-04   1.354702993e-03   4.752083552e-01   2.258229809e-01   1.000877478e+00   7.094438178e-01   5.618893829e-02   -1.635628403e-01  -1.554528566e-01    -4.883695523e-01    3.347112691e-01    3.000000000e+02   -3.480927604e-28  0.000000000e+00   1.000000000e+00   
3.064036959e-04   1.358021921e-03   4.752084770e-01   2.258230966e-01   1.000877991e+00   7.094441813e-01   5.618898149e-02   -1.617431574e-01  -1.537234389e-01    -4.829364265e-01    3.346123849e-01    3.000000000e+02   -8.837524913e-27  0.000000000e+00   1.000000000e+00   
3.087999619e-04   1.368642490e-03   4.752088576e-01   2.258234583e-01   1.000879594e+00   7.094453177e-01   5.618911650e-02   -1.560287123e-01  -1.482924523e-01    -4.658744786e-01    3.342951908e-01    3.000000000e+02   -7.062272888e-28  0.000000000e+00   1.000000000e+00   
3.094551909e-04   1.371546552e-03   4.752089592e-01   2.258235549e-01   1.000880022e+00   7.094456212e-01   5.618915255e-02   -1.544689578e-01  -1.468100653e-01    -4.612174227e-01    3.342082222e-01    3.000000000e+02   5.635406872e-28   0.000000000e+00   1.000000000e+00   
3.101478615e-04   1.374616561e-03   4.752090656e-01   2.258236560e-01   1.000880470e+00   7.094459388e-01   5.618919028e-02   -1.527869272e-01  -1.452114659e-01    -4.561952743e-01    3.341161642e-01    3.000000000e+02   -4.356030740e-27  0.000000000e+00   1.000000000e+00   
3.104473947e-04   1.375944132e-03   4.752091113e-01   2.258236994e-01   1.000880662e+00   7.094460752e-01   5.618920648e-02   -1.522043516e-01  -1.446577893e-01    -4.544558482e-01    3.340764391e-01    3.000000000e+02   -5.703401659e-27  0.000000000e+00   1.000000000e+00   
3.123194776e-04   1.384241452e-03   4.752093920e-01   2.258239663e-01   1.000881845e+00   7.094469134e-01   5.618930606e-02   -1.478712532e-01  -1.405396166e-01    -4.415182272e-01    3.338272467e-01    3.000000000e+02   -6.578158417e-32  0.000000000e+00   1.000000000e+00   
3.135082501e-04   1.389510250e-03   4.752095661e-01   2.258241317e-01   1.000882578e+00   7.094474332e-01   5.618936781e-02   -1.451043680e-01  -1.379099675e-01    -4.332569407e-01    3.336686403e-01    3.000000000e+02   4.932255451e-28   0.000000000e+00   1.000000000e+00   
3.139107479e-04   1.391294174e-03   4.752096243e-01   2.258241871e-01   1.000882824e+00   7.094476071e-01   5.618938847e-02   -1.443405855e-01  -1.371840709e-01    -4.309764692e-01    3.336150036e-01    3.000000000e+02   -1.681511532e-26  0.000000000e+00   1.000000000e+00   
3.147344644e-04   1.394944994e-03   4.752097424e-01   2.258242992e-01   1.000883321e+00   7.094479595e-01   5.618943034e-02   -1.424494142e-01  -1.353866989e-01    -4.253298586e-01    3.335049400e-01    3.000000000e+02   -1.301092958e-26  0.000000000e+00   1.000000000e+00   
3.177297969e-04   1.408220706e-03   4.752101588e-01   2.258246950e-01   1.000885075e+00   7.094492029e-01   5.618957806e-02   -1.356981181e-01  -1.289702485e-01    -4.051719853e-01    3.331040736e-01    3.000000000e+02   9.945864404e-27   0.000000000e+00   1.000000000e+00   
3.186658383e-04   1.412369366e-03   4.752102846e-01   2.258248146e-01   1.000885605e+00   7.094495786e-01   5.618962270e-02   -1.336162360e-01  -1.269916190e-01    -3.989559375e-01    3.329785529e-01    3.000000000e+02   -2.056803054e-27  0.000000000e+00   1.000000000e+00   
3.200137379e-04   1.418343437e-03   4.752104625e-01   2.258249837e-01   1.000886354e+00   7.094501098e-01   5.618968581e-02   -1.307389936e-01  -1.242570753e-01    -3.903651149e-01    3.327976882e-01    3.000000000e+02   -4.570586468e-32  0.000000000e+00   1.000000000e+00   
3.220543082e-04   1.427387515e-03   4.752107248e-01   2.258252330e-01   1.000887459e+00   7.094508928e-01   5.618977883e-02   -1.263616051e-01  -1.200967798e-01    -3.772951613e-01    3.325235399e-01    3.000000000e+02   6.213733414e-35   0.000000000e+00   1.000000000e+00   
3.221385519e-04   1.427760895e-03   4.752107354e-01   2.258252431e-01   1.000887504e+00   7.094509246e-01   5.618978260e-02   -1.262109079e-01  -1.199535567e-01    -3.768452126e-01    3.325122345e-01    3.000000000e+02   1.795376114e-29   0.000000000e+00   1.000000000e+00   
3.228125017e-04   1.430747930e-03   4.752108200e-01   2.258253234e-01   1.000887860e+00   7.094511770e-01   5.618981259e-02   -1.247784269e-01  -1.185921171e-01    -3.725681238e-01    3.324215709e-01    3.000000000e+02   -3.705363726e-26  0.000000000e+00   1.000000000e+00   
3.236362182e-04   1.434398751e-03   4.752109219e-01   2.258254203e-01   1.000888290e+00   7.094514815e-01   5.618984877e-02   -1.230970802e-01  -1.169941539e-01    -3.675479745e-01    3.323107402e-01    3.000000000e+02   -2.056926859e-26  0.000000000e+00   1.000000000e+00   
3.252836510e-04   1.441700392e-03   4.752111218e-01   2.258256102e-01   1.000889131e+00   7.094520781e-01   5.618991965e-02   -1.196201689e-01  -1.136896693e-01    -3.571666298e-01    3.320888014e-01    3.000000000e+02   6.068781886e-30   0.000000000e+00   1.000000000e+00   
3.273055005e-04   1.450661498e-03   4.752113594e-01   2.258258361e-01   1.000890132e+00   7.094527876e-01   5.619000393e-02   -1.154947918e-01  -1.097688740e-01    -3.448490881e-01    3.318161212e-01    3.000000000e+02   7.331016660e-31   0.000000000e+00   1.000000000e+00   
3.277173587e-04   1.452486908e-03   4.752114068e-01   2.258258811e-01   1.000890332e+00   7.094529291e-01   5.619002075e-02   -1.147852754e-01  -1.090945444e-01    -3.427306191e-01    3.317606150e-01    3.000000000e+02   -3.280641092e-26  0.000000000e+00   1.000000000e+00   
3.307126912e-04   1.465762620e-03   4.752117411e-01   2.258261989e-01   1.000891740e+00   7.094539275e-01   5.619013936e-02   -1.086220915e-01  -1.032369865e-01    -3.243285582e-01    3.313558112e-01    3.000000000e+02   1.948717910e-26   0.000000000e+00   1.000000000e+00   
3.311151890e-04   1.467546544e-03   4.752117847e-01   2.258262403e-01   1.000891924e+00   7.094540574e-01   5.619015479e-02   -1.078104882e-01  -1.024656290e-01    -3.219052673e-01    3.313013621e-01    3.000000000e+02   -2.728911749e-34  0.000000000e+00   1.000000000e+00   
3.313866410e-04   1.468749655e-03   4.752118139e-01   2.258262680e-01   1.000892047e+00   7.094541446e-01   5.619016515e-02   -1.073545833e-01  -1.020323325e-01    -3.205440261e-01    3.312647042e-01    3.000000000e+02   -3.783599647e-27  0.000000000e+00   1.000000000e+00   
3.320605908e-04   1.471736691e-03   4.752118857e-01   2.258263363e-01   1.000892349e+00   7.094543591e-01   5.619019063e-02   -1.060268432e-01  -1.007704321e-01    -3.165796493e-01    3.311735174e-01    3.000000000e+02   -1.961493280e-26  0.000000000e+00   1.000000000e+00   
3.332587238e-04   1.477046975e-03   4.752120111e-01   2.258264555e-01   1.000892877e+00   7.094547335e-01   5.619023511e-02   -1.036612829e-01  -9.852217345e-02    -3.095165363e-01    3.310113190e-01    3.000000000e+02   -9.294368794e-26  0.000000000e+00   1.000000000e+00   
3.354677815e-04   1.486837813e-03   4.752122353e-01   2.258266685e-01   1.000893822e+00   7.094554029e-01   5.619031464e-02   -9.933708252e-02  -9.441239406e-02    -2.966052836e-01    3.307121131e-01    3.000000000e+02   -5.037505796e-27  0.000000000e+00   1.000000000e+00   
3.358421981e-04   1.488497277e-03   4.752122723e-01   2.258267038e-01   1.000893978e+00   7.094555136e-01   5.619032779e-02   -9.872925441e-02  -9.383470667e-02    -2.947904251e-01    3.306614557e-01    3.000000000e+02   -4.113132612e-26  0.000000000e+00   1.000000000e+00   
3.366659145e-04   1.492148098e-03   4.752123529e-01   2.258267804e-01   1.000894318e+00   7.094557543e-01   5.619035638e-02   -9.712750345e-02  -9.231237890e-02    -2.900078914e-01    3.305498040e-01    3.000000000e+02   -8.213545535e-27  0.000000000e+00   1.000000000e+00   
3.379389308e-04   1.497790275e-03   4.752124748e-01   2.258268962e-01   1.000894831e+00   7.094561180e-01   5.619039960e-02   -9.469029959e-02  -8.999602321e-02    -2.827308454e-01    3.303771759e-01    3.000000000e+02   -4.027718186e-27  0.000000000e+00   1.000000000e+00   
3.400409288e-04   1.507106610e-03   4.752126696e-01   2.258270814e-01   1.000895652e+00   7.094566999e-01   5.619046872e-02   -9.057219157e-02  -8.608210590e-02    -2.704349115e-01    3.300920287e-01    3.000000000e+02   2.118451617e-27   0.000000000e+00   1.000000000e+00   
3.400578946e-04   1.507181804e-03   4.752126712e-01   2.258270829e-01   1.000895658e+00   7.094567045e-01   5.619046927e-02   -9.067020204e-02  -8.617525782e-02    -2.707275569e-01    3.300898230e-01    3.000000000e+02   -3.479883282e-29  0.000000000e+00   1.000000000e+00   
3.400836357e-04   1.507295892e-03   4.752126735e-01   2.258270851e-01   1.000895668e+00   7.094567114e-01   5.619047010e-02   -9.062945334e-02  -8.613652964e-02    -2.706058887e-01    3.300863387e-01    3.000000000e+02   -4.762305961e-29  0.000000000e+00   1.000000000e+00   
