t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    TMax[K](6)        DTMax[mm](7)      DTMax/D[-](8)     OHMax[-](9)       DOHMax[mm](10)    DOHMax/D[-](11)    fvMax[-](12)      DfvMax[mm](13)    DfvMax/D[-](14)    
6.677387268e-06   2.959506822e-05   4.750004702e-01   2.256254467e-01   1.000001980e+00   1.916541854e+03   1.517045500e+00   3.193776839e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.426220393e-06   3.291399620e-05   4.750007684e-01   2.256257299e-01   1.000003235e+00   1.895969447e+03   1.517045500e+00   3.193774834e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
7.838078612e-06   3.473940659e-05   4.750009369e-01   2.256258900e-01   1.000003945e+00   1.885649878e+03   1.509236500e+00   3.177333733e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.362261799e-06   3.706265617e-05   4.750011585e-01   2.256261005e-01   1.000004878e+00   1.873373766e+03   1.509236500e+00   3.177332251e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
8.736678362e-06   3.872212016e-05   4.750013199e-01   2.256262539e-01   1.000005557e+00   1.865134824e+03   1.509236500e+00   3.177331171e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.204699065e-06   4.079645015e-05   4.750015270e-01   2.256264507e-01   1.000006430e+00   1.855390951e+03   1.509236500e+00   3.177329785e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.448069831e-06   4.187510174e-05   4.750016360e-01   2.256265542e-01   1.000006889e+00   1.850546946e+03   1.501427500e+00   3.160889113e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
9.878648878e-06   4.378348533e-05   4.750018333e-01   2.256267416e-01   1.000007719e+00   1.842317317e+03   1.501427500e+00   3.160887800e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.025306544e-05   4.544294932e-05   4.750020092e-01   2.256269088e-01   1.000008460e+00   1.835491685e+03   1.501427500e+00   3.160886630e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.068364449e-05   4.735133291e-05   4.750022138e-01   2.256271031e-01   1.000009321e+00   1.827994431e+03   1.501427500e+00   3.160885268e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.087085277e-05   4.818106490e-05   4.750023037e-01   2.256271885e-01   1.000009700e+00   1.824840964e+03   1.501427500e+00   3.160884670e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.124526933e-05   4.984052889e-05   4.750024863e-01   2.256273620e-01   1.000010468e+00   1.818717923e+03   1.501427500e+00   3.160883455e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.161968589e-05   5.149999288e-05   4.750026725e-01   2.256275388e-01   1.000011252e+00   1.812826641e+03   1.493753638e+00   3.144726807e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.190049832e-05   5.274459087e-05   4.750028144e-01   2.256276737e-01   1.000011850e+00   1.808551052e+03   1.493753638e+00   3.144725867e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.227491488e-05   5.440405486e-05   4.750030067e-01   2.256278564e-01   1.000012660e+00   1.803028526e+03   1.493753638e+00   3.144724594e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.287398138e-05   5.705919725e-05   4.750033185e-01   2.256281526e-01   1.000013973e+00   1.794598393e+03   1.493753638e+00   3.144722530e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.303310842e-05   5.776446944e-05   4.750034014e-01   2.256282314e-01   1.000014322e+00   1.792431356e+03   1.493753638e+00   3.144721981e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.334200208e-05   5.913352723e-05   4.750035641e-01   2.256283859e-01   1.000015007e+00   1.788309763e+03   1.493753638e+00   3.144720904e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.375386030e-05   6.095893762e-05   4.750037844e-01   2.256285952e-01   1.000015934e+00   1.782994749e+03   1.486079775e+00   3.128564074e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.405339355e-05   6.228650881e-05   4.750039452e-01   2.256287479e-01   1.000016611e+00   1.779239708e+03   1.486079775e+00   3.128563015e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.439036846e-05   6.378002640e-05   4.750041282e-01   2.256289218e-01   1.000017382e+00   1.775119767e+03   1.486079775e+00   3.128561810e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.480222668e-05   6.560543679e-05   4.750043551e-01   2.256291374e-01   1.000018337e+00   1.770233555e+03   1.486079775e+00   3.128560315e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.517664324e-05   6.726490078e-05   4.750045643e-01   2.256293361e-01   1.000019218e+00   1.765923761e+03   1.486079775e+00   3.128558938e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.553233897e-05   6.884139157e-05   4.750047655e-01   2.256295273e-01   1.000020066e+00   1.761943122e+03   1.486079775e+00   3.128557612e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.577570974e-05   6.992004316e-05   4.750049046e-01   2.256296594e-01   1.000020651e+00   1.759280082e+03   1.486079775e+00   3.128556696e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.611268464e-05   7.141356075e-05   4.750050990e-01   2.256298441e-01   1.000021470e+00   1.755667933e+03   1.478538675e+00   3.112679586e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.641221789e-05   7.274113194e-05   4.750052736e-01   2.256300099e-01   1.000022205e+00   1.752529705e+03   1.478538675e+00   3.112678442e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.673047197e-05   7.415167633e-05   4.750054608e-01   2.256301878e-01   1.000022993e+00   1.749265454e+03   1.478538675e+00   3.112677216e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.699256357e-05   7.531330113e-05   4.750056163e-01   2.256303355e-01   1.000023648e+00   1.746630200e+03   1.478538675e+00   3.112676197e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.761035090e-05   7.805141671e-05   4.750059850e-01   2.256306858e-01   1.000025200e+00   1.740597487e+03   1.478538675e+00   3.112673780e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.804092994e-05   7.995980030e-05   4.750062367e-01   2.256309249e-01   1.000026260e+00   1.736535847e+03   1.478538675e+00   3.112672131e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.832174236e-05   8.120439829e-05   4.750064025e-01   2.256310824e-01   1.000026958e+00   1.733946005e+03   1.470997575e+00   3.096795259e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.865871727e-05   8.269791588e-05   4.750066030e-01   2.256312729e-01   1.000027802e+00   1.730898117e+03   1.470997575e+00   3.096793951e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.903313383e-05   8.435737987e-05   4.750068279e-01   2.256314866e-01   1.000028749e+00   1.727585180e+03   1.471478537e+00   3.097805023e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.928586501e-05   8.547751806e-05   4.750069809e-01   2.256316319e-01   1.000029394e+00   1.725390625e+03   1.470405851e+00   3.095545771e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.965092116e-05   8.709549545e-05   4.750072036e-01   2.256318435e-01   1.000030331e+00   1.722276905e+03   1.470997575e+00   3.096790036e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
1.991301275e-05   8.825712024e-05   4.750073646e-01   2.256319965e-01   1.000031009e+00   1.720082118e+03   1.470997575e+00   3.096788986e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.028742932e-05   8.991658423e-05   4.750075964e-01   2.256322166e-01   1.000031985e+00   1.717004482e+03   1.463586862e+00   3.081186224e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.045591677e-05   9.066334303e-05   4.750077013e-01   2.256323163e-01   1.000032427e+00   1.715641428e+03   1.464646740e+00   3.083416829e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.086777499e-05   9.248875342e-05   4.750079595e-01   2.256325616e-01   1.000033514e+00   1.712362710e+03   1.463586863e+00   3.081183869e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.107370410e-05   9.340145861e-05   4.750080895e-01   2.256326850e-01   1.000034061e+00   1.710752144e+03   1.463586862e+00   3.081183026e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.163532894e-05   9.589065459e-05   4.750084380e-01   2.256330162e-01   1.000035529e+00   1.706454271e+03   1.456710319e+00   3.066704088e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.223439544e-05   9.854579698e-05   4.750088044e-01   2.256333643e-01   1.000037072e+00   1.702009233e+03   1.448883475e+00   3.050224462e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.283346194e-05   1.012009394e-04   4.750091712e-01   2.256337127e-01   1.000038616e+00   1.697711851e+03   1.441590800e+00   3.034869404e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.317043685e-05   1.026944569e-04   4.750093782e-01   2.256339093e-01   1.000039487e+00   1.695355583e+03   1.441590800e+00   3.034868081e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.365717838e-05   1.048517601e-04   4.750096780e-01   2.256341942e-01   1.000040750e+00   1.692027932e+03   1.434414500e+00   3.019758473e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.425624488e-05   1.075069025e-04   4.750100484e-01   2.256345461e-01   1.000042310e+00   1.688058377e+03   1.419880629e+00   2.989159142e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.485531138e-05   1.101620449e-04   4.750104184e-01   2.256348976e-01   1.000043867e+00   1.684234236e+03   1.406165300e+00   2.960283071e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.506124049e-05   1.110747501e-04   4.750105457e-01   2.256350185e-01   1.000044403e+00   1.682952943e+03   1.399216050e+00   2.945652602e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.547309871e-05   1.129001605e-04   4.750108015e-01   2.256352616e-01   1.000045481e+00   1.680440326e+03   1.385538900e+00   2.916857670e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.584751527e-05   1.145596245e-04   4.750110336e-01   2.256354821e-01   1.000046458e+00   1.678208098e+03   1.385538900e+00   2.916856245e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.637169846e-05   1.168828741e-04   4.750113595e-01   2.256357916e-01   1.000047830e+00   1.675156267e+03   1.378809337e+00   2.902687083e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.644658177e-05   1.172147669e-04   4.750114059e-01   2.256358357e-01   1.000048025e+00   1.674726831e+03   1.378809337e+00   2.902686800e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.669931295e-05   1.183349050e-04   4.750115628e-01   2.256359848e-01   1.000048686e+00   1.673290897e+03   1.372079775e+00   2.888518685e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.716733365e-05   1.204092350e-04   4.750118550e-01   2.256362624e-01   1.000049917e+00   1.670682408e+03   1.365457562e+00   2.874575757e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.746686690e-05   1.217368062e-04   4.750120408e-01   2.256364389e-01   1.000050699e+00   1.669048669e+03   1.364481110e+00   2.872518995e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.810337506e-05   1.245578950e-04   4.750124365e-01   2.256368149e-01   1.000052365e+00   1.665660252e+03   1.358835350e+00   2.860631103e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.851523328e-05   1.263833054e-04   4.750126927e-01   2.256370582e-01   1.000053444e+00   1.663531810e+03   1.351399785e+00   2.844976157e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.907685812e-05   1.288725014e-04   4.750130418e-01   2.256373898e-01   1.000054913e+00   1.660703918e+03   1.345801825e+00   2.833189211e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.963848297e-05   1.313616974e-04   4.750133911e-01   2.256377217e-01   1.000056384e+00   1.657964928e+03   1.339389087e+00   2.819687008e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
2.982569125e-05   1.321914294e-04   4.750135070e-01   2.256378319e-01   1.000056873e+00   1.657071788e+03   1.334561882e+00   2.809524071e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.004098077e-05   1.331456212e-04   4.750136407e-01   2.256379589e-01   1.000057435e+00   1.656054637e+03   1.331801101e+00   2.803711275e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.041539733e-05   1.348050851e-04   4.750138741e-01   2.256381805e-01   1.000058418e+00   1.654315807e+03   1.327017224e+00   2.793638873e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.073365141e-05   1.362156295e-04   4.750140719e-01   2.256383685e-01   1.000059251e+00   1.652866198e+03   1.320355125e+00   2.779612654e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.083661597e-05   1.366719821e-04   4.750141357e-01   2.256384291e-01   1.000059520e+00   1.652403677e+03   1.321669849e+00   2.782380039e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.111742839e-05   1.379165801e-04   4.750143100e-01   2.256385947e-01   1.000060254e+00   1.651153846e+03   1.320355125e+00   2.779611261e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.164161158e-05   1.402398297e-04   4.750146360e-01   2.256389044e-01   1.000061626e+00   1.648875926e+03   1.314136425e+00   2.766517756e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.171649489e-05   1.405717225e-04   4.750146823e-01   2.256389484e-01   1.000061821e+00   1.648556053e+03   1.307917725e+00   2.753425891e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.196922607e-05   1.416918607e-04   4.750148387e-01   2.256390970e-01   1.000062480e+00   1.647488047e+03   1.307691035e+00   2.752947758e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.243724677e-05   1.437661907e-04   4.750151296e-01   2.256393733e-01   1.000063704e+00   1.645551427e+03   1.302113120e+00   2.741203466e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.288654665e-05   1.457575475e-04   4.750154070e-01   2.256396369e-01   1.000064873e+00   1.643742856e+03   1.296881369e+00   2.730188011e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.359793812e-05   1.489105290e-04   4.750158462e-01   2.256400541e-01   1.000066722e+00   1.640979978e+03   1.288881969e+00   2.713345206e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.374770474e-05   1.495743146e-04   4.750159384e-01   2.256401417e-01   1.000067110e+00   1.640412647e+03   1.289623812e+00   2.714906403e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.398171509e-05   1.506114796e-04   4.750160827e-01   2.256402788e-01   1.000067718e+00   1.639538628e+03   1.284707817e+00   2.704556465e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.471182739e-05   1.538474344e-04   4.750165331e-01   2.256407067e-01   1.000069614e+00   1.636888700e+03   1.277063477e+00   2.688461111e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.508624395e-05   1.555068984e-04   4.750167629e-01   2.256409250e-01   1.000070582e+00   1.635576812e+03   1.273273483e+00   2.680481159e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.583507708e-05   1.588258264e-04   4.750172230e-01   2.256413621e-01   1.000072519e+00   1.633044648e+03   1.266012427e+00   2.665192683e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.635926027e-05   1.611490760e-04   4.750175436e-01   2.256416667e-01   1.000073869e+00   1.631344625e+03   1.261132281e+00   2.654917272e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.710809339e-05   1.644680039e-04   4.750180008e-01   2.256421010e-01   1.000075794e+00   1.629015422e+03   1.254473323e+00   2.640896389e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.766971823e-05   1.669571999e-04   4.750183429e-01   2.256424261e-01   1.000077235e+00   1.627344514e+03   1.249682563e+00   2.630809065e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.832494722e-05   1.698612619e-04   4.750187414e-01   2.256428046e-01   1.000078913e+00   1.625474200e+03   1.244317658e+00   2.619512767e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.845599302e-05   1.704420743e-04   4.750188209e-01   2.256428802e-01   1.000079248e+00   1.625110306e+03   1.243283445e+00   2.617335126e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.871808461e-05   1.716036991e-04   4.750189802e-01   2.256430316e-01   1.000079918e+00   1.624392464e+03   1.241209631e+00   2.612968497e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
3.957924270e-05   1.754204663e-04   4.750195032e-01   2.256435284e-01   1.000082120e+00   1.622125110e+03   1.237013525e+00   2.604132076e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.010342589e-05   1.777437159e-04   4.750198199e-01   2.256438293e-01   1.000083454e+00   1.620815669e+03   1.230842968e+00   2.591140236e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.092714233e-05   1.813945366e-04   4.750203162e-01   2.256443008e-01   1.000085544e+00   1.618858207e+03   1.225056454e+00   2.578955915e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.115179227e-05   1.823902150e-04   4.750204513e-01   2.256444292e-01   1.000086113e+00   1.618344320e+03   1.225791650e+00   2.580502895e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.136708179e-05   1.833444068e-04   4.750205810e-01   2.256445524e-01   1.000086659e+00   1.617862931e+03   1.222059206e+00   2.572644755e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.183510249e-05   1.854187368e-04   4.750208634e-01   2.256448206e-01   1.000087848e+00   1.616840887e+03   1.218966005e+00   2.566131510e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.318300212e-05   1.913928072e-04   4.750216697e-01   2.256455867e-01   1.000091243e+00   1.614111155e+03   1.210424440e+00   2.548145731e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.408160187e-05   1.953755207e-04   4.750222048e-01   2.256460950e-01   1.000093496e+00   1.612464034e+03   1.205007569e+00   2.536739455e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.428753098e-05   1.962882259e-04   4.750223274e-01   2.256462115e-01   1.000094012e+00   1.612104384e+03   1.203801380e+00   2.534199574e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.484915582e-05   1.987774219e-04   4.750226614e-01   2.256465288e-01   1.000095419e+00   1.611159288e+03   1.200525320e+00   2.527301154e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.589752220e-05   2.034239211e-04   4.750232819e-01   2.256471183e-01   1.000098031e+00   1.609530907e+03   1.194627409e+00   2.514881806e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.672123863e-05   2.070747419e-04   4.750237678e-01   2.256475800e-01   1.000100077e+00   1.608372700e+03   1.187779300e+00   2.500462883e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.743263010e-05   2.102277235e-04   4.750241864e-01   2.256479777e-01   1.000101840e+00   1.607460764e+03   1.186327401e+00   2.497404207e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
4.795681329e-05   2.125509730e-04   4.750244942e-01   2.256482701e-01   1.000103136e+00   1.606837013e+03   1.183578070e+00   2.491614822e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00    0.000000000e+00   0.000000000e+00   0.000000000e+00    
