t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_C2H5OH(15)     WG_C2H5OH(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    C2H5OH_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          C2H5OH_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
2.157873026e-04   6.074819339e-04   5.961551020e-01   3.554009057e-01   1.000520544e+00   1.116524874e+00   1.109370001e-01   -1.185540060e+00  -1.413531510e+00    -4.440740208e+00    2.847194729e-01    3.267350791e+02   9.657944559e-04   1.987335943e-01   1.000000015e+00   4.150671087e-01   -2.504994051e+05  -1.205882685e+06    1.455808768e+06     -1.738551754e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.460738120e-01   5.066247831e-02   3.148982435e-01   2.637428971e-02   1.089685486e-01   1.530226279e-01   4.150671087e-01   4.220365465e-02   3.607883737e-01   1.923245286e-02   5.110651071e-02   1.116018994e-01   
2.162237743e-04   6.087106840e-04   5.961556152e-01   3.554015175e-01   1.000522267e+00   1.116526797e+00   1.109372865e-01   -1.170397553e+00  -1.395478146e+00    -4.384023892e+00    2.848514318e-01    3.267925062e+02   9.584378410e-04   1.988117161e-01   1.000000000e+00   4.160800422e-01   -2.505896807e+05  -1.204568559e+06    1.454594911e+06     -1.742778180e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.470037560e-01   5.003674842e-02   3.147270463e-01   2.626897574e-02   1.091791389e-01   1.527843346e-01   4.160800422e-01   4.167214309e-02   3.605035021e-01   1.915094327e-02   5.119267871e-02   1.114006907e-01   
2.173653157e-04   6.119243382e-04   5.961569385e-01   3.554030953e-01   1.000526708e+00   1.116531753e+00   1.109380253e-01   -1.145832804e+00  -1.366192353e+00    -4.292019860e+00    2.851609310e-01    3.269383812e+02   9.466539849e-04   1.989916399e-01   1.000000000e+00   4.186610049e-01   -2.507962721e+05  -1.200930370e+06    1.451179928e+06     -1.753524073e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.493754475e-01   4.846079793e-02   3.142765606e-01   2.600905593e-02   1.097007884e-01   1.521773497e-01   4.186610049e-01   4.033431981e-02   3.597616236e-01   1.894955605e-02   5.140499957e-02   1.108884960e-01   
2.176507011e-04   6.127277517e-04   5.961572647e-01   3.554034843e-01   1.000527804e+00   1.116532975e+00   1.109382074e-01   -1.141229580e+00  -1.360704610e+00    -4.274779606e+00    2.852291021e-01    3.269738749e+02   9.444630311e-04   1.990303173e-01   1.000000000e+00   4.192907325e-01   -2.508402378e+05  -1.199977527e+06    1.450274227e+06     -1.756140891e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.499545835e-01   4.808057682e-02   3.141633117e-01   2.594756935e-02   1.098246461e-01   1.520293125e-01   4.192907325e-01   4.001172666e-02   3.595768773e-01   1.890186164e-02   5.145515263e-02   1.107636493e-01   
2.182550465e-04   6.144290981e-04   5.961579515e-01   3.554043031e-01   1.000530109e+00   1.116535548e+00   1.109385908e-01   -1.115118082e+00  -1.329573022e+00    -4.176976839e+00    2.853501837e-01    3.270478381e+02   9.316259014e-04   1.990961315e-01   1.000000000e+00   4.206052409e-01   -2.509133792e+05  -1.197908980e+06    1.448295847e+06     -1.761596675e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.511640640e-01   4.729230748e-02   3.139226733e-01   2.582160687e-02   1.100789604e-01   1.517203879e-01   4.206052409e-01   3.934315326e-02   3.591865041e-01   1.880408473e-02   5.155780431e-02   1.105032127e-01   
2.188006361e-04   6.159650357e-04   5.961585642e-01   3.554050337e-01   1.000532166e+00   1.116537843e+00   1.109389329e-01   -1.118801547e+00  -1.333966248e+00    -4.190778566e+00    2.854652520e-01    3.271132429e+02   9.336462889e-04   1.991597574e-01   1.000000015e+00   4.217700670e-01   -2.509850617e+05  -1.195986482e+06    1.446443215e+06     -1.766424238e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.522364646e-01   4.660010089e-02   3.137044863e-01   2.571273077e-02   1.102994561e-01   1.514467613e-01   4.217700670e-01   3.875630320e-02   3.588350719e-01   1.871948794e-02   5.164642835e-02   1.102726416e-01   
2.190104783e-04   6.165557809e-04   5.961587989e-01   3.554053135e-01   1.000532953e+00   1.116538722e+00   1.109390639e-01   -1.117810919e+00  -1.332785629e+00    -4.187069542e+00    2.855047338e-01    3.271380677e+02   9.332155310e-04   1.991809434e-01   1.000000000e+00   4.222128169e-01   -2.510085695e+05  -1.195234025e+06    1.445715085e+06     -1.768257327e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.526442398e-01   4.633853653e-02   3.136203352e-01   2.567201136e-02   1.103820891e-01   1.513427879e-01   4.222128169e-01   3.853461097e-02   3.587001399e-01   1.868782833e-02   5.167954827e-02   1.101850557e-01   
2.190965136e-04   6.167979865e-04   5.961588950e-01   3.554054281e-01   1.000533276e+00   1.116539082e+00   1.109391176e-01   -1.117403559e+00  -1.332300142e+00    -4.185544339e+00    2.855204119e-01    3.271481933e+02   9.330376274e-04   1.991892821e-01   1.000000000e+00   4.223935047e-01   -2.510177839e+05  -1.194923510e+06    1.445414120e+06     -1.769005134e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.528106788e-01   4.623203932e-02   3.135857966e-01   2.565549981e-02   1.104156240e-01   1.513003615e-01   4.223935047e-01   3.844435749e-02   3.586448559e-01   1.867498710e-02   5.169297438e-02   1.101493204e-01   
2.192769778e-04   6.173060274e-04   5.961590966e-01   3.554056685e-01   1.000533952e+00   1.116539837e+00   1.109392301e-01   -1.116546910e+00  -1.331279194e+00    -4.182336935e+00    2.855521810e-01    3.271693236e+02   9.326618549e-04   1.992060114e-01   1.000000000e+00   4.227707511e-01   -2.510361769e+05  -1.194268134e+06    1.444777840e+06     -1.770565895e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.531582211e-01   4.601021028e-02   3.135132772e-01   2.562124801e-02   1.104852485e-01   1.512117949e-01   4.227707511e-01   3.825638045e-02   3.585289783e-01   1.864834154e-02   5.172081871e-02   1.100747299e-01   
2.202170707e-04   6.199525661e-04   5.961601323e-01   3.554069034e-01   1.000537429e+00   1.116543717e+00   1.109398083e-01   -1.090417840e+00  -1.300127287e+00    -4.084470334e+00    2.856842187e-01    3.272772628e+02   9.198465551e-04   1.992701569e-01   1.000000000e+00   4.247016993e-01   -2.511035031e+05  -1.190777429e+06    1.441371760e+06     -1.778543384e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.549380751e-01   4.488507982e-02   3.131339231e-01   2.545025139e-02   1.108339465e-01   1.507587241e-01   4.247016993e-01   3.730331756e-02   3.579268190e-01   1.851517438e-02   5.185966268e-02   1.096933271e-01   
2.203513697e-04   6.203306431e-04   5.961602785e-01   3.554070777e-01   1.000537920e+00   1.116544264e+00   1.109398899e-01   -1.086977948e+00  -1.296026153e+00    -4.071586240e+00    2.857007797e-01    3.272923958e+02   9.181587838e-04   1.992777624e-01   1.000000000e+00   4.249729379e-01   -2.511112227e+05  -1.190268839e+06    1.440873174e+06     -1.779662455e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.551882146e-01   4.472843888e-02   3.130795199e-01   2.542681568e-02   1.108818917e-01   1.506951193e-01   4.249729379e-01   3.717068079e-02   3.578410010e-01   1.849690322e-02   5.187867023e-02   1.096398069e-01   
2.205444245e-04   6.208741287e-04   5.961604883e-01   3.554073278e-01   1.000538624e+00   1.116545050e+00   1.109400070e-01   -1.086039605e+00  -1.294907802e+00    -4.068072839e+00    2.857265795e-01    3.273140406e+02   9.177346587e-04   1.992901026e-01   1.000000000e+00   4.253611151e-01   -2.511241187e+05  -1.189534050e+06    1.440152039e+06     -1.781263336e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.555462495e-01   4.450480225e-02   3.130012305e-01   2.539349686e-02   1.109501142e-01   1.506041067e-01   4.253611151e-01   3.698133683e-02   3.577177099e-01   1.847091950e-02   5.190568404e-02   1.095632346e-01   
2.206955109e-04   6.212994653e-04   5.961606523e-01   3.554075234e-01   1.000539174e+00   1.116545664e+00   1.109400986e-01   -1.085303541e+00  -1.294030534e+00    -4.065316818e+00    2.857458198e-01    3.273308791e+02   9.174005859e-04   1.992991145e-01   1.000000000e+00   4.256632769e-01   -2.511334194e+05  -1.188955692e+06    1.439583576e+06     -1.782508955e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.558249908e-01   4.433122260e-02   3.129398890e-01   2.536776748e-02   1.110028543e-01   1.505332758e-01   4.256632769e-01   3.683439091e-02   3.576212973e-01   1.845084697e-02   5.192653752e-02   1.095036504e-01   
2.212998563e-04   6.230008116e-04   5.961613046e-01   3.554083011e-01   1.000541364e+00   1.116548108e+00   1.109404628e-01   -1.052382033e+00  -1.254778891e+00    -3.942004146e+00    2.857945371e-01    3.273973550e+02   9.010663929e-04   1.993156191e-01   1.000000000e+00   4.268577737e-01   -2.511461847e+05  -1.186614509e+06    1.437276413e+06     -1.787428357e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.569272623e-01   4.364945239e-02   3.126938711e-01   2.526784949e-02   1.112081586e-01   1.502534060e-01   4.268577737e-01   3.625737183e-02   3.572362782e-01   1.837283085e-02   5.200745537e-02   1.092682900e-01   
2.218454459e-04   6.245367493e-04   5.961618863e-01   3.554089947e-01   1.000543316e+00   1.116550287e+00   1.109407875e-01   -1.061919511e+00  -1.266151877e+00    -3.977733436e+00    2.858571606e-01    3.274562341e+02   9.059363774e-04   1.993437286e-01   1.000000015e+00   4.279177984e-01   -2.511745912e+05  -1.184467095e+06    1.435151848e+06     -1.791788076e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.579059192e-01   4.305021059e-02   3.124709196e-01   2.518150110e-02   1.113862239e-01   1.500052256e-01   4.279177984e-01   3.575039104e-02   3.568895140e-01   1.830532340e-02   5.207729665e-02   1.090596765e-01   
2.220888628e-04   6.252220137e-04   5.961621446e-01   3.554093027e-01   1.000544184e+00   1.116551254e+00   1.109409317e-01   -1.060712112e+00  -1.264712815e+00    -3.973212487e+00    2.858786056e-01    3.274821654e+02   9.053743041e-04   1.993518026e-01   1.000000000e+00   4.283852919e-01   -2.511817003e+05  -1.183499244e+06    1.434192070e+06     -1.793708908e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.583376673e-01   4.278766959e-02   3.123711960e-01   2.514411079e-02   1.114635257e-01   1.498958306e-01   4.283852919e-01   3.552832799e-02   3.567350506e-01   1.827606492e-02   5.210751313e-02   1.089677515e-01   
2.224581850e-04   6.262617254e-04   5.961625360e-01   3.554097693e-01   1.000545497e+00   1.116552720e+00   1.109411502e-01   -1.058874721e+00  -1.262522878e+00    -3.966332599e+00    2.859078778e-01    3.275211071e+02   9.045142930e-04   1.993618544e-01   1.000000000e+00   4.290880646e-01   -2.511898003e+05  -1.182019814e+06    1.432722199e+06     -1.796594334e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.589868616e-01   4.239509050e-02   3.122195998e-01   2.508872887e-02   1.115782661e-01   1.497314531e-01   4.290880646e-01   3.519633912e-02   3.565010027e-01   1.823269469e-02   5.215224037e-02   1.088296585e-01   
2.235997264e-04   6.294753795e-04   5.961637252e-01   3.554111872e-01   1.000549489e+00   1.116557175e+00   1.109418141e-01   -1.032068181e+00  -1.230563222e+00    -3.865928379e+00    2.859643939e-01    3.276386457e+02   8.912663755e-04   1.993698014e-01   1.000000000e+00   4.312145388e-01   -2.511862470e+05  -1.177375816e+06    1.428092442e+06     -1.805309727e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.609523483e-01   4.122214279e-02   3.117488297e-01   2.492693257e-02   1.119151251e-01   1.492346215e-01   4.312145388e-01   3.420488491e-02   3.557796209e-01   1.810575684e-02   5.228267372e-02   1.084125248e-01   
2.237843875e-04   6.299952353e-04   5.961639151e-01   3.554114137e-01   1.000550126e+00   1.116557886e+00   1.109419202e-01   -1.028470798e+00  -1.226274355e+00    -3.852454506e+00    2.859711994e-01    3.276572470e+02   8.894888547e-04   1.993695431e-01   1.000000000e+00   4.315518316e-01   -2.511838023e+05  -1.176614920e+06    1.427331511e+06     -1.806689851e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.612642566e-01   4.103831225e-02   3.116723675e-01   2.490211704e-02   1.119670430e-01   1.491559037e-01   4.315518316e-01   3.404956029e-02   3.556632415e-01   1.808625130e-02   5.230264587e-02   1.083464695e-01   
2.246237562e-04   6.323582163e-04   5.961647733e-01   3.554124369e-01   1.000553007e+00   1.116561101e+00   1.109423993e-01   -1.015082041e+00  -1.210312309e+00    -3.802308260e+00    2.859959118e-01    3.277405346e+02   8.828791442e-04   1.993642999e-01   1.000000000e+00   4.330644461e-01   -2.511677864e+05  -1.173129823e+06    1.423839475e+06     -1.812872290e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.626635349e-01   4.022078516e-02   3.113238559e-01   2.479341936e-02   1.121952415e-01   1.488031632e-01   4.330644461e-01   3.335901595e-02   3.551352270e-01   1.800069973e-02   5.239001935e-02   1.080505919e-01   
2.253120385e-04   6.342958608e-04   5.961654679e-01   3.554132651e-01   1.000555339e+00   1.116563703e+00   1.109427870e-01   -1.004040499e+00  -1.197148548e+00    -3.760953084e+00    2.860062816e-01    3.278072499e+02   8.774141136e-04   1.993534519e-01   1.000000000e+00   4.342790326e-01   -2.511466679e+05  -1.170242093e+06    1.420938095e+06     -1.817827973e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.637876882e-01   3.957307765e-02   3.110368899e-01   2.470937954e-02   1.123726665e-01   1.485202982e-01   4.342790326e-01   3.281215381e-02   3.547035036e-01   1.793440720e-02   5.245743271e-02   1.078134700e-01   
2.257317228e-04   6.354773513e-04   5.961658888e-01   3.554137670e-01   1.000556751e+00   1.116565279e+00   1.109430220e-01   -1.001904781e+00  -1.194602909e+00    -3.752955723e+00    2.860119428e-01    3.278472727e+02   8.763747287e-04   1.993465232e-01   1.000000000e+00   4.350089340e-01   -2.511335029e+05  -1.168469947e+06    1.419154438e+06     -1.820802357e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.644634848e-01   3.918752052e-02   3.108614260e-01   2.466022345e-02   1.124768708e-01   1.483504744e-01   4.350089340e-01   3.248672898e-02   3.544407940e-01   1.789556777e-02   5.249680341e-02   1.076711718e-01   
2.265207293e-04   6.376985534e-04   5.961666715e-01   3.554147002e-01   1.000559379e+00   1.116568211e+00   1.109434590e-01   -9.866053393e-01  -1.176362442e+00    -3.695651607e+00    2.860073358e-01    3.279211868e+02   8.687685069e-04   1.993231780e-01   1.000000000e+00   4.363594309e-01   -2.510959574e+05  -1.165118719e+06    1.415775872e+06     -1.826298317e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.657143339e-01   3.848171917e-02   3.105305733e-01   2.457199745e-02   1.126647638e-01   1.480366123e-01   4.363594309e-01   3.189120261e-02   3.539479995e-01   1.782572355e-02   5.256733691e-02   1.074083065e-01   
2.266718157e-04   6.381238900e-04   5.961668205e-01   3.554148779e-01   1.000559879e+00   1.116568769e+00   1.109435422e-01   -9.858342314e-01  -1.175443319e+00    -3.692764094e+00    2.860069136e-01    3.279351487e+02   8.683897608e-04   1.993190736e-01   1.000000000e+00   4.366148998e-01   -2.510892578e+05  -1.164474375e+06    1.415125421e+06     -1.827336882e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.659510187e-01   3.834930580e-02   3.104670828e-01   2.455570118e-02   1.126995990e-01   1.479772926e-01   4.366148998e-01   3.177950624e-02   3.538538014e-01   1.781280250e-02   5.258034647e-02   1.073586436e-01   
2.269739884e-04   6.389745631e-04   5.961671181e-01   3.554152328e-01   1.000560878e+00   1.116569884e+00   1.109437083e-01   -9.842916954e-01  -1.173604687e+00    -3.686987863e+00    2.860050554e-01    3.279628941e+02   8.676306915e-04   1.993102010e-01   1.000000000e+00   4.371229204e-01   -2.510750486e+05  -1.163183481e+06    1.413821504e+06     -1.829401142e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.664217472e-01   3.808702083e-02   3.103399781e-01   2.452365947e-02   1.127682140e-01   1.478593804e-01   4.371229204e-01   3.155828458e-02   3.536655647e-01   1.778737808e-02   5.260590803e-02   1.072599442e-01   
2.280483803e-04   6.419991788e-04   5.961681645e-01   3.554164803e-01   1.000564390e+00   1.116573804e+00   1.109442925e-01   -9.649147662e-01  -1.150502930e+00    -3.614411553e+00    2.859795526e-01    3.280596389e+02   8.579729606e-04   1.992659543e-01   1.000000000e+00   4.388979764e-01   -2.510087970e+05  -1.158573805e+06    1.409158527e+06     -1.836603068e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.680671253e-01   3.718168255e-02   3.098867217e-01   2.441557967e-02   1.130009434e-01   1.474479474e-01   4.388979764e-01   3.079495931e-02   3.529979878e-01   1.770141199e-02   5.269192919e-02   1.069157353e-01   
2.285016394e-04   6.432751885e-04   5.961685996e-01   3.554169992e-01   1.000565851e+00   1.116575434e+00   1.109445354e-01   -9.568404524e-01  -1.140876465e+00    -3.584169122e+00    2.859644194e-01    3.280995606e+02   8.539425001e-04   1.992444672e-01   1.000000000e+00   4.396321209e-01   -2.509774107e+05  -1.156621704e+06    1.407180432e+06     -1.839576796e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.687479067e-01   3.681251331e-02   3.096949179e-01   2.437269514e-02   1.130939073e-01   1.472780597e-01   4.396321209e-01   3.048381856e-02   3.527172044e-01   1.766720017e-02   5.272596561e-02   1.067736904e-01   
2.291059848e-04   6.449765348e-04   5.961691762e-01   3.554176866e-01   1.000567786e+00   1.116577593e+00   1.109448573e-01   -9.456106572e-01  -1.127487853e+00    -3.542107556e+00    2.859410346e-01    3.281520619e+02   8.483324073e-04   1.992137653e-01   1.000000000e+00   4.405991011e-01   -2.509330767e+05  -1.154013909e+06    1.404535782e+06     -1.843489219e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.696448446e-01   3.633056964e-02   3.094387013e-01   2.431767240e-02   1.132136924e-01   1.470545197e-01   4.405991011e-01   3.007774045e-02   3.523435257e-01   1.762322062e-02   5.276954985e-02   1.065868622e-01   
2.297774797e-04   6.468669196e-04   5.961698108e-01   3.554184433e-01   1.000569916e+00   1.116579970e+00   1.109452116e-01   -9.405349134e-01  -1.121437043e+00    -3.523098375e+00    2.859159340e-01    3.282094086e+02   8.457935791e-04   1.991805269e-01   1.000000000e+00   4.416572222e-01   -2.508850387e+05  -1.151112036e+06    1.401589509e+06     -1.847764871e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.706266249e-01   3.580913437e-02   3.091534095e-01   2.425945424e-02   1.133411404e-01   1.468102366e-01   4.416572222e-01   2.963852533e-02   3.519293402e-01   1.757656763e-02   5.281554689e-02   1.063827977e-01   
2.300628651e-04   6.476703332e-04   5.961700790e-01   3.554187631e-01   1.000570816e+00   1.116580975e+00   1.109453614e-01   -9.390802644e-01  -1.119703111e+00    -3.517651067e+00    2.859046091e-01    3.282334783e+02   8.450641768e-04   1.991660215e-01   1.000000000e+00   4.421019607e-01   -2.508641829e+05  -1.149877676e+06    1.400335394e+06     -1.849560128e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.710393700e-01   3.559179517e-02   3.090319791e-01   2.423559036e-02   1.133936011e-01   1.467076643e-01   4.421019607e-01   2.945549918e-02   3.517536261e-01   1.755740680e-02   5.283436299e-02   1.062971442e-01   
2.305496989e-04   6.490408622e-04   5.961705350e-01   3.554193068e-01   1.000572347e+00   1.116582683e+00   1.109456160e-01   -9.310635948e-01  -1.110145363e+00    -3.487624517e+00    2.858795427e-01    3.282741148e+02   8.410497616e-04   1.991373885e-01   1.000000000e+00   4.428536183e-01   -2.508237549e+05  -1.147771366e+06    1.398194019e+06     -1.852591926e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.717370745e-01   3.522704476e-02   3.088246032e-01   2.419610596e-02   1.134807168e-01   1.465344547e-01   4.428536183e-01   2.914839046e-02   3.514543520e-01   1.752564941e-02   5.286544255e-02   1.061525473e-01   
2.314226423e-04   6.514983624e-04   5.961713430e-01   3.554202702e-01   1.000575059e+00   1.116585710e+00   1.109460670e-01   -9.200923891e-01  -1.097065431e+00    -3.446532697e+00    2.858331172e-01    3.283457416e+02   8.355475085e-04   1.990853508e-01   1.000000000e+00   4.441810146e-01   -2.507505292e+05  -1.143994595e+06    1.394351484e+06     -1.857938578e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.729695616e-01   3.459048851e-02   3.084520589e-01   2.412883470e-02   1.136300401e-01   1.462290162e-01   4.441810146e-01   2.861260134e-02   3.509190848e-01   1.747138247e-02   5.291822186e-02   1.058976949e-01   
2.316073034e-04   6.520182182e-04   5.961715128e-01   3.554204727e-01   1.000575629e+00   1.116586346e+00   1.109461618e-01   -9.191559259e-01  -1.095949158e+00    -3.443025823e+00    2.858235430e-01    3.283606906e+02   8.350746752e-04   1.990745703e-01   1.000000000e+00   4.444584590e-01   -2.507353478e+05  -1.143195924e+06    1.393538337e+06     -1.859054903e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.732272261e-01   3.445868667e-02   3.083731491e-01   2.411517554e-02   1.136605128e-01   1.461652498e-01   4.444584590e-01   2.850169097e-02   3.508060929e-01   1.746033644e-02   5.292891013e-02   1.058445106e-01   
2.319094761e-04   6.528688914e-04   5.961717903e-01   3.554208036e-01   1.000576561e+00   1.116587385e+00   1.109463168e-01   -9.176252936e-01  -1.094124628e+00    -3.437293894e+00    2.858073035e-01    3.283850051e+02   8.343010033e-04   1.990565719e-01   1.000000000e+00   4.449100148e-01   -2.507100703e+05  -1.141889404e+06    1.392207691e+06     -1.860870926e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.736466311e-01   3.424508256e-02   3.082439554e-01   2.409323538e-02   1.137095740e-01   1.460615215e-01   4.449100148e-01   2.832196456e-02   3.506213783e-01   1.744257325e-02   5.294605722e-02   1.057580119e-01   
2.330510175e-04   6.560825455e-04   5.961728270e-01   3.554220397e-01   1.000580040e+00   1.116591269e+00   1.109468955e-01   -8.999602317e-01  -1.073063671e+00    -3.371128946e+00    2.857330418e-01    3.284752245e+02   8.254303622e-04   1.989800452e-01   1.000000000e+00   4.465888194e-01   -2.506039972e+05  -1.136960914e+06    1.387184949e+06     -1.867612843e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.752063439e-01   3.346108246e-02   3.077551390e-01   2.401485658e-02   1.138860695e-01   1.456765085e-01   4.465888194e-01   2.766251779e-02   3.499255870e-01   1.737888830e-02   5.300706512e-02   1.054371224e-01   
2.331853165e-04   6.564606225e-04   5.961729478e-01   3.554221837e-01   1.000580446e+00   1.116591721e+00   1.109469630e-01   -8.992840066e-01  -1.072257594e+00    -3.368596581e+00    2.857248452e-01    3.284856757e+02   8.250870745e-04   1.989714643e-01   1.000000000e+00   4.467836300e-01   -2.505920661e+05  -1.136382024e+06    1.386594634e+06     -1.868394202e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.753873794e-01   3.337112250e-02   3.076975622e-01   2.400607823e-02   1.139059626e-01   1.456318950e-01   4.467836300e-01   2.758687117e-02   3.498439381e-01   1.737173210e-02   5.301387193e-02   1.053999567e-01   
2.334203397e-04   6.571222572e-04   5.961731590e-01   3.554224355e-01   1.000581155e+00   1.116592512e+00   1.109470809e-01   -8.981018696e-01  -1.070848457e+00    -3.364169647e+00    2.857102317e-01    3.285038853e+02   8.244865555e-04   1.989562830e-01   1.000000000e+00   4.471232220e-01   -2.505709869e+05  -1.135369516e+06    1.385561932e+06     -1.869755774e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.757029807e-01   3.321480550e-02   3.075967731e-01   2.399093068e-02   1.139403530e-01   1.455541571e-01   4.471232220e-01   2.745543607e-02   3.497011605e-01   1.735937171e-02   5.302560439e-02   1.053352053e-01   
2.341589841e-04   6.592016804e-04   5.961738188e-01   3.554232223e-01   1.000583370e+00   1.116594984e+00   1.109474493e-01   -8.869331603e-01  -1.057532658e+00    -3.322336831e+00    2.856573484e-01    3.285604439e+02   8.188700688e-04   1.989039226e-01   1.000000000e+00   4.481793438e-01   -2.504989456e+05  -1.132192954e+06    1.382320797e+06     -1.873986227e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.766846604e-01   3.273288436e-02   3.072797714e-01   2.394511504e-02   1.140448996e-01   1.453126692e-01   4.481793438e-01   2.705030862e-02   3.492533539e-01   1.732188498e-02   5.306097792e-02   1.051341308e-01   
2.346961801e-04   6.607139883e-04   5.961742940e-01   3.554237889e-01   1.000584965e+00   1.116596764e+00   1.109477146e-01   -8.812879985e-01  -1.050802501e+00    -3.301193416e+00    2.856191968e-01    3.286009612e+02   8.160218900e-04   1.988662375e-01   1.000000000e+00   4.489371866e-01   -2.504471052e+05  -1.129888720e+06    1.379968591e+06     -1.877018173e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      3.773892418e-01   3.239095759e-02   3.070490251e-01   2.391341693e-02   1.141177181e-01   1.451396405e-01   4.489371866e-01   2.676294485e-02   3.489285459e-01   1.729585445e-02   5.308534266e-02   1.049901256e-01   
